cbsa_code,msa_title,date,zhvi_all_homes_sa,permits_units_sa,employment_thousands_sa,bls_preliminary_flag,zhvi_source_vintage,permits_source_vintage,employment_source_vintage
10420,"Akron, OH",2008-03-01,134209.05152403165,201705.0,340.9,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2008-04-01,134155.52338348737,61.0013814589716,340.2,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2008-05-01,134337.9992335836,201706.0,339.9,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2008-06-01,134309.01432253973,-0.806348903752198,339.5,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2008-07-01,134231.9103698303,201707.0,339.5,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2008-08-01,133887.90480464319,45.7323793888774,339.1,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2008-09-01,133538.44487383997,201708.0,338.2,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2008-10-01,133169.1357352519,49.3017296291576,336.4,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2008-11-01,132736.05252166503,201709.0,335.3,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2008-12-01,131958.62847595057,47.6599668121234,333.6,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2009-01-01,131145.63792198276,201710.0,330.1,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2009-02-01,130372.22574495287,54.4763738768809,326.8,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2009-03-01,129728.51161018499,201711.0,324.9,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2009-04-01,129127.84961647315,50.0419233914728,320.3,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2009-05-01,128636.27617419051,201712.0,319.4,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2009-06-01,128220.13883958709,54.5151494289947,317.0,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2009-07-01,127710.4016684321,201801.0,315.7,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2009-08-01,127270.02680366831,56.1833422679867,315.2,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2009-09-01,127043.28809939548,201802.0,314.8,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2009-10-01,127050.60617902312,46.9725260629673,314.4,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2009-11-01,126973.82641093955,201803.0,314.7,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2009-12-01,126737.40690048027,141.364349988219,314.0,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2010-01-01,126425.72295460782,201804.0,315.0,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2010-02-01,126229.31070658175,50.5537486287785,314.6,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2010-03-01,126022.04022668402,201805.0,315.6,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2010-04-01,125686.6291886473,71.6529124349549,315.5,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2010-05-01,125836.5519483522,201806.0,315.7,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2010-06-01,126288.35579877002,71.4206307384997,316.4,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2010-07-01,126763.90730160417,201807.0,316.1,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2010-08-01,126670.86566092355,65.7267478248112,317.1,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2010-09-01,126030.25489145058,201808.0,316.2,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2010-10-01,125206.09908930614,58.919074757213,318.8,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2010-11-01,124170.07857092342,201809.0,318.6,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2010-12-01,123263.6856938949,54.5531655782946,319.0,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2011-01-01,122428.36720009903,201810.0,318.9,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2011-02-01,121850.52294077429,44.150466860447,317.7,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2011-03-01,121397.41718081817,201811.0,318.2,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2011-04-01,121068.8806776257,51.6823747561568,318.5,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2011-05-01,120328.61106985206,201812.0,318.7,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2011-06-01,119569.37740903215,25.276468053946,319.0,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2011-07-01,118852.24526803762,201901.0,321.1,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2011-08-01,118546.41880799644,40.9174868719372,320.9,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2011-09-01,118104.71312823729,201902.0,321.0,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2011-10-01,117471.57889359123,39.002394134226,322.0,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2011-11-01,116850.10650142928,201903.0,321.6,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2011-12-01,116199.58318359182,38.0170454614995,319.9,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2012-01-01,115459.22198563954,201904.0,323.9,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2012-02-01,114790.2961437691,50.549481146842,323.8,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2012-03-01,114409.22370683734,201905.0,324.1,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2012-04-01,114590.77046017372,55.8431009601954,323.5,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2012-05-01,114802.35223407716,201906.0,323.6,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2012-06-01,114957.53114041174,55.7585565947667,324.4,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2012-07-01,114988.89337295102,201907.0,323.5,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2012-08-01,114961.28372769004,67.3969397523316,324.0,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2012-09-01,115064.63426041276,201908.0,324.4,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2012-10-01,115012.66145954731,39.0139121963499,324.5,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2012-11-01,114996.06902090226,201909.0,325.2,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2012-12-01,115112.27446113019,51.3246860183028,324.6,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2013-01-01,115274.86603205286,201910.0,323.5,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2013-02-01,115492.74779987366,37.6156270300807,324.5,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2013-03-01,115765.46705428076,201911.0,324.4,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2013-04-01,116497.74993734607,27.643232836916,324.5,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2013-05-01,117462.27448362896,201912.0,326.1,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2013-06-01,118280.80050599742,22.355730979678,325.3,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2013-07-01,118831.30094509818,202001.0,325.9,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2013-08-01,119221.4914570176,46.0774681728231,325.9,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2013-09-01,119562.39103337454,202002.0,326.9,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2013-10-01,119801.18055251589,60.8647186193825,325.5,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2013-11-01,119912.63684211997,202003.0,326.5,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2013-12-01,120111.61028547375,57.4371765060641,327.7,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2014-01-01,120026.59370162252,202004.0,327.6,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2014-02-01,119898.52178846295,48.4189386559633,328.3,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2014-03-01,119744.93633410892,202005.0,329.5,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2014-04-01,120184.64417704371,42.493109790655,330.2,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2014-05-01,120899.85952802708,202006.0,330.8,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2014-06-01,121599.71100664628,69.8379914622532,331.4,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2014-07-01,122100.01811429598,202007.0,332.0,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2014-08-01,122356.62791376507,73.5841590257759,332.0,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2014-09-01,122451.86205888812,202008.0,333.5,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2014-10-01,122188.66013967794,49.514101020543,333.6,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2014-11-01,122073.4381997283,202009.0,335.7,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2014-12-01,122181.45237350832,36.1010109537851,336.6,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2015-01-01,122365.13523021521,202010.0,336.1,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2015-02-01,122391.39280143415,29.2658044453414,336.4,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2015-03-01,122414.82538106327,202011.0,337.2,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2015-04-01,122880.20426945046,35.1669940806484,335.9,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2015-05-01,123561.3305084735,202012.0,336.3,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2015-06-01,124260.57838174775,22.3917227957335,336.7,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2015-07-01,124833.52223422972,202101.0,335.8,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2015-08-01,125510.18966517021,56.4509236192064,336.5,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2015-09-01,126141.46505244002,202102.0,336.7,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2015-10-01,126756.30307521454,76.9985021796625,337.3,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2015-11-01,127183.71532919502,202103.0,338.2,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2015-12-01,127799.40724307539,71.1614094755064,338.3,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2016-01-01,128553.76901850384,202104.0,339.0,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2016-02-01,129530.63512322074,89.9714860596522,338.9,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2016-03-01,130002.15809851496,202105.0,338.3,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2016-04-01,130281.05302203633,69.4420160482922,339.8,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2016-05-01,130300.68765354327,202106.0,340.4,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2016-06-01,130650.56870107101,56.9713722376243,338.6,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2016-07-01,130939.95090910124,202107.0,339.2,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2016-08-01,131327.61037884638,77.6755047469228,339.4,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2016-09-01,131699.3768483753,202108.0,340.5,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2016-10-01,132158.38005030729,39.2694722886521,340.3,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2016-11-01,132654.2741848379,202109.0,339.3,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2016-12-01,133342.2475782586,30.33468570556,339.6,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2017-01-01,133945.64571246822,202110.0,339.6,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2017-02-01,134416.02033541244,34.843872011357,339.0,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2017-03-01,134771.38670963052,202111.0,339.9,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2017-04-01,135375.99281927093,40.6260367662732,341.4,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2017-05-01,136059.78882446102,202112.0,342.7,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2017-06-01,136873.3840958942,85.9711394357194,341.1,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2017-07-01,137640.54824277805,202201.0,340.0,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2017-08-01,138343.559288551,85.5608518613239,340.0,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2017-09-01,138849.9487519476,202202.0,340.8,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2017-10-01,139378.4221757166,101.249741569602,341.1,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2017-11-01,140188.52927641323,202203.0,339.9,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2017-12-01,141045.01931014695,88.8532656939714,339.8,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2018-01-01,141853.56309731436,202204.0,339.1,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2018-02-01,142454.36908425557,122.028272989707,340.2,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2018-03-01,143236.1791212036,202205.0,341.0,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2018-04-01,144024.79540599592,149.365711956959,339.0,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2018-05-01,144729.6319285181,202206.0,336.4,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2018-06-01,145239.93164771257,112.954730027027,339.5,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2018-07-01,145764.01006243553,202207.0,339.3,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2018-08-01,146375.1959436041,123.795805781902,339.9,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2018-09-01,147129.7937237555,202208.0,339.7,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2018-10-01,147779.69653340042,59.9312565278069,340.2,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2018-11-01,148579.5324276765,202209.0,339.9,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2018-12-01,149325.0761621497,55.2837340630698,339.9,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2019-01-01,150128.24597530716,202210.0,340.5,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2019-02-01,151133.80897523047,1375.12536376639,339.9,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2019-03-01,152047.47741170434,202211.0,341.1,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2019-04-01,152817.1662071624,628.416871131435,340.8,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2019-05-01,153294.52201544613,202212.0,339.0,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2019-06-01,153894.08688655097,-5.33613318991828,339.6,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2019-07-01,154436.22895687012,202301.0,340.1,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2019-08-01,154728.9231037863,75.2923008750163,340.3,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2019-09-01,154985.9373258583,202302.0,339.4,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2019-10-01,155410.62832118678,120.269466890497,338.1,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2019-11-01,156134.28948416293,202303.0,340.7,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2019-12-01,156761.40708399226,98.5475405367958,341.1,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2020-01-01,157529.96028103432,202304.0,342.4,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2020-02-01,158451.14591050058,105.542970729432,341.3,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2020-03-01,159578.66214196768,202305.0,339.1,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2020-04-01,160744.787956733,111.722012412375,288.0,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2020-05-01,161395.04424876027,202306.0,296.7,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2020-06-01,161801.40601305643,135.823938917145,311.1,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2020-07-01,162283.05897510517,202307.0,312.9,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2020-08-01,163476.85812174727,105.55889918148,315.5,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2020-09-01,165445.08161286576,202308.0,317.7,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2020-10-01,167827.21308284625,62.4119276894151,319.3,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2020-11-01,170579.26944927938,202309.0,319.2,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2020-12-01,173121.36654676928,59.2915219933325,318.5,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2021-01-01,175352.21946357156,202310.0,319.7,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2021-02-01,177405.43580951798,63.5417347786625,320.5,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2021-03-01,179533.08511343304,202311.0,321.7,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2021-04-01,181762.35449370302,50.6108443031568,322.3,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2021-05-01,184083.92989912964,202312.0,323.8,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2021-06-01,186546.47519247697,42.0157460068619,324.4,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2021-07-01,188569.8771169939,202401.0,325.5,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2021-08-01,189435.35747373887,104.500756055585,325.4,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2021-09-01,189201.5222469193,202402.0,322.3,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2021-10-01,188770.5594121581,118.739234983256,326.7,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2021-11-01,188818.31201266017,202403.0,328.2,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2021-12-01,189277.61038783382,199.428731913668,328.6,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2022-01-01,190929.45169761067,202404.0,328.7,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2022-02-01,193412.55135349906,67.9747092419178,327.5,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2022-03-01,196409.84948114154,202405.0,329.1,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2022-04-01,199209.69971960015,107.18037153625,333.1,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
10420,"Akron, OH",2022-05-01,201532.10789468934,202406.0,333.3,0,current Zillow Research download,Census BPS monthly file,current BLS SM bulk download
