cbsa_code,date,log_ZHVI,12m_log_change_ZHVI,log_employment,12m_log_change_employment,permits_level,log1p_permits,asinh_permits,12m_difference_permits,12m_change_log1p_permits
10180,2009-01-01,11.644164951086408,,4.212127597878484,,201710.0,12.214591258895503,12.907733481861468,,
10180,2009-02-01,11.643450218062396,,4.203198967134183,,25.0627776776019,3.2605081537987393,3.9149287262323043,,
10180,2009-03-01,11.643989706093777,,4.1956970564823886,,201711.0,12.214596216471051,12.907738439461593,,
10180,2009-04-01,11.64389146622032,,4.197201947661808,,31.0618617871598,3.467667217459107,4.129386947987025,,
10180,2009-05-01,11.64458092462229,,4.186619838331271,,201712.0,12.21460117402202,12.907743397037141,,
10180,2009-06-01,11.643788292858655,,4.186619838331271,,39.5067021269794,3.7014674450382,4.36977765007581,,
10180,2009-07-01,11.643572955085883,,4.189654742026425,,201801.0,12.215042297655309,12.908184522856839,,
10180,2009-08-01,11.643258093438119,,4.185098925490565,,40.7154197476165,3.730870838573976,4.399904837967267,,
10180,2009-09-01,11.640594332978095,,4.185098925490565,,201802.0,12.215047252995307,12.908189478221393,,
10180,2009-10-01,11.63653112819286,,4.180522258463153,,35.8607681327308,3.6071477912196284,4.272985414212022,,
10180,2009-11-01,11.631456081773182,,4.182050142641207,,201803.0,12.21505220831075,12.908194433561391,,
10180,2009-12-01,11.630313081064113,,4.180522258463153,,23.856291728744,3.213110908775331,3.865634150706254,,
10180,2010-01-01,11.631831134555226,-0.012333816531182151,4.180522258463153,-0.03160533941533128,201804.0,12.215057163601639,12.908199388876834,94.0,0.0004659047061359445
10180,2010-02-01,11.634450086762262,-0.009000131300133773,4.180522258463153,-0.02267670867103,27.0851625464999,3.335241413630097,3.992473859300082,2.0223848688980013,0.07473325983135792
10180,2010-03-01,11.636640187321046,-0.007349518772731045,4.183575695950044,-0.012121360532344916,201805.0,12.215062118867971,12.908204344167721,94.0,0.0004659023969200149
10180,2010-04-01,11.63702677572177,-0.0068646904985492085,4.180522258463153,-0.016679689198655367,29.4324661683154,3.4155100046051254,4.075534005817227,-1.6293956188443985,-0.05215721285398178
10180,2010-05-01,11.637275959898082,-0.007304964724207608,4.186619838331271,0.0,201806.0,12.21506707410975,12.908209299434056,94.0,0.00046590008773073066
10180,2010-06-01,11.637158563684007,-0.006629729174647991,4.185098925490565,-0.0015209128407063233,18.9497587781585,2.9932170519423957,3.6356338544925424,-20.556943348820898,-0.7082503930958044
10180,2010-07-01,11.637246465510236,-0.006326489575647187,4.178992036282385,-0.010662705744040046,201807.0,12.215072029326974,12.908214254675833,6.0,2.973167166508972e-05
10180,2010-08-01,11.637494277985105,-0.005763815453013521,4.180522258463153,-0.004576667027412107,24.1901726256826,3.2264539432859602,3.8795205981959096,-16.5252471219339,-0.5044168952880157
10180,2010-09-01,11.635079623089544,-0.005514709888551295,4.177459468932607,-0.0076394565579578355,201808.0,12.215076984519644,12.908219209893058,6.0,2.9731524337606174e-05
10180,2010-10-01,11.631868242225146,-0.004662885967714914,4.180522258463153,0.0,27.5604415229573,3.3520225968391877,4.009857614782021,-8.300326609773496,-0.2551251943804407
10180,2010-11-01,11.626517296614518,-0.004938785158664416,4.180522258463153,-0.0015278841780537178,201809.0,12.215081939687762,12.908224165085729,6.0,2.9731377011898985e-05
10180,2010-12-01,11.623197426018653,-0.007115655045460301,4.182050142641207,0.0015278841780537178,31.5885287922794,3.483960348911793,4.146191670626654,7.7322370635354005,0.27084944013646206
10180,2011-01-01,11.618535002828098,-0.013296131727127403,4.183575695950044,0.0030534374868906866,201810.0,12.215086894831325,12.908229120253845,6.0,2.9731229686191796e-05
10180,2011-02-01,11.615295811459188,-0.019154275303074897,4.175924549214524,-0.004597709248629123,36.0299952891744,3.6117282677090508,4.277691499150033,8.9448327426745,0.27648685407895357
10180,2011-03-01,11.611189689610919,-0.02545049771012664,4.186619838331271,0.0030441423812277435,201811.0,12.215091849950333,12.908234075397408,6.0,2.9731082362260963e-05
10180,2011-04-01,11.6086209498381,-0.028405825883670133,4.183575695950044,0.0030534374868906866,30.6667971082125,3.4552687221306577,4.1165934460216915,1.2343309398970987,0.03975871752553228
10180,2011-05-01,11.605614362090074,-0.03166159780800726,4.182050142641207,-0.004569695690064712,201812.0,12.21509680504479,12.908239030516418,6.0,2.9730935040106488e-05
10180,2011-06-01,11.603276961658972,-0.03388160202503521,4.183575695950044,-0.0015232295405214202,32.6589022372177,3.5162775749574458,4.179498962123759,13.709143459059202,0.52306052301505
10180,2011-07-01,11.601624396296154,-0.03562206921408162,4.186619838331271,0.007627802048886245,201901.0,12.215537710145872,12.908679937801745,94.0,0.00046568081889830637
10180,2011-08-01,11.596715977008348,-0.04077830097675772,4.185098925490565,0.004576667027412107,30.1612983992647,3.4391768889169922,4.099981474619837,5.971125773582102,0.212722945631032
10180,2011-09-01,11.593146933363982,-0.04193268972556119,4.185098925490565,0.0076394565579578355,201902.0,12.215542663031547,12.908684890711951,94.0,0.00046567851190282283
10180,2011-10-01,11.589662418614532,-0.042205823610613535,4.188138441508461,0.007616183045308311,39.7959165491355,3.708581991821308,4.377069307641391,12.235475026178197,0.3565593949821202
10180,2011-11-01,11.591338055046139,-0.03517924156837893,4.185098925490565,0.004576667027412107,201903.0,12.215547615892692,12.908689843597626,94.0,0.00046567620493043194
10180,2011-12-01,11.59399907161402,-0.02919835440463281,4.188138441508461,0.0060882988672545935,16.0705073263695,2.8373522567144156,3.471099539243835,-15.5180214659099,-0.6466080921973774
10180,2012-01-01,11.597281260163374,-0.02125374266472413,4.188138441508461,0.004562745558417625,201904.0,12.215552568729306,12.90869479645877,94.0,0.0004656738979811337
10180,2012-02-01,11.601688186350612,-0.01360762510857505,4.191168746857641,0.015244197643117019,23.6111645486616,3.20320018342406,3.855314994351205,-12.418830740512803,-0.40852808428499054
10180,2012-03-01,11.604617462286248,-0.006572227324671331,4.1956970564823886,0.009077218151117172,201905.0,12.215557521541388,12.908699749295383,94.0,0.00046567159105492806
10180,2012-04-01,11.608486893800535,-0.00013405603756488915,4.185098925490565,0.0015232295405214202,22.4108485498128,3.153199528168105,3.8031897251096507,-8.255948558399698,-0.3020691939625526
10180,2012-05-01,11.612061537915165,0.006447175825091023,4.183575695950044,0.0015255533088369688,201906.0,12.21556247432894,12.908704702107466,94.0,0.0004656692841500387
10180,2012-06-01,11.615909160988782,0.012632199329809524,4.180522258463153,-0.0030534374868906866,6.3000457454505,1.9878806146347796,2.5399441080271963,-26.358856491767202,-1.5283969603226661
10180,2012-07-01,11.619066472325756,0.01744207602960124,4.189654742026425,0.003034903695153801,201907.0,12.215567427091964,12.908709654895018,6.0,2.9716946091440377e-05
10180,2012-08-01,11.623072617482467,0.026356640474119786,4.191168746857641,0.0060698213670757895,26.9710789670884,3.3311710823399996,3.9882558174574245,-3.1902194321763027,-0.10800580657699266
10180,2012-09-01,11.628887518819345,0.03574058545536296,4.191168746857641,0.0060698213670757895,201908.0,12.215572379830457,12.908714607658041,6.0,2.9716798909618092e-05
10180,2012-10-01,11.632105082156297,0.04244266354176496,4.194189897191817,0.0060514556833553,33.1473230127554,3.530684193859453,4.194336594867052,-6.648593536380098,-0.177897797961855
10180,2012-11-01,11.629512001014973,0.03817394596883439,4.194189897191817,0.009090971701251505,201909.0,12.21557733254442,12.908719560396534,6.0,2.9716651727795806e-05
10180,2012-12-01,11.624892218067565,0.03089314645354513,4.197201947661808,0.009063506153347056,29.4208049542723,3.4151267478312257,4.075137953518753,13.350297627902798,0.5777744911168101
10180,2013-01-01,11.625525476882887,0.028244216719512494,4.1956970564823886,0.007558614973927291,201910.0,12.215582285233854,12.908724513110498,6.0,2.9716504547749878e-05
10180,2013-02-01,11.630535500721138,0.028847314370525012,4.200204952921578,0.009036206063937513,37.0691841443383,3.639405139756006,4.306115073370857,13.458019595676703,0.43620495633194567
10180,2013-03-01,11.636666165385646,0.03204870309939878,4.194189897191817,-0.001507159290571991,201911.0,12.21558723789876,12.908729465799931,6.0,2.9716357371256663e-05
10180,2013-04-01,11.640360521912816,0.03187362811228134,4.207673247529104,0.022574322038538597,35.0459250138029,3.5847938202766807,4.250010010190427,12.6350764639901,0.4315942921085756
10180,2013-05-01,11.643000794828165,0.03093925691299937,4.203198967134183,0.019623271184139313,201912.0,12.215592190539136,12.908734418464837,6.0,2.9716210194763448e-05
10180,2013-06-01,11.646643319325902,0.03073415833712012,4.200204952921578,0.01968269445842541,41.0257641827012,3.7382828631317606,4.407495945788748,34.725718437250706,1.750402248496981
10180,2013-07-01,11.649982825144377,0.030916352818621817,4.2017030805426,0.01204833851617515,202001.0,12.216032877324427,12.90917510743221,94.0,0.0004654502324630272
10180,2013-08-01,11.657663609834845,0.034590992352377725,4.2017030805426,0.010534333684959485,34.1944904604712,3.560889549344019,4.225425455327533,7.223411493382802,0.22971846700401954
10180,2013-09-01,11.664734750788973,0.03584723196962791,4.203198967134183,0.012030220276542103,202002.0,12.216037827758209,12.909180057890499,94.0,0.00046544792775193855
10180,2013-10-01,11.669962398586485,0.03785731643018764,4.204692619390966,0.010502722199149161,35.6613019477764,3.60172175590469,4.26740982726606,2.513978935021001,0.07103756204523703
10180,2013-11-01,11.669781496946078,0.040269495931104515,4.213607983048918,0.019418085857101808,202003.0,12.216042778167484,12.90918500832428,94.0,0.00046544562306394255
10180,2013-12-01,11.669298634292245,0.04440641622468,4.207673247529104,0.010471299867295336,22.6501662608086,3.1633701449685634,3.813801317994574,-6.770638693463699,-0.2517566028626623
10180,2014-01-01,11.673373939600333,0.047848462717446694,4.209160236650682,0.013463180168293398,202004.0,12.216047728552251,12.909189958733554,94.0,0.00046544331839726283
10180,2014-02-01,11.680908535689843,0.05037303496870571,4.206184043977636,0.0059790910560577615,23.0528671720518,3.1802542065791037,3.8314074246033036,-14.0163169722865,-0.45915093317690214
10180,2014-03-01,11.687640152605336,0.05097398721968993,4.212127597878484,0.017937700686667668,202005.0,12.216052678912515,12.909194909118323,94.0,0.0004654410137554521
10180,2014-04-01,11.692844784433243,0.05248426252042648,4.21803603456465,0.010362787035546717,12.5586820103883,2.607027080914308,3.2251407276390682,-22.4872430034146,-0.9777667393623726
10180,2014-05-01,11.696337258664,0.053336463835835346,4.216562194946349,0.013363227812166478,202006.0,12.21605762924827,12.909199859478587,94.0,0.00046543870913495766
10180,2014-06-01,11.701889422067826,0.055246102741923764,4.219507705176107,0.0193027522545286,183.043371897372,5.215171446665681,5.902877771740816,142.0176077146708,1.4768885835339205
10180,2014-07-01,11.70818626725728,0.0582034421129034,4.220977213155467,0.0192741326128667,202007.0,12.216062579559521,12.909204809814343,6.0,2.9702235094575258e-05
10180,2014-08-01,11.717549532041529,0.05988592220668387,4.220977213155467,0.0192741326128667,107.039142573276,4.682493592695922,5.366363585855266,72.8446521128048,1.1216040433519026
10180,2014-09-01,11.723722573810557,0.05898782302158345,4.222444564849416,0.019245597715233487,202008.0,12.216067529846267,12.909209760125593,6.0,2.9702088058414233e-05
