start_date,end_date,T_months,N_complete_msas,NT,NT_over_N_plus_T,number_excluded_for_ZHVI,number_excluded_for_permits_SA,number_excluded_for_employment_SA,number_excluded_for_geographic_ambiguity,number_containing_preliminary_BLS_observations,number_affected_by_X13_warnings,complete_cbsa_codes
2009-03-01,2026-05-01,207,163,33741,91.19189189189188,21,23,0,679,0,0,10180;10420;10500;10740;11020;11100;11180;11460;11540;11700;12620;12700;12940;12980;13020;13380;13460;13740;13780;13820;13900;14020;14260;14500;14540;16180;16300;16620;16820;16940;17020;17420;17660;17820;17860;17900;18020;18140;18580;19460;20020;20220;20740;21300;21340;21500;21780;22180;22380;22420;22500;22540;23060;23420;23460;23540;23580;24020;24300;24540;24580;24780;25980;26300;26620;26820;26980;27060;27100;27140;27180;27260;27340;27740;27780;27860;28740;28940;29020;29180;29540;29700;29740;29940;30020;30620;30700;30980;31180;31340;31540;31740;31860;32780;32900;33260;33540;33660;33700;33780;33860;34060;34620;35300;35660;36100;36220;36260;36420;37900;38300;38340;38540;38940;39380;39460;39660;39740;39820;39900;40060;40340;40380;40420;40660;40980;41060;41100;41420;41500;41540;42140;42340;43100;43900;44100;44140;44180;44220;44300;44940;45060;45220;45460;45780;45820;46060;46140;46220;46340;46700;47220;47300;47380;47580;48140;48620;48660;48700;48900;49340;49420;49740
2009-07-01,2026-05-01,203,165,33495,91.01902173913044,18,23,0,679,0,0,10180;10420;10500;10740;11020;11100;11180;11460;11540;11700;12620;12700;12940;12980;13020;13380;13460;13740;13780;13820;13900;14020;14260;14500;14540;16180;16300;16620;16820;16940;17020;17420;17660;17820;17860;17900;18020;18140;18580;19460;20020;20100;20220;20740;21300;21340;21500;21780;22180;22380;22420;22500;22540;23060;23420;23460;23540;23580;24020;24300;24540;24580;24780;25980;26300;26620;26820;26980;27060;27100;27140;27180;27260;27340;27740;27780;27860;28740;28940;29020;29180;29540;29700;29740;29940;30020;30620;30700;30980;31180;31340;31540;31740;31860;32780;32900;33260;33540;33660;33700;33780;33860;34060;34620;35300;35660;36100;36220;36260;36420;37900;38300;38340;38540;38940;39380;39460;39660;39740;39820;39900;40060;40340;40380;40420;40660;40980;41060;41100;41420;41500;41540;42140;42340;43100;43900;44100;44140;44180;44220;44300;44940;45060;45220;45460;45780;45820;46060;46140;46220;46340;46660;46700;47220;47300;47380;47580;48140;48620;48660;48700;48900;49340;49420;49740
2009-09-01,2026-05-01,201,166,33366,90.91553133514986,17,23,0,679,0,0,10180;10420;10500;10740;11020;11100;11180;11460;11540;11700;12620;12700;12940;12980;13020;13380;13460;13740;13780;13820;13900;14020;14260;14500;14540;16180;16300;16620;16820;16940;17020;17420;17660;17820;17860;17900;18020;18140;18580;19460;20020;20100;20220;20740;21300;21340;21500;21780;22180;22380;22420;22500;22540;23060;23420;23460;23540;23580;24020;24300;24540;24580;24780;25500;25980;26300;26620;26820;26980;27060;27100;27140;27180;27260;27340;27740;27780;27860;28740;28940;29020;29180;29540;29700;29740;29940;30020;30620;30700;30980;31180;31340;31540;31740;31860;32780;32900;33260;33540;33660;33700;33780;33860;34060;34620;35300;35660;36100;36220;36260;36420;37900;38300;38340;38540;38940;39380;39460;39660;39740;39820;39900;40060;40340;40380;40420;40660;40980;41060;41100;41420;41500;41540;42140;42340;43100;43900;44100;44140;44180;44220;44300;44940;45060;45220;45460;45780;45820;46060;46140;46220;46340;46660;46700;47220;47300;47380;47580;48140;48620;48660;48700;48900;49340;49420;49740
2009-11-01,2026-05-01,199,167,33233,90.80054644808743,16,23,0,679,0,0,10180;10420;10500;10740;11020;11100;11180;11460;11540;11700;12620;12700;12940;12980;13020;13380;13460;13740;13780;13820;13900;14020;14260;14500;14540;16180;16300;16620;16820;16940;17020;17420;17660;17820;17860;17900;18020;18140;18580;19460;20020;20100;20220;20740;21300;21340;21500;21780;22140;22180;22380;22420;22500;22540;23060;23420;23460;23540;23580;24020;24300;24540;24580;24780;25500;25980;26300;26620;26820;26980;27060;27100;27140;27180;27260;27340;27740;27780;27860;28740;28940;29020;29180;29540;29700;29740;29940;30020;30620;30700;30980;31180;31340;31540;31740;31860;32780;32900;33260;33540;33660;33700;33780;33860;34060;34620;35300;35660;36100;36220;36260;36420;37900;38300;38340;38540;38940;39380;39460;39660;39740;39820;39900;40060;40340;40380;40420;40660;40980;41060;41100;41420;41500;41540;42140;42340;43100;43900;44100;44140;44180;44220;44300;44940;45060;45220;45460;45780;45820;46060;46140;46220;46340;46660;46700;47220;47300;47380;47580;48140;48620;48660;48700;48900;49340;49420;49740
2009-12-01,2026-05-01,198,168,33264,90.88524590163935,15,23,0,679,0,0,10180;10420;10500;10740;11020;11100;11180;11460;11540;11700;12620;12700;12940;12980;13020;13380;13460;13740;13780;13820;13900;14020;14260;14500;14540;16180;16300;16620;16820;16940;17020;17420;17660;17820;17860;17900;18020;18140;18580;18700;19460;20020;20100;20220;20740;21300;21340;21500;21780;22140;22180;22380;22420;22500;22540;23060;23420;23460;23540;23580;24020;24300;24540;24580;24780;25500;25980;26300;26620;26820;26980;27060;27100;27140;27180;27260;27340;27740;27780;27860;28740;28940;29020;29180;29540;29700;29740;29940;30020;30620;30700;30980;31180;31340;31540;31740;31860;32780;32900;33260;33540;33660;33700;33780;33860;34060;34620;35300;35660;36100;36220;36260;36420;37900;38300;38340;38540;38940;39380;39460;39660;39740;39820;39900;40060;40340;40380;40420;40660;40980;41060;41100;41420;41500;41540;42140;42340;43100;43900;44100;44140;44180;44220;44300;44940;45060;45220;45460;45780;45820;46060;46140;46220;46340;46660;46700;47220;47300;47380;47580;48140;48620;48660;48700;48900;49340;49420;49740
2010-01-01,2026-05-01,197,169,33293,90.96448087431693,14,23,0,679,0,0,10180;10420;10500;10740;11020;11100;11180;11460;11540;11700;12620;12700;12940;12980;13020;13380;13460;13740;13780;13820;13900;14020;14260;14500;14540;16180;16300;16620;16820;16940;17020;17420;17660;17820;17860;17900;18020;18140;18580;18700;19460;19500;20020;20100;20220;20740;21300;21340;21500;21780;22140;22180;22380;22420;22500;22540;23060;23420;23460;23540;23580;24020;24300;24540;24580;24780;25500;25980;26300;26620;26820;26980;27060;27100;27140;27180;27260;27340;27740;27780;27860;28740;28940;29020;29180;29540;29700;29740;29940;30020;30620;30700;30980;31180;31340;31540;31740;31860;32780;32900;33260;33540;33660;33700;33780;33860;34060;34620;35300;35660;36100;36220;36260;36420;37900;38300;38340;38540;38940;39380;39460;39660;39740;39820;39900;40060;40340;40380;40420;40660;40980;41060;41100;41420;41500;41540;42140;42340;43100;43900;44100;44140;44180;44220;44300;44940;45060;45220;45460;45780;45820;46060;46140;46220;46340;46660;46700;47220;47300;47380;47580;48140;48620;48660;48700;48900;49340;49420;49740
2010-02-01,2026-05-01,196,170,33320,91.03825136612022,13,23,0,679,0,0,10180;10420;10500;10740;11020;11100;11180;11460;11540;11700;12620;12700;12940;12980;13020;13380;13460;13740;13780;13820;13900;14020;14260;14500;14540;16180;16300;16620;16820;16940;17020;17420;17660;17820;17860;17900;18020;18140;18580;18700;19460;19500;20020;20100;20220;20740;21060;21300;21340;21500;21780;22140;22180;22380;22420;22500;22540;23060;23420;23460;23540;23580;24020;24300;24540;24580;24780;25500;25980;26300;26620;26820;26980;27060;27100;27140;27180;27260;27340;27740;27780;27860;28740;28940;29020;29180;29540;29700;29740;29940;30020;30620;30700;30980;31180;31340;31540;31740;31860;32780;32900;33260;33540;33660;33700;33780;33860;34060;34620;35300;35660;36100;36220;36260;36420;37900;38300;38340;38540;38940;39380;39460;39660;39740;39820;39900;40060;40340;40380;40420;40660;40980;41060;41100;41420;41500;41540;42140;42340;43100;43900;44100;44140;44180;44220;44300;44940;45060;45220;45460;45780;45820;46060;46140;46220;46340;46660;46700;47220;47300;47380;47580;48140;48620;48660;48700;48900;49340;49420;49740
2010-08-01,2026-05-01,190,171,32490,90.0,12,23,0,679,0,0,10180;10420;10500;10740;11020;11100;11180;11460;11540;11700;12620;12700;12940;12980;13020;13380;13460;13740;13780;13820;13900;14020;14260;14500;14540;16180;16300;16620;16820;16940;17020;17420;17660;17820;17860;17900;18020;18140;18580;18700;19460;19500;20020;20100;20220;20740;21060;21300;21340;21500;21780;22140;22180;22380;22420;22500;22540;23060;23420;23460;23540;23580;24020;24300;24500;24540;24580;24780;25500;25980;26300;26620;26820;26980;27060;27100;27140;27180;27260;27340;27740;27780;27860;28740;28940;29020;29180;29540;29700;29740;29940;30020;30620;30700;30980;31180;31340;31540;31740;31860;32780;32900;33260;33540;33660;33700;33780;33860;34060;34620;35300;35660;36100;36220;36260;36420;37900;38300;38340;38540;38940;39380;39460;39660;39740;39820;39900;40060;40340;40380;40420;40660;40980;41060;41100;41420;41500;41540;42140;42340;43100;43900;44100;44140;44180;44220;44300;44940;45060;45220;45460;45780;45820;46060;46140;46220;46340;46660;46700;47220;47300;47380;47580;48140;48620;48660;48700;48900;49340;49420;49740
2010-09-01,2026-05-01,189,172,32508,90.04986149584488,11,23,0,679,0,0,10180;10420;10500;10740;11020;11100;11180;11460;11540;11700;12620;12700;12940;12980;13020;13380;13460;13740;13780;13820;13900;14020;14260;14500;14540;16180;16220;16300;16620;16820;16940;17020;17420;17660;17820;17860;17900;18020;18140;18580;18700;19460;19500;20020;20100;20220;20740;21060;21300;21340;21500;21780;22140;22180;22380;22420;22500;22540;23060;23420;23460;23540;23580;24020;24300;24500;24540;24580;24780;25500;25980;26300;26620;26820;26980;27060;27100;27140;27180;27260;27340;27740;27780;27860;28740;28940;29020;29180;29540;29700;29740;29940;30020;30620;30700;30980;31180;31340;31540;31740;31860;32780;32900;33260;33540;33660;33700;33780;33860;34060;34620;35300;35660;36100;36220;36260;36420;37900;38300;38340;38540;38940;39380;39460;39660;39740;39820;39900;40060;40340;40380;40420;40660;40980;41060;41100;41420;41500;41540;42140;42340;43100;43900;44100;44140;44180;44220;44300;44940;45060;45220;45460;45780;45820;46060;46140;46220;46340;46660;46700;47220;47300;47380;47580;48140;48620;48660;48700;48900;49340;49420;49740
2011-04-01,2026-05-01,182,173,31486,88.69295774647887,10,23,0,679,0,0,10180;10420;10500;10740;11020;11100;11180;11460;11540;11700;12620;12700;12940;12980;13020;13380;13460;13740;13780;13820;13900;14020;14260;14500;14540;16180;16220;16300;16620;16820;16940;17020;17420;17660;17820;17860;17900;18020;18140;18580;18700;19460;19500;20020;20100;20220;20740;21060;21300;21340;21500;21780;22140;22180;22380;22420;22500;22540;23060;23420;23460;23540;23580;24020;24300;24500;24540;24580;24780;25500;25980;26300;26620;26820;26980;27060;27100;27140;27180;27260;27340;27740;27780;27860;28740;28940;29020;29180;29540;29700;29740;29940;30020;30620;30700;30980;31180;31340;31540;31740;31860;32780;32900;33260;33540;33660;33700;33780;33860;34060;34620;35300;35660;36100;36220;36260;36420;36980;37900;38300;38340;38540;38940;39380;39460;39660;39740;39820;39900;40060;40340;40380;40420;40660;40980;41060;41100;41420;41500;41540;42140;42340;43100;43900;44100;44140;44180;44220;44300;44940;45060;45220;45460;45780;45820;46060;46140;46220;46340;46660;46700;47220;47300;47380;47580;48140;48620;48660;48700;48900;49340;49420;49740
2011-05-01,2026-05-01,181,174,31494,88.71549295774648,9,23,0,679,0,0,10180;10420;10500;10740;11020;11100;11180;11460;11540;11700;12620;12700;12940;12980;13020;13380;13460;13740;13780;13820;13900;14020;14260;14500;14540;16180;16220;16300;16620;16820;16940;17020;17420;17660;17820;17860;17900;18020;18140;18580;18700;19460;19500;20020;20100;20220;20740;21060;21300;21340;21500;21780;22140;22180;22380;22420;22500;22540;23060;23420;23460;23540;23580;24020;24300;24500;24540;24580;24780;25500;25980;26300;26620;26820;26980;27060;27100;27140;27180;27260;27340;27740;27780;27860;28740;28940;29020;29180;29540;29700;29740;29940;30020;30620;30700;30980;31180;31340;31540;31740;31860;32780;32900;33260;33540;33660;33700;33740;33780;33860;34060;34620;35300;35660;36100;36220;36260;36420;36980;37900;38300;38340;38540;38940;39380;39460;39660;39740;39820;39900;40060;40340;40380;40420;40660;40980;41060;41100;41420;41500;41540;42140;42340;43100;43900;44100;44140;44180;44220;44300;44940;45060;45220;45460;45780;45820;46060;46140;46220;46340;46660;46700;47220;47300;47380;47580;48140;48620;48660;48700;48900;49340;49420;49740
2012-01-01,2026-05-01,173,175,30275,86.99712643678161,8,23,0,679,0,0,10180;10420;10500;10740;11020;11100;11180;11460;11540;11700;12620;12700;12940;12980;13020;13380;13460;13740;13780;13820;13900;14020;14260;14500;14540;16180;16220;16300;16620;16820;16940;17020;17420;17660;17820;17860;17900;18020;18140;18580;18700;19460;19500;20020;20100;20220;20740;21060;21300;21340;21500;21780;22140;22180;22380;22420;22500;22540;23060;23420;23460;23540;23580;24020;24300;24500;24540;24580;24780;25500;25620;25980;26300;26620;26820;26980;27060;27100;27140;27180;27260;27340;27740;27780;27860;28740;28940;29020;29180;29540;29700;29740;29940;30020;30620;30700;30980;31180;31340;31540;31740;31860;32780;32900;33260;33540;33660;33700;33740;33780;33860;34060;34620;35300;35660;36100;36220;36260;36420;36980;37900;38300;38340;38540;38940;39380;39460;39660;39740;39820;39900;40060;40340;40380;40420;40660;40980;41060;41100;41420;41500;41540;42140;42340;43100;43900;44100;44140;44180;44220;44300;44940;45060;45220;45460;45780;45820;46060;46140;46220;46340;46660;46700;47220;47300;47380;47580;48140;48620;48660;48700;48900;49340;49420;49740
2012-02-01,2026-05-01,172,176,30272,86.98850574712644,7,23,0,679,0,0,10180;10420;10500;10740;11020;11100;11180;11460;11540;11700;12620;12700;12940;12980;13020;13380;13460;13740;13780;13820;13900;14020;14260;14500;14540;16180;16220;16300;16620;16820;16940;17020;17420;17660;17820;17860;17900;18020;18140;18580;18700;19460;19500;20020;20100;20220;20740;20940;21060;21300;21340;21500;21780;22140;22180;22380;22420;22500;22540;23060;23420;23460;23540;23580;24020;24300;24500;24540;24580;24780;25500;25620;25980;26300;26620;26820;26980;27060;27100;27140;27180;27260;27340;27740;27780;27860;28740;28940;29020;29180;29540;29700;29740;29940;30020;30620;30700;30980;31180;31340;31540;31740;31860;32780;32900;33260;33540;33660;33700;33740;33780;33860;34060;34620;35300;35660;36100;36220;36260;36420;36980;37900;38300;38340;38540;38940;39380;39460;39660;39740;39820;39900;40060;40340;40380;40420;40660;40980;41060;41100;41420;41500;41540;42140;42340;43100;43900;44100;44140;44180;44220;44300;44940;45060;45220;45460;45780;45820;46060;46140;46220;46340;46660;46700;47220;47300;47380;47580;48140;48620;48660;48700;48900;49340;49420;49740
2012-06-01,2026-05-01,168,177,29736,86.19130434782609,6,23,0,679,0,0,10180;10420;10500;10740;10780;11020;11100;11180;11460;11540;11700;12620;12700;12940;12980;13020;13380;13460;13740;13780;13820;13900;14020;14260;14500;14540;16180;16220;16300;16620;16820;16940;17020;17420;17660;17820;17860;17900;18020;18140;18580;18700;19460;19500;20020;20100;20220;20740;20940;21060;21300;21340;21500;21780;22140;22180;22380;22420;22500;22540;23060;23420;23460;23540;23580;24020;24300;24500;24540;24580;24780;25500;25620;25980;26300;26620;26820;26980;27060;27100;27140;27180;27260;27340;27740;27780;27860;28740;28940;29020;29180;29540;29700;29740;29940;30020;30620;30700;30980;31180;31340;31540;31740;31860;32780;32900;33260;33540;33660;33700;33740;33780;33860;34060;34620;35300;35660;36100;36220;36260;36420;36980;37900;38300;38340;38540;38940;39380;39460;39660;39740;39820;39900;40060;40340;40380;40420;40660;40980;41060;41100;41420;41500;41540;42140;42340;43100;43900;44100;44140;44180;44220;44300;44940;45060;45220;45460;45780;45820;46060;46140;46220;46340;46660;46700;47220;47300;47380;47580;48140;48620;48660;48700;48900;49340;49420;49740
2012-09-01,2026-05-01,165,178,29370,85.6268221574344,5,23,0,679,0,0,10180;10420;10500;10740;10780;11020;11100;11180;11460;11540;11700;12620;12700;12940;12980;13020;13380;13460;13740;13780;13820;13900;14020;14260;14500;14540;16180;16220;16300;16620;16820;16940;17020;17420;17660;17820;17860;17900;18020;18140;18580;18700;19460;19500;20020;20100;20220;20740;20940;21060;21300;21340;21500;21780;22140;22180;22380;22420;22500;22540;23060;23420;23460;23540;23580;24020;24300;24500;24540;24580;24780;25500;25620;25980;26300;26620;26820;26980;27060;27100;27140;27180;27260;27340;27740;27780;27860;28100;28740;28940;29020;29180;29540;29700;29740;29940;30020;30620;30700;30980;31180;31340;31540;31740;31860;32780;32900;33260;33540;33660;33700;33740;33780;33860;34060;34620;35300;35660;36100;36220;36260;36420;36980;37900;38300;38340;38540;38940;39380;39460;39660;39740;39820;39900;40060;40340;40380;40420;40660;40980;41060;41100;41420;41500;41540;42140;42340;43100;43900;44100;44140;44180;44220;44300;44940;45060;45220;45460;45780;45820;46060;46140;46220;46340;46660;46700;47220;47300;47380;47580;48140;48620;48660;48700;48900;49340;49420;49740
2014-01-01,2026-05-01,149,189,28161,83.31656804733728,5,12,0,679,0,0,10180;10420;10500;10540;10740;10780;11020;11100;11180;11460;11540;11700;12620;12700;12940;12980;13020;13220;13380;13460;13740;13780;13820;13900;14010;14020;14260;14500;14540;16180;16220;16300;16540;16620;16820;16940;17020;17420;17660;17820;17860;17900;18020;18140;18580;18700;19460;19500;20020;20100;20220;20740;20940;21060;21300;21340;21500;21780;22140;22180;22380;22420;22500;22540;23060;23420;23460;23540;23580;23900;24020;24260;24300;24500;24540;24580;24780;25220;25500;25620;25980;26140;26300;26620;26820;26980;27060;27100;27140;27180;27260;27340;27740;27780;27860;28100;28740;28940;29020;29180;29540;29700;29740;29940;30020;30620;30700;30980;31180;31340;31540;31740;31860;32780;32900;33220;33260;33540;33660;33700;33740;33780;33860;34060;34620;35300;35660;36100;36220;36260;36420;36980;37900;38300;38340;38540;38940;39380;39460;39660;39740;39820;39900;40060;40340;40380;40420;40660;40980;41060;41100;41420;41500;41540;42140;42340;43100;43900;44100;44140;44180;44220;44300;44940;45060;45220;45460;45780;45820;46060;46140;46220;46340;46520;46660;46700;47220;47300;47380;47460;47580;48140;48620;48660;48700;48900;49340;49420;49740
2014-04-01,2026-05-01,146,190,27740,82.55952380952381,4,12,0,679,0,0,10180;10420;10500;10540;10740;10780;11020;11100;11180;11460;11540;11700;12620;12700;12940;12980;13020;13220;13380;13460;13740;13780;13820;13900;14010;14020;14260;14500;14540;16180;16220;16300;16540;16620;16820;16940;17020;17420;17660;17820;17860;17900;18020;18140;18580;18700;19460;19500;20020;20100;20220;20740;20940;21060;21300;21340;21500;21780;22140;22180;22380;22420;22500;22540;23060;23420;23460;23540;23580;23900;24020;24260;24300;24500;24540;24580;24780;25220;25500;25620;25980;26140;26300;26620;26820;26980;27060;27100;27140;27180;27260;27340;27740;27780;27860;28100;28740;28940;29020;29180;29540;29700;29740;29940;30020;30140;30620;30700;30980;31180;31340;31540;31740;31860;32780;32900;33220;33260;33540;33660;33700;33740;33780;33860;34060;34620;35300;35660;36100;36220;36260;36420;36980;37900;38300;38340;38540;38940;39380;39460;39660;39740;39820;39900;40060;40340;40380;40420;40660;40980;41060;41100;41420;41500;41540;42140;42340;43100;43900;44100;44140;44180;44220;44300;44940;45060;45220;45460;45780;45820;46060;46140;46220;46340;46520;46660;46700;47220;47300;47380;47460;47580;48140;48620;48660;48700;48900;49340;49420;49740
2014-09-01,2026-05-01,141,191,26931,81.11746987951807,3,12,0,679,0,0,10180;10420;10500;10540;10740;10780;11020;11100;11180;11460;11540;11700;12620;12700;12940;12980;13020;13220;13380;13460;13740;13780;13820;13900;14010;14020;14260;14500;14540;16180;16220;16300;16540;16620;16820;16940;17020;17420;17660;17820;17860;17900;18020;18140;18580;18700;19460;19500;20020;20100;20220;20740;20940;21060;21300;21340;21500;21780;22140;22180;22380;22420;22500;22540;23060;23420;23460;23540;23580;23900;24020;24260;24300;24500;24540;24580;24780;25220;25500;25620;25980;26140;26300;26620;26820;26980;27060;27100;27140;27180;27260;27340;27740;27780;27860;28100;28740;28940;29020;29180;29540;29700;29740;29940;30020;30140;30620;30700;30980;31180;31340;31540;31740;31860;32780;32900;33220;33260;33540;33660;33700;33740;33780;33860;34060;34620;35300;35660;36100;36220;36260;36420;36980;37900;38300;38340;38540;38940;39380;39460;39660;39740;39820;39900;40060;40340;40380;40420;40660;40980;41060;41100;41420;41500;41540;41660;42140;42340;43100;43900;44100;44140;44180;44220;44300;44940;45060;45220;45460;45780;45820;46060;46140;46220;46340;46520;46660;46700;47220;47300;47380;47460;47580;48140;48620;48660;48700;48900;49340;49420;49740
2016-01-01,2026-05-01,125,192,24000,75.70977917981072,3,11,0,679,0,0,10180;10420;10500;10540;10740;10780;11020;11100;11180;11460;11540;11700;12620;12700;12940;12980;13020;13220;13380;13460;13740;13780;13820;13900;14010;14020;14260;14500;14540;16180;16220;16300;16540;16620;16820;16940;17020;17420;17660;17820;17860;17900;18020;18140;18580;18700;19460;19500;20020;20100;20220;20740;20940;21060;21300;21340;21420;21500;21780;22140;22180;22380;22420;22500;22540;23060;23420;23460;23540;23580;23900;24020;24260;24300;24500;24540;24580;24780;25220;25500;25620;25980;26140;26300;26620;26820;26980;27060;27100;27140;27180;27260;27340;27740;27780;27860;28100;28740;28940;29020;29180;29540;29700;29740;29940;30020;30140;30620;30700;30980;31180;31340;31540;31740;31860;32780;32900;33220;33260;33540;33660;33700;33740;33780;33860;34060;34620;35300;35660;36100;36220;36260;36420;36980;37900;38300;38340;38540;38940;39380;39460;39660;39740;39820;39900;40060;40340;40380;40420;40660;40980;41060;41100;41420;41500;41540;41660;42140;42340;43100;43900;44100;44140;44180;44220;44300;44940;45060;45220;45460;45780;45820;46060;46140;46220;46340;46520;46660;46700;47220;47300;47380;47460;47580;48140;48620;48660;48700;48900;49340;49420;49740
2016-02-01,2026-05-01,124,194,24056,75.64779874213836,1,11,0,679,0,0,10180;10420;10500;10540;10740;10780;11020;11100;11180;11460;11540;11700;12620;12700;12940;12980;13020;13220;13380;13460;13740;13780;13820;13900;14010;14020;14260;14500;14540;15500;16180;16220;16300;16540;16620;16820;16940;17020;17420;17660;17820;17860;17900;18020;18140;18580;18700;19460;19500;20020;20100;20220;20740;20940;21060;21300;21340;21420;21500;21780;22140;22180;22380;22420;22500;22540;23060;23420;23460;23540;23580;23900;24020;24260;24300;24500;24540;24580;24780;25220;25500;25620;25980;26140;26300;26620;26820;26980;27060;27100;27140;27180;27260;27340;27740;27780;27860;28100;28740;28940;29020;29180;29340;29540;29700;29740;29940;30020;30140;30620;30700;30980;31180;31340;31540;31740;31860;32780;32900;33220;33260;33540;33660;33700;33740;33780;33860;34060;34620;35300;35660;36100;36220;36260;36420;36980;37900;38300;38340;38540;38940;39380;39460;39660;39740;39820;39900;40060;40340;40380;40420;40660;40980;41060;41100;41420;41500;41540;41660;42140;42340;43100;43900;44100;44140;44180;44220;44300;44940;45060;45220;45460;45780;45820;46060;46140;46220;46340;46520;46660;46700;47220;47300;47380;47460;47580;48140;48620;48660;48700;48900;49340;49420;49740
2018-01-01,2026-05-01,101,195,19695,66.53716216216216,1,10,0,679,0,0,10180;10420;10500;10540;10740;10780;11020;11100;11180;11460;11540;11700;12620;12700;12940;12980;13020;13220;13380;13460;13740;13780;13820;13900;14010;14020;14260;14500;14540;15500;16180;16220;16300;16540;16620;16820;16940;17020;17420;17660;17820;17860;17900;18020;18140;18580;18700;19460;19500;20020;20100;20220;20740;20940;21060;21300;21340;21420;21500;21780;22140;22180;22380;22420;22500;22540;23060;23420;23460;23540;23580;23900;24020;24260;24300;24500;24540;24580;24780;25220;25500;25620;25980;26140;26300;26620;26820;26980;27060;27100;27140;27180;27260;27340;27740;27780;27860;28100;28740;28940;29020;29180;29340;29540;29700;29740;29940;30020;30140;30620;30700;30980;31180;31340;31540;31740;31860;32780;32900;33220;33260;33540;33660;33700;33740;33780;33860;34060;34620;35300;35660;36100;36220;36260;36420;36980;37900;38300;38340;38540;38940;39380;39460;39660;39740;39820;39900;40060;40340;40380;40420;40660;40980;41060;41100;41420;41500;41540;41660;42140;42340;43100;43900;44100;44140;44180;44220;44300;44940;45060;45220;45460;45780;45820;46060;46140;46220;46300;46340;46520;46660;46700;47220;47300;47380;47460;47580;48140;48620;48660;48700;48900;49340;49420;49740
2019-04-01,2026-05-01,86,196,16856,59.773049645390074,0,10,0,679,0,0,10180;10420;10500;10540;10740;10780;11020;11100;11180;11260;11460;11540;11700;12620;12700;12940;12980;13020;13220;13380;13460;13740;13780;13820;13900;14010;14020;14260;14500;14540;15500;16180;16220;16300;16540;16620;16820;16940;17020;17420;17660;17820;17860;17900;18020;18140;18580;18700;19460;19500;20020;20100;20220;20740;20940;21060;21300;21340;21420;21500;21780;22140;22180;22380;22420;22500;22540;23060;23420;23460;23540;23580;23900;24020;24260;24300;24500;24540;24580;24780;25220;25500;25620;25980;26140;26300;26620;26820;26980;27060;27100;27140;27180;27260;27340;27740;27780;27860;28100;28740;28940;29020;29180;29340;29540;29700;29740;29940;30020;30140;30620;30700;30980;31180;31340;31540;31740;31860;32780;32900;33220;33260;33540;33660;33700;33740;33780;33860;34060;34620;35300;35660;36100;36220;36260;36420;36980;37900;38300;38340;38540;38940;39380;39460;39660;39740;39820;39900;40060;40340;40380;40420;40660;40980;41060;41100;41420;41500;41540;41660;42140;42340;43100;43900;44100;44140;44180;44220;44300;44940;45060;45220;45460;45780;45820;46060;46140;46220;46300;46340;46520;46660;46700;47220;47300;47380;47460;47580;48140;48620;48660;48700;48900;49340;49420;49740
