target_name,fold_id,solver_name,convergence_info_code,converged,iterations,maxiter,requested_tolerance,achieved_absolute_residual,achieved_relative_residual,rhs_norm,solution_norm,maximum_absolute_solution_entry,riesz_ridge,scaling_value,cached_scale,elapsed_seconds,contains_nonfinite
asinh_permits_mean,0,scipy.sparse.linalg.cg,0,True,985,2000,1e-05,9.716619829532955e-08,6.872245277347584e-06,0.01413893049126324,16.682072254745485,0.2781830136410681,1e-06,326.088375731865,False,2.619766400079243,False
asinh_permits_mean,1,scipy.sparse.linalg.cg,0,True,1119,2000,1e-05,1.1567777292353917e-07,8.181514514757902e-06,0.01413891923248176,16.727459382996233,0.2768426784555643,1e-06,326.871064240943,False,2.9216601999942213,False
asinh_permits_mean,2,scipy.sparse.linalg.cg,0,True,973,2000,1e-05,1.2184285774885214e-07,8.617539545911462e-06,0.01413893804602959,16.892463264345288,0.2778519684446206,1e-06,328.25815140046734,False,2.5381988000590354,False
asinh_permits_mean,3,scipy.sparse.linalg.cg,0,True,936,2000,1e-05,1.2769370519115214e-07,9.03135454361354e-06,0.014138931715558642,17.034005234499386,0.2855072728853454,1e-06,327.0734940832924,False,2.514064499991946,False
asinh_permits_mean,4,scipy.sparse.linalg.cg,0,True,1031,2000,1e-05,1.0377960996732003e-07,7.339988803595537e-06,0.014138933007157038,16.870104547130016,0.29280467812242306,1e-06,325.5010769610109,False,0.8198350999737158,False
asinh_permits_mean,5,scipy.sparse.linalg.cg,0,True,879,2000,1e-05,8.848396158934782e-08,6.258174597713039e-06,0.014138941029494931,16.868254708377453,0.2889460833249103,1e-06,325.31729698282555,False,0.6264117000391707,False
asinh_permits_mean,6,scipy.sparse.linalg.cg,0,True,980,2000,1e-05,1.3045165051033471e-07,9.226413816261234e-06,0.014138933404484655,16.83274072710049,0.2832494739401098,1e-06,328.5576596339366,False,2.550328899989836,False
asinh_permits_mean,7,scipy.sparse.linalg.cg,0,True,1434,2000,1e-05,7.991619181933053e-08,5.652207337794733e-06,0.014138934940506031,17.347260070536947,0.28466428006443323,1e-06,324.6034655323311,False,3.9087282000109553,False
asinh_permits_mean,8,scipy.sparse.linalg.cg,0,True,924,2000,1e-05,1.349026556302207e-07,9.541221080927903e-06,0.014138929858766164,16.864680058500515,0.28352959212505363,1e-06,326.47978976157435,False,2.5492740999907255,False
asinh_permits_mean,9,scipy.sparse.linalg.cg,0,True,950,2000,1e-05,1.0604457153856028e-07,7.500185623020515e-06,0.014138926270447882,16.65127034303448,0.28338985822086765,1e-06,325.61558496402034,False,2.5461240001022816,False
lag_log_zhvi_mean,0,scipy.sparse.linalg.cg,0,True,976,2000,1e-05,1.1982861587706518e-07,8.47316269099148e-06,0.014142135616546687,17.999324957801527,0.3053152421115091,1e-06,324.9213530764211,False,2.6813839999958873,False
lag_log_zhvi_mean,1,scipy.sparse.linalg.cg,0,True,1035,2000,1e-05,1.0354711845414692e-07,7.321886966867079e-06,0.014142135616503938,18.03102555424306,0.2972264614764016,1e-06,326.23111812829785,False,2.724733999930322,False
lag_log_zhvi_mean,2,scipy.sparse.linalg.cg,0,True,972,2000,1e-05,1.216130253497537e-07,8.599339495084662e-06,0.014142135616260654,18.244001466036245,0.30422378351549395,1e-06,327.022124055584,False,2.5520417999941856,False
lag_log_zhvi_mean,3,scipy.sparse.linalg.cg,0,True,919,2000,1e-05,1.2959730987657947e-07,9.163913668245134e-06,0.014142135616757402,18.383332208467348,0.3059033698678844,1e-06,325.80794989613855,False,2.397563499980606,False
lag_log_zhvi_mean,4,scipy.sparse.linalg.cg,0,True,1021,2000,1e-05,7.274280858286018e-08,5.143693325143502e-06,0.014142135618248734,18.194161065149537,0.3214978527251977,1e-06,324.5773405002843,False,2.8454192000208423,False
lag_log_zhvi_mean,5,scipy.sparse.linalg.cg,0,True,865,2000,1e-05,1.2431076996410742e-07,8.790098846393219e-06,0.01414213561604202,18.19799922351258,0.31310869432837346,1e-06,324.18409700762174,False,0.6106957000447437,False
lag_log_zhvi_mean,6,scipy.sparse.linalg.cg,0,True,977,2000,1e-05,1.2095706834585406e-07,8.552956329648042e-06,0.014142135617665605,18.169025607545976,0.30661758134509176,1e-06,327.2388790193747,False,0.7052114999387413,False
lag_log_zhvi_mean,7,scipy.sparse.linalg.cg,0,True,1404,2000,1e-05,1.3572132974558196e-07,9.596947265824673e-06,0.014142135617322195,18.735035831837166,0.304937034978056,1e-06,323.34552626735507,False,3.8042142000049353,False
lag_log_zhvi_mean,8,scipy.sparse.linalg.cg,0,True,913,2000,1e-05,1.1352370063423232e-07,8.027337858845648e-06,0.014142135615873692,18.198013461124255,0.3113368933793609,1e-06,325.32088680253116,False,2.4144027000293136,False
lag_log_zhvi_mean,9,scipy.sparse.linalg.cg,0,True,915,2000,1e-05,1.0816682129275021e-07,7.648549288734257e-06,0.014142135614144746,17.97085547991403,0.30366251046687204,1e-06,324.4469519471888,False,2.50614690000657,False
log_employment_mean,0,scipy.sparse.linalg.cg,0,True,960,2000,1e-05,2.550285973207978e-09,9.52035185452471e-06,0.0002678772814468943,0.5462949535527796,0.035276755132479236,1e-06,326.4570958913448,False,2.572439400013536,False
log_employment_mean,1,scipy.sparse.linalg.cg,0,True,1095,2000,1e-05,1.5117200167429595e-09,8.147027773694052e-06,0.00018555478865852823,0.3730301935452349,0.02505450038483189,1e-06,333.5573078289572,False,2.9091508000856265,False
log_employment_mean,2,scipy.sparse.linalg.cg,0,True,950,2000,1e-05,3.495900463220841e-10,7.822185233357831e-06,4.469212066613456e-05,0.09457448299227551,0.004559878672760267,1e-06,346.2023496092257,False,2.5244556999532506,False
log_employment_mean,3,scipy.sparse.linalg.cg,0,True,909,2000,1e-05,2.2640972641334787e-10,7.443915968135725e-06,3.0415406001694906e-05,0.06420287722250811,0.0041085345307778414,1e-06,336.0619330517205,False,2.396763600059785,False
log_employment_mean,4,scipy.sparse.linalg.cg,0,True,997,2000,1e-05,2.720517566308069e-09,9.920740426878765e-06,0.00027422525429021737,0.5458535214112525,0.035972564109209446,1e-06,326.8956889249954,False,0.6912851000670344,False
log_employment_mean,5,scipy.sparse.linalg.cg,0,True,852,2000,1e-05,9.39213908125388e-10,9.212689714353578e-06,0.00010194784989470247,0.20501756983102415,0.013662538917629889,1e-06,329.5584594162435,False,0.6017011000076309,False
log_employment_mean,6,scipy.sparse.linalg.cg,0,True,947,2000,1e-05,1.7081478687235314e-09,9.140086445410028e-06,0.0001868853078059595,0.3743996581467819,0.0241222457686498,1e-06,340.7517245605349,False,2.5532778000924736,False
log_employment_mean,7,scipy.sparse.linalg.cg,0,True,1388,2000,1e-05,2.2898761994994093e-09,8.828806656690394e-06,0.00025936418006890666,0.5119320512860791,0.03411109729297898,1e-06,337.0089854646074,False,3.6855507999425754,False
log_employment_mean,8,scipy.sparse.linalg.cg,0,True,809,2000,1e-05,2.74701142085945e-09,9.474358364588053e-06,0.00028994168419117956,0.5746924168031543,0.03857487595932168,1e-06,326.0898168316628,False,2.248954499955289,False
log_employment_mean,9,scipy.sparse.linalg.cg,0,True,824,2000,1e-05,1.8522918764577458e-09,9.842795308999892e-06,0.0001881875847569519,0.3721848845804389,0.025159331817605237,1e-06,322.4930621115998,False,2.2338234999915585,False
