candidate_id,date,variable,p10,p25,median,p75,p90,n
pareto_36_200911_200m_167n,2009-11-01,ZHVI all-homes SA,105497.43287348273,123597.28713942214,148698.45222306266,183823.72799250143,220176.78536808386,167
pareto_36_200911_200m_167n,2009-12-01,ZHVI all-homes SA,105299.72780369656,123879.61442421342,148907.73913851893,182434.13330664823,220863.12508764135,167
pareto_36_200911_200m_167n,2010-01-01,ZHVI all-homes SA,105395.10412517018,124311.09725272535,148956.8739835625,180891.9788784263,220978.2318319446,167
pareto_36_200911_200m_167n,2010-02-01,ZHVI all-homes SA,105531.19788978441,125273.28595581543,150013.33498758465,179228.05185864988,220805.92095553462,167
pareto_36_200911_200m_167n,2010-03-01,ZHVI all-homes SA,105658.68454147218,125447.03402109319,150065.94868590793,177667.07208583673,221466.4891106704,167
pareto_36_200911_200m_167n,2010-04-01,ZHVI all-homes SA,105655.79315821889,125130.60011372584,149961.75017100188,176587.01718466566,221074.3924997974,167
pareto_36_200911_200m_167n,2010-05-01,ZHVI all-homes SA,105750.56486391477,125323.378222768,150622.72994856507,176765.5545387048,220232.94568794075,167
pareto_36_200911_200m_167n,2010-06-01,ZHVI all-homes SA,105849.63897124355,125294.94179938218,151216.26630078035,177284.1817605857,219599.3375929482,167
pareto_36_200911_200m_167n,2010-07-01,ZHVI all-homes SA,105914.05222714503,125163.44250447751,150190.32641242733,176708.00143573235,218931.21392599633,167
pareto_36_200911_200m_167n,2010-08-01,ZHVI all-homes SA,105810.78948327355,124782.47795616984,148918.13120840286,175968.47543145373,217885.03108956487,167
pareto_36_200911_200m_167n,2010-09-01,ZHVI all-homes SA,105740.0317046656,124468.24151528759,148422.5087391001,175446.82217844337,216453.45240828753,167
pareto_36_200911_200m_167n,2010-10-01,ZHVI all-homes SA,105788.19460097054,123859.50005652936,148830.39499659263,175457.70440692862,215421.08826280414,167
pareto_36_200911_200m_167n,2010-11-01,ZHVI all-homes SA,105701.12668406824,123219.57883433354,147629.73112821524,175708.82527215753,214334.36300155922,167
pareto_36_200911_200m_167n,2010-12-01,ZHVI all-homes SA,105626.96354803295,122929.19244594796,146321.2344341129,175525.09954268666,213031.51699504396,167
pareto_36_200911_200m_167n,2011-01-01,ZHVI all-homes SA,105478.86131112171,122072.56750900007,145068.97660560242,174996.96265870624,211954.0096692047,167
pareto_36_200911_200m_167n,2011-02-01,ZHVI all-homes SA,105138.54811355648,120952.11795450293,144496.51212747235,174615.7090331258,210408.6654097748,167
pareto_36_200911_200m_167n,2011-03-01,ZHVI all-homes SA,104748.62215270598,120530.89871919762,143924.81617221565,174277.1489110025,208721.3672206064,167
pareto_36_200911_200m_167n,2011-04-01,ZHVI all-homes SA,104323.34938893923,120175.45143378695,142524.25826624155,173647.38919684634,207328.4411243772,167
pareto_36_200911_200m_167n,2011-05-01,ZHVI all-homes SA,103974.33518612078,120009.06596967347,141811.97932844775,173007.31784973457,207272.35985897772,167
pareto_36_200911_200m_167n,2011-06-01,ZHVI all-homes SA,103734.99659302336,119668.92786591085,140879.4829710737,172380.80186648061,205496.96856701185,167
pareto_36_200911_200m_167n,2011-07-01,ZHVI all-homes SA,103175.6700387921,119204.13281343054,139443.57404026153,172041.82890758506,205161.1307503595,167
pareto_36_200911_200m_167n,2011-08-01,ZHVI all-homes SA,102615.0171626327,118754.4589574872,139601.54991906497,171908.1330508936,205151.68763934902,167
pareto_36_200911_200m_167n,2011-09-01,ZHVI all-homes SA,102203.64635847884,118306.74641663831,138835.70286499066,171497.93875868013,204229.61690192932,167
pareto_36_200911_200m_167n,2011-10-01,ZHVI all-homes SA,101422.32552642145,118342.84841823336,138490.15931068323,170902.4330884475,202521.4906975526,167
pareto_36_200911_200m_167n,2011-11-01,ZHVI all-homes SA,100739.87421748716,118416.53018285127,138481.95624886904,170514.19614175404,200226.57990111085,167
pareto_36_200911_200m_167n,2011-12-01,ZHVI all-homes SA,100237.25392073343,118121.19829343245,138233.2806916786,170195.19815994496,199274.65528331627,167
pareto_36_200911_200m_167n,2012-01-01,ZHVI all-homes SA,99796.2598375546,118221.17299213496,137878.82163400724,169887.96485675382,198999.13898464906,167
pareto_36_200911_200m_167n,2012-02-01,ZHVI all-homes SA,99458.0269397491,118510.10413820414,137975.57352664365,170638.3292138704,198498.7704351449,167
pareto_36_200911_200m_167n,2012-03-01,ZHVI all-homes SA,99356.15874468349,118056.90261683697,138242.99760575025,171633.63800183235,198487.55321375548,167
pareto_36_200911_200m_167n,2012-04-01,ZHVI all-homes SA,99490.1675991659,118455.90967166299,138158.1784430846,171916.1703691701,198894.93521505102,167
pareto_36_200911_200m_167n,2012-05-01,ZHVI all-homes SA,99633.19829088828,118993.7552821429,139199.3400139267,172222.14205923013,198459.1540085865,167
pareto_36_200911_200m_167n,2012-06-01,ZHVI all-homes SA,99929.12495748597,119066.25461433145,140018.73594596767,172544.04590447707,198361.39014834745,167
pareto_36_200911_200m_167n,2012-07-01,ZHVI all-homes SA,100668.50532692863,119407.80719645512,140148.4957553458,172594.64501775726,198767.5368458847,167
pareto_36_200911_200m_167n,2012-08-01,ZHVI all-homes SA,100176.572198429,119633.86076247919,140556.27398858356,172573.2035543201,200384.5242170359,167
pareto_36_200911_200m_167n,2012-09-01,ZHVI all-homes SA,100022.56979938308,120112.53510232363,140388.48108539477,172277.60674519092,201205.8293235534,167
pareto_36_200911_200m_167n,2012-10-01,ZHVI all-homes SA,100053.65041671859,120665.35100528295,140467.37505280695,171847.859310945,201604.4735385059,167
pareto_36_200911_200m_167n,2012-11-01,ZHVI all-homes SA,100223.84650145564,121399.03133972427,141181.88510691863,173071.2402839283,202052.0236301279,167
pareto_36_200911_200m_167n,2012-12-01,ZHVI all-homes SA,100297.39513088079,121738.96670168843,142421.04991941736,174104.6875889076,204734.9281451587,167
pareto_36_200911_200m_167n,2013-01-01,ZHVI all-homes SA,100693.23494294641,121636.97697910877,143471.3191115485,174440.25222539826,207376.59001774108,167
pareto_36_200911_200m_167n,2013-02-01,ZHVI all-homes SA,101316.16985649604,121549.56074307287,143065.23351537983,174944.33663505575,209423.8651228426,167
pareto_36_200911_200m_167n,2013-03-01,ZHVI all-homes SA,102162.9568653621,121964.69320432332,143033.63713934284,175973.84990837352,210401.78356630867,167
pareto_36_200911_200m_167n,2013-04-01,ZHVI all-homes SA,102963.91361996101,122390.57934429342,144328.1714218078,176789.45409864624,211000.94852402026,167
pareto_36_200911_200m_167n,2013-05-01,ZHVI all-homes SA,103561.5135542893,123112.0534772342,145160.66046101807,177458.37135272112,211375.55284626054,167
pareto_36_200911_200m_167n,2013-06-01,ZHVI all-homes SA,103183.8164585855,123818.44481426285,145917.78222276038,178170.9119813766,212046.68577129836,167
pareto_36_200911_200m_167n,2013-07-01,ZHVI all-homes SA,103081.62067478584,124391.16861679743,146407.22521515403,178848.06142170238,213635.65967992786,167
pareto_36_200911_200m_167n,2013-08-01,ZHVI all-homes SA,103204.20230796005,124780.79265124744,146907.16798974943,179656.06021103158,215134.72254665347,167
pareto_36_200911_200m_167n,2013-09-01,ZHVI all-homes SA,103309.43254181284,125015.85414689612,147260.40644434033,181245.38161617809,216107.3627665212,167
pareto_36_200911_200m_167n,2013-10-01,ZHVI all-homes SA,103567.89406942084,125210.55299599239,147312.74838433284,181903.84259603405,218025.6233980995,167
pareto_36_200911_200m_167n,2013-11-01,ZHVI all-homes SA,103611.21021847159,125168.94667166888,147567.49870015643,183548.61852119508,219752.97945000837,167
pareto_36_200911_200m_167n,2013-12-01,ZHVI all-homes SA,103704.47392254388,124847.18722381935,147271.9042050097,185421.8598791885,221865.81566309015,167
pareto_36_200911_200m_167n,2014-01-01,ZHVI all-homes SA,103886.79389400486,124588.1178163084,147023.53826161884,186583.00659273472,223487.8575729435,167
pareto_36_200911_200m_167n,2014-02-01,ZHVI all-homes SA,104153.37985418388,124640.18532780242,147824.2226183972,187237.63846064633,224729.1108479089,167
pareto_36_200911_200m_167n,2014-03-01,ZHVI all-homes SA,103948.74068405134,124864.85420738271,148744.06041670684,187455.0151514861,225812.46648343443,167
pareto_36_200911_200m_167n,2014-04-01,ZHVI all-homes SA,103505.6347614878,125495.36862747112,149637.6508126716,188488.12923863233,227007.9991308353,167
pareto_36_200911_200m_167n,2014-05-01,ZHVI all-homes SA,103517.5846042351,126023.01061105217,150739.56124023572,190224.60994766693,227978.36728283987,167
pareto_36_200911_200m_167n,2014-06-01,ZHVI all-homes SA,104115.86095834016,126292.29554633531,151056.44758660844,191366.75108652335,228959.42351357976,167
pareto_36_200911_200m_167n,2014-07-01,ZHVI all-homes SA,104936.12582604095,126564.70893514346,151599.66168678852,192397.6474079893,230733.5558587273,167
pareto_36_200911_200m_167n,2014-08-01,ZHVI all-homes SA,106222.56625775449,126908.32893383212,152403.86225053642,193428.54490052228,231717.26872170073,167
pareto_36_200911_200m_167n,2014-09-01,ZHVI all-homes SA,106564.79229669417,127143.8313887898,152649.63699273762,194548.28322329128,232093.90972733573,167
pareto_36_200911_200m_167n,2014-10-01,ZHVI all-homes SA,106356.38188780598,126954.68300860074,152931.2767024052,195360.87216643695,232710.5717066802,167
pareto_36_200911_200m_167n,2014-11-01,ZHVI all-homes SA,106297.6893620159,126905.94959093914,152961.11837912383,196270.18031518895,233371.7271552887,167
pareto_36_200911_200m_167n,2014-12-01,ZHVI all-homes SA,106138.57633488938,127049.92493122895,153163.83278933025,197242.92264618786,234984.23198402778,167
pareto_36_200911_200m_167n,2015-01-01,ZHVI all-homes SA,106049.68666878328,127467.2513877609,153563.07943947733,198591.05463748935,236654.1345299809,167
pareto_36_200911_200m_167n,2015-02-01,ZHVI all-homes SA,106084.26735429058,128177.0566936568,153932.02035284074,199615.40766960118,237916.1800321771,167
pareto_36_200911_200m_167n,2015-03-01,ZHVI all-homes SA,106518.47201388094,128751.93899582174,154544.37913191537,200046.30222917892,238868.02665556615,167
pareto_36_200911_200m_167n,2015-04-01,ZHVI all-homes SA,106947.76168701056,129165.86598738609,155280.1289121715,200461.5577078647,239732.42437821915,167
pareto_36_200911_200m_167n,2015-05-01,ZHVI all-homes SA,107400.92529506431,129753.12662629431,155227.66069809205,200665.43087776998,241033.60611986605,167
pareto_36_200911_200m_167n,2015-06-01,ZHVI all-homes SA,107868.16821660523,130380.52051210744,156801.48907994965,201196.74302536086,242429.31086004805,167
pareto_36_200911_200m_167n,2015-07-01,ZHVI all-homes SA,107939.69857839156,131063.53932828055,157636.9344123427,202576.31120316422,243920.8378691945,167
