candidate_id,date,variable,p10,p25,median,p75,p90,n
pareto_46_201206_169m_177n,2012-06-01,ZHVI all-homes SA,99929.12495748597,118591.77971078591,139332.84496846856,172452.85074101528,198361.39014834745,177
pareto_46_201206_169m_177n,2012-07-01,ZHVI all-homes SA,100668.50532692863,119091.22985999218,139367.2082253358,172241.81795327726,198767.5368458847,177
pareto_46_201206_169m_177n,2012-08-01,ZHVI all-homes SA,100176.572198429,119483.74169655544,140003.9124844767,172149.80903046878,200384.5242170359,177
pareto_46_201206_169m_177n,2012-09-01,ZHVI all-homes SA,100022.56979938308,120058.4024077168,139925.64832070976,172019.68031997225,201205.8293235534,177
pareto_46_201206_169m_177n,2012-10-01,ZHVI all-homes SA,100053.65041671859,120572.10962809535,139820.33544775998,171766.84043407047,201604.4735385059,177
pareto_46_201206_169m_177n,2012-11-01,ZHVI all-homes SA,100223.84650145564,121392.71597600337,140112.89357923725,171966.67917199415,202052.0236301279,177
pareto_46_201206_169m_177n,2012-12-01,ZHVI all-homes SA,100297.39513088079,121565.99160637938,139512.42232892508,171962.32870044702,204734.9281451587,177
pareto_46_201206_169m_177n,2013-01-01,ZHVI all-homes SA,100672.66052627048,121599.33789684468,139451.30435421746,172414.01046813023,207376.59001774108,177
pareto_46_201206_169m_177n,2013-02-01,ZHVI all-homes SA,101062.07844808948,121330.8051722125,140091.2769743764,173109.09060485245,209423.8651228426,177
pareto_46_201206_169m_177n,2013-03-01,ZHVI all-homes SA,101619.57537967525,121876.04744757475,141626.9862885292,174219.33472206592,210401.78356630867,177
pareto_46_201206_169m_177n,2013-04-01,ZHVI all-homes SA,102031.49451389853,122071.56879402103,142303.00715687094,175311.59836462865,211000.94852402026,177
pareto_46_201206_169m_177n,2013-05-01,ZHVI all-homes SA,102251.15554972173,122419.80043302255,143339.8903247704,176452.98909278738,211375.55284626054,177
pareto_46_201206_169m_177n,2013-06-01,ZHVI all-homes SA,102279.9363159271,122802.16422199701,143436.06335623877,177462.53941905405,212046.68577129836,177
pareto_46_201206_169m_177n,2013-07-01,ZHVI all-homes SA,102492.6014597135,123103.0652201192,144879.30112966118,178256.84776489018,213635.65967992786,177
pareto_46_201206_169m_177n,2013-08-01,ZHVI all-homes SA,102782.18999425453,123853.06645312886,146158.52152151102,179225.50695533058,215134.72254665347,177
pareto_46_201206_169m_177n,2013-09-01,ZHVI all-homes SA,103159.08246493497,124710.08805736357,147193.84313985624,180728.6784006326,216107.3627665212,177
pareto_46_201206_169m_177n,2013-10-01,ZHVI all-homes SA,103343.03297191384,125007.52213115264,147186.38817518202,181548.35275339536,218025.6233980995,177
pareto_46_201206_169m_177n,2013-11-01,ZHVI all-homes SA,103254.45063700428,124688.19249978272,147128.45740833363,183482.17796177868,219752.97945000837,177
pareto_46_201206_169m_177n,2013-12-01,ZHVI all-homes SA,103125.92848472536,124442.83523143624,147015.59671275425,185267.80595776546,221865.81566309015,177
pareto_46_201206_169m_177n,2014-01-01,ZHVI all-homes SA,103179.75474374954,124259.90670417318,147016.59322057536,186409.44218644217,223487.8575729435,177
pareto_46_201206_169m_177n,2014-02-01,ZHVI all-homes SA,103530.79066647096,124409.16283602045,147766.8707292711,187085.7722817414,224729.1108479089,177
pareto_46_201206_169m_177n,2014-03-01,ZHVI all-homes SA,103545.1692978586,124725.16148936353,148689.72878572354,187008.95885417218,225812.46648343443,177
pareto_46_201206_169m_177n,2014-04-01,ZHVI all-homes SA,103451.64512309017,125302.91560239841,149306.46615480585,187673.84004548704,227007.9991308353,177
pareto_46_201206_169m_177n,2014-05-01,ZHVI all-homes SA,103517.5846042351,125663.28201570544,150073.05750749572,189149.70386980104,227978.36728283987,177
pareto_46_201206_169m_177n,2014-06-01,ZHVI all-homes SA,104115.86095834016,126161.56382216168,150907.40804230233,190349.1029970478,228959.42351357976,177
pareto_46_201206_169m_177n,2014-07-01,ZHVI all-homes SA,104936.12582604095,126351.370695026,151478.0355892954,191536.19145656456,230733.5558587273,177
pareto_46_201206_169m_177n,2014-08-01,ZHVI all-homes SA,106143.39221283398,126617.69926298689,151850.9297390601,192757.38838649917,231717.26872170073,177
pareto_46_201206_169m_177n,2014-09-01,ZHVI all-homes SA,106488.15298183121,126850.10108741494,152319.62486637072,194004.118989318,232093.90972733573,177
