candidate_id,date,variable,p10,p25,median,p75,p90,n
pareto_31_200901_210m_160n,2009-01-01,employment thousands SA,46.61000000000001,60.425000000000004,87.65,169.82500000000002,322.35999999999996,160
pareto_31_200901_210m_160n,2009-02-01,employment thousands SA,46.120000000000005,60.050000000000004,87.25,169.5,321.5799999999999,160
pareto_31_200901_210m_160n,2009-03-01,employment thousands SA,45.779999999999994,59.475,86.7,168.20000000000002,319.94999999999993,160
pareto_31_200901_210m_160n,2009-04-01,employment thousands SA,45.199999999999996,59.4,85.65,167.32500000000002,318.40999999999997,160
pareto_31_200901_210m_160n,2009-05-01,employment thousands SA,45.24999999999999,59.45,85.65,166.6,317.15,160
pareto_31_200901_210m_160n,2009-06-01,employment thousands SA,45.19,59.325,85.0,166.175,315.11,160
pareto_31_200901_210m_160n,2009-07-01,employment thousands SA,45.4,58.95,84.6,166.425,314.53,160
pareto_31_200901_210m_160n,2009-08-01,employment thousands SA,45.669999999999995,58.550000000000004,85.4,166.475,313.94,160
pareto_31_200901_210m_160n,2009-09-01,employment thousands SA,45.28,58.175,85.0,166.25,313.53999999999996,160
pareto_31_200901_210m_160n,2009-10-01,employment thousands SA,45.64,58.400000000000006,85.35,165.825,314.31000000000006,160
pareto_31_200901_210m_160n,2009-11-01,employment thousands SA,45.54,58.224999999999994,85.25,166.2,313.97999999999996,160
pareto_31_200901_210m_160n,2009-12-01,employment thousands SA,45.45,58.525000000000006,85.4,165.875,314.15,160
pareto_31_200901_210m_160n,2010-01-01,employment thousands SA,45.54,58.224999999999994,85.44999999999999,166.3,315.18,160
pareto_31_200901_210m_160n,2010-02-01,employment thousands SA,45.599999999999994,58.175000000000004,85.15,165.85000000000002,314.76,160
pareto_31_200901_210m_160n,2010-03-01,employment thousands SA,45.65,58.175,85.75,166.42499999999998,315.6,160
pareto_31_200901_210m_160n,2010-04-01,employment thousands SA,45.739999999999995,58.375,85.8,166.89999999999998,315.61,160
pareto_31_200901_210m_160n,2010-05-01,employment thousands SA,45.69,58.650000000000006,86.0,167.375,315.88999999999993,160
pareto_31_200901_210m_160n,2010-06-01,employment thousands SA,45.8,58.475,85.5,167.375,316.44999999999993,160
pareto_31_200901_210m_160n,2010-07-01,employment thousands SA,45.97,58.375,86.2,167.175,316.27000000000004,160
pareto_31_200901_210m_160n,2010-08-01,employment thousands SA,45.50000000000001,58.5,86.05,167.2,317.19,160
pareto_31_200901_210m_160n,2010-09-01,employment thousands SA,45.25999999999999,58.075,86.19999999999999,167.14999999999998,316.34,160
pareto_31_200901_210m_160n,2010-10-01,employment thousands SA,45.78,58.349999999999994,86.45,167.57500000000002,318.35,160
pareto_31_200901_210m_160n,2010-11-01,employment thousands SA,45.81,58.27499999999999,86.5,167.475,318.61,160
pareto_31_200901_210m_160n,2010-12-01,employment thousands SA,45.699999999999996,57.975,86.6,167.57500000000002,319.08000000000004,160
pareto_31_200901_210m_160n,2011-01-01,employment thousands SA,45.79,57.849999999999994,86.85,167.65,318.96,160
pareto_31_200901_210m_160n,2011-02-01,employment thousands SA,45.72,58.0,86.69999999999999,167.97500000000002,317.88999999999993,160
pareto_31_200901_210m_160n,2011-03-01,employment thousands SA,45.63,57.849999999999994,86.85,168.2,318.4,160
pareto_31_200901_210m_160n,2011-04-01,employment thousands SA,45.699999999999996,58.0,87.25,167.85,318.65,160
pareto_31_200901_210m_160n,2011-05-01,employment thousands SA,45.61,57.9,86.7,167.72500000000002,318.77,160
pareto_31_200901_210m_160n,2011-06-01,employment thousands SA,45.580000000000005,57.975,87.25,167.575,318.73,160
pareto_31_200901_210m_160n,2011-07-01,employment thousands SA,45.79,58.12499999999999,87.4,166.875,321.18,160
pareto_31_200901_210m_160n,2011-08-01,employment thousands SA,45.779999999999994,57.724999999999994,87.6,166.975,320.9,160
pareto_31_200901_210m_160n,2011-09-01,employment thousands SA,46.339999999999996,58.5,87.7,166.8,321.14,160
pareto_31_200901_210m_160n,2011-10-01,employment thousands SA,46.57000000000001,58.400000000000006,88.0,166.5,322.06,160
pareto_31_200901_210m_160n,2011-11-01,employment thousands SA,46.63999999999999,58.375,87.94999999999999,166.70000000000002,321.70000000000005,160
pareto_31_200901_210m_160n,2011-12-01,employment thousands SA,47.17,58.400000000000006,88.25,166.67499999999998,320.18999999999994,160
pareto_31_200901_210m_160n,2012-01-01,employment thousands SA,47.18,58.25,88.1,166.75,323.63000000000005,160
pareto_31_200901_210m_160n,2012-02-01,employment thousands SA,47.3,57.875,88.55000000000001,166.77499999999998,323.26,160
pareto_31_200901_210m_160n,2012-03-01,employment thousands SA,47.269999999999996,58.199999999999996,88.85,167.625,324.19000000000005,160
pareto_31_200901_210m_160n,2012-04-01,employment thousands SA,47.45,58.224999999999994,88.7,167.95,323.05,160
pareto_31_200901_210m_160n,2012-05-01,employment thousands SA,47.29,57.9,88.30000000000001,168.325,321.89,160
pareto_31_200901_210m_160n,2012-06-01,employment thousands SA,47.29,58.275,88.75,168.475,323.94999999999993,160
pareto_31_200901_210m_160n,2012-07-01,employment thousands SA,47.370000000000005,57.9,88.35,168.79999999999998,323.64,160
pareto_31_200901_210m_160n,2012-08-01,employment thousands SA,47.75,57.95,88.69999999999999,168.89999999999998,324.14,160
pareto_31_200901_210m_160n,2012-09-01,employment thousands SA,47.92,58.275,88.65,168.825,324.53,160
pareto_31_200901_210m_160n,2012-10-01,employment thousands SA,48.11,58.0,89.30000000000001,169.425,324.63,160
pareto_31_200901_210m_160n,2012-11-01,employment thousands SA,48.24,58.24999999999999,89.2,169.375,325.33,160
pareto_31_200901_210m_160n,2012-12-01,employment thousands SA,48.24,58.175000000000004,89.4,169.7,324.66,160
pareto_31_200901_210m_160n,2013-01-01,employment thousands SA,48.11,58.575,89.55000000000001,170.425,323.87,160
pareto_31_200901_210m_160n,2013-02-01,employment thousands SA,48.49,58.475,90.0,170.35,324.77,160
pareto_31_200901_210m_160n,2013-03-01,employment thousands SA,48.32000000000001,58.475,90.3,170.5,324.74999999999994,160
pareto_31_200901_210m_160n,2013-04-01,employment thousands SA,48.46,58.349999999999994,90.3,170.225,324.94999999999993,160
pareto_31_200901_210m_160n,2013-05-01,employment thousands SA,48.290000000000006,58.45,90.85,170.75,326.44,160
pareto_31_200901_210m_160n,2013-06-01,employment thousands SA,48.5,58.525000000000006,91.05000000000001,169.05,325.77,160
pareto_31_200901_210m_160n,2013-07-01,employment thousands SA,48.05,58.8,91.25,169.42499999999998,326.15,160
pareto_31_200901_210m_160n,2013-08-01,employment thousands SA,48.52,58.675,91.75,170.29999999999998,326.35999999999996,160
pareto_31_200901_210m_160n,2013-09-01,employment thousands SA,48.42,59.175,91.94999999999999,170.32500000000002,327.06,160
pareto_31_200901_210m_160n,2013-10-01,employment thousands SA,48.64,58.74999999999999,92.5,170.625,325.88,160
pareto_31_200901_210m_160n,2013-11-01,employment thousands SA,48.57,58.675000000000004,92.75,171.0,326.79999999999995,160
pareto_31_200901_210m_160n,2013-12-01,employment thousands SA,48.83,58.77499999999999,93.1,171.29999999999998,327.91999999999996,160
pareto_31_200901_210m_160n,2014-01-01,employment thousands SA,48.44,58.95,93.4,171.40000000000003,327.94000000000005,160
pareto_31_200901_210m_160n,2014-02-01,employment thousands SA,48.32000000000001,59.224999999999994,94.05,171.45000000000002,328.67,160
pareto_31_200901_210m_160n,2014-03-01,employment thousands SA,48.62,59.150000000000006,94.0,171.725,329.77,160
pareto_31_200901_210m_160n,2014-04-01,employment thousands SA,48.81,59.349999999999994,94.75,171.95,330.63,160
pareto_31_200901_210m_160n,2014-05-01,employment thousands SA,49.010000000000005,59.375,95.15,171.9,331.11,160
pareto_31_200901_210m_160n,2014-06-01,employment thousands SA,48.900000000000006,59.525000000000006,95.1,172.14999999999998,331.71999999999997,160
pareto_31_200901_210m_160n,2014-07-01,employment thousands SA,49.02,59.7,95.9,172.24999999999997,332.34,160
pareto_31_200901_210m_160n,2014-08-01,employment thousands SA,49.03000000000001,59.650000000000006,96.45,172.35000000000002,332.37,160
pareto_31_200901_210m_160n,2014-09-01,employment thousands SA,48.77,59.74999999999999,96.9,172.24999999999997,333.84,160
pareto_31_200901_210m_160n,2014-10-01,employment thousands SA,48.96,59.8,97.2,172.70000000000002,333.93,160
pareto_31_200901_210m_160n,2014-11-01,employment thousands SA,49.050000000000004,59.77499999999999,97.45,172.95000000000002,335.9,160
pareto_31_200901_210m_160n,2014-12-01,employment thousands SA,48.800000000000004,59.975,97.44999999999999,172.87499999999997,336.78,160
pareto_31_200901_210m_160n,2015-01-01,employment thousands SA,49.040000000000006,60.1,97.1,172.65,336.3,160
pareto_31_200901_210m_160n,2015-02-01,employment thousands SA,49.050000000000004,60.275,96.44999999999999,172.87499999999997,336.5799999999999,160
pareto_31_200901_210m_160n,2015-03-01,employment thousands SA,48.96,60.150000000000006,96.15,172.8,337.44999999999993,160
pareto_31_200901_210m_160n,2015-04-01,employment thousands SA,49.06,60.324999999999996,96.1,172.87499999999997,336.2099999999999,160
pareto_31_200901_210m_160n,2015-05-01,employment thousands SA,48.97,60.45,97.0,173.77500000000003,336.76,160
pareto_31_200901_210m_160n,2015-06-01,employment thousands SA,48.839999999999996,60.550000000000004,96.65,173.5,337.13,160
pareto_31_200901_210m_160n,2015-07-01,employment thousands SA,48.580000000000005,60.27499999999999,97.0,173.7,336.25,160
pareto_31_200901_210m_160n,2015-08-01,employment thousands SA,48.67,60.575,97.25,174.77500000000003,336.96999999999997,160
pareto_31_200901_210m_160n,2015-09-01,employment thousands SA,48.96,60.675000000000004,97.4,174.67499999999998,337.13,160
pareto_31_200901_210m_160n,2015-10-01,employment thousands SA,49.61,60.95,97.4,174.925,337.79999999999995,160
pareto_31_200901_210m_160n,2015-11-01,employment thousands SA,48.98,60.9,97.55000000000001,174.925,338.71999999999997,160
pareto_31_200901_210m_160n,2015-12-01,employment thousands SA,48.94,61.075,97.7,175.625,338.99,160
pareto_31_200901_210m_160n,2016-01-01,employment thousands SA,48.84,60.875,97.7,175.67499999999998,339.51,160
pareto_31_200901_210m_160n,2016-02-01,employment thousands SA,48.769999999999996,61.0,97.75,175.82500000000002,339.44999999999993,160
pareto_31_200901_210m_160n,2016-03-01,employment thousands SA,48.74,61.075,98.1,175.55,339.01,160
pareto_31_200901_210m_160n,2016-04-01,employment thousands SA,48.8,61.0,97.85,176.025,340.44999999999993,160
pareto_31_200901_210m_160n,2016-05-01,employment thousands SA,49.02,61.1,98.0,175.725,341.0799999999999,160
pareto_31_200901_210m_160n,2016-06-01,employment thousands SA,48.95,61.27499999999999,97.75,175.625,339.46999999999997,160
pareto_31_200901_210m_160n,2016-07-01,employment thousands SA,48.94,61.3,98.4,176.32500000000002,340.1599999999999,160
pareto_31_200901_210m_160n,2016-08-01,employment thousands SA,49.199999999999996,61.475,98.7,176.45000000000002,340.31999999999994,160
pareto_31_200901_210m_160n,2016-09-01,employment thousands SA,49.17999999999999,61.8,98.5,176.74999999999997,341.41999999999996,160
pareto_31_200901_210m_160n,2016-10-01,employment thousands SA,48.84,61.74999999999999,98.80000000000001,176.85000000000002,341.13,160
pareto_31_200901_210m_160n,2016-11-01,employment thousands SA,48.89,62.025000000000006,99.25,176.85000000000002,340.29999999999995,160
pareto_31_200901_210m_160n,2016-12-01,employment thousands SA,48.96,62.050000000000004,99.25,177.24999999999997,340.53999999999996,160
pareto_31_200901_210m_160n,2017-01-01,employment thousands SA,49.0,62.050000000000004,99.4,176.65,340.65999999999997,160
pareto_31_200901_210m_160n,2017-02-01,employment thousands SA,49.09,62.175000000000004,99.5,177.22499999999997,340.11999999999995,160
pareto_31_200901_210m_160n,2017-03-01,employment thousands SA,49.36,62.27499999999999,99.55,176.84999999999997,341.0199999999999,160
pareto_31_200901_210m_160n,2017-04-01,employment thousands SA,49.010000000000005,62.275,99.85,177.29999999999998,342.3599999999999,160
pareto_31_200901_210m_160n,2017-05-01,employment thousands SA,48.99,62.150000000000006,99.80000000000001,177.525,343.5899999999999,160
pareto_31_200901_210m_160n,2017-06-01,employment thousands SA,49.09,62.550000000000004,100.05,177.87500000000003,342.2299999999999,160
pareto_31_200901_210m_160n,2017-07-01,employment thousands SA,48.82,62.425,99.65,177.29999999999998,341.2799999999999,160
pareto_31_200901_210m_160n,2017-08-01,employment thousands SA,49.269999999999996,62.175000000000004,99.95,177.625,341.2699999999999,160
pareto_31_200901_210m_160n,2017-09-01,employment thousands SA,49.010000000000005,62.375,100.0,177.525,342.11999999999995,160
pareto_31_200901_210m_160n,2017-10-01,employment thousands SA,49.56,62.27499999999999,100.55000000000001,177.775,342.36999999999995,160
pareto_31_200901_210m_160n,2017-11-01,employment thousands SA,49.74,62.4,100.94999999999999,178.175,341.32999999999987,160
pareto_31_200901_210m_160n,2017-12-01,employment thousands SA,49.50000000000001,62.50000000000001,101.85,178.025,341.31999999999994,160
