date,median,n_available,p10,p25,p75,p90,variable
2007-09-01,201702.0,155,201702.0,201702.0,201702.0,201702.0,permits units SA
2007-10-01,45.4911509883916,155,3.694248114243174,12.97078948371545,112.02343067619,234.73654665364074,permits units SA
2007-11-01,201703.0,154,201703.0,201703.0,201703.0,201703.0,permits units SA
2007-12-01,36.1577418037488,155,1.4717600352614082,10.22197475960748,123.73020752438,264.04931496200317,permits units SA
2008-01-01,201704.0,155,201704.0,201704.0,201704.0,201704.0,permits units SA
2008-02-01,45.993628914659,155,3.1566521897398063,11.12414427921655,133.6487104093215,258.8608548684943,permits units SA
2008-03-01,201705.0,158,201705.0,201705.0,201705.0,201705.0,permits units SA
2008-04-01,34.01199937529325,158,0.8619837334518443,10.122570014984555,124.1342239244195,236.62266019610524,permits units SA
2008-05-01,201706.0,157,201706.0,201706.0,201706.0,201706.0,permits units SA
2008-06-01,42.0125296869548,159,0.7282520462530424,7.471699979823735,137.31969027267849,282.3987055471008,permits units SA
2008-07-01,201707.0,160,201707.0,201707.0,201707.0,201707.0,permits units SA
2008-08-01,34.6348199792565,161,0.941958672369357,8.10053554642696,116.512303327943,262.788411859654,permits units SA
2008-09-01,201708.0,161,201708.0,201708.0,201708.0,201708.0,permits units SA
2008-10-01,35.9305371938246,161,0.938120855346452,8.89275781956133,120.558711839372,277.666420033181,permits units SA
2008-11-01,201709.0,161,201709.0,201709.0,201709.0,201709.0,permits units SA
2008-12-01,39.1286795182568,163,1.203018589175702,8.855764061110525,110.8878593365475,234.5378210770023,permits units SA
2009-01-01,201710.0,181,201710.0,201710.0,201710.0,201710.0,permits units SA
2009-02-01,35.8567487185187,183,1.2149668702941179,8.006152218520356,112.89940326988301,255.74258895670602,permits units SA
2009-03-01,201711.0,184,201711.0,201711.0,201711.0,201711.0,permits units SA
2009-04-01,34.1599479150339,185,1.5059381597173425,11.2095443978747,102.64032254288,240.92683303835437,permits units SA
2009-05-01,201712.0,184,201712.0,201712.0,201712.0,201712.0,permits units SA
2009-06-01,37.9180241831585,184,2.465579884427583,10.5351566057839,92.97429110628863,245.56995312132702,permits units SA
2009-07-01,201801.0,186,201801.0,201801.0,201801.0,201801.0,permits units SA
2009-08-01,34.94407333279235,186,1.79489973830946,10.5146475672926,112.5870755385395,236.73168783348848,permits units SA
2009-09-01,201802.0,187,201802.0,201802.0,201802.0,201802.0,permits units SA
2009-10-01,39.3731469602109,186,2.0740513916181,12.1907947071948,102.77807459784276,260.37196590879205,permits units SA
2009-11-01,201803.0,187,201803.0,201803.0,201803.0,201803.0,permits units SA
2009-12-01,43.302744219285,187,3.1257921261806727,11.13720890419715,118.499002548747,254.7772428920839,permits units SA
2010-01-01,201804.0,187,201804.0,201804.0,201804.0,201804.0,permits units SA
2010-02-01,37.1758101375705,188,1.690460123263308,11.7504463622365,115.40686201329076,262.9561438417528,permits units SA
2010-03-01,201805.0,188,201805.0,201805.0,201805.0,201805.0,permits units SA
2010-04-01,39.62629942502275,188,1.9549148880047804,9.677448183002289,118.708095419946,248.2268701343446,permits units SA
2010-05-01,201806.0,188,201806.0,201806.0,201806.0,201806.0,permits units SA
2010-06-01,34.933286586074146,188,1.3470367465097928,8.727455296456881,100.96156375334701,259.57106257409265,permits units SA
