candidate_id,date,variable,p10,p25,median,p75,p90,n
start_2005,2005-01-01,permits units SA,201510.0,201510.0,201510.0,201510.0,201510.0,108
start_2005,2005-02-01,permits units SA,0.8913542292700647,9.98917371926061,47.8543263812623,144.52301088840025,266.85354761295685,108
start_2005,2005-03-01,permits units SA,201511.0,201511.0,201511.0,201511.0,201511.0,108
start_2005,2005-04-01,permits units SA,1.669649379165268,11.721514165638526,53.15108157448055,148.81065907946075,249.42297529849148,108
start_2005,2005-05-01,permits units SA,201512.0,201512.0,201512.0,201512.0,201512.0,108
start_2005,2005-06-01,permits units SA,1.9837358175488204,13.67391346090965,50.4109584412944,136.5489315397545,266.4931574846709,108
start_2005,2005-07-01,permits units SA,201601.0,201601.0,201601.0,201601.0,201601.0,108
start_2005,2005-08-01,permits units SA,2.303960324406594,12.151256040288924,52.633656046615855,151.12835935396825,261.3262038736538,108
start_2005,2005-09-01,permits units SA,201602.0,201602.0,201602.0,201602.0,201602.0,108
start_2005,2005-10-01,permits units SA,3.099003434770155,13.688936321331798,47.9416647551863,137.333245425573,255.39028453538253,108
start_2005,2005-11-01,permits units SA,201603.0,201603.0,201603.0,201603.0,201603.0,108
start_2005,2005-12-01,permits units SA,1.0075981076746663,11.5823727868661,54.00617473321975,144.9282180116905,245.59779525363365,108
start_2005,2006-01-01,permits units SA,201604.0,201604.0,201604.0,201604.0,201604.0,108
start_2005,2006-02-01,permits units SA,2.3833624022938755,11.047194974227818,44.25576043122,139.00894075805127,247.8553541532413,108
start_2005,2006-03-01,permits units SA,201605.0,201605.0,201605.0,201605.0,201605.0,108
start_2005,2006-04-01,permits units SA,1.1984234439357322,9.618945936591766,47.386696687870796,127.557947395541,244.17881035467826,108
start_2005,2006-05-01,permits units SA,201606.0,201606.0,201606.0,201606.0,201606.0,108
start_2005,2006-06-01,permits units SA,2.465268200598904,9.803778976553868,61.584548083326794,147.644529462757,268.26138190204455,108
start_2005,2006-07-01,permits units SA,201607.0,201607.0,201607.0,201607.0,201607.0,108
start_2005,2006-08-01,permits units SA,0.8481402355566525,9.676655680761588,47.586650799140855,132.156751441007,297.497715633189,108
start_2005,2006-09-01,permits units SA,201608.0,201608.0,201608.0,201608.0,201608.0,108
start_2005,2006-10-01,permits units SA,1.529662022285609,10.430565857104888,59.579408865202296,146.15005622182375,284.5691396325621,108
start_2005,2006-11-01,permits units SA,201609.0,201609.0,201609.0,201609.0,201609.0,108
start_2005,2006-12-01,permits units SA,1.1240392938817951,13.053469553174025,47.7301152756305,152.91232087776348,268.15024293674196,108
start_2005,2007-01-01,permits units SA,201610.0,201610.0,201610.0,201610.0,201610.0,108
start_2005,2007-02-01,permits units SA,0.9132519401851216,11.317111565328073,53.675433830423955,154.737346076898,273.1662444536713,108
start_2005,2007-03-01,permits units SA,201611.0,201611.0,201611.0,201611.0,201611.0,108
start_2005,2007-04-01,permits units SA,3.1588328478173056,9.358061046333233,57.62044322470675,149.958037398209,276.03428048678296,108
start_2005,2007-05-01,permits units SA,201612.0,201612.0,201612.0,201612.0,201612.0,108
start_2005,2007-06-01,permits units SA,1.2963875884803362,13.6975667750566,57.91025529214055,147.324709663764,296.47170742344383,108
start_2005,2007-07-01,permits units SA,201701.0,201701.0,201701.0,201701.0,201701.0,108
start_2005,2007-08-01,permits units SA,1.750301199906014,14.688649464611174,61.14726667956076,126.217112781971,288.22278831095497,108
start_2005,2007-09-01,permits units SA,201702.0,201702.0,201702.0,201702.0,201702.0,108
start_2005,2007-10-01,permits units SA,3.0112087312157274,14.9604948319503,60.16475684697975,141.6585407696965,265.3688872280726,108
start_2005,2007-11-01,permits units SA,201703.0,201703.0,201703.0,201703.0,201703.0,108
start_2005,2007-12-01,permits units SA,1.5387235405356372,12.367850192721725,59.1592451694621,149.02234801977352,297.22766289523736,108
start_2005,2008-01-01,permits units SA,201704.0,201704.0,201704.0,201704.0,201704.0,108
start_2005,2008-02-01,permits units SA,3.113099745050928,11.830918208803926,55.89917712543555,157.37904243497127,268.94474829696924,108
start_2005,2008-03-01,permits units SA,201705.0,201705.0,201705.0,201705.0,201705.0,108
start_2005,2008-04-01,permits units SA,1.2686635679991751,9.809537534482942,55.603309730676,156.469613312513,274.0822509208926,108
start_2005,2008-05-01,permits units SA,201706.0,201706.0,201706.0,201706.0,201706.0,108
start_2005,2008-06-01,permits units SA,1.5695964237955617,10.422628590407726,56.805177904317404,167.9204541379385,316.9279029781887,108
start_2005,2008-07-01,permits units SA,201707.0,201707.0,201707.0,201707.0,201707.0,108
start_2005,2008-08-01,permits units SA,1.1173775953224654,12.2765430309617,49.783622184191,140.372115803107,268.51477769244894,108
start_2005,2008-09-01,permits units SA,201708.0,201708.0,201708.0,201708.0,201708.0,108
start_2005,2008-10-01,permits units SA,0.9188386734616778,10.205457090715532,47.83735087748825,155.25489916850552,290.4123277383011,108
start_2005,2008-11-01,permits units SA,201709.0,201709.0,201709.0,201709.0,201709.0,108
start_2005,2008-12-01,permits units SA,1.260173837713532,12.24164047551845,55.678069752215094,137.800017833526,262.59987393006816,108
start_2005,2009-01-01,permits units SA,201710.0,201710.0,201710.0,201710.0,201710.0,108
start_2005,2009-02-01,permits units SA,1.4863359986269185,9.168778849444298,55.3055971456628,159.53473090862474,309.1774963928524,108
start_2005,2009-03-01,permits units SA,201711.0,201711.0,201711.0,201711.0,201711.0,108
start_2005,2009-04-01,permits units SA,1.5556827823884225,11.227068225744315,49.38480160656885,137.108195610791,265.6202780917422,108
start_2005,2009-05-01,permits units SA,201712.0,201712.0,201712.0,201712.0,201712.0,108
start_2005,2009-06-01,permits units SA,2.769133141002431,13.60712982540725,51.7124361305701,150.43868907086699,270.8125071997414,108
start_2005,2009-07-01,permits units SA,201801.0,201801.0,201801.0,201801.0,201801.0,108
start_2005,2009-08-01,permits units SA,1.9115402126324472,11.233913471479875,56.0839379712197,159.084674086366,280.31318169525633,108
start_2005,2009-09-01,permits units SA,201802.0,201802.0,201802.0,201802.0,201802.0,108
start_2005,2009-10-01,permits units SA,2.7167189780273424,15.4733868402527,56.7023699445299,173.48677361365725,342.86737682320904,108
start_2005,2009-11-01,permits units SA,201803.0,201803.0,201803.0,201803.0,201803.0,108
start_2005,2009-12-01,permits units SA,2.600303288865165,11.4217035303076,63.285240023130456,158.47326656618299,299.2366519511223,108
start_2005,2010-01-01,permits units SA,201804.0,201804.0,201804.0,201804.0,201804.0,108
start_2005,2010-02-01,permits units SA,1.7710708750384963,13.278204612710926,53.392861177178204,152.71384831551626,298.96369182860246,108
start_2005,2010-03-01,permits units SA,201805.0,201805.0,201805.0,201805.0,201805.0,108
start_2005,2010-04-01,permits units SA,2.4670650998554406,10.731920237155451,60.061533222579754,167.70456199405476,321.3879232899749,108
start_2005,2010-05-01,permits units SA,201806.0,201806.0,201806.0,201806.0,201806.0,108
start_2005,2010-06-01,permits units SA,1.208390056745758,8.71530532512666,50.670957717993545,152.5423840470175,288.8401380472349,108
start_2005,2010-07-01,permits units SA,201807.0,201807.0,201807.0,201807.0,201807.0,108
start_2005,2010-08-01,permits units SA,1.7745488829040676,11.028915330210175,53.8375974931188,169.55576093109175,259.8321658551639,108
start_2005,2010-09-01,permits units SA,201808.0,201808.0,201808.0,201808.0,201808.0,108
start_2005,2010-10-01,permits units SA,2.4084366990175274,13.532063106002749,61.07630412032985,172.131872812979,315.534867570039,108
