candidate_id,date,variable,p10,p25,median,p75,p90,n
pareto_02_200405_266m_99n,2004-05-01,employment thousands SA,53.5,63.25,119.8,199.65,346.52,99
pareto_02_200405_266m_99n,2004-06-01,employment thousands SA,53.660000000000004,63.05,120.3,199.5,348.58,99
pareto_02_200405_266m_99n,2004-07-01,employment thousands SA,53.980000000000004,63.55,121.5,199.7,349.62,99
pareto_02_200405_266m_99n,2004-08-01,employment thousands SA,53.86,63.3,121.8,199.85,348.40000000000003,99
pareto_02_200405_266m_99n,2004-09-01,employment thousands SA,53.92,63.9,119.8,199.55,346.72,99
pareto_02_200405_266m_99n,2004-10-01,employment thousands SA,53.94,64.45,121.8,200.8,346.82,99
pareto_02_200405_266m_99n,2004-11-01,employment thousands SA,54.06,64.5,122.2,200.60000000000002,348.18,99
pareto_02_200405_266m_99n,2004-12-01,employment thousands SA,54.28,64.6,121.9,200.64999999999998,348.14,99
pareto_02_200405_266m_99n,2005-01-01,employment thousands SA,53.94,65.05,121.9,199.85000000000002,348.5,99
pareto_02_200405_266m_99n,2005-02-01,employment thousands SA,53.800000000000004,64.75,122.7,200.7,349.68000000000006,99
pareto_02_200405_266m_99n,2005-03-01,employment thousands SA,53.94,64.65,122.6,200.45,350.54,99
pareto_02_200405_266m_99n,2005-04-01,employment thousands SA,53.94,64.44999999999999,122.3,201.3,355.54,99
pareto_02_200405_266m_99n,2005-05-01,employment thousands SA,53.96,64.65,122.7,201.2,355.06,99
pareto_02_200405_266m_99n,2005-06-01,employment thousands SA,53.980000000000004,64.65,122.2,200.2,356.0,99
pareto_02_200405_266m_99n,2005-07-01,employment thousands SA,53.88,65.19999999999999,123.3,199.7,358.71999999999997,99
pareto_02_200405_266m_99n,2005-08-01,employment thousands SA,53.879999999999995,64.85,124.1,200.35000000000002,359.38,99
pareto_02_200405_266m_99n,2005-09-01,employment thousands SA,53.8,65.0,124.8,200.60000000000002,361.42,99
pareto_02_200405_266m_99n,2005-10-01,employment thousands SA,53.96000000000001,65.35,122.8,200.2,362.4,99
pareto_02_200405_266m_99n,2005-11-01,employment thousands SA,53.839999999999996,65.44999999999999,122.8,200.55,363.12,99
pareto_02_200405_266m_99n,2005-12-01,employment thousands SA,53.94,65.7,122.9,200.35000000000002,363.56,99
pareto_02_200405_266m_99n,2006-01-01,employment thousands SA,54.580000000000005,65.4,123.4,200.25,361.42,99
pareto_02_200405_266m_99n,2006-02-01,employment thousands SA,54.38,65.55000000000001,123.4,200.45,360.6,99
pareto_02_200405_266m_99n,2006-03-01,employment thousands SA,54.400000000000006,65.5,124.0,200.60000000000002,362.7,99
pareto_02_200405_266m_99n,2006-04-01,employment thousands SA,54.74,65.15,125.3,200.9,362.58000000000004,99
pareto_02_200405_266m_99n,2006-05-01,employment thousands SA,54.68000000000001,65.6,125.0,200.45,362.68,99
pareto_02_200405_266m_99n,2006-06-01,employment thousands SA,54.400000000000006,66.05,125.3,200.5,364.5,99
pareto_02_200405_266m_99n,2006-07-01,employment thousands SA,54.24,66.1,125.6,199.75,359.40000000000003,99
pareto_02_200405_266m_99n,2006-08-01,employment thousands SA,54.24,66.5,125.8,199.65,363.32000000000005,99
pareto_02_200405_266m_99n,2006-09-01,employment thousands SA,54.300000000000004,66.30000000000001,125.1,200.75,363.64,99
pareto_02_200405_266m_99n,2006-10-01,employment thousands SA,54.34,66.4,125.1,199.7,362.82,99
pareto_02_200405_266m_99n,2006-11-01,employment thousands SA,54.400000000000006,66.75,124.1,199.85,362.24,99
pareto_02_200405_266m_99n,2006-12-01,employment thousands SA,54.52,66.6,125.6,200.25,363.20000000000005,99
pareto_02_200405_266m_99n,2007-01-01,employment thousands SA,54.660000000000004,66.7,125.8,200.85000000000002,363.84000000000003,99
pareto_02_200405_266m_99n,2007-02-01,employment thousands SA,54.32,66.85,127.3,201.2,363.70000000000005,99
pareto_02_200405_266m_99n,2007-03-01,employment thousands SA,54.36,67.0,127.0,201.75,364.52,99
pareto_02_200405_266m_99n,2007-04-01,employment thousands SA,54.24,66.9,126.9,201.35000000000002,363.96000000000004,99
pareto_02_200405_266m_99n,2007-05-01,employment thousands SA,54.28,66.5,127.0,201.55,364.22,99
pareto_02_200405_266m_99n,2007-06-01,employment thousands SA,54.379999999999995,66.85,127.6,201.85,365.36000000000007,99
pareto_02_200405_266m_99n,2007-07-01,employment thousands SA,54.4,66.5,127.0,202.10000000000002,366.82000000000005,99
pareto_02_200405_266m_99n,2007-08-01,employment thousands SA,54.6,66.85,126.9,201.85,365.96000000000004,99
pareto_02_200405_266m_99n,2007-09-01,employment thousands SA,54.84,67.2,126.9,201.75,366.18,99
pareto_02_200405_266m_99n,2007-10-01,employment thousands SA,54.900000000000006,66.6,127.8,201.65,364.7,99
pareto_02_200405_266m_99n,2007-11-01,employment thousands SA,54.800000000000004,66.65,128.4,202.1,365.02000000000004,99
pareto_02_200405_266m_99n,2007-12-01,employment thousands SA,54.96,66.6,128.6,202.2,365.30000000000007,99
pareto_02_200405_266m_99n,2008-01-01,employment thousands SA,54.84,66.75,128.7,200.9,366.36,99
pareto_02_200405_266m_99n,2008-02-01,employment thousands SA,54.8,66.65,128.5,201.15,366.64,99
pareto_02_200405_266m_99n,2008-03-01,employment thousands SA,54.6,66.65,128.0,200.7,366.04,99
pareto_02_200405_266m_99n,2008-04-01,employment thousands SA,54.66,66.75,127.4,200.35,366.92,99
pareto_02_200405_266m_99n,2008-05-01,employment thousands SA,54.74,66.5,127.3,200.25,367.96000000000004,99
pareto_02_200405_266m_99n,2008-06-01,employment thousands SA,55.02,66.8,126.9,201.0,367.04,99
pareto_02_200405_266m_99n,2008-07-01,employment thousands SA,54.980000000000004,66.9,126.0,200.45,367.56000000000006,99
pareto_02_200405_266m_99n,2008-08-01,employment thousands SA,54.78,67.35,125.9,200.8,368.02,99
pareto_02_200405_266m_99n,2008-09-01,employment thousands SA,54.36,67.05,125.7,199.55,367.06000000000006,99
pareto_02_200405_266m_99n,2008-10-01,employment thousands SA,54.400000000000006,67.25,125.7,198.8,366.84000000000003,99
pareto_02_200405_266m_99n,2008-11-01,employment thousands SA,54.24,67.2,124.6,197.7,365.64,99
pareto_02_200405_266m_99n,2008-12-01,employment thousands SA,54.1,67.0,124.4,196.60000000000002,364.38,99
pareto_02_200405_266m_99n,2009-01-01,employment thousands SA,54.080000000000005,66.3,123.8,195.55,361.88,99
pareto_02_200405_266m_99n,2009-02-01,employment thousands SA,53.8,65.6,123.1,194.7,360.46,99
pareto_02_200405_266m_99n,2009-03-01,employment thousands SA,53.72,64.7,122.1,193.8,358.4,99
pareto_02_200405_266m_99n,2009-04-01,employment thousands SA,53.28,63.8,122.0,192.9,356.52,99
pareto_02_200405_266m_99n,2009-05-01,employment thousands SA,53.120000000000005,63.25,121.6,192.6,356.2,99
pareto_02_200405_266m_99n,2009-06-01,employment thousands SA,53.28000000000001,62.9,121.3,191.85000000000002,355.56,99
pareto_02_200405_266m_99n,2009-07-01,employment thousands SA,53.02,63.050000000000004,121.0,191.85,354.02000000000004,99
pareto_02_200405_266m_99n,2009-08-01,employment thousands SA,52.96000000000001,63.55,120.9,192.1,354.0,99
pareto_02_200405_266m_99n,2009-09-01,employment thousands SA,53.28000000000001,62.9,120.6,191.95,354.3,99
pareto_02_200405_266m_99n,2009-10-01,employment thousands SA,53.06,62.95,120.9,192.25,355.18000000000006,99
pareto_02_200405_266m_99n,2009-11-01,employment thousands SA,53.14000000000001,62.95,121.1,192.2,356.14000000000004,99
pareto_02_200405_266m_99n,2009-12-01,employment thousands SA,52.92,63.25,120.9,192.3,355.88,99
pareto_02_200405_266m_99n,2010-01-01,employment thousands SA,52.94,63.6,119.9,192.85,355.70000000000005,99
pareto_02_200405_266m_99n,2010-02-01,employment thousands SA,52.42,63.150000000000006,118.8,192.85000000000002,354.72,99
pareto_02_200405_266m_99n,2010-03-01,employment thousands SA,52.88,63.300000000000004,118.1,192.75,355.26,99
pareto_02_200405_266m_99n,2010-04-01,employment thousands SA,53.08,63.6,118.8,193.7,358.12,99
pareto_02_200405_266m_99n,2010-05-01,employment thousands SA,53.580000000000005,63.65,119.0,194.2,359.20000000000005,99
pareto_02_200405_266m_99n,2010-06-01,employment thousands SA,53.220000000000006,63.7,119.5,194.6,358.43999999999994,99
pareto_02_200405_266m_99n,2010-07-01,employment thousands SA,52.96000000000001,63.85,119.6,194.7,358.38,99
pareto_02_200405_266m_99n,2010-08-01,employment thousands SA,53.02,63.65,119.6,194.5,359.3,99
pareto_02_200405_266m_99n,2010-09-01,employment thousands SA,53.34,63.95,118.9,194.85,359.26,99
pareto_02_200405_266m_99n,2010-10-01,employment thousands SA,53.34,63.7,119.0,195.1,360.11999999999995,99
pareto_02_200405_266m_99n,2010-11-01,employment thousands SA,53.58,63.45,118.7,195.4,361.02,99
pareto_02_200405_266m_99n,2010-12-01,employment thousands SA,53.36,63.55,118.3,195.95,360.02000000000004,99
pareto_02_200405_266m_99n,2011-01-01,employment thousands SA,53.18000000000001,63.85,118.5,196.05,361.68000000000006,99
pareto_02_200405_266m_99n,2011-02-01,employment thousands SA,53.34,63.8,118.5,195.85,360.50000000000006,99
pareto_02_200405_266m_99n,2011-03-01,employment thousands SA,53.36,64.1,118.8,196.25,361.6,99
