candidate_id,date,variable,p10,p25,median,p75,p90,n
pareto_22_200708_227m_129n,2007-08-01,ZHVI all-homes SA,114670.82962037608,128702.17745963756,164946.92606481665,232269.70239850352,304082.1136374599,129
pareto_22_200708_227m_129n,2007-09-01,ZHVI all-homes SA,114128.82639631088,128863.04564122367,165112.99456883167,232332.8531616409,304090.48134160065,129
pareto_22_200708_227m_129n,2007-10-01,ZHVI all-homes SA,114157.56523933733,129217.20351651014,165526.63502916772,232729.9179464452,304192.17589759163,129
pareto_22_200708_227m_129n,2007-11-01,ZHVI all-homes SA,115026.29335157189,129451.58589044023,165440.5916496676,231437.07183903756,298450.3056920208,129
pareto_22_200708_227m_129n,2007-12-01,ZHVI all-homes SA,115553.56329696253,129634.8354086035,164356.35276007446,230031.99812893046,293906.00244965375,129
pareto_22_200708_227m_129n,2008-01-01,ZHVI all-homes SA,115476.3352890326,129884.6925560718,163627.99508459133,227691.23358311589,291291.1287233704,129
pareto_22_200708_227m_129n,2008-02-01,ZHVI all-homes SA,115389.12205703145,130083.05180481635,161906.80421927897,225943.6419338625,288263.65745277837,129
pareto_22_200708_227m_129n,2008-03-01,ZHVI all-homes SA,115397.99224910157,130396.02544786275,161838.6034639251,225532.02708374683,281181.1928555653,129
pareto_22_200708_227m_129n,2008-04-01,ZHVI all-homes SA,114773.29699598862,130728.13285148476,161919.31094131243,225266.4535088267,278419.3325767585,129
pareto_22_200708_227m_129n,2008-05-01,ZHVI all-homes SA,114563.28760328551,130763.94227488335,164946.74009347867,224151.53870818962,275765.37469459843,129
pareto_22_200708_227m_129n,2008-06-01,ZHVI all-homes SA,114347.04890477836,130400.66342082592,165393.33509285492,219764.71214103117,274207.04397055774,129
pareto_22_200708_227m_129n,2008-07-01,ZHVI all-homes SA,114263.95003817434,130164.20676050083,163990.30996040071,219230.3618820079,272827.2554590011,129
pareto_22_200708_227m_129n,2008-08-01,ZHVI all-homes SA,114436.50361126565,130059.65791881656,162920.21731851992,218353.92173739578,270705.9477524895,129
pareto_22_200708_227m_129n,2008-09-01,ZHVI all-homes SA,114057.32862321229,129865.9588108312,161221.00143531,209795.04005268597,267986.51192623744,129
pareto_22_200708_227m_129n,2008-10-01,ZHVI all-homes SA,113758.83358351335,129177.3484831135,160919.58544378518,208639.72816551014,265374.50614169857,129
pareto_22_200708_227m_129n,2008-11-01,ZHVI all-homes SA,113740.23850798987,129317.25868929194,161424.192738804,205979.10839389093,262883.2586230126,129
pareto_22_200708_227m_129n,2008-12-01,ZHVI all-homes SA,113763.29600556812,128920.28048947653,156816.79218202896,202155.60353902492,260628.7231132937,129
pareto_22_200708_227m_129n,2009-01-01,ZHVI all-homes SA,113402.39612146835,128304.00546783447,155560.23363371225,200847.2186567439,257577.14950765093,129
pareto_22_200708_227m_129n,2009-02-01,ZHVI all-homes SA,113210.71215788432,127727.43174939034,154985.51580552966,198708.03544067722,253836.00354847882,129
pareto_22_200708_227m_129n,2009-03-01,ZHVI all-homes SA,112334.46712724952,127740.349824383,154742.04571943215,196974.7374109065,252214.3050444707,129
