candidate_id,date,variable,p10,p25,median,p75,p90,n
pareto_02_200405_266m_99n,2004-05-01,ZHVI all-homes SA,101929.2506942854,111454.93026801891,135915.54621936908,183040.76276694506,232856.73046755116,99
pareto_02_200405_266m_99n,2004-06-01,ZHVI all-homes SA,102515.35365721912,111709.89881376084,136765.07922097907,184435.53586459858,236567.00188902777,99
pareto_02_200405_266m_99n,2004-07-01,ZHVI all-homes SA,102827.75007835243,112015.81960541605,138026.584639483,186072.52340588436,240726.41324855477,99
pareto_02_200405_266m_99n,2004-08-01,ZHVI all-homes SA,103232.82678576902,112399.14305968522,139925.15756453635,187780.0448882109,244190.4851127004,99
pareto_02_200405_266m_99n,2004-09-01,ZHVI all-homes SA,104959.25695333377,112875.80222806748,142319.8473642821,189622.11804348003,248612.053653644,99
pareto_02_200405_266m_99n,2004-10-01,ZHVI all-homes SA,105803.56725065992,113424.60420282223,143848.23303016732,191538.49777370968,251633.147535711,99
pareto_02_200405_266m_99n,2004-11-01,ZHVI all-homes SA,106373.85671217133,113895.80666901074,145031.52746296392,193568.0496257807,254937.8720476997,99
pareto_02_200405_266m_99n,2004-12-01,ZHVI all-homes SA,106795.34087532792,114262.9979555296,146200.81694866274,195733.00523835066,258369.62648849515,99
pareto_02_200405_266m_99n,2005-01-01,ZHVI all-homes SA,107327.27139728598,114504.07739188065,147788.09070341612,197637.94016624926,261627.84663901658,99
pareto_02_200405_266m_99n,2005-02-01,ZHVI all-homes SA,107625.81044993474,114861.98369689452,149636.90678343238,199752.19560834637,264900.73531010974,99
pareto_02_200405_266m_99n,2005-03-01,ZHVI all-homes SA,107582.36121643122,115339.90271471598,150106.65304863846,202229.70100520182,268325.113902088,99
pareto_02_200405_266m_99n,2005-04-01,ZHVI all-homes SA,108288.9017472192,115947.64426665688,150888.9556627305,205140.02523891156,272513.81518982776,99
pareto_02_200405_266m_99n,2005-05-01,ZHVI all-homes SA,109112.97462233684,116395.45211541423,151461.74723328947,207624.5333139525,277162.89013126463,99
pareto_02_200405_266m_99n,2005-06-01,ZHVI all-homes SA,109469.81691151034,116835.34503073497,152086.8013158783,209360.98433223314,282430.06107217603,99
pareto_02_200405_266m_99n,2005-07-01,ZHVI all-homes SA,109169.46254685639,117577.49674469905,152991.33367376632,211704.58660341834,287825.02098950476,99
pareto_02_200405_266m_99n,2005-08-01,ZHVI all-homes SA,109121.06272329998,118466.08612233182,153631.91187073322,214363.2633040322,292908.9550796908,99
pareto_02_200405_266m_99n,2005-09-01,ZHVI all-homes SA,109245.71560017928,119242.41695143982,154110.44411920072,217811.9954555442,298323.0777384992,99
pareto_02_200405_266m_99n,2005-10-01,ZHVI all-homes SA,109381.9144351387,119608.02661870871,154510.35690479595,220551.43611671563,302294.96377742116,99
pareto_02_200405_266m_99n,2005-11-01,ZHVI all-homes SA,109491.52178142926,119961.11468534685,154883.3892668041,222028.03710660746,305705.7015103535,99
pareto_02_200405_266m_99n,2005-12-01,ZHVI all-homes SA,109559.42341384663,120818.72419672759,155244.21793770915,223490.88813257997,307180.52273497905,99
pareto_02_200405_266m_99n,2006-01-01,ZHVI all-homes SA,109950.26427108573,121620.18026872035,156559.59786211094,224161.67535698414,309527.86711559544,99
pareto_02_200405_266m_99n,2006-02-01,ZHVI all-homes SA,110250.18061544032,122406.29651710023,158233.34641915152,224442.48734671602,312115.4968275207,99
pareto_02_200405_266m_99n,2006-03-01,ZHVI all-homes SA,110469.78342251046,122743.576300285,159380.8277274924,225273.31046857595,315789.76673365827,99
pareto_02_200405_266m_99n,2006-04-01,ZHVI all-homes SA,110762.67479919198,123061.81795304711,160270.0497685678,226180.68635739386,317871.58794180426,99
pareto_02_200405_266m_99n,2006-05-01,ZHVI all-homes SA,110949.01731758464,124478.20036395418,161508.16741613168,226780.26000810563,320405.3196059123,99
pareto_02_200405_266m_99n,2006-06-01,ZHVI all-homes SA,111175.06373876365,126016.33111422433,162691.9645950906,227587.56254442112,321982.0257422811,99
pareto_02_200405_266m_99n,2006-07-01,ZHVI all-homes SA,111352.84344180743,126779.2691980468,163089.522965481,228786.06128902128,323468.18846652587,99
pareto_02_200405_266m_99n,2006-08-01,ZHVI all-homes SA,111777.77660536002,127464.0594972329,163278.04396503544,230183.32736221323,323756.5851474175,99
