candidate_id,date,variable,p10,p25,median,p75,p90,n
pareto_37_200912_199m_168n,2009-12-01,ZHVI all-homes SA,105564.84022791899,123923.34160481207,149615.2880648832,183214.20315589395,224147.29175480473,168
pareto_37_200912_199m_168n,2010-01-01,ZHVI all-homes SA,105644.19840203333,124362.47036538771,149808.08264818374,182240.55339708208,223667.4307625766,168
pareto_37_200912_199m_168n,2010-02-01,ZHVI all-homes SA,105726.55342876822,125294.8903910181,150349.37007783065,180986.31488208918,222414.2513157588,168
pareto_37_200912_199m_168n,2010-03-01,ZHVI all-homes SA,105787.43134774629,125488.58215900602,150392.1446871744,179640.21456669466,222547.91935845758,168
pareto_37_200912_199m_168n,2010-04-01,ZHVI all-homes SA,105737.60525470569,125139.0422329904,150392.8390645518,178519.03924165684,222113.555557271,168
pareto_37_200912_199m_168n,2010-05-01,ZHVI all-homes SA,105814.98313630663,125409.6454388883,150806.03933462172,177547.32782707762,221707.64191752078,168
pareto_37_200912_199m_168n,2010-06-01,ZHVI all-homes SA,105900.40684052954,125353.1261685702,151256.97935687803,177906.21717807316,221316.15340873005,168
pareto_37_200912_199m_168n,2010-07-01,ZHVI all-homes SA,105975.4443348827,125296.1681245609,150798.41442571813,177563.62282940414,220474.53233543425,168
pareto_37_200912_199m_168n,2010-08-01,ZHVI all-homes SA,105869.40713436583,124904.46507254158,150028.5052772325,177522.17486973316,219179.69758422504,168
pareto_37_200912_199m_168n,2010-09-01,ZHVI all-homes SA,105809.9644051314,124698.96553130292,149525.64262982455,177391.45458698014,217711.36070353794,168
pareto_37_200912_199m_168n,2010-10-01,ZHVI all-homes SA,105853.09448395118,124011.42059131489,149338.66833942948,177386.1652615026,216419.85340172084,168
pareto_37_200912_199m_168n,2010-11-01,ZHVI all-homes SA,105757.94876367506,123263.22023119676,148071.71960195975,177284.93325371624,215032.23441188745,168
pareto_37_200912_199m_168n,2010-12-01,ZHVI all-homes SA,105659.62315205474,123027.97809195393,146478.7905570346,176754.15357535283,213690.58757508238,168
pareto_37_200912_199m_168n,2011-01-01,ZHVI all-homes SA,105489.26031662479,122079.68756394439,145458.19536369108,176091.3944840673,212714.0132037583,168
