candidate_id,date,variable,p10,p25,median,p75,p90,n
pareto_24_200802_221m_131n,2008-02-01,employment thousands SA,52.4,62.65,110.1,189.55,352.0,131
pareto_24_200802_221m_131n,2008-03-01,employment thousands SA,52.4,62.599999999999994,109.8,189.2,351.3,131
pareto_24_200802_221m_131n,2008-04-01,employment thousands SA,51.8,62.400000000000006,109.6,189.0,351.5,131
pareto_24_200802_221m_131n,2008-05-01,employment thousands SA,51.7,62.95,109.6,189.25,350.9,131
pareto_24_200802_221m_131n,2008-06-01,employment thousands SA,49.5,62.3,110.0,189.45,351.7,131
pareto_24_200802_221m_131n,2008-07-01,employment thousands SA,51.2,62.05,110.3,189.3,349.5,131
pareto_24_200802_221m_131n,2008-08-01,employment thousands SA,50.7,62.0,110.0,189.25,348.9,131
pareto_24_200802_221m_131n,2008-09-01,employment thousands SA,51.4,62.2,110.0,189.35,348.6,131
pareto_24_200802_221m_131n,2008-10-01,employment thousands SA,51.8,61.9,109.9,188.89999999999998,347.9,131
pareto_24_200802_221m_131n,2008-11-01,employment thousands SA,51.6,61.5,109.9,188.25,346.7,131
pareto_24_200802_221m_131n,2008-12-01,employment thousands SA,51.3,61.4,109.4,187.55,345.6,131
pareto_24_200802_221m_131n,2009-01-01,employment thousands SA,51.1,60.95,107.5,185.6,342.9,131
pareto_24_200802_221m_131n,2009-02-01,employment thousands SA,51.0,60.8,106.1,184.05,340.0,131
pareto_24_200802_221m_131n,2009-03-01,employment thousands SA,48.9,60.7,105.4,182.45,338.2,131
pareto_24_200802_221m_131n,2009-04-01,employment thousands SA,50.4,60.25,105.0,179.8,335.9,131
pareto_24_200802_221m_131n,2009-05-01,employment thousands SA,50.0,60.099999999999994,105.0,179.05,334.5,131
pareto_24_200802_221m_131n,2009-06-01,employment thousands SA,49.1,59.9,104.7,177.95,332.1,131
pareto_24_200802_221m_131n,2009-07-01,employment thousands SA,49.5,59.85,104.1,177.8,330.4,131
pareto_24_200802_221m_131n,2009-08-01,employment thousands SA,49.2,59.8,104.0,177.6,329.0,131
pareto_24_200802_221m_131n,2009-09-01,employment thousands SA,49.6,59.65,104.1,177.3,328.6,131
pareto_24_200802_221m_131n,2009-10-01,employment thousands SA,48.9,59.45,103.5,177.4,327.5,131
pareto_24_200802_221m_131n,2009-11-01,employment thousands SA,48.9,59.3,103.6,177.39999999999998,326.9,131
pareto_24_200802_221m_131n,2009-12-01,employment thousands SA,48.6,59.25,103.7,177.35,326.3,131
pareto_24_200802_221m_131n,2010-01-01,employment thousands SA,48.3,59.099999999999994,104.1,177.65,325.2,131
pareto_24_200802_221m_131n,2010-02-01,employment thousands SA,48.5,59.25,104.0,177.95,325.0,131
pareto_24_200802_221m_131n,2010-03-01,employment thousands SA,48.4,59.2,104.3,178.25,324.2,131
pareto_24_200802_221m_131n,2010-04-01,employment thousands SA,49.0,59.5,103.4,178.3,324.7,131
pareto_24_200802_221m_131n,2010-05-01,employment thousands SA,49.5,59.7,104.0,179.1,325.3,131
pareto_24_200802_221m_131n,2010-06-01,employment thousands SA,49.3,59.6,103.3,179.95,325.9,131
pareto_24_200802_221m_131n,2010-07-01,employment thousands SA,49.2,59.75,103.6,179.5,321.8,131
pareto_24_200802_221m_131n,2010-08-01,employment thousands SA,49.5,59.849999999999994,103.4,179.75,323.4,131
pareto_24_200802_221m_131n,2010-09-01,employment thousands SA,49.8,59.65,103.1,179.0,323.3,131
pareto_24_200802_221m_131n,2010-10-01,employment thousands SA,49.5,59.75,103.5,179.8,325.9,131
pareto_24_200802_221m_131n,2010-11-01,employment thousands SA,49.6,59.55,103.3,178.85,324.7,131
pareto_24_200802_221m_131n,2010-12-01,employment thousands SA,49.2,59.6,103.3,179.1,324.5,131
pareto_24_200802_221m_131n,2011-01-01,employment thousands SA,49.5,59.7,102.7,179.35,325.0,131
pareto_24_200802_221m_131n,2011-02-01,employment thousands SA,49.8,59.6,103.4,179.4,325.6,131
pareto_24_200802_221m_131n,2011-03-01,employment thousands SA,49.6,59.75,103.9,179.3,326.1,131
pareto_24_200802_221m_131n,2011-04-01,employment thousands SA,49.8,59.6,104.2,179.6,326.3,131
pareto_24_200802_221m_131n,2011-05-01,employment thousands SA,49.9,59.45,104.9,179.85,324.8,131
pareto_24_200802_221m_131n,2011-06-01,employment thousands SA,50.0,59.349999999999994,105.1,180.2,324.1,131
pareto_24_200802_221m_131n,2011-07-01,employment thousands SA,50.1,59.45,105.3,180.3,325.3,131
pareto_24_200802_221m_131n,2011-08-01,employment thousands SA,50.3,59.55,105.6,180.60000000000002,324.8,131
pareto_24_200802_221m_131n,2011-09-01,employment thousands SA,50.0,59.45,106.2,180.85000000000002,325.4,131
pareto_24_200802_221m_131n,2011-10-01,employment thousands SA,50.1,59.6,106.1,181.0,324.6,131
pareto_24_200802_221m_131n,2011-11-01,employment thousands SA,49.9,59.55,106.1,181.25,324.3,131
pareto_24_200802_221m_131n,2011-12-01,employment thousands SA,50.2,59.650000000000006,107.2,181.75,324.4,131
pareto_24_200802_221m_131n,2012-01-01,employment thousands SA,50.8,59.8,107.7,183.05,325.2,131
pareto_24_200802_221m_131n,2012-02-01,employment thousands SA,50.4,59.6,107.8,183.75,324.9,131
