candidate_id,date,variable,p10,p25,median,p75,p90,n
pareto_04_200409_262m_103n,2004-09-01,ZHVI all-homes SA,105598.42944869041,114243.2824736801,142633.1052866071,189622.11804348003,248908.2585140363,103
pareto_04_200409_262m_103n,2004-10-01,ZHVI all-homes SA,106536.70987450957,114830.61358679601,144112.39159557558,191538.49777370968,251796.72111914307,103
pareto_04_200409_262m_103n,2004-11-01,ZHVI all-homes SA,107204.49371235918,115410.68586479081,145314.14753525553,193568.0496257807,255036.4224309047,103
pareto_04_200409_262m_103n,2004-12-01,ZHVI all-homes SA,107720.3865746826,115856.14498682234,146663.81778947703,195733.00523835066,258436.29789291532,103
pareto_04_200409_262m_103n,2005-01-01,ZHVI all-homes SA,108262.08994700975,116216.76689211026,148158.47661648385,197637.94016624926,262007.46867717698,103
pareto_04_200409_262m_103n,2005-02-01,ZHVI all-homes SA,108504.25376648443,116477.75964260235,149779.8415261923,199752.19560834637,265521.50715563964,103
pareto_04_200409_262m_103n,2005-03-01,ZHVI all-homes SA,108428.0646068405,116804.52672390928,151416.07072352993,202229.70100520182,269723.9252812739,103
pareto_04_200409_262m_103n,2005-04-01,ZHVI all-homes SA,109097.5465391151,117341.9427119379,151838.95429847183,205140.02523891156,275222.62416843674,103
pareto_04_200409_262m_103n,2005-05-01,ZHVI all-homes SA,109922.8236975308,117793.83962477272,152255.5247669053,207624.5333139525,280920.48762924783,103
pareto_04_200409_262m_103n,2005-06-01,ZHVI all-homes SA,110325.86718130435,118367.79441125137,153061.5794658271,209360.98433223314,286319.1856630472,103
pareto_04_200409_262m_103n,2005-07-01,ZHVI all-homes SA,110080.95112158105,119112.54491636032,153960.96525477184,211704.58660341834,290872.64680208766,103
pareto_04_200409_262m_103n,2005-08-01,ZHVI all-homes SA,109745.01268433487,119721.27520548315,154644.36732040826,214363.2633040322,295901.5478890118,103
pareto_04_200409_262m_103n,2005-09-01,ZHVI all-homes SA,109716.28427392803,120139.7176934928,155271.9477484584,217811.9954555442,301078.9271714089,103
pareto_04_200409_262m_103n,2005-10-01,ZHVI all-homes SA,109796.99531593909,120173.84185161053,158460.59670816857,220551.43611671563,304732.60351114237,103
pareto_04_200409_262m_103n,2005-11-01,ZHVI all-homes SA,109794.77610124415,120741.1869929276,159596.8650487083,222028.03710660746,307108.8930319705,103
pareto_04_200409_262m_103n,2005-12-01,ZHVI all-homes SA,109758.4048033675,121417.51882440169,161086.99216662318,223490.88813257997,308810.70844095683,103
pareto_04_200409_262m_103n,2006-01-01,ZHVI all-homes SA,110174.32955714568,122041.14308516047,161852.92580121369,224161.67535698414,310875.7366494782,103
pareto_04_200409_262m_103n,2006-02-01,ZHVI all-homes SA,110512.37564512106,122697.52667750929,161994.51377062988,224442.48734671602,313571.54937137786,103
pareto_04_200409_262m_103n,2006-03-01,ZHVI all-homes SA,110786.40463479969,123363.93965217477,161985.46810704723,225273.31046857595,316423.7529280876,103
pareto_04_200409_262m_103n,2006-04-01,ZHVI all-homes SA,111112.65697675181,123921.97175092052,162160.09376556656,226180.68635739386,318508.72827267816,103
pareto_04_200409_262m_103n,2006-05-01,ZHVI all-homes SA,111306.66201275095,125026.99381350435,162401.85105429232,226780.26000810563,320495.84244360944,103
pareto_04_200409_262m_103n,2006-06-01,ZHVI all-homes SA,111528.04647418583,126084.84096288227,162781.69521785487,227587.56254442112,322509.32556440815,103
