candidate_id,date,variable,p10,p25,median,p75,p90,n
pareto_50_201409_142m_191n,2014-09-01,employment thousands SA,43.2,55.4,79.4,151.85000000000002,301.1,191
pareto_50_201409_142m_191n,2014-10-01,employment thousands SA,43.6,55.6,79.8,152.7,301.3,191
pareto_50_201409_142m_191n,2014-11-01,employment thousands SA,43.5,55.5,80.1,152.85000000000002,301.1,191
pareto_50_201409_142m_191n,2014-12-01,employment thousands SA,43.5,55.599999999999994,80.0,153.6,300.8,191
pareto_50_201409_142m_191n,2015-01-01,employment thousands SA,42.9,55.75,79.6,154.0,301.1,191
pareto_50_201409_142m_191n,2015-02-01,employment thousands SA,43.5,55.75,79.4,154.15,301.4,191
pareto_50_201409_142m_191n,2015-03-01,employment thousands SA,43.5,55.75,78.6,154.3,301.9,191
pareto_50_201409_142m_191n,2015-04-01,employment thousands SA,42.8,55.8,77.9,154.25,302.8,191
pareto_50_201409_142m_191n,2015-05-01,employment thousands SA,42.4,56.2,78.2,154.39999999999998,306.2,191
pareto_50_201409_142m_191n,2015-06-01,employment thousands SA,42.3,56.0,78.2,154.9,305.2,191
pareto_50_201409_142m_191n,2015-07-01,employment thousands SA,42.6,55.900000000000006,79.2,155.3,305.7,191
pareto_50_201409_142m_191n,2015-08-01,employment thousands SA,42.8,55.900000000000006,78.8,155.60000000000002,306.2,191
pareto_50_201409_142m_191n,2015-09-01,employment thousands SA,42.9,55.95,79.1,156.0,306.0,191
pareto_50_201409_142m_191n,2015-10-01,employment thousands SA,43.5,56.1,79.2,155.95,307.4,191
pareto_50_201409_142m_191n,2015-11-01,employment thousands SA,43.2,56.05,79.5,156.25,307.4,191
pareto_50_201409_142m_191n,2015-12-01,employment thousands SA,43.0,56.0,79.5,156.64999999999998,307.9,191
pareto_50_201409_142m_191n,2016-01-01,employment thousands SA,43.5,55.900000000000006,79.2,157.25,308.6,191
pareto_50_201409_142m_191n,2016-02-01,employment thousands SA,43.6,55.85,79.3,157.5,308.9,191
pareto_50_201409_142m_191n,2016-03-01,employment thousands SA,43.6,55.9,79.4,158.15,309.8,191
pareto_50_201409_142m_191n,2016-04-01,employment thousands SA,43.8,55.8,79.5,158.95,311.4,191
pareto_50_201409_142m_191n,2016-05-01,employment thousands SA,43.5,55.9,79.7,159.0,311.3,191
pareto_50_201409_142m_191n,2016-06-01,employment thousands SA,43.4,55.75,79.7,159.35000000000002,311.7,191
pareto_50_201409_142m_191n,2016-07-01,employment thousands SA,43.4,56.0,80.3,160.1,313.2,191
pareto_50_201409_142m_191n,2016-08-01,employment thousands SA,43.4,56.1,80.0,160.05,313.4,191
pareto_50_201409_142m_191n,2016-09-01,employment thousands SA,43.5,56.1,80.1,160.2,314.9,191
pareto_50_201409_142m_191n,2016-10-01,employment thousands SA,43.3,56.2,80.4,160.4,312.6,191
pareto_50_201409_142m_191n,2016-11-01,employment thousands SA,43.9,56.3,80.6,160.95,312.4,191
pareto_50_201409_142m_191n,2016-12-01,employment thousands SA,43.3,56.45,80.6,161.25,313.0,191
pareto_50_201409_142m_191n,2017-01-01,employment thousands SA,43.5,56.35,80.7,160.7,314.2,191
pareto_50_201409_142m_191n,2017-02-01,employment thousands SA,43.6,56.3,80.7,161.5,315.2,191
pareto_50_201409_142m_191n,2017-03-01,employment thousands SA,43.9,56.099999999999994,81.4,161.9,315.5,191
pareto_50_201409_142m_191n,2017-04-01,employment thousands SA,43.8,56.2,81.2,162.10000000000002,316.0,191
