rep,feasible_true,oracle_true,truth_diff,feasible_estimate,oracle_estimate,diff_estimate,feasible_se,oracle_se,diff_se,feasible_z,oracle_z,diff_z,feasible_reject,oracle_reject,diff_reject
19,0.4692989067948991,0.4692989067948991,0.0,0.4413422242156214,0.45103619758519004,0.00969397336956862,0.04914313704013858,0.04969732203144403,0.0005541849913054467,-0.5688827425982909,-0.3674787385556521,0.20140400404263875,0,0,0
20,0.3614198666834132,0.3614198666834132,0.0,0.427559270245318,0.42266984137098573,-0.004889428874332247,0.042252613517627186,0.04385818466342255,0.001605571145795362,1.5653328411108196,1.396546053094045,-0.1687867880167746,0,0,0
21,0.5049709778799114,0.5049709778799114,0.0,0.4629545892853325,0.459146282225736,-0.003808307059596505,0.04690127840963973,0.04737260153230763,0.00047132312266789933,-0.8958474058554271,-0.9673248707467212,-0.07147746489129414,0,0,0
22,0.3576650070839169,0.3576650070839169,0.0,0.37419643174217687,0.37681511576180204,0.0026186840196251726,0.037633428570969234,0.03867417597658674,0.0010407474056175064,0.4392750085760842,0.4951652671146392,0.055890258538555004,0,0,0
23,0.32271852254097383,0.32271852254097383,0.0,0.34693884389373675,0.33375712278336245,-0.0131817211103743,0.039499077767849354,0.0398233483434047,0.00032427057555534794,0.6131870089503021,0.2771891541414489,-0.3359978548088532,0,0,0
24,0.3684148258097663,0.3684148258097663,0.0,0.37364498039175903,0.37416890764790384,0.0005239272561448072,0.05157937444741959,0.053567459227874245,0.0019880847804546534,0.10140011657807867,0.10741748668085688,0.006017370102778211,0,0,0
25,0.5162130032033865,0.5162130032033865,0.0,0.5219002723374941,0.5199346236593059,-0.00196564867818827,0.038456776046591784,0.039750287252263865,0.0012935112056720807,0.14788730930583807,0.09362499526861759,-0.05426231403722048,0,0,0
26,0.35633511207573426,0.35633511207573426,0.0,0.31671800885741097,0.30686006803845756,-0.009857940818953415,0.047976156487362503,0.048755238033376426,0.0007790815460139225,-0.8257665081770131,-1.0147636650529226,-0.18899715687590946,0,0,0
27,0.4661189573632899,0.4661189573632899,0.0,0.4505132041172041,0.4497741541092506,-0.0007390500079534901,0.04380629518114772,0.044434677389018684,0.0006283822078709672,-0.3562445347535767,-0.3678389090336608,-0.011594374280084085,0,0,0
28,0.39888344102232215,0.39888344102232215,0.0,0.313269903172502,0.3249430906990325,0.011673187526530515,0.046247243426527467,0.046069644527598874,-0.00017759889892859232,-1.851213856363862,-1.604968978629612,0.24624487773425008,0,0,0
29,0.45848306809809436,0.45848306809809436,0.0,0.39108218305143594,0.4099177688676744,0.018835585816238454,0.05148028098264711,0.05264785162124796,0.0011675706386008455,-1.309256355251398,-0.9224554798513311,0.3868008754000669,0,0,0
30,0.4052698256289705,0.4052698256289705,0.0,0.40069124118014243,0.40325316164932096,0.0025619204691785247,0.04642702059918336,0.04625891809295945,-0.00016810250622391332,-0.09861895916940702,-0.04359513933285205,0.05502381983655497,0,0,0
31,0.5525641087791225,0.5525641087791225,0.0,0.5692196213083243,0.5701227705476207,0.0009031492392964635,0.05340720995746711,0.05459128465948912,0.0011840747020220102,0.311858877152841,0.32163855234438266,0.009779675191541659,0,0,0
32,0.5428757152737645,0.5428757152737645,0.0,0.5498825068448984,0.5444504753335687,-0.005432031511329649,0.03763576936250777,0.03959030873185565,0.001954539369347877,0.18617373019917288,0.03977640261585197,-0.1463973275833209,0,0,0
33,0.40699612911052707,0.40699612911052707,0.0,0.42780702391573366,0.43261865396040533,0.0048116300446716664,0.05377049048226474,0.056613864983186324,0.0028433745009215847,0.3870318946052892,0.4525839184003399,0.0655520237950507,0,0,0
34,0.5063479435040882,0.5063479435040882,0.0,0.5805469583567767,0.5937772397579911,0.013230281401214405,0.045191933170776605,0.048971136327691275,0.0037792031569146706,1.6418641480172258,1.785323004736263,0.14345885671903713,0,0,0
35,0.31574056206756296,0.31574056206756296,0.0,0.3293512359961363,0.3193237718143499,-0.010027464181786405,0.06627147611017947,0.06732767422985059,0.0010561981196711145,0.20537755800014104,0.05322045931000361,-0.15215709869013744,0,0,0
36,0.6198379743183355,0.6198379743183355,0.0,0.5993733204464465,0.6070405400418994,0.007667219595452912,0.042008157463005735,0.041237636157509784,-0.0007705213054959512,-0.4871590450000359,-0.3103338471573753,0.1768251978426606,0,0,0
37,0.4413526423069136,0.4413526423069136,0.0,0.37918668800906236,0.37763194710721004,-0.001554740901852314,0.047630249650773115,0.04838775072594736,0.0007575010751742425,-1.3051780067006684,-1.3168765698698641,-0.011698563169195708,0,0,0
38,0.42708192207727624,0.42708192207727624,0.0,0.4338435017976686,0.419572826409303,-0.014270675388365628,0.05287472928226931,0.054203704571395846,0.0013289752891265383,0.1278792310083706,-0.1385347316636347,-0.2664139626720053,0,0,0
39,0.5004141848132172,0.5004141848132172,0.0,0.5463843400908636,0.5526435055991685,0.006259165508304965,0.06141540978412859,0.06368719568220588,0.0022717858980772845,0.7485117406075876,0.8200913892734664,0.07157964866587874,0,0,0
40,0.4888431697610093,0.4888431697610093,0.0,0.4255168133723318,0.43455967429076975,0.009042860918437923,0.05431722059388041,0.05230236957057091,-0.0020148510233094982,-1.1658615020484322,-1.0378783201590036,0.1279831818894286,0,0,0
41,0.4214148237414228,0.4214148237414228,0.0,0.5149096370643353,0.5155767713948702,0.0006671343305348909,0.029648468482157155,0.029038380611565252,-0.0006100878705919029,3.1534449537985063,3.2426721349586938,0.08922718116018746,1,1,0
42,0.424098047021788,0.424098047021788,0.0,0.46373358587855384,0.4648609130660141,0.0011273271874602808,0.05537148186689655,0.055838715498345425,0.00046723363144887675,0.7158114162818113,0.7300108120401514,0.014199395758340061,0,0,0
43,0.561937019146367,0.561937019146367,0.0,0.6103713426901718,0.6153463020510361,0.004974959360864339,0.0336090449832555,0.03251695050097798,-0.0010920944822775253,1.441109783629243,1.6425058955962935,0.20139611196705043,0,0,0
44,0.3931143398341461,0.3931143398341461,0.0,0.39374563654438155,0.38699355734620267,-0.006752079198178884,0.04521555286427757,0.045891548098593374,0.0006759952343158016,0.01396193721506353,-0.1333749403004137,-0.14733687751547722,0,0,0
45,0.4519506968787003,0.4519506968787003,0.0,0.47302624138456345,0.4610110511351067,-0.012015190249456742,0.03901151950559926,0.03966859075384124,0.0006570712482419847,0.5402390056310981,0.22840121325784793,-0.31183779237325016,0,0,0
46,0.46859745348120446,0.46859745348120446,0.0,0.3754904185041935,0.3790321597452674,0.0035417412410738702,0.04161031755732758,0.04332595409796768,0.0017156365406401017,-2.237594914980763,-2.067243424886017,0.17035149009474582,1,1,0
47,0.36226531469204315,0.36226531469204315,0.0,0.33246290997925093,0.32350379270501883,-0.008959117274232098,0.04111993419873198,0.041085965671786115,-3.396852694586422e-05,-0.7247678113675395,-0.9434248739988117,-0.21865706263127216,0,0,0
48,0.528449072748585,0.528449072748585,0.0,0.5822339569350048,0.579521742401739,-0.0027122145332657555,0.05759326868271113,0.0599886666521293,0.0023953979694181712,0.933874485970362,0.851371975798719,-0.082502510171643,0,0,0
49,0.4321861444041448,0.4321861444041448,0.0,0.47842554356423544,0.46906298525885065,-0.009362558305384794,0.041073610173547666,0.0408809641646041,-0.00019264600894356582,1.1257690513377332,0.9020540882114234,-0.22371496312630978,0,0,0
50,0.28793140639838827,0.28793140639838827,0.0,0.2704861114325233,0.27294190453448613,0.002455793101962811,0.053140250061087684,0.053911420834677454,0.0007711707735897702,-0.32828778460414854,-0.2780394512299782,0.05024833337417034,0,0,0
51,0.3845710957972799,0.3845710957972799,0.0,0.4001242671940124,0.4015992692906018,0.0014750020965894062,0.05578673111130315,0.05662224202286693,0.0008355109115637735,0.2787969663557008,0.30073294318591415,0.021935976830213366,0,0,0
52,0.5497421108640288,0.5497421108640288,0.0,0.45181273014675727,0.4558645663670038,0.004051836220246519,0.0520277985029286,0.05154168401359705,-0.00048611448933155027,-1.8822510952824414,-1.821390711104035,0.060860384178406335,0,0,0
53,0.44885258941506134,0.44885258941506134,0.0,0.46433910806783746,0.46749344358160433,0.0031543355137668705,0.04364609836121341,0.04302687963002576,-0.0006192187311876499,0.3548202298544601,0.4332374163971376,0.07841718654267749,0,0,0
54,0.4227311284977019,0.4227311284977019,0.0,0.35830530199819344,0.3684026801843349,0.010097378186141481,0.06029679325384641,0.059856168924394014,-0.0004406243294523965,-1.0684784882054843,-0.907649943015744,0.16082854518974032,0,0,0
55,0.4222136106438956,0.4222136106438956,0.0,0.4497903427818192,0.4381871594623334,-0.011603183319485788,0.046729192945425074,0.046247466537436444,-0.00048172640798863076,0.5901392769639818,0.3453929482927996,-0.24474632867118223,0,0,0
56,0.4226121559188502,0.4226121559188502,0.0,0.44401572725768257,0.4329621887300601,-0.011053538527622475,0.042865024887101984,0.044555960776707634,0.0016909358896056506,0.49932483172948444,0.23229288810714047,-0.26703194362234395,0,0,0
57,0.3383013556798268,0.3383013556798268,0.0,0.32623913351108025,0.3374944905970059,0.011255357085925677,0.04634700889167158,0.04872453529744835,0.002377526405776771,-0.2602589132977268,-0.016559728643796956,0.24369918465392987,0,0,0
58,0.4114083331389806,0.4114083331389806,0.0,0.48692915073763743,0.48100950827599065,-0.005919642461646779,0.06072592678196217,0.0602607436822703,-0.00046518309969186683,1.2436338414367234,1.1550002685660157,-0.08863357287070772,0,0,0
59,0.4901633824040775,0.4901633824040775,0.0,0.4259960134310154,0.42777652499868996,0.0017805115676745586,0.059671945604844,0.05912407100922162,-0.0005478745956223816,-1.0753356258565356,-1.055185415017464,0.020150210839071647,0,0,0
60,0.3420283066681325,0.3420283066681325,0.0,0.32634484139741415,0.3172140824274182,-0.009130758969995934,0.039645035978568416,0.03827744201010826,-0.0013675939684601526,-0.39559720110221663,-0.6482727929980631,-0.25267559189584643,0,0,0
61,0.3388712841968875,0.3388712841968875,0.0,0.36265137642499895,0.3475953170290256,-0.015056059395973376,0.050468066523227585,0.05117224043136513,0.0007041739081375467,0.4711908711059264,0.17048369894687726,-0.30070717215904913,0,0,0
62,0.3463345424664545,0.3463345424664545,0.0,0.3866632756611662,0.3804169184055831,-0.00624635725558309,0.06580176656191918,0.0645824768887161,-0.001219289673203075,0.6128822264484729,0.5277341096387015,-0.08514811680977141,0,0,0
63,0.3676085417358177,0.3676085417358177,0.0,0.3326886045633204,0.33005826076524913,-0.002630343798071255,0.04113858999943516,0.04123248824653579,9.389824710062666e-05,-0.8488365102687467,-0.9106964572705215,-0.06185994700177477,0,0,0
64,0.46244671046871416,0.46244671046871416,0.0,0.5044856436891733,0.5264280364457496,0.02194239275657639,0.045043023313658066,0.04734571241493057,0.002302689101272501,0.933306206551014,1.3513647321707392,0.4180585256197251,0,0,0
65,0.3654645789933384,0.3654645789933384,0.0,0.34197129248966457,0.34963894782882277,0.007667655339158197,0.05661272680872362,0.056493357050832894,-0.00011936975789072352,-0.41498242229260857,-0.2801326030293381,0.13484981926327044,0,0,0
66,0.33935000960588857,0.33935000960588857,0.0,0.3554811731263748,0.37177742566896604,0.01629625254259126,0.04066052360969554,0.042820230352031086,0.0021597067423355445,0.39672788465123754,0.7572919574810122,0.36056407282977465,0,0,0
67,0.40290543706184034,0.40290543706184034,0.0,0.44111553364070216,0.4501087731373725,0.008993239496670358,0.043859001314431934,0.04416745698345177,0.0003084556690198387,0.8712030696943542,1.0687356551503036,0.19753258545594932,0,0,0
68,0.342735626608933,0.342735626608933,0.0,0.3711165838062728,0.37640456975285097,0.005287985946578144,0.054883493541887075,0.05431582513537522,-0.0005676684065118523,0.5171128032452874,0.6198735462455458,0.10276074300025839,0,0,0
69,0.4838631797184692,0.4838631797184692,0.0,0.4973813049048626,0.5118048019583801,0.014423497053517476,0.03952392223484206,0.0399840801855094,0.0004601579506673392,0.3420238787555496,0.6988186825925077,0.35679480383695805,0,0,0
70,0.3975088653664587,0.3975088653664587,0.0,0.3821092607228888,0.3699712082789305,-0.012138052443958325,0.04055365604669409,0.04104958443193991,0.0004959283852458141,-0.3797340645646976,-0.6708388761690282,-0.29110481160433055,0,0,0
71,0.2769727969924197,0.2769727969924197,0.0,0.24618234333850833,0.2468585893348082,0.0006762459962998679,0.045066551395635465,0.04570757755887357,0.0006410261632381065,-0.6832218729941102,-0.6588449720141691,0.024376900979941052,0,0,0
72,0.3506013810017897,0.3506013810017897,0.0,0.28315417941845594,0.2826752524673714,-0.0004789269510845351,0.05013094886167136,0.04980655088968107,-0.0003243979719902909,-1.34542040625331,-1.3637990850816226,-0.018378678828312678,0,0,0
73,0.3410831723660267,0.3410831723660267,0.0,0.45894126475989194,0.4672442967779511,0.008303032018059153,0.0578367768645085,0.05938313932376824,0.0015463624592597439,2.037770753891868,2.124527700094631,0.08675694620276309,1,1,0
74,0.3295085798977395,0.3295085798977395,0.0,0.2997574922468212,0.29871059974898734,-0.0010468924978338512,0.04625343269014345,0.04813504341842933,0.0018816107282858749,-0.6432190200935778,-0.6398245012688748,0.0033945188247029856,0,0,0
75,0.4442037448989762,0.4442037448989762,0.0,0.4507526734279981,0.44277941782300767,-0.007973255604990404,0.062170493151968556,0.061604491587103516,-0.0005660015648650402,0.10533821105478117,-0.023120506951260767,-0.12845871800604194,0,0,0
76,0.3847029844759614,0.3847029844759614,0.0,0.47156105047030283,0.46597297916275765,-0.005588071307545184,0.03730446888556843,0.03800281767878519,0.0006983487932167576,2.328355518497765,2.1385255002332277,-0.18983001826453716,1,1,0
77,0.3971310109424184,0.3971310109424184,0.0,0.2910194605610349,0.28766656287506015,-0.003352897685974743,0.04953696210326682,0.05041069050200361,0.0008737283987367908,-2.142068182545772,-2.1714530584144156,-0.02938487586864369,1,1,0
78,0.34959271577819223,0.34959271577819223,0.0,0.40091685234607066,0.3909002827954896,-0.010016569550581056,0.059528494423855674,0.05770193954983015,-0.0018265548740255266,0.8621776355108118,0.7158783108430012,-0.1462993246678106,0,0,0
79,0.4381536900015679,0.4381536900015679,0.0,0.44702498641904675,0.4477148574747332,0.000689871055686464,0.04366669229858279,0.04321859703078802,-0.00044809526779476805,0.203159340689672,0.2212280853622839,0.01806874467261188,0,0,0
80,0.5855913097845966,0.5855913097845966,0.0,0.5640607733550196,0.5655652396687781,0.0015044663137585568,0.04334266038725572,0.04427523511352063,0.0009325747262649148,-0.4967516123192976,-0.45230861144999257,0.04444300086930503,0,0,0
81,0.3548608160799822,0.3548608160799822,0.0,0.37793130620864873,0.36985484937723073,-0.008076456831418,0.0490540082689965,0.04879576571153811,-0.00025824255745839075,0.4703079512311273,0.30728144294092047,-0.16302650829020682,0,0,0
82,0.3408248820366029,0.3408248820366029,0.0,0.37223348618463337,0.37718891405042343,0.004955427865790063,0.04536724938495554,0.047771392333220294,0.0024041429482647564,0.6923188990700866,0.7612093815514133,0.06889048248132668,0,0,0
83,0.47551370554487116,0.47551370554487116,0.0,0.4588201765268175,0.4497545867192315,-0.009065589807585983,0.05500828718704737,0.054933799973215985,-7.448721383138124e-05,-0.3034729832850427,-0.4689120147923316,-0.1654390315072889,0,0,0
84,0.38535170982439043,0.38535170982439043,0.0,0.3243483283683843,0.31409913551784263,-0.010249192850541655,0.048528005913433335,0.04879954236791344,0.00027153645448010216,-1.2570757917567643,-1.4601074282491147,-0.20303163649235034,0,0,0
85,0.2996795498114052,0.2996795498114052,0.0,0.2486716314511977,0.2515444897576551,0.002872858306457393,0.051498643860686255,0.052656378464120995,0.0011577346034347402,-0.9904710985825909,-0.9141354088099392,0.0763356897726517,0,0,0
86,0.469626442752588,0.469626442752588,0.0,0.5403494769902687,0.5479340408905398,0.0075845639002710685,0.04967737255456969,0.05192897646112218,0.0022516039065524837,1.4236468355888328,1.5079749972845802,0.08432816169574742,0,0,0
87,0.3920943056686248,0.3920943056686248,0.0,0.43953208959793044,0.4315267473965981,-0.008005342201332366,0.045168083193351756,0.04576760926005335,0.0005995260667015917,1.050250100856349,0.8615796709833935,-0.18867042987295546,0,0,0
88,0.40137199260663214,0.40137199260663214,0.0,0.445176301567062,0.43184997151696436,-0.013326330050097646,0.05286147246842855,0.054405248758311146,0.0015437762898825938,0.8286622924965235,0.5602029143498087,-0.2684593781467147,0,0,0
89,0.3890136041344181,0.3890136041344181,0.0,0.33122388760317956,0.3353939826959522,0.004170095092772663,0.05176049043875543,0.05445719562181775,0.002696705183062323,-1.1164831716503358,-0.984619586561738,0.13186358508859786,0,0,0
90,0.32833491697178974,0.32833491697178974,0.0,0.2632292640107198,0.26888369011277424,0.005654426102054466,0.04712653183609397,0.04921587052451038,0.0020893386884164103,-1.3815074104648175,-1.207968613079956,0.17353879738486144,0,0,0
91,0.37360428213493974,0.37360428213493974,0.0,0.5340246689569841,0.5263828396577293,-0.007641829299254832,0.05607352388010554,0.05961949071541203,0.003545966835306495,2.8608936218285415,2.562560593683422,-0.2983330281451195,1,1,0
92,0.5254650503962426,0.5254650503962426,0.0,0.5295975946368651,0.5282367922218787,-0.0013608024149863729,0.05148728874472342,0.05340677515411183,0.00191948640938841,0.08026338813666895,0.051898692958672506,-0.02836469517799644,0,0,0
93,0.3340725607637953,0.3340725607637953,0.0,0.22091227656467433,0.21957471600308237,-0.001337560561591955,0.04213929610447181,0.04243129341403355,0.0002919973095617395,-2.6853861991091126,-2.6984292852794445,-0.013043086170331897,1,1,0
94,0.34276952219530843,0.34276952219530843,0.0,0.40412365146846413,0.3983748937386908,-0.005748757729773346,0.040518987856220344,0.04339601042578108,0.0028770225695607388,1.5142068575569518,1.2813475478001044,-0.23285930975684743,0,0,0
95,0.44244441495929365,0.44244441495929365,0.0,0.44474668932735084,0.43444780023192986,-0.010298889095420982,0.05324080487410006,0.05339388670392509,0.00015308182982503443,0.043242666475486954,-0.1497664849106395,-0.19300915138612645,0,0,0
96,0.357267998144421,0.357267998144421,0.0,0.35186635175829134,0.35264831955873477,0.0007819678004434283,0.032940990741912916,0.033052346366793606,0.00011135562488068934,-0.16397947555526338,-0.13976855181232906,0.02421092374293432,0,0,0
97,0.3111985445198918,0.3111985445198918,0.0,0.37528687092122326,0.3562329862620691,-0.01905388465915414,0.04843651665118031,0.051019777018950656,0.002583260367770346,1.3231406969842396,0.8826859773505051,-0.4404547196337345,0,0,0
98,0.5128471674924902,0.5128471674924902,0.0,0.4617198037194222,0.45869711348726894,-0.0030226902321532356,0.0497616779440362,0.05010875701189564,0.0003470790678594404,-1.0274445293136554,-1.0806505136889784,-0.05320598437532298,0,0,0
99,0.3045823333955344,0.3045823333955344,0.0,0.21361796135877378,0.22212396323724348,0.008506001878469699,0.05939742251143971,0.0624240723338447,0.0030266498224049906,-1.5314531875392616,-1.3209386551601852,0.21051453237907647,0,0,0
100,0.3921216081537798,0.3921216081537798,0.0,0.39739050068120557,0.40532187611678433,0.007931375435578758,0.039188902929387044,0.041020021729727525,0.001831118800340481,0.13444858451178404,0.3218006087363483,0.18735202422456426,0,0,0
101,0.45589389331485797,0.45589389331485797,0.0,0.36306171241684354,0.3684503142755216,0.005388601858678066,0.040645881888483754,0.040858910965735684,0.00021302907725193054,-2.2839258637002704,-2.140134843845119,0.14379101985515153,1,1,0
102,0.2597652588879795,0.2597652588879795,0.0,0.24341852064252636,0.23813300672492188,-0.005285513917604484,0.05653628645250548,0.05687887754847264,0.0003425910959671541,-0.289137105939662,-0.38032136173261266,-0.09118425579295064,0,0,0
103,0.4218342522607491,0.4218342522607491,0.0,0.49187916502411694,0.49154103961156964,-0.00033812541254729656,0.03792713555302735,0.03781985179933401,-0.00010728375369333659,1.8468284446484342,1.843126930287126,-0.003701514361308167,0,0,0
104,0.5048843419236778,0.5048843419236778,0.0,0.5409121937088377,0.5431802345272396,0.0022680408184019285,0.0546688256968656,0.057312732919566366,0.0026439072227007684,0.6590200416034456,0.6681917028334157,0.00917166122997004,0,0,0
105,0.3738773805303968,0.3738773805303968,0.0,0.32542425568774597,0.3191899954143448,-0.006234260273401182,0.040137475318325073,0.041104277874626755,0.000966802556301681,-1.2071791874893836,-1.330454832045839,-0.12327564455645534,0,0,0
106,0.3100110661530006,0.3100110661530006,0.0,0.32766468535687376,0.3393992670472411,0.01173458169036734,0.046742888254172894,0.04963828784855527,0.0028953995943823765,0.3776749760921578,0.5920470299842511,0.2143720538920933,0,0,0
107,0.4612968731128456,0.4612968731128456,0.0,0.5043605111596611,0.4970501331227367,-0.007310378036924359,0.042959149250374425,0.04263222915819126,-0.00032692009218316526,1.0024322827212442,0.8386439254026562,-0.16378835731858798,0,0,0
108,0.4813001230623326,0.4813001230623326,0.0,0.47112267614646347,0.4650061364861418,-0.006116539660321663,0.05333661532262487,0.054695256158669416,0.0013586408360445473,-0.19081538740895626,-0.2979049321740518,-0.10708954476509552,0,0,0
109,0.4174711882853926,0.4174711882853926,0.0,0.4741276573518921,0.464121677785265,-0.010005979566627132,0.058889443086697024,0.060521592487785485,0.0016321494010884605,0.9620819300853274,0.7708073694407069,-0.19127456064462045,0,0,0
110,0.5150404494645726,0.5150404494645726,0.0,0.5518598013205495,0.5514666163627424,-0.00039318495780704676,0.03943769535723218,0.04094271215382039,0.00150501679658821,0.9336081006372706,0.8896862220880217,-0.043921878549248894,0,0,0
111,0.3202228166547283,0.3202228166547283,0.0,0.28935845129619736,0.2897063828049888,0.00034793150879142143,0.058954773527240316,0.060221379727095396,0.0012666061998550804,-0.523526145754252,-0.50673754052183,0.016788605232422094,0,0,0
112,0.4976153895105061,0.4976153895105061,0.0,0.5295321143750411,0.518471932791042,-0.011060181583999129,0.04782264181141282,0.047112667462722406,-0.000709974348690412,0.6673977776133253,0.44269502033690794,-0.22470275727641736,0,0,0
113,0.3061753107674914,0.3061753107674914,0.0,0.3007963840376936,0.30392338776607986,0.0031270037283862573,0.05157189245710894,0.05051256965206799,-0.001059322805040952,-0.10429958013022894,-0.04458143818306683,0.059718141947162115,0,0,0
114,0.6142220042891214,0.6142220042891214,0.0,0.6621851651876259,0.6512281790750407,-0.01095698611258522,0.042106371186088794,0.040697610781427085,-0.0014087604046617089,1.139095095289301,0.9092960022804963,-0.22979909300880474,0,0,0
115,0.5304731992684012,0.5304731992684012,0.0,0.5523918016210879,0.5535089094618797,0.0011171078407917756,0.05531928284868136,0.0546500713637739,-0.0006692114849074574,0.3962199295432333,0.4215129023371828,0.025292972793949486,0,0,0
116,0.3520480599565632,0.3520480599565632,0.0,0.44994784911469,0.44661390904211073,-0.0033339400725792556,0.046579460463876406,0.04820190203830308,0.0016224415744266751,2.101780230667349,1.9618696583882083,-0.13991057227914072,1,1,0
117,0.4387327625479098,0.4387327625479098,0.0,0.40791110794954555,0.42223616439379796,0.014325056444252415,0.03944343949122504,0.04222354625265468,0.002780106761429646,-0.7814139688609346,-0.39069665194393016,0.39071731691700445,0,0,0
118,0.45064685209134725,0.45064685209134725,0.0,0.4923394443444948,0.4853903222958436,-0.0069491220486511684,0.042284437566117994,0.04293465018453482,0.0006502126184168289,0.9860032355391974,0.8092174981085802,-0.1767857374306172,0,0,0
