target_name,fold_id,solver_name,convergence_info_code,converged,iterations,maxiter,requested_tolerance,achieved_absolute_residual,achieved_relative_residual,rhs_norm,solution_norm,maximum_absolute_solution_entry,riesz_ridge,scaling_value,cached_scale,elapsed_seconds,contains_nonfinite
asinh_permits_mean,0,scipy.sparse.linalg.cg,600,False,600,600,1e-05,2.6096351858553567e-05,0.0009042426052070882,0.028859900770299384,34.10928723472489,1.9828321954456933,1e-06,340.8744216308138,False,0.36314649996347725,False
asinh_permits_mean,1,scipy.sparse.linalg.cg,600,False,600,600,1e-05,8.922007297497778e-05,0.003091501704283389,0.02885978450258012,33.69697627583685,2.2710441207852003,1e-06,344.7357585566659,False,0.34972759999800473,False
asinh_permits_mean,2,scipy.sparse.linalg.cg,600,False,600,600,1e-05,2.689907951124416e-05,0.0009320545184058694,0.028859985097492737,33.8441276876127,2.671854151651012,1e-06,341.437801471269,False,0.3258820000337437,False
asinh_permits_mean,3,scipy.sparse.linalg.cg,600,False,600,600,1e-05,4.802227566752746e-05,0.0016639746399427448,0.028859980503777298,34.50068652071071,1.9334492126699534,1e-06,332.955415180929,False,0.3562766000395641,False
asinh_permits_mean,4,scipy.sparse.linalg.cg,600,False,600,600,1e-05,2.4186994653862643e-05,0.0008380841563498127,0.028859863858071905,33.62839533032478,2.3657856039689817,1e-06,334.95284808378693,False,0.3663454999914393,False
asinh_permits_mean,5,scipy.sparse.linalg.cg,600,False,600,600,1e-05,0.00035273985763909974,0.012222458842894636,0.028859975081377373,34.397487012155196,1.9987375956426,1e-06,333.2650422177511,False,0.32313300005625933,False
asinh_permits_mean,6,scipy.sparse.linalg.cg,600,False,600,600,1e-05,0.00010226265985706586,0.0035434121764807386,0.028859939167063406,33.54010230523652,2.01556566030895,1e-06,337.16792020609455,False,0.3360229000682011,False
asinh_permits_mean,7,scipy.sparse.linalg.cg,600,False,600,600,1e-05,0.00010156515346870661,0.003519244421425415,0.028859931651911017,34.280833574073355,2.031964563747119,1e-06,332.9597197017176,False,0.3222310000564903,False
asinh_permits_mean,8,scipy.sparse.linalg.cg,600,False,600,600,1e-05,7.0227383542652404e-06,0.00024333840130629964,0.028859967504370355,34.73337926085837,2.3273609806532334,1e-06,332.1022228844507,False,0.34101580001879483,False
asinh_permits_mean,9,scipy.sparse.linalg.cg,600,False,600,600,1e-05,1.6811593038679337e-05,0.0005825261155948586,0.028859810038751363,34.26223977054375,2.6222396120628244,1e-06,334.89606824501925,False,0.32500950002577156,False
lag_log_zhvi_mean,0,scipy.sparse.linalg.cg,600,False,600,600,1e-05,0.00012932504996016644,0.004479951149224533,0.028867513428701613,36.73795624313967,1.4126154550632908,1e-06,339.7804185141641,False,0.10664769995491952,False
lag_log_zhvi_mean,1,scipy.sparse.linalg.cg,600,False,600,600,1e-05,9.071434138068513e-05,0.0031424369732689287,0.028867513382875992,36.22034722161653,1.3788963655353257,1e-06,343.6801856289928,False,0.3339321999810636,False
lag_log_zhvi_mean,2,scipy.sparse.linalg.cg,600,False,600,600,1e-05,6.336424683438114e-05,0.0021950019017133054,0.028867513410773028,36.369898742986635,1.3478625471095949,1e-06,340.09562743104595,False,0.35254509991500527,False
lag_log_zhvi_mean,3,scipy.sparse.linalg.cg,600,False,600,600,1e-05,1.2160650430991809e-05,0.00042125728903797505,0.02886751338775188,37.125225513152095,1.3869233059342552,1e-06,332.07993345926207,False,0.32477939990349114,False
lag_log_zhvi_mean,4,scipy.sparse.linalg.cg,600,False,600,600,1e-05,4.3548392809206024e-05,0.001508560580743032,0.02886751341981675,36.14389371399307,1.3762445608553402,1e-06,333.72441873462765,False,0.32729469996411353,False
lag_log_zhvi_mean,5,scipy.sparse.linalg.cg,600,False,600,600,1e-05,0.0002980185213716093,0.01032366442134814,0.02886751343402267,37.00881727185927,1.3877946534449384,1e-06,332.36291615547043,False,0.34486489999108016,False
lag_log_zhvi_mean,6,scipy.sparse.linalg.cg,600,False,600,600,1e-05,0.0002727618150352161,0.009448746453569527,0.02886751341837231,36.018579621347875,1.363306857801976,1e-06,336.74750769235743,False,0.3764847998972982,False
lag_log_zhvi_mean,7,scipy.sparse.linalg.cg,600,False,600,600,1e-05,2.808555430477188e-05,0.0009729121424329944,0.028867513395955138,36.881438260351224,1.409708305658446,1e-06,331.91320700191864,False,0.3452050000196323,False
lag_log_zhvi_mean,8,scipy.sparse.linalg.cg,600,False,600,600,1e-05,1.0981741562313506e-05,0.0003804186876456998,0.028867513397610137,37.33560334664963,1.3908376533907534,1e-06,331.2419906449897,False,0.35364450002089143,False
lag_log_zhvi_mean,9,scipy.sparse.linalg.cg,600,False,600,600,1e-05,4.5733511653737246e-05,0.0015842553185405372,0.028867513410570908,36.69117761649346,1.3803710733671457,1e-06,334.01032778112426,False,0.3340874999994412,False
log_employment_mean,0,scipy.sparse.linalg.cg,600,False,600,600,1e-05,2.952072674638907e-06,0.0026336880820451627,0.0011208892559313654,2.654410793482319,0.3122515011378751,1e-06,342.77433255340713,False,0.38683970004785806,False
log_employment_mean,1,scipy.sparse.linalg.cg,600,False,600,600,1e-05,6.295649653988968e-07,0.0005157632329780274,0.001220647237228943,2.8353115693019335,0.3181897281745211,1e-06,353.12488075754595,False,0.34274350001942366,False
log_employment_mean,2,scipy.sparse.linalg.cg,600,False,600,600,1e-05,9.293030475064525e-06,0.010946168591875423,0.00084897563901602,1.9728570982889972,0.2305787497067502,1e-06,343.79428848655215,False,0.346415700041689,False
log_employment_mean,3,scipy.sparse.linalg.cg,600,False,600,600,1e-05,5.016153828804503e-07,0.0003821175723696514,0.0013127252425732454,3.203031382150747,0.3615854865662849,1e-06,333.53991692211423,False,0.3211824999889359,False
log_employment_mean,4,scipy.sparse.linalg.cg,600,False,600,600,1e-05,3.7653587453666003e-07,0.0004530583783556158,0.0008310979170130443,2.017080454494096,0.23910028261685323,1e-06,338.829379000402,False,0.3145950000034645,False
log_employment_mean,5,scipy.sparse.linalg.cg,600,False,600,600,1e-05,1.6044940170080179e-06,0.0012825200020090072,0.0012510479481759767,2.8902911238466316,0.34178101266453625,1e-06,345.83616130130576,False,0.33082480006851256,False
log_employment_mean,6,scipy.sparse.linalg.cg,600,False,600,600,1e-05,3.1315842493714415e-06,0.003023320851681924,0.0010358094304245904,2.4372030731427263,0.2881039436900339,1e-06,337.17741857354014,False,0.3226552000269294,False
log_employment_mean,7,scipy.sparse.linalg.cg,600,False,600,600,1e-05,4.523931693155972e-07,0.0003673666450558382,0.0012314486777830233,2.965484659283235,0.35130872867452945,1e-06,334.42614848824365,False,0.333884600084275,False
log_employment_mean,8,scipy.sparse.linalg.cg,600,False,600,600,1e-05,5.713964150947716e-07,0.00045425784431183606,0.001257868019781565,2.9304606457179743,0.34529327458222614,1e-06,346.7846001536807,False,0.34920720010995865,False
log_employment_mean,9,scipy.sparse.linalg.cg,600,False,600,600,1e-05,1.1419336305271353e-05,0.008389521412955117,0.0013611427569202683,3.233241052365139,0.37904857434910055,1e-06,337.0756802237594,False,0.3254374999087304,False
