Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201701,104,10580,C,Albany-Schenectady-Troy  NY ,73,73,18924,1,2,285,0,0,0,4,33,4230,55,55,15063,1,2,285,0,0,0,1,6,480
201701,104,24020, ,Glens Falls  NY ,19,19,4652,0,0,0,0,0,0,0,0,0,14,14,4243,0,0,0,0,0,0,0,0,0
201701,106,10740,C,Albuquerque  NM ,142,142,30642,0,0,0,0,0,0,2,17,1312,59,59,14611,0,0,0,0,0,0,0,0,0
201701,106,42140,C,Santa Fe  NM ,8,8,1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201701,108,11100, ,Amarillo  TX ,28,28,7694,0,0,0,0,0,0,0,0,0,28,28,7694,0,0,0,0,0,0,0,0,0
201701,118,11540, ,Appleton  WI ,16,16,4598,0,0,0,0,0,0,0,0,0,16,16,4598,0,0,0,0,0,0,0,0,0
201701,118,36780, ,Oshkosh-Neenah  WI ,14,14,3170,0,0,0,0,0,0,0,0,0,14,14,3170,0,0,0,0,0,0,0,0,0
201701,120,11700, ,Asheville  NC ,129,129,34514,0,0,0,0,0,0,2,24,2452,40,40,9551,0,0,0,0,0,0,0,0,0
201701,122,12020, ,Athens-Clarke County  GA ,68,68,16127,3,6,832,0,0,0,0,0,0,68,68,16127,3,6,832,0,0,0,0,0,0
201701,122,12060, ,Atlanta-Sandy Springs-Roswell  GA ,1727,1727,374555,3,6,1397,0,0,0,13,1408,232668,1622,1622,352556,3,6,1397,0,0,0,12,1386,230298
201701,122,23580, ,Gainesville  GA ,70,70,14344,1,2,140,0,0,0,0,0,0,70,70,14344,1,2,140,0,0,0,0,0,0
201701,140,13460, ,Bend-Redmond  OR ,116,116,26879,1,2,315,0,0,0,0,0,0,103,103,23849,1,2,315,0,0,0,0,0,0
201701,142,13820,C,Birmingham-Hoover  AL ,221,221,51409,0,0,0,0,0,0,3,73,6031,164,164,37931,0,0,0,0,0,0,0,0,0
201701,144,14020,C,Bloomington  IN ,19,19,4468,0,0,0,0,0,0,1,8,863,4,4,804,0,0,0,0,0,0,0,0,0
201701,145,14010, ,Bloomington  IL ,8,8,1923,0,0,0,0,0,0,0,0,0,8,8,1923,0,0,0,0,0,0,0,0,0
201701,146,14100,C,Bloomsburg-Berwick  PA ,8,8,3624,0,0,0,0,0,0,0,0,0,1,1,2000,0,0,0,0,0,0,0,0,0
201701,147,14260,C,Boise City  ID ,252,252,62444,0,0,0,0,0,0,0,0,0,244,244,60496,0,0,0,0,0,0,0,0,0
201701,148,12700, ,Barnstable Town  MA ,8,8,3269,0,0,0,0,0,0,0,0,0,5,5,2273,0,0,0,0,0,0,0,0,0
201701,148,14460,C,Boston-Cambridge-Newton  MA-NH ,376,376,104857,15,30,5062,3,9,1533,24,287,37093,259,259,71094,10,20,3820,2,6,1100,10,167,22488
201701,148,31700, ,Manchester-Nashua  NH ,28,28,5797,0,0,0,0,0,0,1,7,942,20,20,4339,0,0,0,0,0,0,0,0,0
201701,148,39300,C,Providence-Warwick  RI-MA ,125,125,25941,3,6,852,0,0,0,1,5,459,91,91,18830,0,0,0,0,0,0,0,0,0
201701,148,49340, ,Worcester  MA-CT ,3,3,510,0,0,0,0,0,0,0,0,0,2,2,320,0,0,0,0,0,0,0,0,0
201701,150,14540, ,Bowling Green  KY ,34,34,7747,2,4,888,0,0,0,1,8,854,34,34,7747,2,4,888,0,0,0,1,8,854
201701,154,15180, ,Brownsville-Harlingen  TX ,67,67,6872,0,0,0,0,0,0,0,0,0,67,67,6872,0,0,0,0,0,0,0,0,0
201701,160,15380,C,Buffalo-Cheektowaga-Niagara Falls  NY ,39,39,11575,0,0,0,0,0,0,5,94,9394,33,33,10159,0,0,0,0,0,0,5,94,9394
201701,162,15980,C,Cape Coral-Fort Myers  FL ,352,352,83057,13,26,3232,1,4,995,17,414,47981,352,352,83057,13,26,3232,1,4,995,17,414,47981
201701,162,34940, ,Naples-Immokalee-Marco Island  FL ,203,203,50030,0,0,0,3,12,2426,7,176,16682,203,203,50030,0,0,0,3,12,2426,7,176,16682
201701,164,16020, ,Cape Girardeau  MO-IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201701,168,16300, ,Cedar Rapids  IA ,8,8,1001,3,6,417,0,0,0,0,0,0,8,8,1001,3,6,417,0,0,0,0,0,0
201701,168,26980, ,Iowa City  IA ,6,6,1523,0,0,0,0,0,0,1,56,6700,6,6,1523,0,0,0,0,0,0,1,56,6700
201701,170,16620, ,Charleston  WV ,5,5,1207,1,2,265,1,4,274,1,12,754,2,2,535,0,0,0,0,0,0,0,0,0
201701,170,26580, ,Huntington-Ashland  WV-KY-OH ,7,7,1722,0,0,0,0,0,0,0,0,0,6,6,1648,0,0,0,0,0,0,0,0,0
201701,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,1176,1176,292509,4,8,333,0,0,0,5,143,13080,1082,1082,266701,4,8,333,0,0,0,3,104,9390
201701,174,16860, ,Chattanooga  TN-GA ,151,151,26996,1,2,227,0,0,0,0,0,0,151,151,26996,1,2,227,0,0,0,0,0,0
201701,174,17420, ,Cleveland  TN ,24,24,4502,1,2,173,0,0,0,0,0,0,10,10,1980,1,2,173,0,0,0,0,0,0
201701,176,16980, ,Chicago-Naperville-Elgin  IL-IN-WI ,419,419,126128,6,12,1992,12,43,6824,20,226,41996,347,347,106304,6,12,1992,12,43,6824,16,200,39308
