Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200601,102,18700, ,Corvallis  OR ,14,14,3678,1,2,289,0,0,0,0,0,0,14,14,3678,1,2,289,0,0,0,0,0,0
200601,104,10580, ,Albany-Schenectady-Troy  NY ,57,57,13018,2,4,800,0,0,0,2,15,2522,46,46,11107,2,4,800,0,0,0,1,6,2000
200601,104,24020, ,Glens Falls  NY ,22,22,3803,0,0,0,0,0,0,0,0,0,11,11,2677,0,0,0,0,0,0,0,0,0
200601,112,11180, ,Ames  IA ,10,10,1973,0,0,0,0,0,0,2,24,1090,10,10,1973,0,0,0,0,0,0,2,24,1090
200601,118,11540, ,Appleton  WI ,40,40,7038,1,2,250,0,0,0,0,0,0,39,39,6841,1,2,250,0,0,0,0,0,0
200601,118,36780, ,Oshkosh-Neenah  WI ,23,23,5255,1,2,185,0,0,0,8,104,4160,23,23,5255,1,2,185,0,0,0,8,104,4160
200601,120,11700, ,Asheville  NC ,230,230,47327,1,2,166,5,18,1367,2,10,852,199,199,42419,0,0,0,5,18,1367,1,5,325
200601,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,4526,4526,667397,7,14,1093,28,110,8430,69,1665,137402,4318,4318,643400,7,14,1093,28,110,8430,67,1630,135429
200601,122,23580, ,Gainesville  GA ,31,31,5032,0,0,0,0,0,0,0,0,0,16,16,3355,0,0,0,0,0,0,0,0,0
200601,132,12940, ,Baton Rouge  LA ,397,397,38303,0,0,0,1,3,197,4,43,2347,127,127,11680,0,0,0,0,0,0,0,0,0
200601,140,13460,C,Bend  OR ,236,236,51941,3,6,757,0,0,0,0,0,0,236,236,51941,3,6,757,0,0,0,0,0,0
200601,142,13820,C,Birmingham-Hoover  AL ,608,608,106955,5,10,400,0,0,0,5,83,5714,495,495,89088,5,10,400,0,0,0,0,0,0
200601,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,459,459,104230,32,64,5238,3,10,1190,25,344,31665,290,290,73369,23,46,2921,2,7,907,13,234,22074
200601,148,31700, ,Manchester-Nashua  NH ,97,97,17980,0,0,0,0,0,0,1,5,299,83,83,16053,0,0,0,0,0,0,0,0,0
200601,148,49340, ,Worcester  MA ,128,128,21520,3,6,1253,5,16,1282,5,105,6184,94,94,16018,3,6,1253,4,13,1075,5,105,6184
200601,154,15180, ,Brownsville-Harlingen  TX ,244,244,19625,3,6,235,1,4,194,16,198,8233,45,45,5102,0,0,0,0,0,0,15,180,7505
200601,160,15380, ,Buffalo-Niagara Falls  NY ,65,65,14183,0,0,0,0,0,0,0,0,0,53,53,12413,0,0,0,0,0,0,0,0,0
200601,172,16740,C,Charlotte-Gastonia-Concord  NC-SC ,1607,1607,254783,1,2,200,2,6,613,2,14,1505,1467,1467,229724,0,0,0,0,0,0,0,0,0
200601,174,16860, ,Chattanooga  TN-GA ,227,227,34524,2,4,179,0,0,0,1,9,395,131,131,21347,0,0,0,0,0,0,0,0,0
200601,174,17420, ,Cleveland  TN ,52,52,7469,2,4,180,1,3,170,0,0,0,52,52,7469,2,4,180,1,3,170,0,0,0
200601,176,16980,C,Chicago-Naperville-Joliet  IL-IN-WI ,1882,1882,427214,28,56,5990,61,200,19187,69,1756,130281,1686,1686,383577,28,56,5990,58,190,18159,55,1634,120178
200601,176,28100, ,Kankakee-Bradley  IL ,4,4,958,0,0,0,0,0,0,0,0,0,4,4,958,0,0,0,0,0,0,0,0,0
200601,176,33140, ,Michigan City-La Porte  IN ,15,15,2590,0,0,0,0,0,0,0,0,0,15,15,2590,0,0,0,0,0,0,0,0,0
200601,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,552,552,104069,3,6,387,4,15,1749,10,108,5368,455,455,86436,3,6,387,3,12,1652,2,24,1730
200601,184,10420, ,Akron  OH ,90,90,16445,0,0,0,1,3,69,1,16,567,73,73,14172,0,0,0,0,0,0,0,0,0
200601,184,17460,C,Cleveland-Elyria-Mentor  OH ,287,287,55622,0,0,0,8,30,3067,0,0,0,230,230,46652,0,0,0,6,24,2537,0,0,0
200601,192,17900,C,Columbia  SC ,542,542,66299,1,2,108,4,16,810,3,59,3327,305,305,39058,0,0,0,4,16,810,0,0,0
200601,194,12220,C,Auburn-Opelika  AL ,164,164,24956,6,12,774,0,0,0,0,0,0,164,164,24956,6,12,774,0,0,0,0,0,0
200601,194,17980, ,Columbus  GA-AL ,145,145,22271,0,0,0,1,3,131,2,33,3114,86,86,16130,0,0,0,0,0,0,0,0,0
200601,198,18140,C,Columbus  OH ,449,449,92087,1,2,558,14,48,4626,5,40,2698,427,427,88978,1,2,558,12,42,4341,4,34,2575
200601,204,18580, ,Corpus Christi  TX ,167,167,20870,0,0,0,0,0,0,13,250,15546,158,158,19935,0,0,0,0,0,0,13,250,15546
200601,206,19100,C,Dallas-Fort Worth-Arlington  TX ,3574,3574,666567,36,72,4914,11,41,3290,21,447,33768,3208,3208,603773,34,68,4675,11,41,3290,19,435,33316
200601,212,19380, ,Dayton  OH ,97,97,21792,1,2,400,0,0,0,1,6,400,90,90,20702,0,0,0,0,0,0,1,6,400
200601,212,44220, ,Springfield  OH ,16,16,2005,0,0,0,0,0,0,0,0,0,16,16,2005,0,0,0,0,0,0,0,0,0
200601,214,19660,C,Deltona-Daytona Beach-Ormond Beach  FL ,315,315,57970,3,6,450,0,0,0,4,60,4929,255,255,47492,3,6,450,0,0,0,0,0,0
200601,216,14500, ,Boulder  CO ,45,45,11402,0,0,0,0,0,0,1,5,367,40,40,10525,0,0,0,0,0,0,0,0,0
