Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201901,104,10580,C,Albany-Schenectady-Troy  NY ,64,64,18027,0,0,0,0,0,0,4,32,3405,49,49,13201,0,0,0,0,0,0,1,12,900
201901,104,24020, ,Glens Falls  NY ,12,12,2961,0,0,0,0,0,0,0,0,0,6,6,1354,0,0,0,0,0,0,0,0,0
201901,106,10740,C,Albuquerque  NM ,140,140,31147,1,2,283,0,0,0,2,19,1590,18,18,6308,0,0,0,0,0,0,0,0,0
201901,106,42140,C,Santa Fe  NM ,28,28,7895,0,0,0,0,0,0,0,0,0,28,28,7895,0,0,0,0,0,0,0,0,0
201901,107,11020, ,Altoona  PA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201901,108,11100, ,Amarillo  TX ,30,30,7047,0,0,0,0,0,0,0,0,0,30,30,7047,0,0,0,0,0,0,0,0,0
201901,118,11540, ,Appleton  WI ,15,15,4136,0,0,0,0,0,0,0,0,0,12,12,3599,0,0,0,0,0,0,0,0,0
201901,118,36780, ,Oshkosh-Neenah  WI ,17,17,3901,0,0,0,0,0,0,0,0,0,15,15,3622,0,0,0,0,0,0,0,0,0
201901,120,11700, ,Asheville  NC ,130,130,37721,0,0,0,0,0,0,3,49,3438,24,24,7276,0,0,0,0,0,0,0,0,0
201901,122,12020, ,Athens-Clarke County  GA ,18,18,4569,0,0,0,0,0,0,20,265,33090,18,18,4569,0,0,0,0,0,0,20,265,33090
201901,122,12060, ,Atlanta-Sandy Springs-Alpharetta  GA ,2014,2014,459234,0,0,0,0,0,0,4,179,19277,1705,1705,399290,0,0,0,0,0,0,1,157,17282
201901,122,23580, ,Gainesville  GA ,52,52,13962,0,0,0,0,0,0,0,0,0,52,52,13962,0,0,0,0,0,0,0,0,0
201901,122,40660,C,Rome  GA ,13,13,2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201901,140,13460,C,Bend  OR ,121,121,34167,2,4,541,0,0,0,1,15,2270,55,55,17839,0,0,0,0,0,0,0,0,0
201901,142,13820,C,Birmingham-Hoover  AL ,217,217,55834,0,0,0,0,0,0,0,0,0,105,105,27416,0,0,0,0,0,0,0,0,0
201901,144,14020,C,Bloomington  IN ,14,14,3544,1,2,239,0,0,0,1,16,1857,0,0,0,0,0,0,0,0,0,0,0,0
201901,145,14010, ,Bloomington  IL ,4,4,1150,0,0,0,0,0,0,4,27,1366,4,4,1150,0,0,0,0,0,0,4,27,1366
201901,146,14100,C,Bloomsburg-Berwick  PA ,8,8,1821,0,0,0,0,0,0,0,0,0,3,3,683,0,0,0,0,0,0,0,0,0
201901,147,14260,C,Boise City  ID ,472,472,110696,1,2,324,5,19,1431,9,104,8078,249,249,62931,1,2,324,0,0,0,4,48,3031
201901,148,12700, ,Barnstable Town  MA ,5,5,2238,0,0,0,0,0,0,0,0,0,2,2,684,0,0,0,0,0,0,0,0,0
201901,148,14460,C,Boston-Cambridge-Newton  MA-NH ,317,317,98076,18,36,7772,15,54,8995,27,466,106713,209,209,64078,10,20,5265,13,48,8144,11,341,87002
201901,148,31700, ,Manchester-Nashua  NH ,19,19,3371,3,6,840,1,3,450,0,0,0,18,18,3135,3,6,840,1,3,450,0,0,0
201901,148,39300,C,Providence-Warwick  RI-MA ,97,97,19863,8,16,2090,1,3,300,1,5,375,49,49,10277,7,14,1811,0,0,0,0,0,0
201901,148,49340, ,Worcester  MA-CT ,12,12,2728,0,0,0,0,0,0,1,6,108,4,4,1003,0,0,0,0,0,0,0,0,0
201901,150,14540, ,Bowling Green  KY ,48,48,11348,0,0,0,3,12,1005,6,46,2550,48,48,11348,0,0,0,3,12,1005,6,46,2550
201901,154,15180, ,Brownsville-Harlingen  TX ,69,69,7626,1,2,118,1,3,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201901,160,15380,C,Buffalo-Cheektowaga  NY ,45,45,14289,0,0,0,0,0,0,1,20,4477,26,26,9491,0,0,0,0,0,0,0,0,0
201901,162,15540, ,Burlington-South Burlington  VT ,16,16,3506,1,2,425,0,0,0,1,5,521,11,11,2358,0,0,0,0,0,0,0,0,0
201901,163,15980,C,Cape Coral-Fort Myers  FL ,395,395,78428,18,36,4374,3,12,3223,8,318,48711,395,395,78428,18,36,4374,3,12,3223,8,318,48711
201901,163,34940, ,Naples-Marco Island  FL ,313,313,71131,1,2,165,3,12,3412,4,26,6476,313,313,71131,1,2,165,3,12,3412,4,26,6476
201901,164,16020, ,Cape Girardeau  MO-IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201901,168,16300, ,Cedar Rapids  IA ,24,24,2423,0,0,0,0,0,0,0,0,0,24,24,2423,0,0,0,0,0,0,0,0,0
201901,168,26980, ,Iowa City  IA ,13,13,3210,0,0,0,0,0,0,1,19,2607,2,2,706,0,0,0,0,0,0,0,0,0
201901,170,16620, ,Charleston  WV ,4,4,625,1,2,236,1,3,203,1,5,316,0,0,0,0,0,0,0,0,0,0,0,0
201901,170,26580, ,Huntington-Ashland  WV-KY-OH ,9,9,1521,0,0,0,0,0,0,0,0,0,3,3,709,0,0,0,0,0,0,0,0,0
201901,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,897,897,238502,3,6,867,0,0,0,5,335,36837,664,664,166184,3,6,867,0,0,0,1,278,30410
201901,174,16860, ,Chattanooga  TN-GA ,115,115,24414,3,6,709,1,3,222,1,56,6796,62,62,14272,2,4,486,0,0,0,0,0,0
