Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9303,0040,9999, ,Abilene TX MSA,10,10,1130,0,0,0,0,0,0,0,0,0,10,10,1130,0,0,0,0,0,0,0,0,0
9303,0120,9999, ,Albany GA MSA,14,14,972,1,2,130,0,0,0,0,0,0,14,14,972,1,2,130,0,0,0,0,0,0
9303,0160,9999, ,Albany-Schenectady-Troy NY MSA,144,144,16412,4,8,485,3,12,526,0,0,0,118,118,14055,1,2,90,3,12,526,0,0,0
9303,0200,9999, ,Albuquerque NM MSA,290,290,25139,0,0,0,3,12,392,0,0,0,238,238,22483,0,0,0,3,12,392,0,0,0
9303,0220,9999, ,Alexandria LA MSA,9,9,761,0,0,0,0,0,0,0,0,0,9,9,761,0,0,0,0,0,0,0,0,0
9303,0240,9999, ,Allentown-Bethlehem-Easton PA MSA,149,149,14877,1,2,100,0,0,0,1,5,109,137,137,13980,1,2,100,0,0,0,0,0,0
9303,0280,9999, ,Altoona PA MSA,8,8,1171,0,0,0,0,0,0,0,0,0,7,7,1105,0,0,0,0,0,0,0,0,0
9303,0320,9999, ,Amarillo TX MSA,41,41,5010,0,0,0,0,0,0,0,0,0,41,41,5010,0,0,0,0,0,0,0,0,0
9303,0380,9999, ,Anchorage AK MSA,116,116,18423,1,2,131,0,0,0,0,0,0,116,116,18423,1,2,131,0,0,0,0,0,0
9303,0450,9999, ,Anniston AL MSA,14,14,1167,0,0,0,0,0,0,0,0,0,7,7,658,0,0,0,0,0,0,0,0,0
9303,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,111,111,10173,5,10,476,2,7,330,3,28,447,44,44,3798,2,4,158,2,7,330,2,18,232
9303,0480,9999, ,Asheville NC MSA,116,116,11198,4,8,463,0,0,0,0,0,0,116,116,11198,4,8,463,0,0,0,0,0,0
9303,0500,9999, ,Athens GA MSA,35,35,2953,12,24,750,0,0,0,0,0,0,35,35,2953,12,24,750,0,0,0,0,0,0
9303,0520,9999, ,Atlanta GA MSA,2595,2595,229197,5,10,330,3,12,518,15,364,16422,2583,2583,228405,4,8,290,3,12,518,15,364,16422
9303,0600,9999, ,Augusta-Aiken GA-SC MSA,285,285,24414,0,0,0,0,0,0,3,30,1040,283,283,24337,0,0,0,0,0,0,3,30,1040
9303,0640,9999, ,Austin-San Marcos TX MSA,497,497,48784,2,4,186,0,0,0,28,340,12058,478,478,47268,2,4,186,0,0,0,28,340,12058
9303,0680,9999, ,Bakersfield CA MSA,799,799,74723,10,20,1225,24,94,5336,6,46,1729,626,626,59203,9,18,1141,22,87,5091,5,41,1567
9303,0730,9999, ,Bangor ME MSA,8,8,655,0,0,0,0,0,0,0,0,0,5,5,422,0,0,0,0,0,0,0,0,0
9303,0740,9999, ,Barnstable-Yarmouth MA MSA,90,90,10307,0,0,0,0,0,0,0,0,2336,75,75,8708,0,0,0,0,0,0,0,0,2336
9303,0760,9999, ,Baton Rouge LA MSA,220,220,16131,0,0,0,0,0,0,0,0,0,218,218,16010,0,0,0,0,0,0,0,0,0
9303,0840,9999, ,Beaumont-Port Arthur TX MSA,29,29,2494,0,0,0,0,0,0,0,0,0,29,29,2494,0,0,0,0,0,0,0,0,0
9303,0860,9999, ,Bellingham WA MSA,106,106,10476,9,18,1485,2,7,322,2,17,732,40,40,4674,9,18,1485,1,4,228,1,12,522
9303,0870,9999, ,Benton Harbor MI MSA,9,9,919,0,0,0,0,0,0,0,0,0,5,5,439,0,0,0,0,0,0,0,0,0
9303,0880,9999, ,Billings MT MSA,38,38,4255,1,2,173,0,0,0,0,0,0,38,38,4255,1,2,173,0,0,0,0,0,0
9303,0920,9999, ,Biloxi-Gulfport-Pascagoula MS MSA,144,144,9518,1,2,60,0,0,0,0,0,0,130,130,8729,1,2,60,0,0,0,0,0,0
9303,0960,9999, ,Binghamton NY MSA,6,6,961,0,0,0,0,0,0,0,0,0,5,5,873,0,0,0,0,0,0,0,0,0
9303,1000,9999, ,Birmingham AL MSA,347,347,38178,0,0,0,1,3,75,1,5,113,221,221,27355,0,0,0,0,0,0,0,0,0
9303,1010,9999, ,Bismarck ND MSA,53,53,5756,0,0,0,0,0,0,0,0,0,53,53,5756,0,0,0,0,0,0,0,0,0
9303,1020,9999, ,Bloomington IN MSA,42,42,4274,2,4,140,0,0,0,2,13,250,42,42,4274,2,4,140,0,0,0,2,13,250
9303,1040,9999, ,Bloomington-Normal IL MSA,65,65,5424,3,6,290,0,0,0,1,7,253,65,65,5424,3,6,290,0,0,0,1,7,253
9303,1080,9999, ,Boise City ID MSA,414,414,39167,3,6,339,19,74,2724,6,48,1269,366,366,35764,3,6,339,18,70,2576,6,48,1269
