Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201609,104,10580,C,Albany-Schenectady-Troy  NY ,198,198,59262,7,14,1794,11,42,5267,11,140,13103,171,171,52887,7,14,1794,9,36,4357,6,84,6652
201609,104,24020, ,Glens Falls  NY ,19,19,3897,0,0,0,0,0,0,0,0,0,13,13,3406,0,0,0,0,0,0,0,0,0
201609,106,10740,C,Albuquerque  NM ,174,174,36644,1,2,283,1,4,335,9,86,8925,12,12,5842,0,0,0,0,0,0,7,61,6927
201609,106,42140,C,Santa Fe  NM ,9,9,2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201609,108,11100, ,Amarillo  TX ,67,67,14301,0,0,0,0,0,0,0,0,0,67,67,14301,0,0,0,0,0,0,0,0,0
201609,118,11540, ,Appleton  WI ,30,30,8631,4,8,805,0,0,0,0,0,0,30,30,8631,4,8,805,0,0,0,0,0,0
201609,118,36780, ,Oshkosh-Neenah  WI ,33,33,9148,1,2,321,0,0,0,0,0,0,33,33,9148,1,2,321,0,0,0,0,0,0
201609,120,11700, ,Asheville  NC ,138,138,38446,0,0,0,0,0,0,2,26,2564,51,51,13994,0,0,0,0,0,0,0,0,0
201609,122,12020, ,Athens-Clarke County  GA ,34,34,9645,0,0,0,1,4,680,0,0,0,34,34,9645,0,0,0,1,4,680,0,0,0
201609,122,12060, ,Atlanta-Sandy Springs-Roswell  GA ,1830,1830,409782,1,2,452,4,15,3352,22,592,46245,1733,1733,388157,1,2,452,4,15,3352,21,569,43767
201609,122,23580, ,Gainesville  GA ,60,60,12617,0,0,0,0,0,0,4,96,5844,60,60,12617,0,0,0,0,0,0,4,96,5844
201609,140,13460, ,Bend-Redmond  OR ,153,153,34633,0,0,0,0,0,0,3,72,10081,137,137,30903,0,0,0,0,0,0,3,72,10081
201609,142,13820,C,Birmingham-Hoover  AL ,208,208,50111,0,0,0,0,0,0,2,18,831,128,128,31295,0,0,0,0,0,0,1,6,627
201609,144,14020,C,Bloomington  IN ,27,27,6243,1,2,250,0,0,0,1,14,1510,0,0,0,0,0,0,0,0,0,0,0,0
201609,145,14010, ,Bloomington  IL ,17,17,2771,1,2,80,0,0,0,1,74,2900,17,17,2771,1,2,80,0,0,0,1,74,2900
201609,146,14100,C,Bloomsburg-Berwick  PA ,5,5,1081,0,0,0,0,0,0,1,5,782,1,1,293,0,0,0,0,0,0,0,0,0
201609,147,14260,C,Boise City  ID ,459,459,106924,1,2,502,0,0,0,1,30,3533,457,457,106545,1,2,502,0,0,0,1,30,3533
201609,148,12700, ,Barnstable Town  MA ,7,7,2352,0,0,0,0,0,0,0,0,0,3,3,1024,0,0,0,0,0,0,0,0,0
201609,148,14460,C,Boston-Cambridge-Newton  MA-NH ,451,451,137368,22,44,7810,14,47,8940,25,1309,373976,281,281,88628,17,34,6182,10,35,7501,8,1112,345185
201609,148,31700, ,Manchester-Nashua  NH ,40,40,9056,1,2,313,0,0,0,1,11,1481,29,29,6354,0,0,0,0,0,0,0,0,0
201609,148,39300,C,Providence-Warwick  RI-MA ,136,136,29466,5,10,909,2,7,811,0,0,0,86,86,18763,3,6,608,1,4,208,0,0,0
201609,148,49340, ,Worcester  MA-CT ,14,14,3545,0,0,0,0,0,0,0,0,0,12,12,3218,0,0,0,0,0,0,0,0,0
201609,150,14540, ,Bowling Green  KY ,54,54,12304,1,2,160,0,0,0,2,16,750,54,54,12304,1,2,160,0,0,0,2,16,750
201609,154,15180, ,Brownsville-Harlingen  TX ,82,82,23378,2,4,268,0,0,0,0,0,0,81,81,23216,2,4,268,0,0,0,0,0,0
201609,160,15380,C,Buffalo-Cheektowaga-Niagara Falls  NY ,116,116,29688,0,0,0,0,0,0,5,40,4746,101,101,26300,0,0,0,0,0,0,5,40,4746
201609,162,15980,C,Cape Coral-Fort Myers  FL ,416,416,102112,4,8,488,12,48,7713,6,49,7001,416,416,102112,4,8,488,12,48,7713,6,49,7001
201609,162,34940, ,Naples-Immokalee-Marco Island  FL ,224,224,53394,0,0,0,2,8,1187,3,110,8350,224,224,53394,0,0,0,2,8,1187,3,110,8350
201609,164,16020, ,Cape Girardeau  MO-IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201609,168,16300, ,Cedar Rapids  IA ,48,48,5980,2,4,301,2,6,490,0,0,0,19,19,3120,0,0,0,1,3,287,0,0,0
201609,168,26980, ,Iowa City  IA ,27,27,10838,1,2,300,1,4,540,3,86,8309,12,12,7852,1,2,300,1,4,540,3,86,8309
201609,170,16620, ,Charleston  WV ,7,7,1255,2,4,530,1,4,274,1,12,754,2,2,415,0,0,0,0,0,0,0,0,0
201609,170,26580, ,Huntington-Ashland  WV-KY-OH ,7,7,1846,0,0,0,1,4,100,0,0,0,5,5,1430,0,0,0,1,4,100,0,0,0
201609,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,1088,1088,275091,0,0,0,1,4,516,31,750,60279,1005,1005,253544,0,0,0,1,4,516,29,709,56399
201609,174,16860, ,Chattanooga  TN-GA ,115,115,19722,1,2,205,0,0,0,1,12,909,75,75,11938,0,0,0,0,0,0,0,0,0
201609,174,17420, ,Cleveland  TN ,20,20,3676,0,0,0,1,4,240,0,0,0,7,7,1334,0,0,0,1,4,240,0,0,0
201609,176,16980, ,Chicago-Naperville-Elgin  IL-IN-WI ,729,729,208830,14,28,3876,26,90,13815,42,975,212296,595,595,173015,14,28,3876,26,90,13815,36,887,203828
