Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9211,0040,9999, ,Abilene TX MSA,21,21,2658,0,0,0,0,0,0,0,0,0,21,21,2658,0,0,0,0,0,0,0,0,0
9211,0120,9999, ,Albany GA MSA,11,11,1014,3,6,204,0,0,0,0,0,0,11,11,1014,3,6,204,0,0,0,0,0,0
9211,0160,9999, ,Albany-Schenectady-Troy NY MSA,200,200,20658,0,0,0,5,15,2000,3,115,9453,157,157,16019,0,0,0,5,15,2000,2,110,9324
9211,0200,9999, ,Albuquerque NM MSA,211,211,19630,0,0,0,0,0,0,0,0,0,211,211,19630,0,0,0,0,0,0,0,0,0
9211,0220,9999, ,Alexandria LA MSA,3,3,270,0,0,0,0,0,0,0,0,0,3,3,270,0,0,0,0,0,0,0,0,0
9211,0240,9999, ,Allentown-Bethlehem-Easton PA-NJ MSA,160,160,17769,0,0,0,0,0,0,0,0,0,134,134,15451,0,0,0,0,0,0,0,0,0
9211,0280,9999, ,Altoona PA MSA,12,12,1080,0,0,0,2,6,278,0,0,0,4,4,313,0,0,0,2,6,278,0,0,0
9211,0320,9999, ,Amarillo TX MSA,21,21,2370,0,0,0,0,0,0,0,0,0,21,21,2370,0,0,0,0,0,0,0,0,0
9211,0380,9999, ,Anchorage AK MSA,29,29,4134,0,0,0,0,0,0,0,0,0,29,29,4134,0,0,0,0,0,0,0,0,0
9211,0400,9999, ,Anderson IN MSA,9,9,799,0,0,0,0,0,0,0,0,0,9,9,799,0,0,0,0,0,0,0,0,0
9211,0405,9999, ,Anderson SC MSA,39,39,3344,0,0,0,0,0,0,0,0,0,39,39,3344,0,0,0,0,0,0,0,0,0
9211,0450,9999, ,Anniston AL MSA,8,8,539,0,0,0,0,0,0,0,0,0,3,3,185,0,0,0,0,0,0,0,0,0
9211,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,80,80,8354,3,6,318,2,8,280,9,121,2605,31,31,3653,0,0,0,2,8,280,8,114,2455
9211,0480,9999, ,Asheville NC MSA,57,57,6328,1,2,190,0,0,0,5,56,701,57,57,6328,1,2,190,0,0,0,5,56,701
9211,0500,9999, ,Athens GA MSA,41,41,4161,0,0,0,0,0,0,0,0,0,41,41,4161,0,0,0,0,0,0,0,0,0
9211,0520,9999, ,Atlanta GA MSA,1782,1782,156796,3,6,214,2,7,260,0,0,0,1778,1778,156549,2,4,172,2,7,260,0,0,0
9211,0560,9999, ,Atlantic City NJ MSA,55,55,6328,6,12,603,0,0,0,0,0,0,55,55,6328,6,12,603,0,0,0,0,0,0
9211,0600,9999, ,Augusta GA-SC MSA,181,181,14883,0,0,0,0,0,0,0,0,0,173,173,14079,0,0,0,0,0,0,0,0,0
9211,0640,9999, ,Austin TX MSA,320,320,30638,0,0,0,0,0,0,0,0,0,308,308,29649,0,0,0,0,0,0,0,0,0
9211,0680,9999, ,Bakersfield CA MSA,240,240,21655,1,2,83,5,20,990,0,0,0,124,124,11254,0,0,0,3,12,710,0,0,0
9211,0720,9999, ,Baltimore MD MSA,667,667,57454,0,0,0,0,0,0,8,94,3334,662,662,57171,0,0,0,0,0,0,8,94,3334
9211,0730,9999, ,Bangor ME MSA,17,17,1423,0,0,0,0,0,0,0,0,0,10,10,823,0,0,0,0,0,0,0,0,0
9211,0760,9999, ,Baton Rouge LA MSA,114,114,8448,1,2,45,0,0,0,0,0,0,111,111,8221,1,2,45,0,0,0,0,0,0
9211,0780,9999, ,Battle Creek MI MSA,4,4,282,0,0,0,0,0,0,1,5,85,1,1,34,0,0,0,0,0,0,0,0,0
9211,0840,9999, ,Beaumont-Port Arthur TX MSA,13,13,1118,0,0,0,0,0,0,0,0,0,13,13,1118,0,0,0,0,0,0,0,0,0
9211,0860,9999, ,Bellingham WA MSA,60,60,5667,3,6,350,1,3,143,2,23,1008,7,7,803,0,0,0,0,0,0,0,0,0
9211,0870,9999, ,Benton Harbor MI MSA,7,7,1177,0,0,0,0,0,0,0,0,0,4,4,802,0,0,0,0,0,0,0,0,0
9211,0880,9999, ,Billings MT MSA,32,32,3363,1,2,230,0,0,0,0,0,0,32,32,3363,1,2,230,0,0,0,0,0,0
9211,0920,9999, ,Biloxi-Gulfport MS MSA,44,44,2772,0,0,0,0,0,0,0,0,0,40,40,2630,0,0,0,0,0,0,0,0,0
9211,0960,9999, ,Binghamton NY MSA,14,14,2199,0,0,0,0,0,0,0,0,0,14,14,2199,0,0,0,0,0,0,0,0,0
9211,1000,9999, ,Birmingham AL MSA,244,244,27989,0,0,0,0,0,0,23,213,8649,153,153,20431,0,0,0,0,0,0,22,208,8582
9211,1010,9999, ,Bismarck ND MSA,14,14,1348,0,0,0,0,0,0,2,36,1459,14,14,1348,0,0,0,0,0,0,2,36,1459
