Survey,CSA,CBSA,HHEADER,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
202409,144,14020,2,Bloomington  IN ,30,30,10608,2,4,1100,0,0,0,1,14,3800,29,29,10400,2,4,1100,0,0,0,1,14,3800
202409,145,14010,2,Bloomington  IL ,9,9,3223,1,2,480,0,0,0,0,0,0,9,9,3223,0,0,0,0,0,0,0,0,0
202409,145,38700,5,Pontiac  IL ,2,2,406,0,0,0,0,0,0,0,0,0,1,1,97,0,0,0,0,0,0,0,0,0
202409,146,14100,5,Bloomsburg-Berwick  PA ,12,12,2489,0,0,0,0,0,0,0,0,0,7,7,1032,0,0,0,0,0,0,0,0,0
202409,146,30260,5,Lewisburg  PA ,2,2,843,0,0,0,0,0,0,0,0,0,1,1,406,0,0,0,0,0,0,0,0,0
202409,146,42780,5,Selinsgrove  PA ,3,3,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,146,44980,5,Sunbury  PA ,11,11,3364,1,2,254,0,0,0,0,0,0,6,6,1820,0,0,0,0,0,0,0,0,0
202409,147,14260,2,Boise City  ID ,721,721,203054,5,10,893,2,7,656,2,36,4993,714,714,200863,5,10,893,2,7,656,2,36,4993
202409,147,34300,5,Mountain Home  ID ,4,4,923,0,0,0,0,0,0,0,0,0,2,2,452,0,0,0,0,0,0,0,0,0
202409,147,36620,5,Ontario  OR-ID ,21,21,5150,0,0,0,0,0,0,0,0,0,16,16,3649,0,0,0,0,0,0,0,0,0
202409,148,12700,2,Barnstable Town  MA ,29,29,18930,0,0,0,0,0,0,3,72,13550,18,18,12706,0,0,0,0,0,0,3,72,13550
202409,148,14460,2,Boston-Cambridge-Newton  MA-NH ,291,291,133668,21,42,10947,8,27,5745,28,348,62322,152,152,75777,13,26,6188,6,21,4359,14,239,42370
202409,148,18180,5,Concord  NH ,33,33,11037,1,2,341,0,0,0,0,0,0,18,18,5961,0,0,0,0,0,0,0,0,0
202409,148,29060,5,Laconia  NH ,35,35,14408,0,0,0,0,0,0,0,0,0,27,27,11583,0,0,0,0,0,0,0,0,0
202409,148,31700,2,Manchester-Nashua  NH ,39,39,13115,4,8,2149,1,3,473,2,31,6235,15,15,6350,2,4,960,0,0,0,0,0,0
202409,148,39300,2,Providence-Warwick  RI-MA ,130,130,39823,8,16,2716,2,6,1037,0,0,0,72,72,22285,4,8,1312,1,3,512,0,0,0
202409,148,49340,2,Worcester  MA ,75,75,27761,0,0,0,0,0,0,0,0,0,35,35,13133,0,0,0,0,0,0,0,0,0
202409,150,14540,2,Bowling Green  KY ,74,74,21052,0,0,0,3,11,1183,4,26,3364,74,74,21052,0,0,0,2,8,958,4,26,3364
202409,150,23190,5,Franklin  KY ,19,19,3682,1,2,303,0,0,0,0,0,0,19,19,3682,1,2,303,0,0,0,0,0,0
202409,150,23980,5,Glasgow  KY ,10,10,3675,0,0,0,0,0,0,0,0,0,10,10,3675,0,0,0,0,0,0,0,0,0
202409,152,15060,5,Brookings  OR ,2,2,829,0,0,0,0,0,0,0,0,0,2,2,829,0,0,0,0,0,0,0,0,0
202409,152,18860,5,Crescent City  CA ,1,1,321,1,2,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,154,15180,2,Brownsville-Harlingen  TX ,128,128,23498,4,8,1038,2,7,728,2,11,607,51,51,8348,2,4,450,1,4,299,1,6,196
202409,154,39700,5,Raymondville  TX ,3,3,190,0,0,0,0,0,0,0,0,0,2,2,117,0,0,0,0,0,0,0,0,0
202409,160,15380,2,Buffalo-Cheektowaga  NY ,67,67,28042,4,8,1980,0,0,0,3,27,5570,48,48,22037,4,8,1980,0,0,0,2,20,4000
202409,160,36460,5,Olean  NY ,7,7,1489,1,2,250,0,0,0,0,0,0,1,1,400,0,0,0,0,0,0,0,0,0
202409,161,15460,5,Burlington  IA-IL ,2,2,910,0,0,0,0,0,0,1,5,699,1,1,567,0,0,0,0,0,0,0,0,0
202409,161,22800,5,Fort Madison  IA ,3,3,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,162,12740,5,Barre  VT ,11,11,3505,0,0,0,0,0,0,0,0,0,3,3,1050,0,0,0,0,0,0,0,0,0
202409,162,15540,2,Burlington-South Burlington  VT ,32,32,10203,4,8,1445,0,0,0,1,5,231,16,16,5144,1,2,350,0,0,0,0,0,0
202409,163,15980,2,Cape Coral-Fort Myers  FL ,863,863,226517,4,8,1172,0,0,0,7,608,103420,863,863,226517,4,8,1172,0,0,0,7,608,103420
202409,163,17500,5,Clewiston  FL ,51,51,9291,0,0,0,0,0,0,0,0,0,47,47,8538,0,0,0,0,0,0,0,0,0
202409,163,34940,2,Naples-Marco Island  FL ,220,220,104343,2,4,903,2,6,918,2,35,45967,3,3,5410,0,0,0,0,0,0,0,0,0
202409,164,16020,2,Cape Girardeau  MO-IL ,8,8,2417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,164,43460,5,Sikeston  MO ,3,3,862,0,0,0,0,0,0,0,0,0,1,1,325,0,0,0,0,0,0,0,0,0
202409,166,16060,5,Carbondale  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,166,32060,5,Marion-Herrin  IL ,7,7,1201,0,0,0,1,4,294,0,0,0,1,1,353,0,0,0,0,0,0,0,0,0
202409,168,16300,2,Cedar Rapids  IA ,52,52,17276,2,4,755,0,0,0,2,62,9264,46,46,15355,1,2,455,0,0,0,2,62,9264
202409,168,26980,2,Iowa City  IA ,52,52,15670,1,2,329,0,0,0,1,5,966,37,37,11508,0,0,0,0,0,0,0,0,0
202409,169,16580,2,Champaign-Urbana  IL ,31,31,10697,1,2,340,0,0,0,0,0,0,27,27,9505,0,0,0,0,0,0,0,0,0
202409,169,19180,5,Danville  IL ,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,170,16620,2,Charleston  WV ,6,6,884,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0,0,0,0,0,0
202409,170,26580,2,Huntington-Ashland  WV-KY-OH ,18,18,3522,0,0,0,1,3,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,170,39020,5,Portsmouth  OH ,1,1,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,172,10620,5,Albemarle  NC ,27,27,4546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,172,16740,2,Charlotte-Concord-Gastonia  NC-SC ,1409,1409,415534,5,10,2166,0,0,0,28,813,115875,1264,1264,363027,5,10,2166,0,0,0,26,797,113943
202409,172,25860,2,Hickory-Lenoir-Morganton  NC ,151,151,39690,2,4,540,0,0,0,1,5,279,119,119,31925,1,2,180,0,0,0,0,0,0
202409,172,32000,5,Marion  NC ,14,14,6416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,172,43140,5,Shelby-Kings Mountain  NC ,24,24,6310,0,0,0,0,0,0,1,17,2475,11,11,4275,0,0,0,0,0,0,0,0,0
202409,174,11940,5,Athens  TN ,9,9,2364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,174,16860,2,Chattanooga  TN-GA ,187,187,44126,5,10,719,4,13,1137,1,30,2997,126,126,29156,0,0,0,1,4,396,0,0,0
202409,174,17420,2,Cleveland  TN ,89,89,20896,0,0,0,0,0,0,0,0,0,74,74,18180,0,0,0,0,0,0,0,0,0
202409,174,19140,2,Dalton  GA ,29,29,5557,3,6,391,1,3,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,174,42460,5,Scottsboro  AL ,3,3,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,174,44900,5,Summerville  GA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,176,16980,2,Chicago-Naperville-Elgin  IL-IN ,824,824,295256,21,42,10835,11,36,6318,35,758,181153,644,644,235886,20,40,10455,10,32,6020,28,719,174366
202409,176,28100,2,Kankakee  IL ,9,9,2810,0,0,0,1,3,697,0,0,0,4,4,1220,0,0,0,0,0,0,0,0,0
202409,176,28450,2,Kenosha  WI ,22,22,12218,0,0,0,0,0,0,0,0,0,19,19,10987,0,0,0,0,0,0,0,0,0
202409,176,33140,2,Michigan City-La Porte  IN ,22,22,10832,0,0,0,0,0,0,1,6,760,18,18,6679,0,0,0,0,0,0,0,0,0
202409,176,36837,5,Ottawa  IL ,10,10,3293,0,0,0,0,0,0,0,0,0,8,8,2535,0,0,0,0,0,0,0,0,0
202409,178,17140,2,Cincinnati  OH-KY-IN ,320,320,112035,10,20,3010,7,24,3896,6,164,18791,276,276,100420,9,18,2628,6,21,3325,5,154,17545
202409,178,48940,5,Wilmington  OH ,12,12,4338,0,0,0,0,0,0,0,0,0,12,12,4338,0,0,0,0,0,0,0,0,0
202409,184,10420,2,Akron  OH ,71,71,26612,1,2,385,1,4,1264,2,11,1897,59,59,21195,1,2,385,1,4,1264,1,6,979
202409,184,15940,2,Canton-Massillon  OH ,29,29,10585,1,2,391,0,0,0,1,6,461,24,24,9805,0,0,0,0,0,0,0,0,0
202409,184,17410,2,Cleveland  OH ,257,257,87237,0,0,0,7,27,4385,3,63,7810,166,166,61487,0,0,0,6,24,4200,0,0,0
202409,184,18740,5,Coshocton  OH ,1,1,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,184,23380,5,Fremont  OH ,2,2,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,184,35420,5,New Philadelphia-Dover  OH ,24,24,7269,2,4,590,0,0,0,0,0,0,0,0,0,1,2,250,0,0,0,0,0,0
202409,184,35940,5,Norwalk  OH ,4,4,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,184,41780,2,Sandusky  OH ,17,17,7309,0,0,0,1,3,354,0,0,0,10,10,5546,0,0,0,0,0,0,0,0,0
202409,184,49300,5,Wooster  OH ,34,34,16224,0,0,0,0,0,0,0,0,0,34,34,16224,0,0,0,0,0,0,0,0,0
202409,190,17860,2,Columbia  MO ,61,61,25071,3,6,1150,0,0,0,2,79,7129,60,60,24726,3,6,1150,0,0,0,1,74,6900
202409,190,27620,2,Jefferson City  MO ,18,18,5993,0,0,0,0,0,0,0,0,0,13,13,4595,0,0,0,0,0,0,0,0,0
202409,190,33020,5,Mexico  MO ,6,6,983,0,0,0,0,0,0,0,0,0,5,5,758,0,0,0,0,0,0,0,0,0
202409,190,33620,5,Moberly  MO ,1,1,230,0,0,0,0,0,0,0,0,0,1,1,230,0,0,0,0,0,0,0,0,0
202409,192,17900,2,Columbia  SC ,326,326,78062,5,10,1665,4,16,2976,5,80,11245,226,226,58289,5,10,1665,4,16,2976,5,80,11245
202409,192,35140,5,Newberry  SC ,21,21,7875,0,0,0,0,0,0,0,0,0,20,20,7757,0,0,0,0,0,0,0,0,0
202409,192,36700,5,Orangeburg  SC ,7,7,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,192,44940,2,Sumter  SC ,27,27,4460,1,2,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,194,10760,5,Alexander City  AL ,8,8,8240,0,0,0,0,0,0,0,0,0,8,8,8240,0,0,0,0,0,0,0,0,0
202409,194,12220,2,Auburn-Opelika  AL ,97,97,30101,0,0,0,0,0,0,0,0,0,97,97,30101,0,0,0,0,0,0,0,0,0
202409,194,17980,2,Columbus  GA-AL ,41,41,11428,0,0,0,0,0,0,1,5,515,9,9,1874,0,0,0,0,0,0,0,0,0
202409,198,11900,5,Athens  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,198,13340,5,Bellefontaine  OH ,9,9,2251,0,0,0,0,0,0,0,0,0,9,9,2251,0,0,0,0,0,0,0,0,0
202409,198,15740,5,Cambridge  OH ,1,1,175,0,0,0,0,0,0,0,0,0,1,1,175,0,0,0,0,0,0,0,0,0
202409,198,17060,5,Chillicothe  OH ,3,3,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,198,18140,2,Columbus  OH ,594,594,232632,0,0,0,3,10,1700,7,564,47692,517,517,204822,0,0,0,3,10,1700,6,559,47087
202409,198,32020,5,Marion  OH ,5,5,1459,0,0,0,0,0,0,0,0,0,2,2,493,0,0,0,0,0,0,0,0,0
202409,198,34540,5,Mount Vernon  OH ,9,9,2831,1,2,235,0,0,0,0,0,0,1,1,353,1,2,235,0,0,0,0,0,0
202409,198,47920,5,Washington Court House  OH ,5,5,700,0,0,0,0,0,0,0,0,0,5,5,700,0,0,0,0,0,0,0,0,0
202409,198,49780,5,Zanesville  OH ,4,4,1239,0,0,0,0,0,0,1,11,1329,1,1,353,0,0,0,0,0,0,0,0,0
202409,204,10860,5,Alice  TX ,1,1,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,204,18580,2,Corpus Christi  TX ,129,129,34981,0,0,0,1,3,438,1,5,372,7,7,1826,0,0,0,0,0,0,0,0,0
202409,204,28780,5,Kingsville  TX ,2,2,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,206,11980,5,Athens  TX ,15,15,3788,0,0,0,0,0,0,0,0,0,6,6,1363,0,0,0,0,0,0,0,0,0
202409,206,14300,5,Bonham  TX ,3,3,611,0,0,0,0,0,0,0,0,0,1,1,190,0,0,0,0,0,0,0,0,0
202409,206,18620,5,Corsicana  TX ,41,41,9945,0,0,0,0,0,0,0,0,0,8,8,1645,0,0,0,0,0,0,0,0,0
202409,206,19100,2,Dallas-Fort Worth-Arlington  TX ,3443,3443,1092544,74,148,22143,7,26,3241,25,1743,249534,2590,2590,791456,57,114,17276,4,15,2190,23,1702,246006
202409,206,20460,5,Durant  OK ,7,7,862,2,4,350,0,0,0,0,0,0,7,7,862,2,4,350,0,0,0,0,0,0
202409,206,23620,5,Gainesville  TX ,4,4,1157,0,0,0,0,0,0,0,0,0,1,1,288,0,0,0,0,0,0,0,0,0
202409,206,24180,5,Granbury  TX ,6,6,1954,0,0,0,0,0,0,0,0,0,3,3,1141,0,0,0,0,0,0,0,0,0
202409,206,33420,5,Mineral Wells  TX ,1,1,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,206,43300,2,Sherman-Denison  TX ,178,178,51120,0,0,0,0,0,0,29,426,53055,149,149,42938,0,0,0,0,0,0,29,426,53055
202409,206,44860,5,Sulphur Springs  TX ,7,7,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,209,17540,5,Clinton  IA ,1,1,425,4,8,862,0,0,0,1,5,833,1,1,425,4,8,862,0,0,0,0,0,0
202409,209,19340,2,Davenport-Moline-Rock Island  IA-IL ,42,42,12209,1,2,325,2,7,1075,4,137,21524,36,36,10821,0,0,0,1,4,825,3,132,21000
202409,209,34700,5,Muscatine  IA ,4,4,793,0,0,0,0,0,0,0,0,0,3,3,593,0,0,0,0,0,0,0,0,0
202409,212,19430,2,Dayton-Kettering-Beavercreek  OH ,101,101,40846,1,2,156,0,0,0,4,46,5877,60,60,26962,0,0,0,0,0,0,3,25,3329
202409,212,24820,5,Greenville  OH ,6,6,2217,0,0,0,0,0,0,0,0,0,6,6,2217,0,0,0,0,0,0,0,0,0
202409,212,43380,5,Sidney  OH ,4,4,1239,0,0,0,0,0,0,0,0,0,4,4,1239,0,0,0,0,0,0,0,0,0
202409,212,44220,2,Springfield  OH ,4,4,1777,0,0,0,0,0,0,3,32,5016,4,4,1777,0,0,0,0,0,0,3,32,5016
202409,212,46500,5,Urbana  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,216,14500,2,Boulder  CO ,35,35,28635,1,2,333,0,0,0,4,82,15222,11,11,6783,0,0,0,0,0,0,3,70,12003
202409,216,19740,2,Denver-Aurora-Centennial  CO ,620,620,225705,0,0,0,1,3,840,13,973,130674,550,550,200820,0,0,0,1,3,840,10,939,125205
202409,216,24540,2,Greeley  CO ,161,161,58900,1,2,405,2,6,1277,4,45,6809,91,91,34010,0,0,0,0,0,0,0,0,0
202409,218,11180,2,Ames  IA ,11,11,3156,0,0,0,0,0,0,0,0,0,6,6,1689,0,0,0,0,0,0,0,0,0
202409,218,19780,2,Des Moines-West Des Moines  IA ,393,393,120044,1,2,174,2,8,1720,2,72,9285,391,391,119443,1,2,174,2,8,1720,2,72,9285
202409,218,36820,5,Oskaloosa  IA ,2,2,842,0,0,0,0,0,0,0,0,0,2,2,842,0,0,0,0,0,0,0,0,0
202409,218,37800,5,Pella  IA ,6,6,1728,0,0,0,0,0,0,0,0,0,5,5,1425,0,0,0,0,0,0,0,0,0
202409,220,10300,5,Adrian  MI ,10,10,2710,0,0,0,0,0,0,0,0,0,1,1,300,0,0,0,0,0,0,0,0,0
202409,220,11460,2,Ann Arbor  MI ,31,31,11242,0,0,0,0,0,0,1,25,25890,20,20,7801,0,0,0,0,0,0,0,0,0
202409,220,19820,2,Detroit-Warren-Dearborn  MI ,516,516,191142,14,28,1371,13,52,13831,6,159,30057,428,428,165643,13,26,1156,13,52,13831,5,149,28213
202409,220,22420,2,Flint  MI ,39,39,11769,0,0,0,0,0,0,0,0,0,27,27,8404,0,0,0,0,0,0,0,0,0
202409,220,33780,2,Monroe  MI ,23,23,5341,0,0,0,0,0,0,1,5,359,17,17,3911,0,0,0,0,0,0,0,0,0
202409,221,19940,5,Dixon  IL ,1,1,275,0,0,0,4,16,1350,0,0,0,1,1,275,0,0,0,4,16,1350,0,0,0
202409,221,44580,5,Sterling  IL ,1,1,587,0,0,0,0,0,0,0,0,0,1,1,587,0,0,0,0,0,0,0,0,0
202409,222,20020,2,Dothan  AL ,28,28,7028,1,2,250,1,3,143,0,0,0,15,15,4155,1,2,250,0,0,0,0,0,0
202409,222,21460,5,Enterprise  AL ,10,10,2127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,222,37120,5,Ozark  AL ,6,6,522,0,0,0,0,0,0,0,0,0,6,6,522,0,0,0,0,0,0,0,0,0
202409,228,20260,2,Duluth  MN-WI ,50,50,15867,1,2,294,0,0,0,1,22,1500,45,45,14095,0,0,0,0,0,0,1,22,1500
202409,228,24330,5,Grand Rapids  MN ,9,9,3001,0,0,0,0,0,0,0,0,0,6,6,2121,0,0,0,0,0,0,0,0,0
202409,232,20740,2,Eau Claire  WI ,42,42,17542,4,8,1931,0,0,0,5,48,6434,40,40,16929,4,8,1931,0,0,0,5,48,6434
202409,232,32860,5,Menomonie  WI ,14,14,4111,0,0,0,0,0,0,0,0,0,7,7,2025,0,0,0,0,0,0,0,0,0
202409,233,20780,5,Edwards  CO ,14,14,37127,0,0,0,0,0,0,0,0,0,13,13,34186,0,0,0,0,0,0,0,0,0
202409,233,40090,5,Rifle  CO ,9,9,20750,0,0,0,0,0,0,0,0,0,5,5,9413,0,0,0,0,0,0,0,0,0
202409,236,18500,5,Corning  NY ,12,12,2124,1,2,12,1,3,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,236,21300,2,Elmira  NY ,2,2,268,0,0,0,0,0,0,1,5,560,0,0,0,0,0,0,0,0,0,0,0,0
202409,238,21340,2,El Paso  TX ,150,150,35830,3,6,777,1,3,395,1,10,1179,0,0,0,0,0,0,0,0,0,0,0,0
202409,238,29740,2,Las Cruces  NM ,59,59,17169,1,2,200,2,6,999,0,0,0,43,43,12218,1,2,200,2,6,999,0,0,0
202409,240,21500,2,Erie  PA ,10,10,3322,0,0,0,0,0,0,0,0,0,6,6,2075,0,0,0,0,0,0,0,0,0
202409,240,32740,5,Meadville  PA ,10,10,3135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,241,21780,2,Evansville  IN ,72,72,22362,1,2,241,0,0,0,0,0,0,47,47,13677,0,0,0,0,0,0,0,0,0
202409,241,25775,5,Henderson  KY ,8,8,2596,0,0,0,0,0,0,0,0,0,7,7,2310,0,0,0,0,0,0,0,0,0
202409,242,17220,5,Clarksburg  WV ,11,11,3996,0,0,0,0,0,0,0,0,0,11,11,3996,0,0,0,0,0,0,0,0,0
202409,242,21900,5,Fairmont  WV ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,244,22020,2,Fargo  ND-MN ,96,96,38736,2,4,820,1,4,520,0,0,0,94,94,38067,2,4,820,1,4,520,0,0,0
202409,244,47420,5,Wahpeton  ND-MN ,4,4,1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,246,22180,2,Fayetteville  NC ,79,79,22166,0,0,0,0,0,0,0,0,0,79,79,22166,0,0,0,0,0,0,0,0,0
202409,246,29900,5,Laurinburg  NC ,6,6,1323,0,0,0,0,0,0,0,0,0,6,6,1323,0,0,0,0,0,0,0,0,0
202409,246,31300,5,Lumberton  NC ,31,31,4861,0,0,0,0,0,0,0,0,0,30,30,4643,0,0,0,0,0,0,0,0,0
202409,246,38240,2,Pinehurst-Southern Pines  NC ,65,65,9053,0,0,0,0,0,0,0,0,0,53,53,5822,0,0,0,0,0,0,0,0,0
202409,246,40460,5,Rockingham  NC ,4,4,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202409,248,22300,5,Findlay  OH ,6,6,1670,2,4,800,1,4,604,3,18,3072,0,0,0,2,4,800,1,4,604,3,18,3072
