Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200808,102,18700, ,Corvallis  OR ,3,3,984,0,0,0,0,0,0,0,0,0,3,3,984,0,0,0,0,0,0,0,0,0
200808,104,10580, ,Albany-Schenectady-Troy  NY ,66,66,15738,0,0,0,2,7,432,5,55,10640,47,47,11223,0,0,0,1,4,160,3,43,9900
200808,104,24020, ,Glens Falls  NY ,26,26,4703,0,0,0,0,0,0,0,0,0,15,15,3304,0,0,0,0,0,0,0,0,0
200808,112,11180, ,Ames  IA ,9,9,2501,0,0,0,0,0,0,1,9,686,1,1,300,0,0,0,0,0,0,0,0,0
200808,118,11540, ,Appleton  WI ,36,36,8065,3,6,470,0,0,0,0,0,0,34,34,7735,3,6,470,0,0,0,0,0,0
200808,118,36780, ,Oshkosh-Neenah  WI ,21,21,4516,0,0,0,1,4,450,0,0,0,21,21,4516,0,0,0,1,4,450,0,0,0
200808,120,11700, ,Asheville  NC ,155,155,32493,0,0,0,2,7,578,0,0,0,27,27,4476,0,0,0,0,0,0,0,0,0
200808,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,881,881,151774,3,6,397,7,23,2796,25,797,69217,787,787,137043,3,6,397,6,20,2507,23,778,67427
200808,122,23580, ,Gainesville  GA ,39,39,5756,0,0,0,0,0,0,0,0,0,39,39,5756,0,0,0,0,0,0,0,0,0
200808,132,12940, ,Baton Rouge  LA ,166,166,28346,4,8,697,0,0,0,6,142,11048,55,55,9993,3,6,515,0,0,0,0,0,0
200808,140,13460,C,Bend  OR ,59,59,18374,2,4,644,0,0,0,1,6,759,57,57,17934,2,4,644,0,0,0,1,6,759
200808,142,13820,C,Birmingham-Hoover  AL ,204,204,37222,0,0,0,0,0,0,4,36,2910,104,104,16304,0,0,0,0,0,0,0,0,0
200808,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,312,312,79740,6,12,1292,4,15,2404,12,96,14929,183,183,52019,3,6,581,3,12,2099,4,56,10682
200808,148,31700, ,Manchester-Nashua  NH ,33,33,6629,2,4,460,0,0,0,1,5,681,21,21,4428,1,2,200,0,0,0,0,0,0
200808,148,49340, ,Worcester  MA ,58,58,10560,0,0,0,0,0,0,0,0,0,15,15,3092,0,0,0,0,0,0,0,0,0
200808,154,15180, ,Brownsville-Harlingen  TX ,65,65,6623,1,2,149,0,0,0,4,24,1058,60,60,5947,1,2,149,0,0,0,4,24,1058
200808,160,15380, ,Buffalo-Niagara Falls  NY ,76,76,16564,0,0,0,0,0,0,1,8,160,71,71,15653,0,0,0,0,0,0,1,8,160
200808,172,16740,C,Charlotte-Gastonia-Concord  NC-SC ,677,677,76091,2,4,443,2,6,611,16,402,40463,251,251,53177,2,4,443,0,0,0,4,40,4803
200808,174,16860, ,Chattanooga  TN-GA ,77,77,14112,1,2,91,0,0,0,1,14,1281,56,56,11154,0,0,0,0,0,0,0,0,0
200808,174,17420, ,Cleveland  TN ,18,18,1674,0,0,0,4,14,665,0,0,0,18,18,1674,0,0,0,4,14,665,0,0,0
200808,176,16980,C,Chicago-Naperville-Joliet  IL-IN-WI ,726,726,160686,5,10,1075,15,49,5981,30,868,23589,519,519,109585,5,10,1075,14,46,5725,19,766,13854
200808,176,28100, ,Kankakee-Bradley  IL ,1,1,268,2,4,240,0,0,0,0,0,0,1,1,268,2,4,240,0,0,0,0,0,0
200808,176,33140, ,Michigan City-La Porte  IN ,10,10,2925,0,0,0,0,0,0,0,0,0,10,10,2925,0,0,0,0,0,0,0,0,0
200808,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,274,274,56129,3,6,654,4,12,1163,10,82,7267,213,213,41479,2,4,470,0,0,0,3,24,1791
200808,184,10420, ,Akron  OH ,62,62,17139,0,0,0,1,3,69,1,13,459,55,55,16441,0,0,0,0,0,0,0,0,0
200808,184,17460,C,Cleveland-Elyria-Mentor  OH ,228,228,42874,1,2,160,0,0,0,1,5,530,183,183,33175,1,2,160,0,0,0,0,0,0
200808,192,17900,C,Columbia  SC ,293,293,42745,5,10,623,0,0,0,4,210,15697,207,207,32519,5,10,623,0,0,0,2,166,13213
200808,194,12220,C,Auburn-Opelika  AL ,39,39,7796,0,0,0,0,0,0,1,6,556,39,39,7796,0,0,0,0,0,0,1,6,556
200808,194,17980, ,Columbus  GA-AL ,39,39,5338,0,0,0,1,3,136,4,42,3253,5,5,1562,0,0,0,0,0,0,0,0,0
200808,198,18140,C,Columbus  OH ,173,173,38968,1,2,226,1,3,180,13,161,5800,135,135,30942,0,0,0,0,0,0,13,161,5800
200808,204,18580, ,Corpus Christi  TX ,78,78,8803,0,0,0,0,0,0,0,0,0,18,18,1568,0,0,0,0,0,0,0,0,0
200808,206,19100,C,Dallas-Fort Worth-Arlington  TX ,1445,1445,294273,2,4,343,13,52,4723,70,2411,199278,1299,1299,263770,2,4,343,12,48,4573,66,2333,195354
200808,212,19380, ,Dayton  OH ,51,51,12720,0,0,0,0,0,0,1,67,3366,46,46,11739,0,0,0,0,0,0,1,67,3366
200808,212,44220, ,Springfield  OH ,7,7,1078,1,2,200,0,0,0,0,0,0,7,7,1078,1,2,200,0,0,0,0,0,0
200808,216,14500, ,Boulder  CO ,14,14,5580,0,0,0,0,0,0,2,13,1597,12,12,5168,0,0,0,0,0,0,1,8,1221
200808,216,19740,C,Denver-Aurora  CO ,384,384,90160,2,4,479,0,0,0,9,214,37329,353,353,82627,2,4,479,0,0,0,8,186,35272
