Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201107,102,18700, ,Corvallis  OR ,3,3,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201107,104,10580, ,Albany-Schenectady-Troy  NY ,64,64,14581,0,0,0,5,15,2287,0,0,0,59,59,13617,0,0,0,5,15,2287,0,0,0
201107,104,24020, ,Glens Falls  NY ,16,16,2877,0,0,0,0,0,0,0,0,0,8,8,1763,0,0,0,0,0,0,0,0,0
201107,112,11180, ,Ames  IA ,5,5,1179,0,0,0,0,0,0,1,21,1150,4,4,957,0,0,0,0,0,0,1,21,1150
201107,118,11540, ,Appleton  WI ,13,13,2452,0,0,0,0,0,0,2,16,600,11,11,2170,0,0,0,0,0,0,2,16,600
201107,118,36780, ,Oshkosh-Neenah  WI ,18,18,2733,0,0,0,0,0,0,0,0,0,18,18,2733,0,0,0,0,0,0,0,0,0
201107,120,11700, ,Asheville  NC ,68,68,14734,0,0,0,0,0,0,3,123,5590,30,30,5512,0,0,0,0,0,0,1,56,2866
201107,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,470,470,88013,1,2,548,1,4,285,11,89,8593,427,427,78347,1,2,548,1,4,285,9,67,6174
201107,122,23580, ,Gainesville  GA ,21,21,3438,0,0,0,0,0,0,0,0,0,21,21,3438,0,0,0,0,0,0,0,0,0
201107,126,12420,C,Austin-Round Rock-San Marcos  TX ,393,393,77989,4,8,1453,1,3,422,20,160,11002,294,294,62350,4,8,1453,0,0,215,0,0,0
201107,132,12940, ,Baton Rouge  LA ,179,179,30017,1,2,158,0,0,0,1,6,489,107,107,19047,0,0,0,0,0,0,0,0,0
201107,140,13460,C,Bend  OR ,47,47,11332,0,0,0,0,0,0,0,0,0,47,47,11332,0,0,0,0,0,0,0,0,0
201107,142,13820,C,Birmingham-Hoover  AL ,168,168,35461,0,0,0,0,0,0,0,0,0,145,145,31437,0,0,0,0,0,0,0,0,0
201107,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,280,280,77677,7,14,1669,3,11,1016,7,36,3005,208,208,61646,3,6,840,3,11,1016,0,0,0
201107,148,31700, ,Manchester-Nashua  NH ,20,20,4578,0,0,0,3,10,756,1,5,382,16,16,3915,0,0,0,0,0,0,0,0,0
201107,148,39300, ,Providence-New Bedford-Fall River  RI-MA ,78,78,14551,3,6,641,3,9,560,1,5,981,58,58,11332,2,4,478,1,3,150,1,5,981
201107,148,49340, ,Worcester  MA ,53,53,10825,1,2,315,0,0,0,0,0,0,43,43,9142,0,0,0,0,0,0,0,0,0
201107,154,15180, ,Brownsville-Harlingen  TX ,88,88,8242,2,4,267,0,0,0,0,0,0,78,78,6760,2,4,267,0,0,0,0,0,0
201107,160,15380, ,Buffalo-Niagara Falls  NY ,56,56,12939,1,2,354,1,4,400,1,6,645,46,46,10472,1,2,354,1,4,400,0,0,0
201107,164,16020, ,Cape Girardeau-Jackson  MO-IL ,8,8,1382,2,4,480,0,0,0,0,0,0,5,5,1002,2,4,480,0,0,0,0,0,0
201107,172,16740,C,Charlotte-Gastonia-Rock Hill  NC-SC ,432,432,87957,2,4,120,5,18,1621,3,71,5795,281,281,61444,2,4,120,0,0,0,0,0,0
201107,174,16860, ,Chattanooga  TN-GA ,80,80,11378,1,2,143,0,0,0,1,7,651,63,63,8980,1,2,143,0,0,0,0,0,0
201107,174,17420, ,Cleveland  TN ,13,13,2296,0,0,0,0,0,0,0,0,0,13,13,2296,0,0,0,0,0,0,0,0,0
201107,176,16980,C,Chicago-Joliet-Naperville  IL-IN-WI ,384,384,97155,6,12,1555,8,29,4212,8,62,7080,300,300,75820,4,8,916,8,29,4212,3,32,4489
201107,176,28100, ,Kankakee-Bradley  IL ,2,2,370,0,0,0,0,0,0,0,0,0,2,2,370,0,0,0,0,0,0,0,0,0
201107,176,33140, ,Michigan City-La Porte  IN ,6,6,1030,0,0,0,0,0,0,0,0,0,6,6,1030,0,0,0,0,0,0,0,0,0
201107,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,243,243,47090,0,0,0,5,20,3693,2,97,6915,197,197,38643,0,0,0,5,20,3693,1,92,6593
201107,184,10420, ,Akron  OH ,38,38,6817,0,0,0,1,3,69,2,10,353,32,32,6220,0,0,0,0,0,0,0,0,0
201107,184,17460,C,Cleveland-Elyria-Mentor  OH ,134,134,30115,0,0,0,0,0,0,3,18,1680,82,82,21220,0,0,0,0,0,0,1,8,550
201107,192,17900,C,Columbia  SC ,201,201,30158,2,4,236,0,0,0,2,30,1983,59,59,7749,2,4,236,0,0,0,0,0,0
201107,194,12220,C,Auburn-Opelika  AL ,44,44,9351,0,0,0,0,0,0,1,17,1414,21,21,3809,0,0,0,0,0,0,0,0,0
201107,194,17980, ,Columbus  GA-AL ,63,63,10644,0,0,0,0,0,0,1,11,834,45,45,8738,0,0,0,0,0,0,0,0,0
201107,198,18140,C,Columbus  OH ,182,182,40600,0,0,0,3,11,1359,4,60,4854,170,170,38161,0,0,0,2,8,1138,4,60,4854
201107,204,18580, ,Corpus Christi  TX ,67,67,12439,0,0,0,0,0,0,0,0,0,67,67,12439,0,0,0,0,0,0,0,0,0
201107,206,19100,C,Dallas-Fort Worth-Arlington  TX ,1244,1244,311514,0,0,0,0,0,0,36,1440,111276,1156,1156,285830,0,0,0,0,0,0,35,1422,110414
201107,206,43300, ,Sherman-Denison  TX ,1,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
