Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9103,0040,9999, ,Abilene TX MSA,5,5,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9103,0120,9999, ,Albany GA MSA,16,16,918,0,0,0,0,0,0,0,0,0,16,16,918,0,0,0,0,0,0,0,0,0
9103,0160,9999, ,Albany-Schenectady-Troy NY MSA,162,162,15945,2,4,194,1,3,47,2,62,2575,116,116,11787,1,2,125,1,3,47,2,62,2575
9103,0200,9999, ,Albuquerque NM MSA,121,121,11189,0,0,0,0,0,0,0,0,0,121,121,11189,0,0,0,0,0,0,0,0,0
9103,0220,9999, ,Alexandria LA MSA,5,5,293,0,0,0,0,0,0,0,0,0,5,5,293,0,0,0,0,0,0,0,0,0
9103,0240,9999, ,Allentown-Bethlehem-Easton PA-NJ MSA,128,128,12660,2,4,146,0,0,0,4,36,1411,110,110,10873,2,4,146,0,0,0,4,36,1411
9103,0280,9999, ,Altoona PA MSA,10,10,838,0,0,0,0,0,0,2,18,556,6,6,465,0,0,0,0,0,0,2,18,556
9103,0320,9999, ,Amarillo TX MSA,7,7,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9103,0380,9999, ,Anchorage AK MSA,59,59,7916,0,0,0,0,0,0,0,0,0,59,59,7916,0,0,0,0,0,0,0,0,0
9103,0400,9999, ,Anderson IN MSA,8,8,486,0,0,0,0,0,0,0,0,0,8,8,486,0,0,0,0,0,0,0,0,0
9103,0405,9999, ,Anderson SC MSA,81,81,6031,3,6,237,0,0,0,1,8,120,81,81,6031,3,6,237,0,0,0,1,8,120
9103,0450,9999, ,Anniston AL MSA,7,7,470,0,0,0,0,0,0,0,0,0,3,3,183,0,0,0,0,0,0,0,0,0
9103,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,57,57,4742,3,6,309,1,3,58,1,5,94,12,12,1059,1,2,130,0,0,0,0,0,0
9103,0480,9999, ,Asheville NC MSA,62,62,5857,1,2,90,0,0,0,1,5,217,62,62,5857,1,2,90,0,0,0,1,5,217
9103,0500,9999, ,Athens GA MSA,65,65,5383,0,0,0,2,7,350,10,90,3522,65,65,5383,0,0,0,2,7,350,10,90,3522
9103,0520,9999, ,Atlanta GA MSA,1907,1907,151046,5,10,419,2,8,250,0,0,0,1896,1896,150365,5,10,419,2,8,250,0,0,0
9103,0560,9999, ,Atlantic City NJ MSA,52,52,3971,3,6,635,0,0,0,1,6,497,41,41,3189,3,6,635,0,0,0,0,0,0
9103,0600,9999, ,Augusta GA-SC MSA,167,167,13691,0,0,0,0,0,0,1,70,500,167,167,13691,0,0,0,0,0,0,1,70,500
9103,0640,9999, ,Austin TX MSA,209,209,20882,0,0,0,0,0,0,0,0,0,202,202,20407,0,0,0,0,0,0,0,0,0
9103,0680,9999, ,Bakersfield CA MSA,208,208,20481,0,0,0,0,0,0,0,0,0,111,111,11870,0,0,0,0,0,0,0,0,0
9103,0720,9999, ,Baltimore MD MSA,806,806,63989,0,0,0,0,0,0,3,25,885,797,797,63373,0,0,0,0,0,0,2,20,725
9103,0730,9999, ,Bangor ME MSA,11,11,820,0,0,0,0,0,0,0,0,0,8,8,569,0,0,0,0,0,0,0,0,0
9103,0760,9999, ,Baton Rouge LA MSA,69,69,5399,0,0,0,0,0,0,0,0,0,66,66,5234,0,0,0,0,0,0,0,0,0
9103,0780,9999, ,Battle Creek MI MSA,3,3,274,0,0,0,0,0,0,1,7,197,0,0,0,0,0,0,0,0,0,0,0,0
9103,0840,9999, ,Beaumont-Port Arthur TX MSA,21,21,1671,0,0,0,0,0,0,0,0,0,21,21,1671,0,0,0,0,0,0,0,0,0
9103,0860,9999, ,Bellingham WA MSA,57,57,4784,3,6,361,0,0,0,4,40,1964,22,22,2143,2,4,252,0,0,0,3,33,1727
9103,0870,9999, ,Benton Harbor MI MSA,4,4,560,2,4,130,0,0,0,0,0,0,2,2,389,2,4,130,0,0,0,0,0,0
9103,0880,9999, ,Billings MT MSA,12,12,1220,0,0,0,0,0,0,1,9,275,12,12,1220,0,0,0,0,0,0,1,9,275
9103,0920,9999, ,Biloxi-Gulfport MS MSA,48,48,2658,0,0,0,0,0,0,0,0,0,45,45,2545,0,0,0,0,0,0,0,0,0
9103,0960,9999, ,Binghamton NY MSA,11,11,1171,0,0,0,0,0,0,0,0,0,11,11,1171,0,0,0,0,0,0,0,0,0
9103,1000,9999, ,Birmingham AL MSA,255,255,23359,0,0,0,1,4,165,4,35,1509,209,209,21168,0,0,0,1,4,165,4,35,1509
9103,1010,9999, ,Bismarck ND MSA,20,20,1608,0,0,0,0,0,0,1,42,1200,20,20,1608,0,0,0,0,0,0,1,42,1200
