Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201205,102,18700, ,Corvallis  OR ,6,6,1380,2,4,840,0,0,0,3,18,2076,6,6,1380,2,4,840,0,0,0,3,18,2076
201205,104,10580, ,Albany-Schenectady-Troy  NY ,62,62,16459,0,0,0,2,8,1356,5,48,6644,50,50,13354,0,0,0,1,4,723,0,0,0
201205,104,24020, ,Glens Falls  NY ,27,27,5928,0,0,0,0,0,0,0,0,0,18,18,3945,0,0,0,0,0,0,0,0,0
201205,112,11180, ,Ames  IA ,9,9,2258,0,0,0,0,0,0,2,24,1700,9,9,2258,0,0,0,0,0,0,2,24,1700
201205,118,11540, ,Appleton  WI ,30,30,5956,0,0,0,0,0,0,6,72,2484,29,29,5706,0,0,0,0,0,0,6,72,2484
201205,118,36780, ,Oshkosh-Neenah  WI ,26,26,4626,2,4,550,0,0,0,0,0,0,26,26,4626,2,4,550,0,0,0,0,0,0
201205,120,11700, ,Asheville  NC ,134,134,22751,0,0,0,0,0,0,0,0,0,118,118,19476,0,0,0,0,0,0,0,0,0
201205,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,866,866,179810,0,0,0,0,0,0,6,124,6822,825,825,171967,0,0,0,0,0,0,5,114,6095
201205,122,23580, ,Gainesville  GA ,26,26,4187,0,0,0,0,0,0,0,0,0,26,26,4187,0,0,0,0,0,0,0,0,0
201205,126,12420,C,Austin-Round Rock-San Marcos  TX ,804,804,136982,0,0,0,4,15,1112,37,844,61749,702,702,121697,0,0,0,4,15,1112,20,683,50954
201205,132,12940, ,Baton Rouge  LA ,246,246,42843,1,2,158,0,0,0,1,11,896,166,166,30931,0,0,0,0,0,0,0,0,0
201205,140,13460,C,Bend  OR ,57,57,14787,0,0,0,0,0,0,0,0,0,53,53,14161,0,0,0,0,0,0,0,0,0
201205,142,13820,C,Birmingham-Hoover  AL ,174,174,37123,0,0,0,0,0,0,1,7,350,133,133,29821,0,0,0,0,0,0,0,0,0
201205,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,378,378,109498,20,40,4850,9,30,5283,14,529,55302,289,289,88745,13,26,4214,8,27,4708,4,466,50024
201205,148,31700, ,Manchester-Nashua  NH ,29,29,5897,3,6,701,0,0,0,0,0,0,23,23,4839,3,6,701,0,0,0,0,0,0
201205,148,39300, ,Providence-New Bedford-Fall River  RI-MA ,112,112,19232,2,4,317,0,0,0,1,5,351,78,78,12892,0,0,0,0,0,0,0,0,0
201205,148,49340, ,Worcester  MA ,59,59,13453,0,0,0,1,3,360,1,8,320,45,45,10501,0,0,0,1,3,360,1,8,320
201205,154,15180, ,Brownsville-Harlingen  TX ,90,90,9401,3,6,297,1,3,123,1,5,196,50,50,5174,2,4,199,0,0,0,0,0,0
201205,160,15380, ,Buffalo-Niagara Falls  NY ,75,75,17767,0,0,0,0,0,0,0,0,0,75,75,17767,0,0,0,0,0,0,0,0,0
201205,164,16020, ,Cape Girardeau-Jackson  MO-IL ,12,12,1949,1,2,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201205,172,16740,C,Charlotte-Gastonia-Rock Hill  NC-SC ,588,588,114189,0,0,0,0,0,0,31,1013,88455,557,557,107543,0,0,0,0,0,0,31,1013,88455
201205,174,16860, ,Chattanooga  TN-GA ,91,91,14339,1,2,92,0,0,0,2,11,1023,68,68,11095,0,0,0,0,0,0,0,0,0
201205,174,17420, ,Cleveland  TN ,21,21,2781,0,0,0,1,4,264,0,0,0,16,16,2093,0,0,0,0,0,0,0,0,0
201205,176,16980,C,Chicago-Joliet-Naperville  IL-IN-WI ,542,542,138580,7,14,2134,9,31,4370,4,37,3673,462,462,119782,6,12,1897,9,31,4370,2,13,2020
201205,176,28100, ,Kankakee-Bradley  IL ,3,3,767,0,0,0,0,0,0,0,0,0,3,3,767,0,0,0,0,0,0,0,0,0
201205,176,33140, ,Michigan City-La Porte  IN ,10,10,1464,0,0,0,0,0,0,0,0,0,10,10,1464,0,0,0,0,0,0,0,0,0
201205,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,269,269,52496,2,4,340,0,0,0,1,5,650,196,196,40869,0,0,0,0,0,0,0,0,0
201205,184,10420, ,Akron  OH ,42,42,7717,1,2,170,0,0,0,0,0,0,42,42,7717,1,2,170,0,0,0,0,0,0
201205,184,17460,C,Cleveland-Elyria-Mentor  OH ,195,195,41119,0,0,0,0,0,0,9,60,3445,134,134,26698,0,0,0,0,0,0,7,50,2280
201205,192,17900,C,Columbia  SC ,259,259,38252,0,0,0,0,0,0,3,63,4569,70,70,8453,0,0,0,0,0,0,0,0,0
201205,194,12220,C,Auburn-Opelika  AL ,61,61,15220,0,0,0,0,0,0,0,0,0,61,61,15220,0,0,0,0,0,0,0,0,0
201205,194,17980, ,Columbus  GA-AL ,43,43,6745,0,0,0,1,3,136,1,20,1517,19,19,4205,0,0,0,0,0,0,0,0,0
201205,198,18140,C,Columbus  OH ,272,272,60417,1,2,221,4,14,1259,10,410,37481,222,222,51920,1,2,221,2,8,741,8,389,36286
201205,204,18580, ,Corpus Christi  TX ,91,91,18115,0,0,0,0,0,0,4,32,2062,91,91,18115,0,0,0,0,0,0,4,32,2062
201205,206,19100,C,Dallas-Fort Worth-Arlington  TX ,1741,1741,439734,45,90,16096,0,0,0,50,1300,91445,1556,1556,388449,44,88,15725,0,0,0,30,761,51196
201205,206,43300, ,Sherman-Denison  TX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
