Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201010,102,18700, ,Corvallis  OR ,2,2,509,0,0,0,0,0,0,0,0,0,2,2,509,0,0,0,0,0,0,0,0,0
201010,104,10580, ,Albany-Schenectady-Troy  NY ,51,51,13714,1,2,200,0,0,0,0,0,0,44,44,12597,1,2,200,0,0,0,0,0,0
201010,104,24020, ,Glens Falls  NY ,20,20,2950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201010,112,11180, ,Ames  IA ,12,12,3405,0,0,0,0,0,0,0,0,0,10,10,2958,0,0,0,0,0,0,0,0,0
201010,118,11540, ,Appleton  WI ,31,31,6935,1,2,250,2,8,1029,0,0,0,31,31,6935,1,2,250,2,8,1029,0,0,0
201010,118,36780, ,Oshkosh-Neenah  WI ,17,17,3457,0,0,0,0,0,0,1,6,636,17,17,3457,0,0,0,0,0,0,1,6,636
201010,120,11700, ,Asheville  NC ,65,65,11958,0,0,0,0,0,0,1,17,811,29,29,4004,0,0,0,0,0,0,0,0,0
201010,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,405,405,76458,1,2,490,0,0,0,0,0,0,372,372,70075,1,2,490,0,0,0,0,0,0
201010,122,23580, ,Gainesville  GA ,8,8,1504,0,0,0,0,0,0,0,0,0,8,8,1504,0,0,0,0,0,0,0,0,0
201010,126,12420,C,Austin-Round Rock-San Marcos  TX ,375,375,67292,0,0,0,1,3,252,1,6,360,301,301,55720,0,0,0,1,3,252,0,0,0
201010,132,12940, ,Baton Rouge  LA ,164,164,30844,1,2,158,1,3,249,0,0,0,107,107,21756,0,0,0,0,0,0,0,0,0
201010,140,13460,C,Bend  OR ,28,28,7608,0,0,0,0,0,0,0,0,0,28,28,7608,0,0,0,0,0,0,0,0,0
201010,142,13820,C,Birmingham-Hoover  AL ,89,89,18438,0,0,0,1,3,315,0,0,0,51,51,10877,0,0,0,0,0,0,0,0,0
201010,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,252,252,64064,5,10,1161,3,11,1646,17,196,20931,169,169,45054,3,6,748,2,8,1351,4,83,10273
201010,148,31700, ,Manchester-Nashua  NH ,33,33,6453,1,2,165,3,11,831,2,13,1061,28,28,5674,0,0,0,0,0,0,1,5,450
201010,148,39300, ,Providence-New Bedford-Fall River  RI-MA ,90,90,18885,1,2,247,0,0,0,2,34,2131,67,67,14847,1,2,247,0,0,0,2,34,2131
201010,148,49340, ,Worcester  MA ,35,35,6979,0,0,0,1,3,260,1,21,1268,24,24,5020,0,0,0,1,3,260,0,0,0
201010,154,15180, ,Brownsville-Harlingen  TX ,78,78,8542,2,4,148,0,0,0,0,0,0,77,77,8374,2,4,148,0,0,0,0,0,0
201010,160,15380, ,Buffalo-Niagara Falls  NY ,47,47,9579,0,0,0,1,4,400,1,12,1307,45,45,9251,0,0,0,1,4,400,0,0,0
201010,164,16020, ,Cape Girardeau-Jackson  MO-IL ,3,3,461,0,0,0,0,0,0,0,0,0,3,3,461,0,0,0,0,0,0,0,0,0
201010,172,16740,C,Charlotte-Gastonia-Rock Hill  NC-SC ,236,236,45344,1,2,176,2,7,630,4,84,6865,233,233,44636,1,2,176,2,7,630,4,84,6865
201010,174,16860, ,Chattanooga  TN-GA ,62,62,9511,1,2,92,0,0,0,0,0,0,44,44,6780,0,0,0,0,0,0,0,0,0
201010,174,17420, ,Cleveland  TN ,8,8,1074,0,0,0,0,0,0,0,0,0,8,8,1074,0,0,0,0,0,0,0,0,0
201010,176,16980,C,Chicago-Joliet-Naperville  IL-IN-WI ,389,389,102342,9,18,1802,5,17,2445,15,430,51506,304,304,85320,8,16,1565,5,17,2445,11,387,47614
201010,176,28100, ,Kankakee-Bradley  IL ,3,3,903,0,0,0,0,0,0,0,0,0,3,3,903,0,0,0,0,0,0,0,0,0
201010,176,33140, ,Michigan City-La Porte  IN ,7,7,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201010,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,206,206,40151,1,2,277,3,10,1134,3,28,2241,158,158,31774,0,0,0,2,7,789,2,23,1794
201010,184,10420, ,Akron  OH ,48,48,8915,0,0,0,1,3,69,1,9,318,43,43,8417,0,0,0,0,0,0,0,0,0
201010,184,17460,C,Cleveland-Elyria-Mentor  OH ,154,154,33034,0,0,0,1,4,496,2,10,1130,116,116,26275,0,0,0,1,4,496,1,5,600
201010,192,17900,C,Columbia  SC ,165,165,24592,0,0,0,0,0,0,2,31,2473,55,55,7738,0,0,0,0,0,0,0,0,0
201010,194,12220,C,Auburn-Opelika  AL ,31,31,6665,0,0,0,0,0,0,0,0,0,31,31,6665,0,0,0,0,0,0,0,0,0
201010,194,17980, ,Columbus  GA-AL ,47,47,7929,0,0,0,0,0,0,2,19,1278,8,8,2089,0,0,0,0,0,0,0,0,0
201010,198,18140,C,Columbus  OH ,175,175,36092,0,0,0,4,16,1398,26,407,33365,157,157,32432,0,0,0,4,16,1398,26,407,33365
201010,204,18580, ,Corpus Christi  TX ,53,53,6453,0,0,0,0,0,0,0,0,0,53,53,6453,0,0,0,0,0,0,0,0,0
201010,206,19100,C,Dallas-Fort Worth-Arlington  TX ,927,927,211890,3,6,460,1,4,700,6,229,16123,869,869,196245,2,4,180,1,4,700,4,213,15329
201010,206,43300, ,Sherman-Denison  TX ,1,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
