Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200310,0040,9999,,Abilene  TX MSA ,15,15,2228,0,0,0,0,0,0,0,0,0,15,15,2228,0,0,0,0,0,0,0,0,0
200310,0120,9999,,Albany  GA MSA ,53,53,6844,1,2,188,0,0,0,0,0,0,22,22,3301,1,2,188,0,0,0,0,0,0
200310,0160,9999,,Albany-Schenectady-Troy  NY MSA ,163,163,33942,0,0,0,0,0,0,6,63,12959,121,121,27301,0,0,0,0,0,0,2,39,11750
200310,0200,9999,,Albuquerque  NM MSA ,601,601,68039,0,0,0,2,7,949,0,0,0,492,492,57706,0,0,0,1,4,872,0,0,0
200310,0220,9999,,Alexandria  LA MSA ,37,37,4433,0,0,0,0,0,0,1,10,595,8,8,1485,0,0,0,0,0,0,0,0,0
200310,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,200,200,28265,1,2,72,1,3,231,0,0,0,161,161,21982,1,2,72,0,0,0,0,0,0
200310,0280,9999,,Altoona  PA MSA ,3,3,372,0,0,0,0,0,0,0,0,0,3,3,372,0,0,0,0,0,0,0,0,0
200310,0320,9999,,Amarillo  TX MSA ,55,55,7822,0,0,0,0,0,0,0,0,0,55,55,7822,0,0,0,0,0,0,0,0,0
200310,0380,9999,,Anchorage  AK MSA ,77,77,16117,33,66,8753,0,0,0,6,56,4386,77,77,16117,33,66,8753,0,0,0,6,56,4386
200310,0450,9999,,Anniston  AL MSA ,11,11,1512,0,0,0,0,0,0,0,0,0,8,8,1320,0,0,0,0,0,0,0,0,0
200310,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,156,156,25787,6,12,1024,1,3,173,2,14,664,119,119,18842,5,10,846,0,0,0,1,5,376
200310,0480,9999,,Asheville  NC MSA ,169,169,28321,0,0,0,1,4,285,0,0,0,169,169,28321,0,0,0,1,4,285,0,0,0
200310,0500,9999,,Athens  GA MSA ,95,95,16186,0,0,0,0,0,0,0,0,0,81,81,14418,0,0,0,0,0,0,0,0,0
200310,0520,9999,,Atlanta  GA MSA ,4695,4695,546864,6,12,4180,3,9,587,14,1037,67831,4131,4131,490543,5,10,730,2,6,417,12,1014,67424
200310,0580,9999,,Auburn-Opelika  AL MSA ,46,46,8061,0,0,0,0,0,0,1,8,427,37,37,7089,0,0,0,0,0,0,0,0,0
200310,0600,9999,,Augusta-Aiken  GA-SC MSA ,257,257,35428,0,0,0,0,0,0,0,0,0,228,228,32159,0,0,0,0,0,0,0,0,0
200310,0640,9999,,Austin-San Marcos  TX MSA ,688,688,81326,11,22,703,0,0,0,5,255,9250,688,688,81326,11,22,703,0,0,0,5,255,9250
200310,0680,9999,,Bakersfield  CA MSA ,465,465,62661,0,0,0,1,4,188,0,0,0,159,159,19832,0,0,0,1,4,188,0,0,0
200310,0730,9999,,Bangor  ME MSA ,25,25,3411,1,2,205,0,0,0,0,0,0,15,15,2146,0,0,0,0,0,0,0,0,0
200310,0740,9999,,Barnstable-Yarmouth  MA MSA ,71,71,16360,0,0,0,0,0,0,0,0,0,33,33,8186,0,0,0,0,0,0,0,0,0
200310,0760,9999,,Baton Rouge  LA MSA ,134,134,14255,0,0,0,0,0,0,5,65,3077,24,24,3692,0,0,0,0,0,0,0,0,0
200310,0840,9999,,Beaumont-Port Arthur  TX MSA ,52,52,7187,0,0,0,0,0,0,0,0,0,52,52,7187,0,0,0,0,0,0,0,0,0
200310,0860,9999,,Bellingham  WA MSA ,138,138,25052,1,2,342,0,0,0,3,80,5062,125,125,22860,1,2,342,0,0,0,3,80,5062
200310,0870,9999,,Benton Harbor  MI MSA ,9,9,1728,0,0,0,0,0,0,0,0,0,7,7,1170,0,0,0,0,0,0,0,0,0
200310,0880,9999,,Billings  MT MSA ,59,59,8369,0,0,0,0,0,0,0,0,0,59,59,8369,0,0,0,0,0,0,0,0,0
200310,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,193,193,22804,0,0,0,0,0,0,1,6,598,178,178,20846,0,0,0,0,0,0,1,6,598
200310,0960,9999,,Binghamton  NY MSA ,10,10,2610,0,0,0,0,0,0,0,0,0,9,9,2539,0,0,0,0,0,0,0,0,0
200310,1000,9999,,Birmingham  AL MSA ,476,476,73313,0,0,0,0,0,0,4,102,6993,373,373,59456,0,0,0,0,0,0,4,102,6993
200310,1010,9999,,Bismarck  ND MSA ,87,87,13147,0,0,0,0,0,0,1,8,525,84,84,12764,0,0,0,0,0,0,1,8,525
200310,1020,9999,,Bloomington  IN MSA ,66,66,9660,10,20,1799,0,0,0,2,20,1111,0,0,0,0,0,0,0,0,0,0,0,0
200310,1040,9999,,Bloomington-Normal  IL MSA ,95,95,11873,1,2,120,2,8,480,1,9,491,94,94,11803,1,2,120,2,8,480,1,9,491
