Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9206,0040,9999, ,Abilene TX MSA,21,21,2637,0,0,0,1,4,1500,0,0,0,21,21,2637,0,0,0,1,4,1500,0,0,0
9206,0120,9999, ,Albany GA MSA,29,29,2135,8,16,480,0,0,0,0,0,0,29,29,2135,8,16,480,0,0,0,0,0,0
9206,0160,9999, ,Albany-Schenectady-Troy NY MSA,269,269,28658,8,16,761,0,0,0,2,48,2297,220,220,23964,5,10,385,0,0,0,2,48,2297
9206,0200,9999, ,Albuquerque NM MSA,238,238,23686,0,0,0,0,0,0,0,0,0,238,238,23686,0,0,0,0,0,0,0,0,0
9206,0220,9999, ,Alexandria LA MSA,9,9,690,0,0,0,0,0,0,0,0,0,9,9,690,0,0,0,0,0,0,0,0,0
9206,0240,9999, ,Allentown-Bethlehem-Easton PA-NJ MSA,202,202,21009,1,2,65,1,4,250,4,57,1840,179,179,18965,1,2,65,1,4,250,3,52,1625
9206,0280,9999, ,Altoona PA MSA,19,19,1521,0,0,0,0,0,0,0,0,0,8,8,487,0,0,0,0,0,0,0,0,0
9206,0320,9999, ,Amarillo TX MSA,23,23,2865,0,0,0,0,0,0,0,0,0,23,23,2865,0,0,0,0,0,0,0,0,0
9206,0380,9999, ,Anchorage AK MSA,98,98,15933,0,0,0,0,0,0,0,0,0,98,98,15933,0,0,0,0,0,0,0,0,0
9206,0400,9999, ,Anderson IN MSA,22,22,2420,0,0,0,0,0,0,0,0,0,22,22,2420,0,0,0,0,0,0,0,0,0
9206,0405,9999, ,Anderson SC MSA,69,69,5863,0,0,0,0,0,0,0,0,0,69,69,5863,0,0,0,0,0,0,0,0,0
9206,0450,9999, ,Anniston AL MSA,15,15,990,0,0,0,0,0,0,0,0,0,7,7,438,0,0,0,0,0,0,0,0,0
9206,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,127,127,11804,11,22,1143,1,3,48,3,25,451,38,38,3815,7,14,719,0,0,0,0,0,0
9206,0480,9999, ,Asheville NC MSA,76,76,7158,2,4,123,0,0,0,0,0,0,76,76,7158,2,4,123,0,0,0,0,0,0
9206,0500,9999, ,Athens GA MSA,65,65,5554,13,26,1043,0,0,0,2,18,774,65,65,5554,13,26,1043,0,0,0,2,18,774
9206,0520,9999, ,Atlanta GA MSA,2324,2324,201159,5,10,343,1,4,150,28,284,15099,2313,2313,200528,5,10,343,1,4,150,28,284,15099
9206,0560,9999, ,Atlantic City NJ MSA,67,67,6967,3,6,342,0,0,0,0,0,0,62,62,6107,3,6,342,0,0,0,0,0,0
9206,0600,9999, ,Augusta GA-SC MSA,195,195,17817,0,0,0,0,0,0,0,0,0,192,192,17680,0,0,0,0,0,0,0,0,0
9206,0640,9999, ,Austin TX MSA,431,431,39594,0,0,0,0,0,0,0,0,0,422,422,38755,0,0,0,0,0,0,0,0,0
9206,0680,9999, ,Bakersfield CA MSA,811,811,58372,5,10,735,16,57,2970,1,12,480,811,811,58372,5,10,735,16,57,2970,1,12,480
9206,0720,9999, ,Baltimore MD MSA,3441,3441,293188,2,4,146,0,0,0,3,30,1064,3434,3434,292783,2,4,146,0,0,0,3,30,1064
9206,0730,9999, ,Bangor ME MSA,23,23,1892,1,2,140,0,0,0,0,0,0,18,18,1527,0,0,0,0,0,0,0,0,0
9206,0760,9999, ,Baton Rouge LA MSA,116,116,8088,0,0,0,0,0,0,15,104,5426,111,111,7731,0,0,0,0,0,0,15,104,5426
9206,0780,9999, ,Battle Creek MI MSA,5,5,321,0,0,0,0,0,0,1,6,102,1,1,22,0,0,0,0,0,0,0,0,0
9206,0840,9999, ,Beaumont-Port Arthur TX MSA,35,35,3010,0,0,0,0,0,0,0,0,0,35,35,3010,0,0,0,0,0,0,0,0,0
9206,0860,9999, ,Bellingham WA MSA,90,90,8273,3,6,350,2,7,268,4,39,1820,10,10,933,0,0,0,0,0,0,1,10,550
9206,0870,9999, ,Benton Harbor MI MSA,10,10,929,0,0,0,0,0,0,0,0,0,8,8,721,0,0,0,0,0,0,0,0,0
9206,0880,9999, ,Billings MT MSA,44,44,4727,1,2,146,0,0,0,0,0,0,44,44,4727,1,2,146,0,0,0,0,0,0
9206,0920,9999, ,Biloxi-Gulfport MS MSA,53,53,3259,1,2,86,0,0,0,0,0,0,46,46,3011,1,2,86,0,0,0,0,0,0
9206,0960,9999, ,Binghamton NY MSA,19,19,2168,0,0,0,0,0,0,0,0,0,18,18,2082,0,0,0,0,0,0,0,0,0
9206,1000,9999, ,Birmingham AL MSA,322,322,34891,0,0,0,0,0,0,2,10,180,205,205,25054,0,0,0,0,0,0,0,0,0
9206,1010,9999, ,Bismarck ND MSA,43,43,3728,0,0,0,0,0,0,3,45,1720,43,43,3728,0,0,0,0,0,0,3,45,1720
