Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201809,104,10580,C,Albany-Schenectady-Troy  NY ,84,84,22530,3,6,1212,3,11,1755,3,17,2266,52,52,12931,2,4,662,3,11,1755,0,0,0
201809,104,24020, ,Glens Falls  NY ,19,19,5218,0,0,0,0,0,0,0,0,0,12,12,3343,0,0,0,0,0,0,0,0,0
201809,106,10740,C,Albuquerque  NM ,103,103,25219,0,0,0,3,12,1586,2,11,955,93,93,22664,0,0,0,3,12,1586,1,6,747
201809,106,42140,C,Santa Fe  NM ,11,11,3562,0,0,0,0,0,0,0,0,0,11,11,3562,0,0,0,0,0,0,0,0,0
201809,108,11100, ,Amarillo  TX ,36,36,9946,0,0,0,0,0,0,0,0,0,36,36,9946,0,0,0,0,0,0,0,0,0
201809,118,11540, ,Appleton  WI ,32,32,7006,1,2,215,0,0,0,0,0,0,28,28,6290,0,0,0,0,0,0,0,0,0
201809,118,36780, ,Oshkosh-Neenah  WI ,17,17,4051,0,0,0,0,0,0,0,0,0,14,14,3633,0,0,0,0,0,0,0,0,0
201809,120,11700, ,Asheville  NC ,143,143,38652,1,2,119,0,0,0,9,159,10551,41,41,9361,0,0,0,0,0,0,5,108,7020
201809,122,12020, ,Athens-Clarke County  GA ,25,25,5924,0,0,0,0,0,0,1,17,1652,11,11,3475,0,0,0,0,0,0,0,0,0
201809,122,12060, ,Atlanta-Sandy Springs-Roswell  GA ,1967,1967,421546,5,10,1333,2,8,2230,19,670,71295,1811,1811,392076,4,8,800,2,8,2230,16,583,62809
201809,122,23580, ,Gainesville  GA ,98,98,20213,0,0,0,4,12,2543,6,268,23521,98,98,20213,0,0,0,4,12,2543,6,268,23521
201809,140,13460,C,Bend-Redmond  OR ,121,121,31294,1,2,527,0,0,0,1,5,333,97,97,25291,1,2,527,0,0,0,0,0,0
201809,142,13820,C,Birmingham-Hoover  AL ,235,235,63182,0,0,0,0,0,0,0,0,0,146,146,42752,0,0,0,0,0,0,0,0,0
201809,144,14020,C,Bloomington  IN ,25,25,6463,2,4,556,0,0,0,0,0,0,25,25,6463,2,4,556,0,0,0,0,0,0
201809,145,14010, ,Bloomington  IL ,1,1,227,0,0,0,0,0,0,0,0,0,1,1,227,0,0,0,0,0,0,0,0,0
201809,146,14100,C,Bloomsburg-Berwick  PA ,9,9,2646,0,0,0,0,0,0,0,0,0,5,5,1729,0,0,0,0,0,0,0,0,0
201809,147,14260,C,Boise City  ID ,532,532,126026,2,4,268,14,56,3662,31,312,25563,410,410,94689,2,4,268,13,52,3402,30,292,22905
201809,148,12700, ,Barnstable Town  MA ,7,7,2796,0,0,0,0,0,0,0,0,0,7,7,2796,0,0,0,0,0,0,0,0,0
201809,148,14460,C,Boston-Cambridge-Newton  MA-NH ,387,387,123362,27,54,9829,17,54,12860,19,226,40182,197,197,66514,17,34,6919,15,47,11856,8,157,28855
201809,148,31700, ,Manchester-Nashua  NH ,35,35,5444,1,2,263,0,0,0,0,0,0,13,13,1715,0,0,0,0,0,0,0,0,0
201809,148,39300,C,Providence-Warwick  RI-MA ,115,115,24801,4,8,1012,1,3,430,0,0,0,63,63,15305,1,2,208,0,0,0,0,0,0
201809,148,49340, ,Worcester  MA-CT ,20,20,4364,0,0,0,0,0,0,1,6,108,14,14,3141,0,0,0,0,0,0,0,0,0
201809,150,14540, ,Bowling Green  KY ,51,51,12057,18,36,2290,0,0,0,2,16,825,51,51,12057,18,36,2290,0,0,0,2,16,825
201809,154,15180, ,Brownsville-Harlingen  TX ,60,60,6202,0,0,0,0,0,0,0,0,0,16,16,1270,0,0,0,0,0,0,0,0,0
201809,160,15380,C,Buffalo-Cheektowaga-Niagara Falls  NY ,80,80,23659,0,0,0,0,0,0,1,12,2686,69,69,21231,0,0,0,0,0,0,0,0,0
201809,162,15980,C,Cape Coral-Fort Myers  FL ,432,432,100255,30,60,7292,4,16,4681,5,120,18830,432,432,100255,30,60,7292,4,16,4681,5,120,18830
201809,162,34940, ,Naples-Immokalee-Marco Island  FL ,223,223,54732,0,0,0,5,18,2902,13,206,29064,223,223,54732,0,0,0,5,18,2902,13,206,29064
201809,164,16020, ,Cape Girardeau  MO-IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201809,168,16300, ,Cedar Rapids  IA ,26,26,3898,1,2,185,0,0,0,4,36,2738,26,26,3898,1,2,185,0,0,0,4,36,2738
201809,168,26980, ,Iowa City  IA ,32,32,7319,0,0,0,0,0,0,0,0,0,31,31,7181,0,0,0,0,0,0,0,0,0
201809,170,16620, ,Charleston  WV ,3,3,472,0,0,0,0,0,0,1,6,379,1,1,125,0,0,0,0,0,0,0,0,0
201809,170,26580, ,Huntington-Ashland  WV-KY-OH ,10,10,1915,1,2,344,1,3,199,0,0,0,5,5,1182,0,0,0,0,0,0,0,0,0
201809,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,949,949,243795,1,2,249,0,0,0,18,798,92291,748,748,179932,0,0,0,0,0,0,16,770,89359
201809,174,16860, ,Chattanooga  TN-GA ,134,134,26967,9,18,900,0,0,0,0,0,0,134,134,26967,9,18,900,0,0,0,0,0,0
201809,174,17420, ,Cleveland  TN ,32,32,4534,1,2,180,2,8,1170,0,0,0,18,18,2013,1,2,180,2,8,1170,0,0,0
201809,176,16980, ,Chicago-Naperville-Elgin  IL-IN-WI ,636,636,178980,7,14,2272,23,77,16650,39,856,130584,521,521,148821,5,10,1888,22,74,16140,31,769,119470
