Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200703,102,18700, ,Corvallis  OR ,9,9,1839,0,0,0,0,0,0,0,0,0,9,9,1839,0,0,0,0,0,0,0,0,0
200703,104,10580, ,Albany-Schenectady-Troy  NY ,85,85,20984,1,2,90,0,0,0,28,336,28566,64,64,17765,1,2,90,0,0,0,28,336,28566
200703,104,24020, ,Glens Falls  NY ,16,16,2314,0,0,0,0,0,0,0,0,0,7,7,1270,0,0,0,0,0,0,0,0,0
200703,112,11180, ,Ames  IA ,21,21,5418,0,0,0,0,0,0,1,17,1000,21,21,5418,0,0,0,0,0,0,1,17,1000
200703,118,11540, ,Appleton  WI ,30,30,5468,2,4,410,0,0,0,0,0,0,28,28,5139,2,4,410,0,0,0,0,0,0
200703,118,36780, ,Oshkosh-Neenah  WI ,38,38,7898,1,2,330,0,0,0,1,50,4323,38,38,7898,1,2,330,0,0,0,1,50,4323
200703,120,11700, ,Asheville  NC ,353,353,60530,2,4,303,0,0,0,2,32,1604,303,303,51706,0,0,0,0,0,0,1,8,600
200703,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,3877,3877,612153,26,52,4628,17,62,8914,31,1030,106664,3723,3723,594501,26,52,4628,17,62,8914,31,1030,106664
200703,122,23580, ,Gainesville  GA ,172,172,28684,0,0,0,2,8,776,0,0,0,172,172,28684,0,0,0,2,8,776,0,0,0
200703,132,12940, ,Baton Rouge  LA ,412,412,55179,1,2,341,0,0,0,0,0,0,407,407,54168,1,2,341,0,0,0,0,0,0
200703,140,13460,C,Bend  OR ,175,175,43795,1,2,238,2,7,814,5,42,2125,127,127,36644,1,2,238,1,3,495,5,42,2125
200703,142,13820,C,Birmingham-Hoover  AL ,534,534,92180,0,0,0,0,0,0,0,0,0,384,384,62737,0,0,0,0,0,0,0,0,0
200703,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,381,381,85771,33,66,7705,10,34,3797,20,323,28829,218,218,54037,25,50,5914,10,34,3797,7,119,10062
200703,148,31700, ,Manchester-Nashua  NH ,61,61,11526,1,2,180,0,0,0,1,7,631,50,50,9659,1,2,180,0,0,0,0,0,0
200703,148,49340, ,Worcester  MA ,105,105,17820,4,8,661,3,9,669,2,17,1023,76,76,13194,3,6,450,1,3,204,1,12,325
200703,154,15180, ,Brownsville-Harlingen  TX ,165,165,16094,2,4,239,3,11,684,1,5,557,160,160,15544,2,4,239,2,8,482,0,0,0
200703,160,15380, ,Buffalo-Niagara Falls  NY ,84,84,16677,0,0,0,0,0,0,1,50,4200,82,82,16412,0,0,0,0,0,0,1,50,4200
200703,172,16740,C,Charlotte-Gastonia-Concord  NC-SC ,1556,1556,272169,0,0,0,2,7,670,5,62,6217,1429,1429,250267,0,0,0,1,4,364,3,52,5142
200703,174,16860, ,Chattanooga  TN-GA ,226,226,32628,3,6,268,0,0,0,1,6,262,156,156,23518,0,0,0,0,0,0,0,0,0
200703,174,17420, ,Cleveland  TN ,36,36,5648,1,2,117,1,3,228,0,0,0,25,25,3919,0,0,0,0,0,0,0,0,0
200703,176,16980,C,Chicago-Naperville-Joliet  IL-IN-WI ,1902,1902,436448,33,66,8103,28,91,8558,45,1264,131446,1682,1682,392393,33,66,8103,27,88,8225,33,1116,118365
200703,176,28100, ,Kankakee-Bradley  IL ,11,11,3291,0,0,0,0,0,0,0,0,0,10,10,3184,0,0,0,0,0,0,0,0,0
200703,176,33140, ,Michigan City-La Porte  IN ,22,22,5287,0,0,0,0,0,0,0,0,0,22,22,5287,0,0,0,0,0,0,0,0,0
200703,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,612,612,125788,3,6,497,6,21,2635,18,156,9994,559,559,118548,2,4,300,4,15,2319,15,140,9361
200703,184,10420, ,Akron  OH ,114,114,20633,1,2,330,0,0,0,1,13,459,100,100,19238,1,2,330,0,0,0,0,0,0
200703,184,17460,C,Cleveland-Elyria-Mentor  OH ,310,310,65144,3,6,684,1,3,136,1,5,395,236,236,53011,2,4,480,0,0,0,0,0,0
200703,192,17900,C,Columbia  SC ,532,532,70345,0,0,0,0,0,0,2,50,2823,335,335,47690,0,0,0,0,0,0,0,0,0
200703,194,12220,C,Auburn-Opelika  AL ,139,139,22600,0,0,0,0,0,0,0,0,0,139,139,22600,0,0,0,0,0,0,0,0,0
200703,194,17980, ,Columbus  GA-AL ,107,107,14628,0,0,0,1,4,183,3,25,1761,53,53,8886,0,0,0,0,0,0,0,0,0
200703,198,18140,C,Columbus  OH ,374,374,74981,3,6,664,4,14,1208,6,42,3550,304,304,62590,2,4,409,3,11,985,6,42,3550
200703,204,18580, ,Corpus Christi  TX ,117,117,14097,2,4,240,0,0,0,2,23,915,17,17,1872,0,0,0,0,0,0,0,0,0
200703,206,19100,C,Dallas-Fort Worth-Arlington  TX ,2776,2776,521833,18,36,3076,18,70,5652,47,997,71812,2601,2601,476767,18,36,3076,18,70,5652,45,974,70487
200703,212,19380, ,Dayton  OH ,126,126,38935,0,0,0,0,0,0,0,0,0,120,120,38020,0,0,0,0,0,0,0,0,0
200703,212,44220, ,Springfield  OH ,55,55,5703,22,44,2448,5,20,934,0,0,0,55,55,5703,22,44,2448,5,20,934,0,0,0
200703,216,14500, ,Boulder  CO ,22,22,8599,0,0,0,0,0,0,1,11,798,18,18,7871,0,0,0,0,0,0,0,0,0
200703,216,19740,C,Denver-Aurora  CO ,708,708,168845,2,4,308,0,0,0,11,329,27326,664,664,160501,2,4,308,0,0,0,10,324,26806
