Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200412,102,18700,C,Corvallis  OR ,21,21,3800,0,0,0,0,0,0,4,28,2836,21,21,3800,0,0,0,0,0,0,4,28,2836
200412,104,10580, ,Albany-Schenectady-Troy  NY ,121,121,25597,0,0,0,0,0,0,8,70,4003,103,103,23233,0,0,0,0,0,0,4,30,2020
200412,104,24020, ,Glens Falls  NY ,50,50,7539,0,0,0,1,4,104,1,6,139,27,27,4417,0,0,0,0,0,0,0,0,0
200412,112,11180, ,Ames  IA ,20,20,4314,0,0,0,0,0,0,2,20,668,19,19,4140,0,0,0,0,0,0,2,20,668
200412,118,11540, ,Appleton  WI ,47,47,8154,0,0,0,0,0,0,0,0,0,46,46,8023,0,0,0,0,0,0,0,0,0
200412,118,36780, ,Oshkosh-Neenah  WI ,7,7,1398,2,4,340,0,0,0,1,20,1385,7,7,1398,2,4,340,0,0,0,1,20,1385
200412,120,11700, ,Asheville  NC ,238,238,44463,6,12,1180,4,12,1141,4,20,2497,238,238,44463,6,12,1180,4,12,1141,4,20,2497
200412,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,4272,4272,581914,7,14,1165,8,27,3082,57,1734,102994,4186,4186,571327,7,14,1165,8,27,3082,55,1724,102860
200412,122,23580, ,Gainesville  GA ,89,89,16818,0,0,0,0,0,0,0,0,0,88,88,16583,0,0,0,0,0,0,0,0,0
200412,132,12940, ,Baton Rouge  LA ,314,314,34672,0,0,0,1,3,273,4,106,5505,120,120,13301,0,0,0,0,0,0,0,0,0
200412,140,13460,C,Bend  OR ,262,262,55832,1,2,222,3,9,981,0,0,0,262,262,55832,1,2,222,3,9,981,0,0,0
200412,142,13820,C,Birmingham-Hoover  AL ,490,490,79866,0,0,0,0,0,0,5,72,4457,370,370,61179,0,0,0,0,0,0,5,72,4457
200412,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,612,612,148373,30,60,6684,10,33,3774,30,1001,89562,468,468,122437,20,40,4493,5,16,1706,17,814,72386
200412,148,31700, ,Manchester-Nashua  NH ,108,108,19835,3,6,492,0,0,0,1,7,458,91,91,17479,3,6,492,0,0,0,0,0,0
200412,148,49340, ,Worcester  MA ,227,227,34453,5,10,1209,2,8,720,2,11,922,176,176,26585,2,4,545,2,8,720,0,0,0
200412,154,15180, ,Brownsville-Harlingen  TX ,225,225,17906,2,4,114,6,24,813,1,8,421,163,163,14577,1,2,56,6,24,813,1,8,421
200412,160,15380, ,Buffalo-Niagara Falls  NY ,86,86,16128,0,0,0,0,0,0,2,16,735,85,85,16049,0,0,0,0,0,0,2,16,735
200412,172,16740,C,Charlotte-Gastonia-Concord  NC-SC ,1269,1269,186069,3,6,210,1,4,299,17,319,21131,1269,1269,186069,3,6,210,1,4,299,17,319,21131
200412,174,16860, ,Chattanooga  TN-GA ,202,202,26950,2,4,179,1,4,148,2,14,468,140,140,18773,0,0,0,0,0,0,0,0,0
200412,174,17420, ,Cleveland  TN ,54,54,8026,1,2,150,2,6,300,1,8,408,54,54,8026,1,2,150,2,6,300,1,8,408
200412,176,16980,C,Chicago-Naperville-Joliet  IL-IN-WI ,2264,2264,475554,31,62,7009,61,207,19880,52,898,84040,1939,1939,416443,25,50,5648,52,176,17401,39,770,74494
200412,176,28100,C,Kankakee-Bradley  IL ,35,35,5611,0,0,0,1,4,451,0,0,0,34,34,5481,0,0,0,1,4,451,0,0,0
200412,176,33140, ,Michigan City-La Porte  IN ,19,19,2627,0,0,0,1,3,129,0,0,0,13,13,2077,0,0,0,0,0,0,0,0,0
200412,178,17140, ,Cincinnati-Middletown  OH-KY-IN ,694,694,112084,5,10,886,6,20,1651,7,47,2393,630,630,103612,4,8,785,5,17,1554,3,25,1408
200412,184,10420,C,Akron  OH ,137,137,24184,1,2,198,2,7,361,1,22,769,101,101,19100,0,0,0,0,0,0,0,0,0
200412,184,17460,C,Cleveland-Elyria-Mentor  OH ,387,387,82599,2,4,254,4,16,782,1,5,204,323,323,74295,1,2,100,3,12,600,0,0,0
200412,192,17900,C,Columbia  SC ,455,455,55376,0,0,0,10,40,6355,6,80,4477,243,243,30575,0,0,0,10,40,6355,2,10,513
200412,194,12220,C,Auburn-Opelika  AL ,45,45,8074,0,0,0,0,0,0,1,18,1127,45,45,8074,0,0,0,0,0,0,1,18,1127
200412,194,17980, ,Columbus  GA-AL ,170,170,19904,0,0,0,0,0,0,0,0,0,170,170,19904,0,0,0,0,0,0,0,0,0
200412,198,18140, ,Columbus  OH ,627,627,114036,0,0,0,37,142,11775,16,169,7461,558,558,102066,0,0,0,36,138,11682,14,151,6972
200412,204,18580, ,Corpus Christi  TX ,114,114,11913,1,2,113,1,4,241,3,27,986,8,8,1123,0,0,0,0,0,0,0,0,0
200412,206,19100,C,Dallas-Fort Worth-Arlington  TX ,3103,3103,523557,11,22,703,0,0,0,34,844,55880,2859,2859,483248,11,22,703,0,0,0,33,829,54893
200412,212,19380, ,Dayton  OH ,147,147,31020,2,4,447,0,0,0,0,0,0,134,134,29250,1,2,187,0,0,0,0,0,0
200412,212,44220, ,Springfield  OH ,12,12,2434,0,0,0,0,0,0,0,0,0,12,12,2434,0,0,0,0,0,0,0,0,0
200412,214,19660,C,Deltona-Daytona Beach-Ormond Beach  FL ,377,377,63514,2,4,219,8,32,4670,11,128,10130,269,269,44133,1,2,127,8,32,4670,5,37,1815
200412,216,14500,C,Boulder  CO ,79,79,18399,1,2,203,0,0,0,7,64,5748,79,79,18399,1,2,203,0,0,0,7,64,5748
