Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201604,104,10580,C,Albany-Schenectady-Troy  NY ,97,97,25169,3,6,1081,2,8,858,5,73,10447,69,69,19078,2,4,531,2,8,858,1,51,8170
201604,104,24020, ,Glens Falls  NY ,15,15,3099,0,0,0,0,0,0,0,0,0,9,9,2607,0,0,0,0,0,0,0,0,0
201604,106,10740,C,Albuquerque  NM ,192,192,37982,0,0,0,1,4,335,2,18,1404,8,8,2537,0,0,0,0,0,0,0,0,0
201604,106,42140,C,Santa Fe  NM ,12,12,3320,0,0,0,0,0,0,0,0,0,12,12,3320,0,0,0,0,0,0,0,0,0
201604,108,11100, ,Amarillo  TX ,55,55,12762,1,2,299,0,0,0,0,0,0,55,55,12762,1,2,299,0,0,0,0,0,0
201604,118,11540, ,Appleton  WI ,41,41,9634,2,4,550,0,0,0,0,0,0,41,41,9634,2,4,550,0,0,0,0,0,0
201604,118,36780, ,Oshkosh-Neenah  WI ,24,24,5744,0,0,0,0,0,0,0,0,0,24,24,5744,0,0,0,0,0,0,0,0,0
201604,120,11700, ,Asheville  NC ,148,148,38005,0,0,0,0,0,0,2,20,2227,53,53,11401,0,0,0,0,0,0,0,0,0
201604,122,12020, ,Athens-Clarke County  GA ,38,38,8860,4,8,1360,0,0,0,1,5,600,38,38,8860,4,8,1360,0,0,0,1,5,600
201604,122,12060, ,Atlanta-Sandy Springs-Roswell  GA ,2148,2148,487056,1,2,122,1,4,245,7,867,73821,2030,2030,460465,1,2,122,1,4,245,5,836,70662
201604,122,23580, ,Gainesville  GA ,87,87,15652,0,0,0,0,0,0,0,0,0,87,87,15652,0,0,0,0,0,0,0,0,0
201604,140,13460, ,Bend-Redmond  OR ,136,136,37092,0,0,0,1,3,900,2,48,5288,117,117,32664,0,0,0,1,3,900,2,48,5288
201604,142,13820,C,Birmingham-Hoover  AL ,223,223,53809,0,0,0,0,0,0,3,60,4962,150,150,37382,0,0,0,0,0,0,0,0,0
201604,144,14020,C,Bloomington  IN ,26,26,6299,1,2,232,0,0,0,0,0,0,26,26,6299,1,2,232,0,0,0,0,0,0
201604,145,14010, ,Bloomington  IL ,17,17,2505,0,0,0,0,0,0,1,8,514,7,7,819,0,0,0,0,0,0,0,0,0
201604,146,14100,C,Bloomsburg-Berwick  PA ,11,11,2349,1,2,237,1,3,387,0,0,0,2,2,412,1,2,237,1,3,387,0,0,0
201604,147,14260,C,Boise City  ID ,492,492,112270,2,4,599,0,0,0,5,187,19371,490,490,111903,2,4,599,0,0,0,5,187,19371
201604,148,12700, ,Barnstable Town  MA ,8,8,3336,0,0,0,0,0,0,0,0,0,3,3,1676,0,0,0,0,0,0,0,0,0
201604,148,14460,C,Boston-Cambridge-Newton  MA-NH ,499,499,140363,17,34,5194,10,36,12255,19,393,72221,340,340,97676,12,24,3628,8,29,11276,7,312,60553
201604,148,31700, ,Manchester-Nashua  NH ,55,55,9731,2,4,566,0,0,0,1,5,720,51,51,7647,2,4,566,0,0,0,0,0,0
201604,148,39300,C,Providence-Warwick  RI-MA ,119,119,24259,3,6,852,1,3,603,1,5,797,60,60,12782,0,0,0,0,0,0,0,0,0
201604,148,49340, ,Worcester  MA-CT ,13,13,2250,2,4,400,0,0,0,0,0,0,6,6,871,2,4,400,0,0,0,0,0,0
201604,150,14540, ,Bowling Green  KY ,63,63,14355,6,12,3000,0,0,0,4,50,2596,63,63,14355,6,12,3000,0,0,0,4,50,2596
201604,154,15180, ,Brownsville-Harlingen  TX ,51,51,4816,0,0,0,0,0,0,0,0,0,51,51,4816,0,0,0,0,0,0,0,0,0
201604,160,15380,C,Buffalo-Cheektowaga-Niagara Falls  NY ,94,94,24041,0,0,0,1,4,416,2,21,1828,70,70,18335,0,0,0,1,4,416,1,8,398
201604,162,15980,C,Cape Coral-Fort Myers  FL ,333,333,84558,4,8,613,6,24,5892,6,178,89102,333,333,84558,4,8,613,6,24,5892,6,178,89102
201604,162,34940, ,Naples-Immokalee-Marco Island  FL ,267,267,67387,0,0,0,7,27,4622,2,40,11272,0,0,0,0,0,0,0,0,0,0,0,0
201604,164,16020, ,Cape Girardeau  MO-IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201604,168,16300, ,Cedar Rapids  IA ,51,51,5721,4,8,810,1,3,204,0,0,0,19,19,2182,2,4,508,0,0,0,0,0,0
201604,168,26980, ,Iowa City  IA ,35,35,5775,0,0,0,0,0,0,2,28,4060,34,34,5637,0,0,0,0,0,0,2,28,4060
201604,170,16620, ,Charleston  WV ,5,5,841,1,2,265,1,3,205,1,9,565,0,0,0,0,0,0,0,0,0,0,0,0
201604,170,26580, ,Huntington-Ashland  WV-KY-OH ,9,9,1843,0,0,0,0,0,0,0,0,0,7,7,1697,0,0,0,0,0,0,0,0,0
201604,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,1098,1098,286373,3,6,866,0,0,0,17,592,66966,997,997,258607,3,6,866,0,0,0,15,560,63939
201604,174,16860, ,Chattanooga  TN-GA ,142,142,25329,0,0,0,0,0,0,1,9,682,98,98,16767,0,0,0,0,0,0,0,0,0
201604,174,17420, ,Cleveland  TN ,23,23,4112,1,2,197,1,4,283,1,14,855,0,0,0,0,0,0,0,0,0,0,0,0
201604,176,16980, ,Chicago-Naperville-Elgin  IL-IN-WI ,753,753,207499,12,24,3826,13,43,6916,26,249,33776,640,640,174576,11,22,3479,13,43,6916,21,208,30301
