Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9204,0040,9999, ,Abilene TX MSA,12,12,1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9204,0120,9999, ,Albany GA MSA,15,15,1339,5,10,230,0,0,0,0,0,0,15,15,1339,5,10,230,0,0,0,0,0,0
9204,0160,9999, ,Albany-Schenectady-Troy NY MSA,265,265,27491,2,4,140,0,0,0,3,23,879,199,199,21452,2,4,140,0,0,0,2,18,750
9204,0200,9999, ,Albuquerque NM MSA,267,267,25123,0,0,0,0,0,0,0,0,0,267,267,25123,0,0,0,0,0,0,0,0,0
9204,0220,9999, ,Alexandria LA MSA,5,5,450,0,0,0,0,0,0,0,0,0,5,5,450,0,0,0,0,0,0,0,0,0
9204,0240,9999, ,Allentown-Bethlehem-Easton PA-NJ MSA,226,226,23023,1,2,95,5,15,737,2,35,1100,210,210,21836,1,2,95,4,12,647,2,35,1100
9204,0280,9999, ,Altoona PA MSA,9,9,934,0,0,0,0,0,0,0,0,0,8,8,868,0,0,0,0,0,0,0,0,0
9204,0320,9999, ,Amarillo TX MSA,29,29,3432,0,0,0,0,0,0,0,0,0,29,29,3432,0,0,0,0,0,0,0,0,0
9204,0380,9999, ,Anchorage AK MSA,77,77,8903,0,0,0,0,0,0,0,0,0,77,77,8903,0,0,0,0,0,0,0,0,0
9204,0400,9999, ,Anderson IN MSA,22,22,2295,0,0,0,0,0,0,0,0,0,22,22,2295,0,0,0,0,0,0,0,0,0
9204,0405,9999, ,Anderson SC MSA,85,85,6638,0,0,0,0,0,0,0,0,0,85,85,6638,0,0,0,0,0,0,0,0,0
9204,0450,9999, ,Anniston AL MSA,11,11,738,0,0,0,0,0,0,0,0,0,5,5,307,0,0,0,0,0,0,0,0,0
9204,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,131,131,12767,6,12,554,4,14,640,2,47,1177,59,59,5860,3,6,236,4,14,640,1,38,984
9204,0480,9999, ,Asheville NC MSA,69,69,7215,3,6,441,0,0,0,0,0,0,69,69,7215,3,6,441,0,0,0,0,0,0
9204,0500,9999, ,Athens GA MSA,70,70,5494,9,18,597,0,0,0,0,0,0,70,70,5494,9,18,597,0,0,0,0,0,0
9204,0520,9999, ,Atlanta GA MSA,2463,2463,213923,10,20,600,1,4,155,0,0,0,2331,2331,205461,9,18,550,1,4,155,0,0,0
9204,0560,9999, ,Atlantic City NJ MSA,74,74,6182,6,12,911,0,0,0,0,0,0,68,68,5114,6,12,911,0,0,0,0,0,0
9204,0600,9999, ,Augusta GA-SC MSA,242,242,21073,0,0,0,0,0,0,0,0,0,240,240,20995,0,0,0,0,0,0,0,0,0
9204,0640,9999, ,Austin TX MSA,500,500,41466,0,0,0,0,0,0,19,277,6508,490,490,40684,0,0,0,0,0,0,19,277,6508
9204,0680,9999, ,Bakersfield CA MSA,360,360,32123,4,8,465,4,14,595,0,0,0,192,192,17052,3,6,382,3,10,455,0,0,0
9204,0720,9999, ,Baltimore MD MSA,1473,1473,127536,0,0,0,0,0,0,6,68,2376,1467,1467,127212,0,0,0,0,0,0,6,68,2376
9204,0730,9999, ,Bangor ME MSA,20,20,1190,0,0,0,5,20,720,0,0,0,14,14,761,0,0,0,5,20,720,0,0,0
9204,0760,9999, ,Baton Rouge LA MSA,166,166,12671,0,0,0,0,0,0,0,0,0,163,163,12510,0,0,0,0,0,0,0,0,0
9204,0780,9999, ,Battle Creek MI MSA,6,6,431,0,0,0,0,0,0,0,0,0,4,4,336,0,0,0,0,0,0,0,0,0
9204,0840,9999, ,Beaumont-Port Arthur TX MSA,38,38,3268,0,0,0,0,0,0,0,0,0,38,38,3268,0,0,0,0,0,0,0,0,0
9204,0860,9999, ,Bellingham WA MSA,104,104,9795,3,6,350,1,4,120,2,26,1144,27,27,2768,0,0,0,1,4,120,0,0,0
9204,0870,9999, ,Benton Harbor MI MSA,14,14,1358,0,0,0,0,0,0,0,0,0,12,12,1150,0,0,0,0,0,0,0,0,0
9204,0880,9999, ,Billings MT MSA,42,42,3988,0,0,0,0,0,0,0,0,0,42,42,3988,0,0,0,0,0,0,0,0,0
9204,0920,9999, ,Biloxi-Gulfport MS MSA,52,52,3597,0,0,0,0,0,0,0,0,0,46,46,3386,0,0,0,0,0,0,0,0,0
9204,0960,9999, ,Binghamton NY MSA,21,21,2445,1,2,65,0,0,0,0,0,0,20,20,2358,1,2,65,0,0,0,0,0,0
9204,1000,9999, ,Birmingham AL MSA,355,355,35817,0,0,0,0,0,0,6,71,2903,239,239,26099,0,0,0,0,0,0,5,66,2836
9204,1010,9999, ,Bismarck ND MSA,42,42,4315,0,0,0,0,0,0,0,0,0,42,42,4315,0,0,0,0,0,0,0,0,0
