Survey,CSA,CBSA,HHEADER,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
202402,144,14020,2,Bloomington  IN ,27,27,8621,2,4,1010,0,0,0,1,170,58000,27,27,8621,2,4,1010,0,0,0,1,170,58000
202402,145,14010,2,Bloomington  IL ,25,25,5993,0,0,0,0,0,0,1,6,580,13,13,2996,0,0,0,0,0,0,0,0,0
202402,145,38700,5,Pontiac  IL ,1,1,275,0,0,0,1,3,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,146,14100,5,Bloomsburg-Berwick  PA ,5,5,1241,0,0,0,0,0,0,0,0,0,1,1,264,0,0,0,0,0,0,0,0,0
202402,146,30260,5,Lewisburg  PA ,5,5,1703,1,2,150,0,0,0,0,0,0,3,3,1136,1,2,150,0,0,0,0,0,0
202402,146,42780,5,Selinsgrove  PA ,5,5,1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,146,44980,5,Sunbury  PA ,4,4,1015,0,0,0,0,0,0,0,0,0,1,1,175,0,0,0,0,0,0,0,0,0
202402,147,14260,2,Boise City  ID ,506,506,140384,1,2,106,4,14,1211,3,52,5917,404,404,112484,1,2,106,2,8,810,1,24,2790
202402,147,34300,5,Mountain Home  ID ,5,5,928,0,0,0,0,0,0,0,0,0,3,3,480,0,0,0,0,0,0,0,0,0
202402,147,36620,5,Ontario  OR-ID ,19,19,6238,0,0,0,0,0,0,0,0,0,16,16,5193,0,0,0,0,0,0,0,0,0
202402,148,12700,2,Barnstable Town  MA ,36,36,30839,1,2,800,0,0,0,0,0,0,31,31,28675,1,2,800,0,0,0,0,0,0
202402,148,14460,2,Boston-Cambridge-Newton  MA-NH ,253,253,112933,8,16,4635,8,25,4218,27,867,171396,133,133,68994,5,10,3279,7,22,3468,12,613,125657
202402,148,18180,5,Concord  NH ,24,24,8304,1,2,341,1,3,495,0,0,0,9,9,2944,0,0,0,0,0,0,0,0,0
202402,148,29060,5,Laconia  NH ,18,18,8652,0,0,0,0,0,0,1,5,1950,10,10,5019,0,0,0,0,0,0,1,5,1950
202402,148,31700,2,Manchester-Nashua  NH ,42,42,13173,1,2,500,0,0,0,0,0,0,21,21,7979,0,0,0,0,0,0,0,0,0
202402,148,39300,2,Providence-Warwick  RI-MA ,102,102,32352,20,40,7720,1,3,542,1,23,3279,42,42,16195,14,28,6106,0,0,0,0,0,0
202402,148,49340,2,Worcester  MA ,48,48,16043,4,8,1418,1,4,500,3,16,1892,19,19,8274,2,4,840,1,4,500,1,6,500
202402,150,14540,2,Bowling Green  KY ,62,62,18752,1,2,200,1,4,400,10,80,8000,62,62,18752,1,2,200,1,4,400,10,80,8000
202402,150,23190,5,Franklin  KY ,4,4,1005,0,0,0,0,0,0,0,0,0,4,4,1005,0,0,0,0,0,0,0,0,0
202402,150,23980,5,Glasgow  KY ,12,12,3400,1,2,400,0,0,0,0,0,0,12,12,3400,1,2,400,0,0,0,0,0,0
202402,152,15060,5,Brookings  OR ,1,1,650,0,0,0,0,0,0,0,0,0,1,1,650,0,0,0,0,0,0,0,0,0
202402,152,18860,5,Crescent City  CA ,3,3,1061,0,0,0,0,0,0,0,0,0,3,3,1061,0,0,0,0,0,0,0,0,0
202402,154,15180,2,Brownsville-Harlingen  TX ,140,140,30324,2,4,475,1,3,451,1,16,2082,32,32,4099,0,0,0,0,0,0,0,0,0
202402,154,39700,5,Raymondville  TX ,1,1,90,0,0,0,0,0,0,0,0,0,1,1,90,0,0,0,0,0,0,0,0,0
202402,160,15380,2,Buffalo-Cheektowaga  NY ,52,52,23697,0,0,0,0,0,0,9,101,17672,41,41,20773,0,0,0,0,0,0,7,70,11443
202402,160,36460,5,Olean  NY ,5,5,1445,1,2,245,0,0,0,1,6,1429,1,1,400,0,0,0,0,0,0,0,0,0
202402,161,15460,5,Burlington  IA-IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,161,22800,5,Fort Madison  IA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,162,12740,5,Barre  VT ,7,7,2266,1,2,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,162,15540,2,Burlington-South Burlington  VT ,32,32,10550,1,2,300,0,0,0,4,54,11245,20,20,7064,0,0,0,0,0,0,2,44,10407
202402,163,15980,2,Cape Coral-Fort Myers  FL ,1000,1000,234620,8,16,3171,0,0,0,8,334,37923,1000,1000,234620,8,16,3171,0,0,0,8,334,37923
202402,163,17500,5,Clewiston  FL ,34,34,6275,2,4,300,0,0,0,0,0,0,34,34,6275,2,4,300,0,0,0,0,0,0
202402,163,34940,2,Naples-Marco Island  FL ,290,290,144988,1,2,465,4,13,3015,3,76,15236,18,18,62793,0,0,0,0,0,0,0,0,0
202402,164,16020,2,Cape Girardeau  MO-IL ,7,7,2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,164,43460,5,Sikeston  MO ,4,4,1078,0,0,0,0,0,0,0,0,0,3,3,1010,0,0,0,0,0,0,0,0,0
202402,166,16060,5,Carbondale  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,166,32060,5,Marion-Herrin  IL ,5,5,805,0,0,0,2,6,469,0,0,0,2,2,375,0,0,0,0,0,0,0,0,0
202402,168,16300,2,Cedar Rapids  IA ,35,35,9318,1,2,167,1,4,300,0,0,0,33,33,8291,1,2,167,1,4,300,0,0,0
202402,168,26980,2,Iowa City  IA ,33,33,9431,3,6,1231,1,3,582,1,6,595,28,28,7852,0,0,0,0,0,0,0,0,0
202402,169,16580,2,Champaign-Urbana  IL ,14,14,4270,0,0,0,0,0,0,1,12,1970,13,13,4020,0,0,0,0,0,0,1,12,1970
202402,169,19180,5,Danville  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,170,16620,2,Charleston  WV ,10,10,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,170,26580,2,Huntington-Ashland  WV-KY-OH ,18,18,3346,0,0,0,0,0,0,0,0,0,2,2,450,0,0,0,0,0,0,0,0,0
202402,170,39020,5,Portsmouth  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,172,10620,5,Albemarle  NC ,32,32,5388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,172,16740,2,Charlotte-Concord-Gastonia  NC-SC ,1679,1679,491836,2,4,723,0,0,0,16,495,104017,1574,1574,454615,2,4,723,0,0,0,14,474,101326
202402,172,25860,2,Hickory-Lenoir-Morganton  NC ,181,181,39952,1,2,180,0,0,0,11,67,8049,145,145,32713,1,2,180,0,0,0,9,57,7338
202402,172,32000,5,Marion  NC ,16,16,6744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,172,43140,5,Shelby-Kings Mountain  NC ,27,27,7006,2,4,650,0,0,0,0,0,0,20,20,5901,1,2,150,0,0,0,0,0,0
202402,174,11940,5,Athens  TN ,10,10,2361,0,0,0,0,0,0,0,0,0,1,1,275,0,0,0,0,0,0,0,0,0
202402,174,16860,2,Chattanooga  TN-GA ,209,209,43426,16,32,3375,4,12,1123,2,29,2898,159,159,31429,12,24,2800,3,9,949,0,0,0
202402,174,17420,2,Cleveland  TN ,55,55,14586,0,0,0,0,0,0,0,0,0,37,37,11325,0,0,0,0,0,0,0,0,0
202402,174,19140,2,Dalton  GA ,32,32,5969,1,2,133,2,6,789,1,5,268,0,0,0,0,0,0,0,0,0,0,0,0
202402,174,42460,5,Scottsboro  AL ,4,4,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,174,44900,5,Summerville  GA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,176,16980,2,Chicago-Naperville-Elgin  IL-IN ,614,614,219391,8,16,3924,5,16,4210,14,239,46978,506,506,187664,7,14,3590,5,16,4210,8,209,42114
202402,176,28100,2,Kankakee  IL ,3,3,1228,0,0,0,0,0,0,0,0,0,3,3,1228,0,0,0,0,0,0,0,0,0
202402,176,28450,2,Kenosha  WI ,14,14,6515,0,0,0,0,0,0,0,0,0,10,10,4752,0,0,0,0,0,0,0,0,0
202402,176,33140,2,Michigan City-La Porte  IN ,21,21,6709,0,0,0,0,0,0,1,10,1267,16,16,5610,0,0,0,0,0,0,0,0,0
202402,176,36837,5,Ottawa  IL ,7,7,2637,0,0,0,0,0,0,0,0,0,2,2,704,0,0,0,0,0,0,0,0,0
202402,178,17140,2,Cincinnati  OH-KY-IN ,296,296,93058,11,22,2294,7,24,4565,33,669,27286,267,267,86874,11,22,2294,7,24,4565,33,669,27286
202402,178,48940,5,Wilmington  OH ,6,6,2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,184,10420,2,Akron  OH ,50,50,19040,0,0,0,0,0,0,1,16,1100,49,49,18905,0,0,0,0,0,0,1,16,1100
202402,184,15940,2,Canton-Massillon  OH ,31,31,11047,0,0,0,1,3,154,1,5,384,27,27,10580,0,0,0,0,0,0,0,0,0
202402,184,17410,2,Cleveland  OH ,214,214,67746,1,2,450,11,33,6525,1,19,1538,143,143,45603,1,2,450,9,27,5850,0,0,0
202402,184,18740,5,Coshocton  OH ,1,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,184,23380,5,Fremont  OH ,2,2,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,184,35420,5,New Philadelphia-Dover  OH ,1,1,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,184,35940,5,Norwalk  OH ,2,2,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,184,41780,2,Sandusky  OH ,15,15,5905,0,0,0,0,0,0,1,5,471,9,9,4128,0,0,0,0,0,0,0,0,0
202402,184,49300,5,Wooster  OH ,20,20,5355,1,2,370,1,4,1375,0,0,0,20,20,5355,1,2,370,1,4,1375,0,0,0
202402,190,17860,2,Columbia  MO ,60,60,21807,0,0,0,0,0,0,0,0,0,60,60,21807,0,0,0,0,0,0,0,0,0
202402,190,27620,2,Jefferson City  MO ,21,21,6205,0,0,0,0,0,0,0,0,0,19,19,5735,0,0,0,0,0,0,0,0,0
202402,190,33020,5,Mexico  MO ,1,1,110,0,0,0,0,0,0,0,0,0,1,1,110,0,0,0,0,0,0,0,0,0
202402,190,33620,5,Moberly  MO ,2,2,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,192,17900,2,Columbia  SC ,361,361,92938,0,0,0,3,10,1048,0,0,0,247,247,70704,0,0,0,3,10,1048,0,0,0
202402,192,35140,5,Newberry  SC ,5,5,2302,0,0,0,0,0,0,0,0,0,5,5,2302,0,0,0,0,0,0,0,0,0
202402,192,36700,5,Orangeburg  SC ,7,7,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,192,44940,2,Sumter  SC ,26,26,4710,2,4,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,194,10760,5,Alexander City  AL ,25,25,11946,0,0,0,0,0,0,0,0,0,22,22,10463,0,0,0,0,0,0,0,0,0
202402,194,12220,2,Auburn-Opelika  AL ,116,116,24005,0,0,0,0,0,0,0,0,0,116,116,24005,0,0,0,0,0,0,0,0,0
202402,194,17980,2,Columbus  GA-AL ,46,46,11609,1,2,375,0,0,0,1,37,7312,26,26,6288,0,0,0,0,0,0,0,0,0
202402,198,11900,5,Athens  OH ,1,1,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,198,13340,5,Bellefontaine  OH ,3,3,1031,2,4,715,0,0,0,0,0,0,3,3,1031,2,4,715,0,0,0,0,0,0
202402,198,15740,5,Cambridge  OH ,4,4,1099,0,0,0,0,0,0,0,0,0,3,3,825,0,0,0,0,0,0,0,0,0
202402,198,17060,5,Chillicothe  OH ,1,1,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,198,18140,2,Columbus  OH ,451,451,179742,1,2,850,0,0,0,11,769,125343,379,379,153695,1,2,850,0,0,0,11,769,125343
202402,198,32020,5,Marion  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,198,34540,5,Mount Vernon  OH ,15,15,5938,1,2,620,0,0,0,0,0,0,2,2,774,1,2,620,0,0,0,0,0,0
202402,198,47920,5,Washington Court House  OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,198,49780,5,Zanesville  OH ,3,3,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,204,10860,5,Alice  TX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,204,18580,2,Corpus Christi  TX ,174,174,41381,0,0,0,0,0,0,0,0,0,21,21,4786,0,0,0,0,0,0,0,0,0
202402,204,28780,5,Kingsville  TX ,2,2,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,206,11980,5,Athens  TX ,24,24,6186,0,0,0,0,0,0,1,10,677,6,6,1624,0,0,0,0,0,0,0,0,0
202402,206,14300,5,Bonham  TX ,6,6,1205,0,0,0,0,0,0,0,0,0,5,5,1051,0,0,0,0,0,0,0,0,0
202402,206,18620,5,Corsicana  TX ,42,42,10915,0,0,0,0,0,0,0,0,0,2,2,890,0,0,0,0,0,0,0,0,0
202402,206,19100,2,Dallas-Fort Worth-Arlington  TX ,3887,3887,1159763,26,52,7432,8,30,4161,31,1453,214220,3400,3400,1029835,25,50,7246,4,15,2582,28,1396,205796
202402,206,20460,5,Durant  OK ,2,2,588,4,8,780,0,0,0,0,0,0,2,2,588,4,8,780,0,0,0,0,0,0
202402,206,23620,5,Gainesville  TX ,7,7,1544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,206,24180,5,Granbury  TX ,18,18,4055,0,0,0,0,0,0,0,0,0,14,14,3047,0,0,0,0,0,0,0,0,0
202402,206,33420,5,Mineral Wells  TX ,5,5,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,206,43300,2,Sherman-Denison  TX ,165,165,42252,0,0,0,0,0,0,0,0,0,57,57,18394,0,0,0,0,0,0,0,0,0
202402,206,44860,5,Sulphur Springs  TX ,3,3,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,209,17540,5,Clinton  IA ,3,3,1307,1,2,446,0,0,0,0,0,0,1,1,750,0,0,0,0,0,0,0,0,0
202402,209,19340,2,Davenport-Moline-Rock Island  IA-IL ,69,69,10361,3,6,971,0,0,0,1,5,524,61,61,8326,1,2,385,0,0,0,0,0,0
202402,209,34700,5,Muscatine  IA ,2,2,387,0,0,0,0,0,0,0,0,0,2,2,387,0,0,0,0,0,0,0,0,0
202402,212,19430,2,Dayton-Kettering-Beavercreek  OH ,97,97,42680,1,2,481,1,3,548,2,24,2626,46,46,23929,0,0,0,0,0,0,0,0,0
202402,212,24820,5,Greenville  OH ,3,3,1292,1,2,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,212,43380,5,Sidney  OH ,7,7,3122,0,0,0,0,0,0,0,0,0,4,4,1970,0,0,0,0,0,0,0,0,0
202402,212,44220,2,Springfield  OH ,6,6,2371,0,0,0,1,3,750,0,0,0,6,6,2371,0,0,0,1,3,750,0,0,0
202402,212,46500,5,Urbana  OH ,1,1,500,0,0,0,0,0,0,0,0,0,1,1,500,0,0,0,0,0,0,0,0,0
202402,216,14500,2,Boulder  CO ,51,51,29482,1,2,455,2,8,2805,2,38,7921,26,26,19590,1,2,455,2,8,2805,0,0,0
202402,216,19740,2,Denver-Aurora-Centennial  CO ,793,793,261997,0,0,0,4,16,3170,26,788,126928,741,741,241208,0,0,0,4,16,3170,24,759,122261
202402,216,24540,2,Greeley  CO ,225,225,70191,6,12,2248,2,7,1691,3,47,7670,77,77,27639,0,0,0,1,4,1187,1,6,1776
202402,218,11180,2,Ames  IA ,15,15,4320,0,0,0,0,0,0,0,0,0,10,10,2968,0,0,0,0,0,0,0,0,0
202402,218,19780,2,Des Moines-West Des Moines  IA ,271,271,99906,0,0,0,2,8,2367,1,6,1744,266,266,98363,0,0,0,2,8,2367,1,6,1744
202402,218,36820,5,Oskaloosa  IA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,218,37800,5,Pella  IA ,7,7,2605,0,0,0,0,0,0,0,0,0,2,2,740,0,0,0,0,0,0,0,0,0
202402,220,10300,5,Adrian  MI ,7,7,2018,0,0,0,0,0,0,0,0,0,2,2,1322,0,0,0,0,0,0,0,0,0
202402,220,11460,2,Ann Arbor  MI ,34,34,10366,0,0,0,1,3,532,0,0,0,17,17,4682,0,0,0,0,0,0,0,0,0
202402,220,19820,2,Detroit-Warren-Dearborn  MI ,377,377,146867,6,12,530,2,7,1221,5,166,16266,304,304,126156,6,12,530,1,3,903,5,166,16266
202402,220,22420,2,Flint  MI ,17,17,5024,3,6,1115,0,0,0,0,0,0,9,9,2877,2,4,715,0,0,0,0,0,0
202402,220,33780,2,Monroe  MI ,17,17,4020,0,0,0,0,0,0,1,5,345,11,11,2606,0,0,0,0,0,0,0,0,0
202402,221,19940,5,Dixon  IL ,3,3,725,0,0,0,0,0,0,0,0,0,2,2,424,0,0,0,0,0,0,0,0,0
202402,221,44580,5,Sterling  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,222,20020,2,Dothan  AL ,39,39,9421,0,0,0,1,4,572,0,0,0,22,22,5773,0,0,0,1,4,572,0,0,0
202402,222,21460,5,Enterprise  AL ,17,17,4252,0,0,0,0,0,0,0,0,0,17,17,4252,0,0,0,0,0,0,0,0,0
202402,222,37120,5,Ozark  AL ,3,3,310,0,0,0,0,0,0,0,0,0,3,3,310,0,0,0,0,0,0,0,0,0
202402,228,20260,2,Duluth  MN-WI ,22,22,5413,0,0,0,0,0,0,0,0,0,19,19,4650,0,0,0,0,0,0,0,0,0
202402,228,24330,5,Grand Rapids  MN ,5,5,1583,0,0,0,0,0,0,0,0,0,4,4,1374,0,0,0,0,0,0,0,0,0
202402,232,20740,2,Eau Claire  WI ,11,11,3866,0,0,0,0,0,0,2,16,2754,7,7,2560,0,0,0,0,0,0,2,16,2754
202402,232,32860,5,Menomonie  WI ,4,4,1269,1,2,314,0,0,0,0,0,0,2,2,755,0,0,0,0,0,0,0,0,0
202402,233,20780,5,Edwards  CO ,5,5,10684,0,0,0,0,0,0,0,0,0,4,4,7284,0,0,0,0,0,0,0,0,0
202402,233,40090,5,Rifle  CO ,9,9,13766,0,0,0,1,3,654,0,0,0,4,4,1076,0,0,0,0,0,0,0,0,0
202402,236,18500,5,Corning  NY ,9,9,1222,1,2,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,236,21300,2,Elmira  NY ,3,3,652,0,0,0,0,0,0,1,7,784,0,0,0,0,0,0,0,0,0,0,0,0
202402,238,21340,2,El Paso  TX ,174,174,41155,2,4,517,1,3,395,2,10,1180,16,16,4568,0,0,0,0,0,0,0,0,0
202402,238,29740,2,Las Cruces  NM ,89,89,28636,0,0,0,0,0,0,0,0,0,67,67,22391,0,0,0,0,0,0,0,0,0
202402,240,21500,2,Erie  PA ,11,11,3747,0,0,0,0,0,0,0,0,0,4,4,2234,0,0,0,0,0,0,0,0,0
202402,240,32740,5,Meadville  PA ,1,1,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,241,21780,2,Evansville  IN ,39,39,14706,2,4,525,0,0,0,1,7,397,21,21,9031,0,0,0,0,0,0,0,0,0
202402,241,25775,5,Henderson  KY ,5,5,984,1,2,375,0,0,0,0,0,0,4,4,731,1,2,375,0,0,0,0,0,0
202402,242,17220,5,Clarksburg  WV ,4,4,1193,0,0,0,0,0,0,0,0,0,4,4,1193,0,0,0,0,0,0,0,0,0
202402,242,21900,5,Fairmont  WV ,1,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,244,22020,2,Fargo  ND-MN ,8,8,3177,0,0,0,0,0,0,0,0,0,6,6,2480,0,0,0,0,0,0,0,0,0
202402,244,47420,5,Wahpeton  ND-MN ,2,2,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,246,22180,2,Fayetteville  NC ,127,127,37876,0,0,0,0,0,0,0,0,0,127,127,37876,0,0,0,0,0,0,0,0,0
202402,246,29900,5,Laurinburg  NC ,3,3,777,0,0,0,0,0,0,0,0,0,3,3,777,0,0,0,0,0,0,0,0,0
202402,246,31300,5,Lumberton  NC ,19,19,4210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,246,38240,2,Pinehurst-Southern Pines  NC ,77,77,18910,0,0,0,0,0,0,0,0,0,62,62,15192,0,0,0,0,0,0,0,0,0
202402,246,40460,5,Rockingham  NC ,2,2,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202402,248,22300,5,Findlay  OH ,9,9,2288,0,0,0,0,0,0,0,0,0,3,3,556,0,0,0,0,0,0,0,0,0
202402,248,45660,5,Tiffin  OH ,4,4,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
