Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202110,104,10580,C,Albany-Schenectady-Troy  NY ,114,114,36166,2,4,750,0,0,0,4,70,7978,82,82,27608,2,4,750,0,0,0,1,52,7077
202110,104,24020, ,Glens Falls  NY ,29,29,7033,0,0,0,0,0,0,0,0,0,21,21,5075,0,0,0,0,0,0,0,0,0
202110,106,10740,C,Albuquerque  NM ,157,157,40867,0,0,0,0,0,0,2,10,417,145,145,37815,0,0,0,0,0,0,0,0,0
202110,106,42140,C,Santa Fe  NM ,41,41,10684,0,0,0,0,0,0,8,120,16448,41,41,10684,0,0,0,0,0,0,8,120,16448
202110,107,11020, ,Altoona  PA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202110,108,11100, ,Amarillo  TX ,34,34,8134,8,16,2055,0,0,0,0,0,0,34,34,8134,8,16,2055,0,0,0,0,0,0
202110,118,11540, ,Appleton  WI ,38,38,16612,3,6,1150,0,0,0,33,276,24190,38,38,16612,3,6,1150,0,0,0,33,276,24190
202110,118,36780, ,Oshkosh-Neenah  WI ,19,19,6147,0,0,0,0,0,0,1,74,9395,19,19,6147,0,0,0,0,0,0,1,74,9395
202110,120,11700, ,Asheville  NC ,191,191,61316,0,0,0,0,0,0,5,94,9368,69,69,24588,0,0,0,0,0,0,0,0,0
202110,122,12020, ,Athens-Clarke County  GA ,18,18,7921,0,0,0,0,0,0,0,0,0,18,18,7921,0,0,0,0,0,0,0,0,0
202110,122,12060, ,Atlanta-Sandy Springs-Alpharetta  GA ,2314,2314,570322,3,6,771,5,16,2158,19,427,56185,1949,1949,485492,3,6,771,5,16,2158,15,407,52560
202110,122,23580, ,Gainesville  GA ,75,75,16492,0,0,0,0,0,0,12,395,47973,19,19,3093,0,0,0,0,0,0,12,395,47973
202110,122,40660,C,Rome  GA ,10,10,3211,0,0,0,0,0,0,0,0,0,10,10,3211,0,0,0,0,0,0,0,0,0
202110,140,13460,C,Bend  OR ,139,139,51980,0,0,0,0,0,0,1,18,2045,95,95,41627,0,0,0,0,0,0,0,0,0
202110,142,13820,C,Birmingham-Hoover  AL ,291,291,93120,1,2,2600,0,0,0,0,0,0,164,164,50196,1,2,2600,0,0,0,0,0,0
202110,144,14020,C,Bloomington  IN ,26,26,6993,2,4,568,0,0,0,2,50,5871,0,0,0,0,0,0,0,0,0,0,0,0
202110,145,14010, ,Bloomington  IL ,15,15,3728,0,0,0,0,0,0,0,0,0,15,15,3728,0,0,0,0,0,0,0,0,0
202110,146,14100,C,Bloomsburg-Berwick  PA ,9,9,3177,0,0,0,0,0,0,0,0,0,5,5,2075,0,0,0,0,0,0,0,0,0
202110,147,14260,C,Boise City  ID ,534,534,147699,7,14,3341,13,52,3978,11,216,36226,474,474,128425,7,14,3341,13,52,3978,11,216,36226
202110,148,12700, ,Barnstable Town  MA ,5,5,2338,0,0,0,0,0,0,0,0,0,3,3,1650,0,0,0,0,0,0,0,0,0
202110,148,14460,C,Boston-Cambridge-Newton  MA-NH ,376,376,131796,32,64,13572,5,17,3470,37,505,70712,173,173,75516,22,44,9297,3,11,2483,6,265,40832
202110,148,31700, ,Manchester-Nashua  NH ,22,22,5572,1,2,257,0,0,0,0,0,0,8,8,3320,1,2,257,0,0,0,0,0,0
202110,148,39300,C,Providence-Warwick  RI-MA ,134,134,34583,8,16,1823,3,10,932,2,10,1253,61,61,16965,1,2,275,1,4,319,0,0,0
202110,148,49340, ,Worcester  MA-CT ,14,14,3156,0,0,0,0,0,0,0,0,0,9,9,2121,0,0,0,0,0,0,0,0,0
202110,150,14540, ,Bowling Green  KY ,71,71,16986,0,0,0,0,0,0,0,0,0,71,71,16986,0,0,0,0,0,0,0,0,0
202110,154,15180, ,Brownsville-Harlingen  TX ,98,98,10024,2,4,282,1,3,412,1,10,824,0,0,0,0,0,0,0,0,0,0,0,0
202110,160,15380,C,Buffalo-Cheektowaga  NY ,78,78,39581,3,6,1395,1,3,1034,4,30,3802,67,67,36197,3,6,1395,1,3,1034,2,12,800
202110,162,15540, ,Burlington-South Burlington  VT ,20,20,6562,1,2,415,0,0,0,2,10,1087,5,5,1419,0,0,0,0,0,0,0,0,0
202110,163,15980,C,Cape Coral-Fort Myers  FL ,1034,1034,214913,22,44,4893,3,11,2046,4,144,13723,1032,1032,212898,22,44,4893,3,11,2046,4,144,13723
202110,163,34940, ,Naples-Marco Island  FL ,334,334,108784,1,2,550,1,4,457,5,46,4892,334,334,108784,1,2,550,1,4,457,5,46,4892
202110,164,16020, ,Cape Girardeau  MO-IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202110,168,16300, ,Cedar Rapids  IA ,47,47,8973,0,0,0,0,0,0,1,8,2027,47,47,8973,0,0,0,0,0,0,1,8,2027
202110,168,26980, ,Iowa City  IA ,65,65,14234,1,2,480,2,7,1680,4,72,8710,62,62,13821,1,2,480,2,7,1680,4,72,8710
202110,170,16620, ,Charleston  WV ,18,18,2624,1,2,180,0,0,0,0,0,0,15,15,2465,1,2,180,0,0,0,0,0,0
202110,170,26580, ,Huntington-Ashland  WV-KY-OH ,24,24,3032,0,0,0,0,0,0,0,0,0,11,11,1090,0,0,0,0,0,0,0,0,0
202110,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,1543,1543,406708,2,4,441,0,0,0,32,1602,136488,1178,1178,293421,2,4,441,0,0,0,31,1587,134785
