Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200709,102,18700, ,Corvallis  OR ,5,5,1255,0,0,0,0,0,0,0,0,0,5,5,1255,0,0,0,0,0,0,0,0,0
200709,104,10580, ,Albany-Schenectady-Troy  NY ,81,81,19446,0,0,0,1,4,400,3,214,11770,64,64,15244,0,0,0,1,4,400,3,214,11770
200709,104,24020, ,Glens Falls  NY ,29,29,5973,0,0,0,0,0,0,1,5,313,15,15,3057,0,0,0,0,0,0,0,0,0
200709,112,11180, ,Ames  IA ,10,10,2571,0,0,0,0,0,0,0,0,0,10,10,2571,0,0,0,0,0,0,0,0,0
200709,118,11540, ,Appleton  WI ,51,51,9605,0,0,0,0,0,0,0,0,0,49,49,9229,0,0,0,0,0,0,0,0,0
200709,118,36780, ,Oshkosh-Neenah  WI ,37,37,6665,0,0,0,0,0,0,0,0,0,37,37,6665,0,0,0,0,0,0,0,0,0
200709,120,11700, ,Asheville  NC ,205,205,45674,1,2,186,1,3,291,1,7,702,97,97,21455,0,0,0,0,0,0,0,0,0
200709,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,1936,1936,332808,2,4,362,7,26,3450,16,881,89673,1719,1719,295301,2,4,362,7,26,3450,11,778,79883
200709,122,23580, ,Gainesville  GA ,42,42,7990,0,0,0,0,0,0,0,0,0,42,42,7990,0,0,0,0,0,0,0,0,0
200709,132,12940, ,Baton Rouge  LA ,329,329,50620,2,4,270,0,0,0,22,557,38557,309,309,47740,2,4,270,0,0,0,22,557,38557
200709,140,13460,C,Bend  OR ,110,110,29215,1,2,208,4,13,747,0,0,0,89,89,25815,1,2,208,3,9,411,0,0,0
200709,142,13820,C,Birmingham-Hoover  AL ,268,268,50652,0,0,0,1,4,663,1,8,640,176,176,33468,0,0,0,1,4,663,0,0,0
200709,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,388,388,96893,14,28,3224,3,10,892,21,252,24939,220,220,61919,11,22,2493,1,4,357,6,96,9304
200709,148,31700, ,Manchester-Nashua  NH ,37,37,8149,0,0,0,0,0,0,1,38,3900,26,26,5878,0,0,0,0,0,0,1,38,3900
200709,148,49340, ,Worcester  MA ,86,86,16085,1,2,500,0,0,0,0,0,0,49,49,10216,1,2,500,0,0,0,0,0,0
200709,154,15180, ,Brownsville-Harlingen  TX ,116,116,13081,5,10,911,0,0,0,1,8,389,105,105,11726,5,10,911,0,0,0,1,8,389
200709,160,15380, ,Buffalo-Niagara Falls  NY ,59,59,13075,0,0,0,0,0,0,1,10,650,50,50,10026,0,0,0,0,0,0,1,10,650
200709,172,16740,C,Charlotte-Gastonia-Concord  NC-SC ,992,992,178102,5,10,911,2,7,721,12,543,53941,918,918,165208,4,8,711,2,7,721,11,535,53081
200709,174,16860, ,Chattanooga  TN-GA ,133,133,21182,0,0,0,0,0,0,1,15,1465,104,104,17074,0,0,0,0,0,0,0,0,0
200709,174,17420, ,Cleveland  TN ,24,24,3418,0,0,0,0,0,0,0,0,0,24,24,3418,0,0,0,0,0,0,0,0,0
200709,176,16980,C,Chicago-Naperville-Joliet  IL-IN-WI ,1247,1247,283667,33,66,6762,28,90,8258,51,1338,122247,1048,1048,237343,32,64,6544,28,90,8258,44,1256,114806
200709,176,28100, ,Kankakee-Bradley  IL ,9,9,2230,0,0,0,0,0,0,0,0,0,9,9,2230,0,0,0,0,0,0,0,0,0
200709,176,33140, ,Michigan City-La Porte  IN ,15,15,2591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,337,337,70130,17,34,2503,19,57,5866,6,46,3143,288,288,58556,17,34,2503,19,57,5866,3,27,2200
200709,184,10420, ,Akron  OH ,76,76,14001,0,0,0,1,3,69,1,11,389,65,65,12904,0,0,0,0,0,0,0,0,0
200709,184,17460,C,Cleveland-Elyria-Mentor  OH ,271,271,53112,1,2,300,0,0,0,10,92,7466,203,203,41758,1,2,300,0,0,0,6,72,6029
200709,192,17900,C,Columbia  SC ,339,339,46035,5,10,799,0,0,0,3,41,2314,223,223,32769,5,10,799,0,0,0,0,0,0
200709,194,12220,C,Auburn-Opelika  AL ,77,77,15225,1,2,186,0,0,0,0,0,0,77,77,15225,1,2,186,0,0,0,0,0,0
200709,194,17980, ,Columbus  GA-AL ,69,69,9944,0,0,0,1,4,181,7,93,8741,37,37,6561,0,0,0,0,0,0,5,71,7043
200709,198,18140,C,Columbus  OH ,270,270,54232,0,0,0,16,63,5766,1,8,588,234,234,47643,0,0,0,15,60,5766,1,8,588
200709,204,18580, ,Corpus Christi  TX ,89,89,12443,1,2,112,3,12,384,2,57,2657,25,25,4449,0,0,0,0,0,0,0,0,0
200709,206,19100,C,Dallas-Fort Worth-Arlington  TX ,1932,1932,439390,10,20,2292,1,3,222,32,884,47883,1767,1767,406442,9,18,2182,0,0,0,31,873,47442
200709,212,19380, ,Dayton  OH ,88,88,24848,1,2,230,0,0,0,0,0,0,83,83,23759,0,0,0,0,0,0,0,0,0
200709,212,44220, ,Springfield  OH ,8,8,1291,0,0,0,0,0,0,0,0,0,8,8,1291,0,0,0,0,0,0,0,0,0
200709,216,14500, ,Boulder  CO ,16,16,5602,0,0,0,1,3,413,2,15,1207,6,6,3171,0,0,0,0,0,0,0,0,0
200709,216,19740,C,Denver-Aurora  CO ,508,508,114035,6,12,1480,7,24,3241,5,129,15224,495,495,109327,6,12,1480,7,24,3241,5,129,15224
