Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201204,102,18700, ,Corvallis  OR ,1,1,204,2,4,816,0,0,0,5,44,455,1,1,204,2,4,816,0,0,0,5,44,455
201204,104,10580, ,Albany-Schenectady-Troy  NY ,67,67,17333,0,0,0,0,0,0,4,55,7966,53,53,13858,0,0,0,0,0,0,0,0,0
201204,104,24020, ,Glens Falls  NY ,20,20,4338,0,0,0,0,0,0,0,0,0,8,8,1893,0,0,0,0,0,0,0,0,0
201204,112,11180, ,Ames  IA ,7,7,1809,0,0,0,0,0,0,0,0,0,7,7,1809,0,0,0,0,0,0,0,0,0
201204,118,11540, ,Appleton  WI ,34,34,6938,0,0,0,2,8,440,2,16,1000,34,34,6938,0,0,0,2,8,440,2,16,1000
201204,118,36780, ,Oshkosh-Neenah  WI ,12,12,3343,0,0,0,0,0,0,0,0,0,12,12,3343,0,0,0,0,0,0,0,0,0
201204,120,11700, ,Asheville  NC ,109,109,15792,1,2,254,0,0,0,0,0,0,109,109,15792,1,2,254,0,0,0,0,0,0
201204,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,739,739,149030,0,0,0,0,0,0,12,297,26823,704,704,142014,0,0,0,0,0,0,12,297,26823
201204,122,23580, ,Gainesville  GA ,19,19,3283,0,0,0,0,0,0,0,0,0,19,19,3283,0,0,0,0,0,0,0,0,0
201204,126,12420,C,Austin-Round Rock-San Marcos  TX ,684,684,133529,6,12,1360,2,8,556,48,1406,87252,592,592,119910,6,12,1360,2,8,556,35,1314,81083
201204,132,12940, ,Baton Rouge  LA ,247,247,47561,0,0,0,0,0,0,1,5,407,109,109,26892,0,0,0,0,0,0,0,0,0
201204,140,13460,C,Bend  OR ,50,50,10742,0,0,0,0,0,0,0,0,0,50,50,10742,0,0,0,0,0,0,0,0,0
201204,142,13820,C,Birmingham-Hoover  AL ,178,178,38307,0,0,0,0,0,0,1,5,250,136,136,31119,0,0,0,0,0,0,0,0,0
201204,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,316,316,88508,12,24,1926,2,6,820,18,586,97033,222,222,66341,5,10,990,1,3,245,7,487,88198
201204,148,31700, ,Manchester-Nashua  NH ,32,32,6061,0,0,0,2,7,663,1,5,334,22,22,4380,0,0,0,2,7,663,0,0,0
201204,148,39300, ,Providence-New Bedford-Fall River  RI-MA ,81,81,16370,2,4,398,0,0,0,0,0,0,59,59,12347,0,0,0,0,0,0,0,0,0
201204,148,49340, ,Worcester  MA ,54,54,10796,0,0,0,0,0,0,0,0,0,42,42,8419,0,0,0,0,0,0,0,0,0
201204,154,15180, ,Brownsville-Harlingen  TX ,97,97,9378,3,6,338,1,3,123,1,5,196,60,60,5674,2,4,240,0,0,0,0,0,0
201204,160,15380, ,Buffalo-Niagara Falls  NY ,34,34,8439,0,0,0,0,0,0,1,33,3300,26,26,6010,0,0,0,0,0,0,1,33,3300
201204,164,16020, ,Cape Girardeau-Jackson  MO-IL ,9,9,1809,3,6,725,0,0,0,0,0,0,9,9,1809,3,6,725,0,0,0,0,0,0
201204,172,16740,C,Charlotte-Gastonia-Rock Hill  NC-SC ,407,407,78168,0,0,0,17,59,2876,23,349,26543,397,397,75515,0,0,0,17,59,2876,23,349,26543
201204,174,16860, ,Chattanooga  TN-GA ,83,83,12573,0,0,0,0,0,0,1,6,558,62,62,9611,0,0,0,0,0,0,0,0,0
201204,174,17420, ,Cleveland  TN ,22,22,2492,0,0,0,1,3,108,0,0,0,6,6,362,0,0,0,0,0,0,0,0,0
201204,176,16980,C,Chicago-Joliet-Naperville  IL-IN-WI ,394,394,103594,8,16,2250,9,31,3849,16,190,21409,315,315,84662,7,14,1958,8,28,3519,12,160,19000
201204,176,28100, ,Kankakee-Bradley  IL ,3,3,979,0,0,0,0,0,0,0,0,0,3,3,979,0,0,0,0,0,0,0,0,0
201204,176,33140, ,Michigan City-La Porte  IN ,14,14,3662,0,0,0,0,0,0,0,0,0,14,14,3662,0,0,0,0,0,0,0,0,0
201204,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,247,247,47644,2,4,340,2,8,1644,3,144,5460,178,178,36332,0,0,0,2,8,1644,3,144,5460
201204,184,10420, ,Akron  OH ,40,40,7922,0,0,0,0,0,0,0,0,0,40,40,7922,0,0,0,0,0,0,0,0,0
201204,184,17460,C,Cleveland-Elyria-Mentor  OH ,148,148,32204,1,2,240,1,4,220,4,25,1342,107,107,25851,1,2,240,1,4,220,2,14,560
201204,192,17900,C,Columbia  SC ,231,231,36154,0,0,0,0,0,0,8,108,5756,61,61,9351,0,0,0,0,0,0,6,72,3145
201204,194,12220,C,Auburn-Opelika  AL ,73,73,18302,0,0,0,0,0,0,0,0,0,73,73,18302,0,0,0,0,0,0,0,0,0
201204,194,17980, ,Columbus  GA-AL ,34,34,4779,0,0,0,1,3,136,2,11,834,12,12,2450,0,0,0,0,0,0,0,0,0
201204,198,18140,C,Columbus  OH ,287,287,64354,1,2,300,3,11,1074,9,241,19373,274,274,61736,1,2,300,2,8,766,9,241,19373
201204,204,18580, ,Corpus Christi  TX ,80,80,14283,0,0,0,0,0,0,0,0,0,77,77,13891,0,0,0,0,0,0,0,0,0
201204,206,19100,C,Dallas-Fort Worth-Arlington  TX ,1484,1484,384541,7,14,1744,0,0,0,21,853,44638,1333,1333,344552,7,14,1744,0,0,0,20,838,43920
201204,206,43300, ,Sherman-Denison  TX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
