Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9302,0040,9999, ,Abilene TX MSA,13,13,1216,0,0,0,0,0,0,0,0,0,13,13,1216,0,0,0,0,0,0,0,0,0
9302,0120,9999, ,Albany GA MSA,12,12,820,0,0,0,0,0,0,0,0,0,12,12,820,0,0,0,0,0,0,0,0,0
9302,0160,9999, ,Albany-Schenectady-Troy NY MSA,88,88,8691,1,2,75,3,12,250,1,5,20,68,68,6344,0,0,0,3,12,250,0,0,0
9302,0200,9999, ,Albuquerque NM MSA,218,218,18479,0,0,0,0,0,0,0,0,0,182,182,16640,0,0,0,0,0,0,0,0,0
9302,0220,9999, ,Alexandria LA MSA,7,7,637,0,0,0,0,0,0,0,0,0,7,7,637,0,0,0,0,0,0,0,0,0
9302,0240,9999, ,Allentown-Bethlehem-Easton PA MSA,106,106,12333,0,0,0,0,0,0,2,15,369,94,94,11400,0,0,0,0,0,0,1,10,260
9302,0280,9999, ,Altoona PA MSA,3,3,272,0,0,0,0,0,0,0,0,0,3,3,272,0,0,0,0,0,0,0,0,0
9302,0320,9999, ,Amarillo TX MSA,24,24,3138,0,0,0,0,0,0,0,0,0,24,24,3138,0,0,0,0,0,0,0,0,0
9302,0380,9999, ,Anchorage AK MSA,48,48,7282,0,0,0,0,0,0,0,0,0,48,48,7282,0,0,0,0,0,0,0,0,0
9302,0450,9999, ,Anniston AL MSA,14,14,994,0,0,0,0,0,0,1,5,111,6,6,407,0,0,0,0,0,0,0,0,0
9302,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,82,82,8511,3,6,305,0,0,0,1,7,150,66,66,6977,1,2,92,0,0,0,0,0,0
9302,0480,9999, ,Asheville NC MSA,74,74,7177,0,0,0,0,0,0,0,0,0,74,74,7177,0,0,0,0,0,0,0,0,0
9302,0500,9999, ,Athens GA MSA,60,60,5584,3,6,287,0,0,0,1,5,350,60,60,5584,3,6,287,0,0,0,1,5,350
9302,0520,9999, ,Atlanta GA MSA,2437,2437,217499,3,6,151,0,0,0,0,0,0,2408,2408,215780,2,4,109,0,0,0,0,0,0
9302,0600,9999, ,Augusta-Aiken GA-SC MSA,211,211,17516,0,0,0,0,0,0,0,0,0,211,211,17516,0,0,0,0,0,0,0,0,0
9302,0640,9999, ,Austin-San Marcos TX MSA,389,389,38058,0,0,0,0,0,0,14,304,10781,380,380,37301,0,0,0,0,0,0,14,304,10781
9302,0680,9999, ,Bakersfield CA MSA,251,251,23344,1,2,65,2,7,322,1,5,119,134,134,12848,1,2,65,1,3,182,1,5,119
9302,0730,9999, ,Bangor ME MSA,6,6,433,0,0,0,0,0,0,0,0,0,3,3,200,0,0,0,0,0,0,0,0,0
9302,0740,9999, ,Barnstable-Yarmouth MA MSA,73,73,6572,0,0,0,3,10,800,0,0,0,58,58,5010,0,0,0,3,10,800,0,0,0
9302,0760,9999, ,Baton Rouge LA MSA,134,134,9861,0,0,0,0,0,0,0,0,0,132,132,9745,0,0,0,0,0,0,0,0,0
9302,0840,9999, ,Beaumont-Port Arthur TX MSA,25,25,2150,0,0,0,0,0,0,0,0,0,25,25,2150,0,0,0,0,0,0,0,0,0
9302,0860,9999, ,Bellingham WA MSA,72,72,7116,2,4,392,1,3,239,2,12,489,28,28,3221,2,4,392,1,3,239,1,6,236
9302,0870,9999, ,Benton Harbor MI MSA,4,4,329,0,0,0,0,0,0,0,0,0,1,1,65,0,0,0,0,0,0,0,0,0
9302,0880,9999, ,Billings MT MSA,14,14,1325,2,4,192,0,0,0,0,0,0,14,14,1325,2,4,192,0,0,0,0,0,0
9302,0920,9999, ,Biloxi-Gulfport-Pascagoula MS MSA,144,144,8799,0,0,0,0,0,0,0,0,0,132,132,8151,0,0,0,0,0,0,0,0,0
9302,0960,9999, ,Binghamton NY MSA,7,7,781,0,0,0,0,0,0,0,0,0,7,7,781,0,0,0,0,0,0,0,0,0
9302,1000,9999, ,Birmingham AL MSA,330,330,33841,0,0,0,0,0,0,4,29,533,231,231,25545,0,0,0,0,0,0,3,24,420
9302,1010,9999, ,Bismarck ND MSA,7,7,716,0,0,0,0,0,0,0,0,0,7,7,716,0,0,0,0,0,0,0,0,0
9302,1020,9999, ,Bloomington IN MSA,41,41,3786,2,4,205,1,4,120,1,6,180,41,41,3786,2,4,205,1,4,120,1,6,180
9302,1040,9999, ,Bloomington-Normal IL MSA,38,38,3502,0,0,0,0,0,0,0,0,0,38,38,3502,0,0,0,0,0,0,0,0,0
9302,1080,9999, ,Boise City ID MSA,271,271,24595,3,6,330,36,144,5038,17,171,7019,267,267,24361,3,6,330,36,144,5038,17,171,7019
9302,1122,1120, ,Boston MA-NH-ME-CT PMSA,642,642,70833,19,38,3316,1,3,0,5,25,1001,431,431,50645,17,34,3135,0,0,0,0,0,0
