Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200303,0040,9999,,Abilene  TX MSA ,14,14,2006,0,0,0,0,0,0,0,0,0,14,14,2006,0,0,0,0,0,0,0,0,0
200303,0120,9999,,Albany  GA MSA ,48,48,5341,0,0,0,0,0,0,1,8,200,19,19,2026,0,0,0,0,0,0,1,8,200
200303,0160,9999,,Albany-Schenectady-Troy  NY MSA ,122,122,20748,1,2,155,0,0,0,1,94,4157,107,107,18536,1,2,155,0,0,0,1,94,4157
200303,0200,9999,,Albuquerque  NM MSA ,623,623,68132,0,0,0,1,3,81,0,0,0,487,487,52366,0,0,0,0,0,0,0,0,0
200303,0220,9999,,Alexandria  LA MSA ,32,32,3255,0,0,0,0,0,0,0,0,0,32,32,3255,0,0,0,0,0,0,0,0,0
200303,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,158,158,21084,0,0,0,1,4,310,1,10,780,145,145,18828,0,0,0,0,0,0,1,10,780
200303,0280,9999,,Altoona  PA MSA ,5,5,1170,0,0,0,0,0,0,0,0,0,5,5,1170,0,0,0,0,0,0,0,0,0
200303,0320,9999,,Amarillo  TX MSA ,59,59,9268,1,2,156,0,0,0,0,0,0,59,59,9268,1,2,156,0,0,0,0,0,0
200303,0380,9999,,Anchorage  AK MSA ,78,78,18537,7,14,2066,1,3,494,0,0,0,78,78,18537,7,14,2066,1,3,494,0,0,0
200303,0450,9999,,Anniston  AL MSA ,10,10,1478,0,0,0,0,0,0,0,0,0,8,8,1350,0,0,0,0,0,0,0,0,0
200303,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,121,121,18439,5,10,779,0,0,0,1,9,349,93,93,13738,4,8,587,0,0,0,0,0,0
200303,0480,9999,,Asheville  NC MSA ,109,109,21340,0,0,0,1,3,166,0,0,0,109,109,21340,0,0,0,1,3,166,0,0,0
200303,0500,9999,,Athens  GA MSA ,99,99,14515,1,2,250,0,0,0,6,182,8204,84,84,12186,1,2,250,0,0,0,6,182,8204
200303,0520,9999,,Atlanta  GA MSA ,4038,4038,481354,19,38,2350,36,142,5985,21,1259,80947,3823,3823,456944,19,38,2350,36,142,5985,16,1208,78254
200303,0580,9999,,Auburn-Opelika  AL MSA ,35,35,4783,2,4,236,0,0,0,3,42,2071,7,7,993,0,0,0,0,0,0,0,0,0
200303,0600,9999,,Augusta-Aiken  GA-SC MSA ,255,255,30710,0,0,0,0,0,0,1,8,150,232,232,28206,0,0,0,0,0,0,1,8,150
200303,0640,9999,,Austin-San Marcos  TX MSA ,689,689,86510,5,10,641,10,40,2914,25,306,19605,689,689,86510,5,10,641,10,40,2914,25,306,19605
200303,0680,9999,,Bakersfield  CA MSA ,416,416,56466,30,60,2325,0,0,0,0,0,0,413,413,56131,30,60,2325,0,0,0,0,0,0
200303,0730,9999,,Bangor  ME MSA ,30,30,3543,0,0,0,0,0,0,0,0,0,29,29,3423,0,0,0,0,0,0,0,0,0
200303,0740,9999,,Barnstable-Yarmouth  MA MSA ,51,51,12023,0,0,0,0,0,0,0,0,0,32,32,6746,0,0,0,0,0,0,0,0,0
200303,0760,9999,,Baton Rouge  LA MSA ,143,143,13806,0,0,0,0,0,0,0,0,0,139,139,13275,0,0,0,0,0,0,0,0,0
200303,0840,9999,,Beaumont-Port Arthur  TX MSA ,49,49,5454,1,2,119,0,0,0,1,8,477,49,49,5454,1,2,119,0,0,0,1,8,477
200303,0860,9999,,Bellingham  WA MSA ,110,110,18713,2,4,422,1,3,487,1,20,1170,102,102,17458,2,4,422,1,3,487,1,20,1170
200303,0870,9999,,Benton Harbor  MI MSA ,12,12,2350,0,0,0,0,0,0,0,0,0,9,9,1785,0,0,0,0,0,0,0,0,0
200303,0880,9999,,Billings  MT MSA ,36,36,5569,0,0,0,0,0,0,0,0,0,36,36,5569,0,0,0,0,0,0,0,0,0
200303,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,170,170,17747,2,4,176,3,12,777,1,162,28110,154,154,15758,2,4,176,3,12,777,1,162,28110
200303,0960,9999,,Binghamton  NY MSA ,5,5,847,0,0,0,0,0,0,0,0,0,1,1,220,0,0,0,0,0,0,0,0,0
200303,1000,9999,,Birmingham  AL MSA ,436,436,62142,0,0,0,0,0,0,0,0,0,233,233,39863,0,0,0,0,0,0,0,0,0
200303,1010,9999,,Bismarck  ND MSA ,46,46,7733,0,0,0,1,4,480,0,0,0,44,44,7442,0,0,0,1,4,480,0,0,0
200303,1020,9999,,Bloomington  IN MSA ,51,51,7322,1,2,180,0,0,0,8,90,5339,51,51,7322,1,2,180,0,0,0,8,90,5339
200303,1040,9999,,Bloomington-Normal  IL MSA ,109,109,12796,0,0,0,1,4,146,5,108,5781,108,108,12712,0,0,0,1,4,146,5,108,5781
