Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201208,102,18700, ,Corvallis  OR ,4,4,961,1,2,307,1,4,264,3,36,3984,0,0,0,0,0,0,0,0,0,0,0,0
201208,104,10580, ,Albany-Schenectady-Troy  NY ,75,75,17698,0,0,0,2,8,1433,8,86,2863,70,70,16609,0,0,0,2,8,1433,4,60,1945
201208,104,24020, ,Glens Falls  NY ,15,15,3333,0,0,0,0,0,0,0,0,0,7,7,1570,0,0,0,0,0,0,0,0,0
201208,112,11180, ,Ames  IA ,16,16,3634,0,0,0,0,0,0,0,0,0,16,16,3634,0,0,0,0,0,0,0,0,0
201208,118,11540, ,Appleton  WI ,29,29,5855,0,0,0,0,0,0,2,12,650,29,29,5855,0,0,0,0,0,0,2,12,650
201208,118,36780, ,Oshkosh-Neenah  WI ,25,25,4984,1,2,300,0,0,0,0,0,0,25,25,4984,1,2,300,0,0,0,0,0,0
201208,120,11700, ,Asheville  NC ,164,164,22726,0,0,0,0,0,0,0,0,0,164,164,22726,0,0,0,0,0,0,0,0,0
201208,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,958,958,191568,0,0,0,6,23,2613,16,139,13026,905,905,180544,0,0,0,6,23,2613,14,124,12048
201208,122,23580, ,Gainesville  GA ,38,38,7033,0,0,0,0,0,0,0,0,0,38,38,7033,0,0,0,0,0,0,0,0,0
201208,126,12420,C,Austin-Round Rock-San Marcos  TX ,789,789,149098,13,26,2331,3,9,1507,28,407,23795,686,686,133711,13,26,2331,3,9,1507,11,248,13134
201208,132,12940, ,Baton Rouge  LA ,246,246,42832,1,2,158,0,0,0,2,11,896,164,164,30621,0,0,0,0,0,0,0,0,0
201208,140,13460,C,Bend  OR ,76,76,21628,0,0,0,0,0,0,0,0,0,76,76,21628,0,0,0,0,0,0,0,0,0
201208,142,13820,C,Birmingham-Hoover  AL ,170,170,35950,0,0,0,0,0,0,13,349,25638,120,120,27443,0,0,0,0,0,0,12,342,25288
201208,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,400,400,122706,20,40,3328,2,6,1100,23,524,107338,313,313,100901,9,18,2075,2,6,1100,9,423,98364
201208,148,31700, ,Manchester-Nashua  NH ,35,35,8218,1,2,130,0,0,0,5,180,12105,33,33,7912,1,2,130,0,0,0,5,180,12105
201208,148,39300, ,Providence-New Bedford-Fall River  RI-MA ,101,101,20722,11,22,2085,1,3,310,1,6,933,77,77,16357,8,16,1600,0,0,0,1,6,933
201208,148,49340, ,Worcester  MA ,45,45,10733,0,0,0,1,3,420,1,8,320,33,33,8273,0,0,0,1,3,420,1,8,320
201208,154,15180, ,Brownsville-Harlingen  TX ,83,83,8446,10,20,1161,0,0,0,0,0,0,83,83,8446,10,20,1161,0,0,0,0,0,0
201208,160,15380, ,Buffalo-Niagara Falls  NY ,68,68,17420,0,0,0,0,0,0,4,30,2109,67,67,17321,0,0,0,0,0,0,3,25,1500
201208,164,16020, ,Cape Girardeau-Jackson  MO-IL ,13,13,3392,4,8,1255,0,0,0,0,0,0,13,13,3392,4,8,1255,0,0,0,0,0,0
201208,172,16740,C,Charlotte-Gastonia-Rock Hill  NC-SC ,669,669,133589,0,0,0,1,3,500,14,442,14913,665,665,132879,0,0,0,1,3,500,14,442,14913
201208,174,16860, ,Chattanooga  TN-GA ,80,80,13373,1,2,92,0,0,0,2,11,1023,57,57,10129,0,0,0,0,0,0,0,0,0
201208,174,17420, ,Cleveland  TN ,24,24,3006,0,0,0,2,7,462,0,0,0,18,18,2180,0,0,0,0,0,0,0,0,0
201208,176,16980,C,Chicago-Joliet-Naperville  IL-IN-WI ,662,662,148432,6,12,1330,10,34,5325,8,363,65294,573,573,126431,5,10,1094,9,30,4838,6,352,64361
201208,176,28100, ,Kankakee-Bradley  IL ,3,3,745,0,0,0,0,0,0,0,0,0,3,3,745,0,0,0,0,0,0,0,0,0
201208,176,33140, ,Michigan City-La Porte  IN ,8,8,1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201208,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,289,289,58290,4,8,660,16,59,5210,3,39,2791,174,174,37330,1,2,150,16,59,5210,2,21,1785
201208,184,10420, ,Akron  OH ,72,72,12156,0,0,0,0,0,0,0,0,0,69,69,11398,0,0,0,0,0,0,0,0,0
201208,184,17460,C,Cleveland-Elyria-Mentor  OH ,189,189,42422,0,0,0,1,4,676,2,15,950,123,123,31697,0,0,0,1,4,676,0,0,0
201208,192,17900,C,Columbia  SC ,255,255,41059,0,0,0,0,0,0,3,62,4476,60,60,10317,0,0,0,0,0,0,0,0,0
201208,194,12220,C,Auburn-Opelika  AL ,66,66,18657,0,0,0,0,0,0,0,0,0,66,66,18657,0,0,0,0,0,0,0,0,0
201208,194,17980, ,Columbus  GA-AL ,48,48,6202,0,0,0,1,3,136,2,18,1365,23,23,3556,0,0,0,0,0,0,0,0,0
201208,198,18140,C,Columbus  OH ,267,267,59980,9,18,1778,10,36,9650,17,188,11898,224,224,53011,9,18,1778,9,33,9342,17,188,11898
201208,204,18580, ,Corpus Christi  TX ,83,83,13519,0,0,0,1,4,409,3,33,1954,9,9,1514,0,0,0,0,0,0,0,0,0
201208,206,19100,C,Dallas-Fort Worth-Arlington  TX ,1785,1785,466290,1,2,187,0,0,0,55,2589,169406,1689,1689,432072,1,2,187,0,0,0,55,2589,169406
201208,206,43300, ,Sherman-Denison  TX ,1,1,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
