Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201909,104,10580,C,Albany-Schenectady-Troy  NY ,87,87,23685,2,4,320,2,8,1000,7,68,7920,64,64,16369,2,4,320,2,8,1000,3,33,4258
201909,104,24020, ,Glens Falls  NY ,19,19,4790,0,0,0,0,0,0,0,0,0,13,13,3381,0,0,0,0,0,0,0,0,0
201909,106,10740,C,Albuquerque  NM ,157,157,37345,0,0,0,1,3,348,1,7,292,106,106,26021,0,0,0,0,0,0,0,0,0
201909,106,42140,C,Santa Fe  NM ,18,18,4733,0,0,0,0,0,0,1,5,344,0,0,0,0,0,0,0,0,0,0,0,0
201909,107,11020, ,Altoona  PA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201909,108,11100, ,Amarillo  TX ,36,36,8548,1,2,224,0,0,0,0,0,0,36,36,8548,1,2,224,0,0,0,0,0,0
201909,118,11540, ,Appleton  WI ,34,34,9705,2,4,547,0,0,0,0,0,0,29,29,8718,2,4,547,0,0,0,0,0,0
201909,118,36780, ,Oshkosh-Neenah  WI ,19,19,5580,0,0,0,0,0,0,1,8,640,19,19,5580,0,0,0,0,0,0,1,8,640
201909,120,11700, ,Asheville  NC ,178,178,51339,0,0,0,0,0,0,2,23,2668,63,63,17085,0,0,0,0,0,0,0,0,0
201909,122,12020, ,Athens-Clarke County  GA ,84,84,20981,0,0,0,0,0,0,0,0,0,84,84,20981,0,0,0,0,0,0,0,0,0
201909,122,12060, ,Atlanta-Sandy Springs-Alpharetta  GA ,1968,1968,457382,2,4,242,6,20,3739,17,724,84010,1696,1696,395584,2,4,242,6,20,3739,11,579,67120
201909,122,23580, ,Gainesville  GA ,44,44,10719,5,10,740,0,0,0,0,0,0,44,44,10719,5,10,740,0,0,0,0,0,0
201909,122,40660,C,Rome  GA ,16,16,2646,0,0,0,1,3,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201909,140,13460,C,Bend  OR ,136,136,34560,2,4,534,0,0,0,2,48,7325,136,136,34560,2,4,534,0,0,0,2,48,7325
201909,142,13820,C,Birmingham-Hoover  AL ,199,199,53736,1,2,247,1,4,175,1,16,1613,100,100,25086,0,0,0,1,4,175,0,0,0
201909,144,14020,C,Bloomington  IN ,15,15,4000,1,2,291,0,0,0,2,45,5227,10,10,2707,1,2,291,0,0,0,2,45,5227
201909,145,14010, ,Bloomington  IL ,7,7,752,0,0,0,0,0,0,0,0,0,7,7,752,0,0,0,0,0,0,0,0,0
201909,146,14100,C,Bloomsburg-Berwick  PA ,12,12,3249,0,0,0,0,0,0,1,6,791,5,5,1371,0,0,0,0,0,0,0,0,0
201909,147,14260,C,Boise City  ID ,511,511,119000,4,8,790,6,24,2200,5,84,8679,450,450,100860,4,8,790,6,24,2200,5,84,8679
201909,148,12700, ,Barnstable Town  MA ,2,2,779,0,0,0,0,0,0,0,0,0,2,2,779,0,0,0,0,0,0,0,0,0
201909,148,14460,C,Boston-Cambridge-Newton  MA-NH ,378,378,121454,26,52,8912,5,16,3184,34,398,59214,233,233,74187,20,40,6091,4,13,2559,14,152,23575
201909,148,31700, ,Manchester-Nashua  NH ,26,26,6183,1,2,400,0,0,0,1,5,631,14,14,4211,1,2,400,0,0,0,0,0,0
201909,148,39300,C,Providence-Warwick  RI-MA ,148,148,35347,6,12,1455,8,32,3250,0,0,0,106,106,26145,4,8,1145,8,32,3250,0,0,0
201909,148,49340, ,Worcester  MA-CT ,13,13,3649,1,2,201,0,0,0,0,0,0,6,6,2077,0,0,0,0,0,0,0,0,0
201909,150,14540, ,Bowling Green  KY ,39,39,9261,2,4,500,0,0,0,0,0,0,39,39,9261,2,4,500,0,0,0,0,0,0
201909,154,15180, ,Brownsville-Harlingen  TX ,75,75,7377,0,0,0,0,0,0,0,0,0,19,19,1694,0,0,0,0,0,0,0,0,0
201909,160,15380,C,Buffalo-Cheektowaga  NY ,64,64,18383,0,0,0,0,0,0,22,181,20130,57,57,16838,0,0,0,0,0,0,20,160,15419
201909,162,15540, ,Burlington-South Burlington  VT ,25,25,8960,1,2,215,1,3,263,2,18,1631,17,17,6910,0,0,0,0,0,0,0,0,0
201909,163,15980,C,Cape Coral-Fort Myers  FL ,489,489,104636,10,20,2782,3,12,3507,10,441,53280,489,489,104636,10,20,2782,3,12,3507,10,441,53280
201909,163,34940, ,Naples-Marco Island  FL ,284,284,71554,0,0,0,5,20,4164,0,0,0,284,284,71554,0,0,0,5,20,4164,0,0,0
201909,164,16020, ,Cape Girardeau  MO-IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201909,168,16300, ,Cedar Rapids  IA ,25,25,3778,1,2,231,0,0,0,0,0,0,25,25,3778,1,2,231,0,0,0,0,0,0
201909,168,26980, ,Iowa City  IA ,16,16,4589,0,0,0,0,0,0,2,17,1691,14,14,4313,0,0,0,0,0,0,2,17,1691
201909,170,16620, ,Charleston  WV ,12,12,512,0,0,0,0,0,0,0,0,0,8,8,212,0,0,0,0,0,0,0,0,0
201909,170,26580, ,Huntington-Ashland  WV-KY-OH ,10,10,1661,1,2,278,1,3,199,0,0,0,3,3,625,0,0,0,0,0,0,0,0,0
201909,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,1241,1241,320821,0,0,0,4,14,2718,19,797,93650,1076,1076,262157,0,0,0,4,14,2718,18,777,91379
