Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201705,104,10580,C,Albany-Schenectady-Troy  NY ,115,115,28897,2,4,452,3,10,950,13,213,26001,74,74,17453,1,2,160,2,6,729,7,174,21880
201705,104,24020, ,Glens Falls  NY ,23,23,5448,0,0,0,0,0,0,0,0,0,17,17,4973,0,0,0,0,0,0,0,0,0
201705,106,10740,C,Albuquerque  NM ,204,204,43188,1,2,283,0,0,0,3,33,3017,11,11,5546,0,0,0,0,0,0,0,0,0
201705,106,42140,C,Santa Fe  NM ,12,12,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201705,108,11100, ,Amarillo  TX ,39,39,10376,0,0,0,0,0,0,0,0,0,39,39,10376,0,0,0,0,0,0,0,0,0
201705,118,11540, ,Appleton  WI ,47,47,13449,3,6,613,0,0,0,0,0,0,42,42,12632,2,4,425,0,0,0,0,0,0
201705,118,36780, ,Oshkosh-Neenah  WI ,20,20,5040,0,0,0,0,0,0,1,5,400,16,16,4124,0,0,0,0,0,0,1,5,400
201705,120,11700, ,Asheville  NC ,176,176,48256,1,2,136,0,0,0,3,77,5021,57,57,15653,0,0,0,0,0,0,0,0,0
201705,122,12020, ,Athens-Clarke County  GA ,48,48,11663,0,0,0,0,0,0,5,108,8299,48,48,11663,0,0,0,0,0,0,5,108,8299
201705,122,12060, ,Atlanta-Sandy Springs-Roswell  GA ,2460,2460,565667,0,0,0,0,0,0,8,76,12563,2310,2310,530485,0,0,0,0,0,0,6,39,8676
201705,122,23580, ,Gainesville  GA ,115,115,15815,0,0,0,0,0,0,0,0,0,115,115,15815,0,0,0,0,0,0,0,0,0
201705,140,13460, ,Bend-Redmond  OR ,148,148,43671,3,6,90,0,0,0,1,6,606,119,119,37379,3,6,90,0,0,0,1,6,606
201705,142,13820,C,Birmingham-Hoover  AL ,276,276,69765,0,0,0,0,0,0,2,38,5199,205,205,54035,0,0,0,0,0,0,0,0,0
201705,144,14020,C,Bloomington  IN ,25,25,6468,1,2,242,0,0,0,1,164,19036,25,25,6468,1,2,242,0,0,0,1,164,19036
201705,145,14010, ,Bloomington  IL ,26,26,3968,0,0,0,0,0,0,1,67,5540,26,26,3968,0,0,0,0,0,0,1,67,5540
201705,146,14100,C,Bloomsburg-Berwick  PA ,14,14,3272,0,0,0,0,0,0,0,0,0,6,6,1312,0,0,0,0,0,0,0,0,0
201705,147,14260,C,Boise City  ID ,527,527,124755,1,2,204,9,36,2068,13,137,12690,470,470,113188,1,2,204,9,36,2068,12,132,12391
201705,148,12700, ,Barnstable Town  MA ,7,7,2830,0,0,0,0,0,0,0,0,0,2,2,909,0,0,0,0,0,0,0,0,0
201705,148,14460,C,Boston-Cambridge-Newton  MA-NH ,446,446,133486,24,48,7164,4,12,2048,38,1156,294202,282,282,89357,14,28,4233,2,6,906,18,970,267261
201705,148,31700, ,Manchester-Nashua  NH ,56,56,10386,2,4,560,0,0,0,1,17,2181,42,42,8213,1,2,270,0,0,0,0,0,0
201705,148,39300,C,Providence-Warwick  RI-MA ,181,181,40759,6,12,1945,0,0,0,3,19,1274,121,121,26986,6,12,1945,0,0,0,0,0,0
201705,148,49340, ,Worcester  MA-CT ,18,18,4043,0,0,0,0,0,0,0,0,0,8,8,2168,0,0,0,0,0,0,0,0,0
201705,150,14540, ,Bowling Green  KY ,48,48,11100,7,14,1268,0,0,0,2,68,3380,48,48,11100,7,14,1268,0,0,0,2,68,3380
201705,154,15180, ,Brownsville-Harlingen  TX ,88,88,11539,2,4,181,0,0,0,0,0,0,29,29,2803,2,4,181,0,0,0,0,0,0
201705,160,15380,C,Buffalo-Cheektowaga-Niagara Falls  NY ,91,91,25956,0,0,0,1,3,475,3,48,8565,76,76,22719,0,0,0,1,3,475,2,18,1800
201705,162,15980,C,Cape Coral-Fort Myers  FL ,412,412,90643,11,22,2725,7,27,3890,13,213,31496,412,412,90643,11,22,2725,7,27,3890,13,213,31496
201705,162,34940, ,Naples-Immokalee-Marco Island  FL ,266,266,62175,0,0,0,0,0,0,2,16,3400,266,266,62175,0,0,0,0,0,0,2,16,3400
201705,164,16020, ,Cape Girardeau  MO-IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201705,168,16300, ,Cedar Rapids  IA ,29,29,3985,7,14,1219,0,0,0,0,0,0,27,27,3299,7,14,1219,0,0,0,0,0,0
201705,168,26980, ,Iowa City  IA ,35,35,7753,0,0,0,0,0,0,2,116,11900,21,21,5025,0,0,0,0,0,0,2,116,11900
201705,170,16620, ,Charleston  WV ,4,4,1504,0,0,0,0,0,0,0,0,0,3,3,1466,0,0,0,0,0,0,0,0,0
201705,170,26580, ,Huntington-Ashland  WV-KY-OH ,27,27,4908,0,0,0,0,0,0,0,0,0,25,25,4749,0,0,0,0,0,0,0,0,0
201705,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,1252,1252,318407,0,0,0,0,0,0,15,297,34900,1068,1068,257498,0,0,0,0,0,0,13,266,31645
201705,174,16860, ,Chattanooga  TN-GA ,137,137,26095,2,4,377,1,3,485,1,36,2914,77,77,14434,0,0,0,0,0,0,0,0,0
201705,174,17420, ,Cleveland  TN ,28,28,5392,1,2,133,2,8,708,0,0,0,11,11,2330,1,2,133,2,8,708,0,0,0
201705,176,16980, ,Chicago-Naperville-Elgin  IL-IN-WI ,815,815,230399,7,14,2120,14,43,12039,21,329,82521,668,668,188736,5,10,1696,13,40,11591,13,246,74850
