Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201406,104,10580, ,Albany-Schenectady-Troy  NY ,94,94,26601,11,22,2867,5,19,2311,6,78,8866,93,93,26247,11,22,2867,5,19,2311,6,78,8866
201406,104,24020, ,Glens Falls  NY ,21,21,4237,0,0,0,5,20,500,3,20,340,15,15,3614,0,0,0,5,20,500,3,20,340
201406,106,10740,C,Albuquerque  NM ,153,153,30053,1,2,283,3,12,1006,1,5,208,59,59,13286,0,0,0,0,0,0,0,0,0
201406,106,42140,C,Santa Fe  NM ,19,19,3432,0,0,0,0,0,0,0,0,0,19,19,3432,0,0,0,0,0,0,0,0,0
201406,108,11100, ,Amarillo  TX ,42,42,9453,0,0,0,0,0,0,0,0,0,42,42,9453,0,0,0,0,0,0,0,0,0
201406,118,11540, ,Appleton  WI ,47,47,11682,0,0,0,1,4,435,8,78,5165,47,47,11682,0,0,0,1,4,435,8,78,5165
201406,118,36780, ,Oshkosh-Neenah  WI ,32,32,7512,0,0,0,0,0,0,0,0,0,32,32,7512,0,0,0,0,0,0,0,0,0
201406,120,11700, ,Asheville  NC ,116,116,27737,0,0,0,0,0,0,1,6,192,32,32,7238,0,0,0,0,0,0,0,0,0
201406,122,12020, ,Athens-Clarke County  GA ,35,35,8557,0,0,0,0,0,0,0,0,0,35,35,8557,0,0,0,0,0,0,0,0,0
201406,122,12060,C,Atlanta-Sandy Springs-Roswell  GA ,1592,1592,331756,0,0,0,7,26,4726,18,676,71458,1529,1529,317850,0,0,0,7,26,4726,18,676,71458
201406,122,23580, ,Gainesville  GA ,59,59,10200,0,0,0,0,0,0,0,0,0,59,59,10200,0,0,0,0,0,0,0,0,0
201406,140,13460,C,Bend-Redmond  OR ,128,128,33184,1,2,329,0,0,0,1,5,489,32,32,9485,0,0,0,0,0,0,0,0,0
201406,142,13820,C,Birmingham-Hoover  AL ,219,219,53858,1,2,246,7,25,3935,6,32,4835,172,172,43034,1,2,246,7,25,3935,5,27,4516
201406,144,14020, ,Bloomington  IN ,17,17,3082,1,2,205,0,0,0,4,41,3265,0,0,0,0,0,0,0,0,0,0,0,0
201406,145,14010, ,Bloomington  IL ,26,26,4732,0,0,0,0,0,0,1,22,1160,7,7,876,0,0,0,0,0,0,0,0,0
201406,146,14100, ,Bloomsburg-Berwick  PA ,1,1,196,0,0,0,0,0,0,0,0,0,1,1,196,0,0,0,0,0,0,0,0,0
201406,147,14260,C,Boise City  ID ,302,302,66819,0,0,0,19,75,5182,4,56,3974,297,297,65722,0,0,0,19,75,5182,4,56,3974
201406,148,12700, ,Barnstable Town  MA ,52,52,19726,0,0,0,0,0,0,1,8,1093,38,38,14390,0,0,0,0,0,0,0,0,0
201406,148,14460,C,Boston-Cambridge-Newton  MA-NH ,449,449,125391,10,20,2912,6,18,2749,19,559,105739,337,337,94881,7,14,2083,4,12,2009,4,277,65457
201406,148,31700, ,Manchester-Nashua  NH ,36,36,7846,3,6,758,0,0,0,2,96,6734,32,32,6889,3,6,758,0,0,0,2,96,6734
201406,148,39300, ,Providence-Warwick  RI-MA ,121,121,26615,1,2,184,1,3,196,2,29,1333,90,90,19952,0,0,0,0,0,0,1,24,1275
201406,148,49340, ,Worcester  MA-CT ,85,85,16857,1,2,375,3,9,913,0,0,0,59,59,12290,1,2,375,2,6,500,0,0,0
201406,150,14540, ,Bowling Green  KY ,44,44,9486,0,0,0,2,8,520,0,0,0,44,44,9486,0,0,0,2,8,520,0,0,0
201406,154,15180, ,Brownsville-Harlingen  TX ,94,94,7946,1,2,136,0,0,0,0,0,0,91,91,7795,1,2,136,0,0,0,0,0,0
201406,160,15380, ,Buffalo-Cheektowaga-Niagara Falls  NY ,83,83,24157,1,2,325,0,0,0,6,152,10573,64,64,18252,1,2,325,0,0,0,2,112,7800
201406,162,15980,C,Cape Coral-Fort Myers  FL ,282,282,58681,0,0,0,0,0,0,4,88,7701,282,282,58681,0,0,0,0,0,0,4,88,7701
201406,162,34940,C,Naples-Immokalee-Marco Island  FL ,168,168,56571,0,0,0,3,10,1587,3,54,4496,24,24,21718,0,0,0,0,0,0,0,0,0
201406,164,16020, ,Cape Girardeau  MO-IL ,9,9,2007,0,0,0,0,0,0,0,0,0,9,9,2007,0,0,0,0,0,0,0,0,0
201406,168,16300, ,Cedar Rapids  IA ,58,58,8664,3,6,501,2,7,632,1,23,2338,31,31,5877,1,2,230,1,3,353,0,0,0
201406,168,26980, ,Iowa City  IA ,37,37,9845,0,0,0,0,0,0,1,5,658,27,27,7862,0,0,0,0,0,0,0,0,0
201406,170,16620, ,Charleston  WV ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201406,170,26580, ,Huntington-Ashland  WV-KY-OH ,15,15,3061,0,0,0,0,0,0,0,0,0,12,12,2587,0,0,0,0,0,0,0,0,0
201406,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,841,841,194475,4,8,1019,3,11,1056,13,284,23766,713,713,159427,4,8,1019,2,8,881,12,278,23090
201406,174,16860, ,Chattanooga  TN-GA ,85,85,16280,0,0,0,0,0,0,1,72,1651,85,85,16280,0,0,0,0,0,0,1,72,1651
201406,174,17420, ,Cleveland  TN ,25,25,4197,0,0,0,1,3,220,0,0,0,15,15,3087,0,0,0,0,0,0,0,0,0
201406,174,19140,C,Dalton  GA ,7,7,1037,0,0,0,0,0,0,0,0,0,2,2,431,0,0,0,0,0,0,0,0,0
