Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9910,0040,9999,,Abilene  TX MSA ,18,18,2426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9910,0120,9999,,Albany  GA MSA ,42,42,4262,1,2,127,0,0,0,0,0,0,42,42,4262,1,2,127,0,0,0,0,0,0
9910,0160,9999,,Albany-Schenectady-Troy  NY MSA ,128,128,18563,1,2,200,0,0,0,4,37,931,115,115,17099,1,2,200,0,0,0,3,32,640
9910,0200,9999,,Albuquerque  NM MSA ,303,303,28858,0,0,0,0,0,0,0,0,0,263,263,23814,0,0,0,0,0,0,0,0,0
9910,0220,9999,,Alexandria  LA MSA ,30,30,2941,0,0,0,0,0,0,0,0,0,30,30,2941,0,0,0,0,0,0,0,0,0
9910,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,122,122,16964,0,0,0,1,3,183,5,68,3596,106,106,14984,0,0,0,0,0,0,5,68,3596
9910,0280,9999,,Altoona  PA MSA ,5,5,593,0,0,0,0,0,0,0,0,0,5,5,593,0,0,0,0,0,0,0,0,0
9910,0320,9999,,Amarillo  TX MSA ,28,28,3748,0,0,0,0,0,0,0,0,0,28,28,3748,0,0,0,0,0,0,0,0,0
9910,0380,9999,,Anchorage  AK MSA ,53,53,7367,6,12,1060,0,0,0,0,0,0,53,53,7367,6,12,1060,0,0,0,0,0,0
9910,0450,9999,,Anniston  AL MSA ,13,13,1288,0,0,0,0,0,0,12,140,8366,3,3,392,0,0,0,0,0,0,11,132,8000
9910,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,143,143,19024,8,16,1106,0,0,0,3,27,1199,107,107,14122,6,12,826,0,0,0,0,0,0
9910,0480,9999,,Asheville  NC MSA ,81,81,10958,2,4,242,2,6,449,0,0,0,81,81,10958,2,4,242,2,6,449,0,0,0
9910,0500,9999,,Athens  GA MSA ,58,58,8105,1,2,106,0,0,0,0,0,0,47,47,7280,1,2,106,0,0,0,0,0,0
9910,0520,9999,,Atlanta  GA MSA ,3493,3493,415865,7,14,769,7,23,781,45,1273,63256,3270,3270,393437,7,14,769,7,23,781,44,1250,62581
9910,0600,9999,,Augusta-Aiken  GA-SC MSA ,166,166,20539,0,0,0,0,0,0,3,60,1500,158,158,19835,0,0,0,0,0,0,3,60,1500
9910,0640,9999,,Austin-San Marcos  TX MSA ,521,521,71883,3,6,2100,1,3,139,60,1942,73183,471,471,65181,3,6,2100,0,0,0,60,1942,73183
9910,0680,9999,,Bakersfield  CA MSA ,210,210,21980,0,0,0,3,9,613,1,19,1206,33,33,2758,0,0,0,0,0,0,0,0,0
9910,0730,9999,,Bangor  ME MSA ,10,10,982,0,0,0,0,0,0,0,0,0,2,2,255,0,0,0,0,0,0,0,0,0
9910,0740,9999,,Barnstable-Yarmouth  MA MSA ,95,95,16495,0,0,0,0,0,0,1,5,300,62,62,10895,0,0,0,0,0,0,0,0,0
9910,0760,9999,,Baton Rouge  LA MSA ,147,147,11519,0,0,0,0,0,0,0,0,0,147,147,11519,0,0,0,0,0,0,0,0,0
9910,0840,9999,,Beaumont-Port Arthur  TX MSA ,51,51,5126,0,0,0,2,8,512,3,26,1424,42,42,4160,0,0,0,2,8,512,3,26,1424
9910,0860,9999,,Bellingham  WA MSA ,49,49,7053,2,4,401,0,0,0,1,5,193,24,24,3527,0,0,0,0,0,0,0,0,0
9910,0870,9999,,Benton Harbor  MI MSA ,18,18,1725,0,0,0,0,0,0,0,0,0,17,17,1618,0,0,0,0,0,0,0,0,0
9910,0880,9999,,Billings  MT MSA ,30,30,3950,1,2,170,0,0,0,0,0,0,30,30,3950,1,2,170,0,0,0,0,0,0
9910,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,170,170,18383,1,2,125,3,12,777,3,34,949,124,124,16077,1,2,125,3,12,777,0,0,0
9910,0960,9999,,Binghamton  NY MSA ,5,5,899,0,0,0,0,0,0,0,0,0,4,4,686,0,0,0,0,0,0,0,0,0
9910,1000,9999,,Birmingham  AL MSA ,347,347,45212,0,0,0,0,0,0,8,130,5850,234,234,30315,0,0,0,0,0,0,8,130,5850
9910,1010,9999,,Bismarck  ND MSA ,41,41,5846,3,6,781,0,0,0,0,0,0,38,38,5546,3,6,781,0,0,0,0,0,0
9910,1020,9999,,Bloomington  IN MSA ,41,41,5019,1,2,135,3,11,712,1,5,255,0,0,0,0,0,0,0,0,0,0,0,0
9910,1040,9999,,Bloomington-Normal  IL MSA ,64,64,7491,1,2,70,0,0,0,0,0,0,56,56,6173,1,2,70,0,0,0,0,0,0
9910,1080,9999,,Boise City  ID MSA ,416,416,55534,3,6,451,0,0,0,6,60,4063,276,276,38038,3,6,451,0,0,0,6,60,4063
