Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201109,102,18700, ,Corvallis  OR ,3,3,747,0,0,0,0,0,0,1,5,514,0,0,0,0,0,0,0,0,0,0,0,0
201109,104,10580, ,Albany-Schenectady-Troy  NY ,55,55,12059,2,4,268,0,0,0,12,160,14911,47,47,10394,2,4,268,0,0,0,12,160,14911
201109,104,24020, ,Glens Falls  NY ,12,12,1746,0,0,0,0,0,0,0,0,0,2,2,441,0,0,0,0,0,0,0,0,0
201109,112,11180, ,Ames  IA ,6,6,1563,0,0,0,0,0,0,4,48,4050,6,6,1563,0,0,0,0,0,0,4,48,4050
201109,118,11540, ,Appleton  WI ,16,16,3938,1,2,200,0,0,0,1,48,948,16,16,3938,1,2,200,0,0,0,1,48,948
201109,118,36780, ,Oshkosh-Neenah  WI ,20,20,4157,0,0,0,0,0,0,3,24,1116,18,18,3871,0,0,0,0,0,0,3,24,1116
201109,120,11700, ,Asheville  NC ,78,78,17114,0,0,0,0,0,0,0,0,0,66,66,14672,0,0,0,0,0,0,0,0,0
201109,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,484,484,100371,1,2,386,2,7,1101,3,18,3362,437,437,90326,1,2,386,2,7,1101,3,18,3362
201109,122,23580, ,Gainesville  GA ,19,19,2190,0,0,0,0,0,0,0,0,0,19,19,2190,0,0,0,0,0,0,0,0,0
201109,126,12420,C,Austin-Round Rock-San Marcos  TX ,600,600,106953,5,10,832,1,3,207,12,103,6955,525,525,95055,5,10,832,0,0,0,0,0,21
201109,132,12940, ,Baton Rouge  LA ,186,186,35507,0,0,0,1,3,249,1,5,407,129,129,27132,0,0,0,0,0,0,0,0,0
201109,140,13460,C,Bend  OR ,45,45,9561,0,0,0,0,0,0,0,0,0,45,45,9561,0,0,0,0,0,0,0,0,0
201109,142,13820,C,Birmingham-Hoover  AL ,142,142,30424,0,0,0,0,0,0,1,51,2062,118,118,26417,0,0,0,0,0,0,1,51,2062
201109,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,273,273,81080,7,14,2134,2,7,725,12,83,7287,182,182,60060,3,6,1052,0,0,0,0,0,0
201109,148,31700, ,Manchester-Nashua  NH ,39,39,7914,3,6,737,2,6,454,2,88,8382,33,33,6981,2,4,566,0,0,0,1,83,8000
201109,148,39300, ,Providence-New Bedford-Fall River  RI-MA ,83,83,16367,3,6,462,2,8,393,1,5,469,56,56,11491,1,2,190,1,4,260,0,0,0
201109,148,49340, ,Worcester  MA ,46,46,8451,0,0,0,0,0,0,0,0,0,25,25,5196,0,0,0,0,0,0,0,0,0
201109,154,15180, ,Brownsville-Harlingen  TX ,70,70,6895,2,4,227,0,0,0,2,16,628,61,61,5670,2,4,227,0,0,0,2,16,628
201109,160,15380, ,Buffalo-Niagara Falls  NY ,50,50,11381,0,0,0,0,0,0,20,157,8631,38,38,8473,0,0,0,0,0,0,19,150,8526
201109,164,16020, ,Cape Girardeau-Jackson  MO-IL ,10,10,1678,4,8,962,0,0,0,0,0,0,6,6,1172,3,6,690,0,0,0,0,0,0
201109,172,16740,C,Charlotte-Gastonia-Rock Hill  NC-SC ,436,436,79524,0,0,0,5,19,1711,2,52,4244,284,284,52858,0,0,0,0,0,0,0,0,0
201109,174,16860, ,Chattanooga  TN-GA ,82,82,12026,0,0,0,0,0,0,1,5,465,65,65,9628,0,0,0,0,0,0,0,0,0
201109,174,17420, ,Cleveland  TN ,13,13,1853,1,2,124,1,3,108,1,22,1348,0,0,0,0,0,0,0,0,0,0,0,0
201109,176,16980,C,Chicago-Joliet-Naperville  IL-IN-WI ,445,445,116057,2,4,650,11,39,5091,16,270,49002,376,376,99298,2,4,650,11,39,5091,11,224,44524
201109,176,28100, ,Kankakee-Bradley  IL ,3,3,1260,0,0,0,0,0,0,0,0,0,3,3,1260,0,0,0,0,0,0,0,0,0
201109,176,33140, ,Michigan City-La Porte  IN ,8,8,1876,0,0,0,0,0,0,0,0,0,8,8,1876,0,0,0,0,0,0,0,0,0
201109,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,220,220,40090,0,0,0,0,0,0,7,133,10241,151,151,28497,0,0,0,0,0,0,5,115,9378
201109,184,10420, ,Akron  OH ,26,26,5104,0,0,0,0,0,0,0,0,0,26,26,5104,0,0,0,0,0,0,0,0,0
201109,184,17460,C,Cleveland-Elyria-Mentor  OH ,132,132,25750,0,0,0,1,4,500,1,5,530,108,108,21488,0,0,0,1,4,500,0,0,0
201109,192,17900,C,Columbia  SC ,180,180,40051,0,0,0,0,0,0,2,25,1773,43,43,18227,0,0,0,0,0,0,0,0,0
201109,194,12220,C,Auburn-Opelika  AL ,48,48,11885,0,0,0,0,0,0,0,0,0,48,48,11885,0,0,0,0,0,0,0,0,0
201109,194,17980, ,Columbus  GA-AL ,42,42,7434,1,2,166,0,0,0,1,9,683,24,24,5528,0,0,0,0,0,0,0,0,0
201109,198,18140,C,Columbus  OH ,200,200,44105,7,14,3353,7,27,2860,12,93,5579,190,190,42045,7,14,3353,6,24,2639,11,88,5212
201109,204,18580, ,Corpus Christi  TX ,61,61,8043,0,0,0,0,0,0,2,26,1473,10,10,1354,0,0,0,0,0,0,0,0,0
201109,206,19100,C,Dallas-Fort Worth-Arlington  TX ,1184,1184,271919,0,0,0,0,0,0,3,450,34963,1098,1098,251408,0,0,0,0,0,0,2,436,34292
201109,206,43300, ,Sherman-Denison  TX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
