Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200811,102,18700, ,Corvallis  OR ,1,1,208,0,0,0,0,0,0,0,0,0,1,1,208,0,0,0,0,0,0,0,0,0
200811,104,10580, ,Albany-Schenectady-Troy  NY ,47,47,13166,0,0,0,0,0,0,3,24,1209,43,43,12668,0,0,0,0,0,0,3,24,1209
200811,104,24020, ,Glens Falls  NY ,18,18,3042,0,0,0,1,4,406,0,0,0,13,13,2592,0,0,0,1,4,406,0,0,0
200811,112,11180, ,Ames  IA ,4,4,1151,0,0,0,0,0,0,4,48,4304,4,4,1151,0,0,0,0,0,0,4,48,4304
200811,118,11540, ,Appleton  WI ,16,16,3227,0,0,0,0,0,0,0,0,0,15,15,3069,0,0,0,0,0,0,0,0,0
200811,118,36780, ,Oshkosh-Neenah  WI ,12,12,1592,1,2,200,0,0,0,0,0,0,12,12,1592,1,2,200,0,0,0,0,0,0
200811,120,11700, ,Asheville  NC ,77,77,20305,4,8,848,1,3,248,0,0,0,41,41,11481,4,8,848,0,0,0,0,0,0
200811,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,363,363,62134,0,0,0,0,0,0,3,25,8437,330,330,56990,0,0,0,0,0,0,2,18,7979
200811,122,23580, ,Gainesville  GA ,7,7,1496,0,0,0,0,0,0,0,0,0,7,7,1496,0,0,0,0,0,0,0,0,0
200811,132,12940, ,Baton Rouge  LA ,122,122,19885,0,0,0,0,0,0,0,0,0,119,119,19340,0,0,0,0,0,0,0,0,0
200811,140,13460,C,Bend  OR ,33,33,7120,1,2,256,0,0,0,0,0,0,33,33,7120,1,2,256,0,0,0,0,0,0
200811,142,13820,C,Birmingham-Hoover  AL ,95,95,14507,0,0,0,0,0,0,1,7,545,69,69,10084,0,0,0,0,0,0,0,0,0
200811,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,207,207,52141,3,6,711,1,4,480,9,56,6180,149,149,39752,2,4,543,1,4,480,1,6,875
200811,148,31700, ,Manchester-Nashua  NH ,17,17,4012,0,0,0,0,0,0,1,5,481,11,11,2830,0,0,0,0,0,0,0,0,0
200811,148,49340, ,Worcester  MA ,34,34,6295,2,4,610,0,0,0,0,0,0,22,22,4210,2,4,610,0,0,0,0,0,0
200811,154,15180, ,Brownsville-Harlingen  TX ,54,54,5251,1,2,117,0,0,0,0,0,0,30,30,2766,0,0,0,0,0,0,0,0,0
200811,160,15380, ,Buffalo-Niagara Falls  NY ,31,31,7090,0,0,0,0,0,0,2,20,700,30,30,6917,0,0,0,0,0,0,2,20,700
200811,172,16740,C,Charlotte-Gastonia-Concord  NC-SC ,309,309,26911,0,0,0,13,52,3583,6,144,14172,87,87,14909,0,0,0,12,48,3176,0,0,0
200811,174,16860, ,Chattanooga  TN-GA ,41,41,6291,0,0,0,0,0,0,1,5,458,30,30,4742,0,0,0,0,0,0,0,0,0
200811,174,17420, ,Cleveland  TN ,7,7,844,2,4,224,1,3,120,0,0,0,7,7,844,2,4,224,1,3,120,0,0,0
200811,176,16980,C,Chicago-Naperville-Joliet  IL-IN-WI ,427,427,113073,6,12,1650,9,30,4433,10,144,14015,342,342,92388,4,8,1176,9,30,4433,5,101,10250
200811,176,28100, ,Kankakee-Bradley  IL ,5,5,1414,0,0,0,0,0,0,0,0,0,5,5,1414,0,0,0,0,0,0,0,0,0
200811,176,33140, ,Michigan City-La Porte  IN ,4,4,1448,0,0,0,0,0,0,0,0,0,4,4,1448,0,0,0,0,0,0,0,0,0
200811,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,149,149,29643,0,0,0,2,6,582,1,5,1107,124,124,23184,0,0,0,0,0,0,0,0,0
200811,184,10420, ,Akron  OH ,25,25,4228,0,0,0,0,0,0,1,7,247,20,20,3730,0,0,0,0,0,0,0,0,0
200811,184,17460,C,Cleveland-Elyria-Mentor  OH ,131,131,20966,0,0,0,1,4,680,1,5,530,102,102,14750,0,0,0,1,4,680,0,0,0
200811,192,17900,C,Columbia  SC ,198,198,23381,0,0,0,0,0,0,1,18,1016,99,99,9999,0,0,0,0,0,0,0,0,0
200811,194,12220,C,Auburn-Opelika  AL ,24,24,4786,0,0,0,0,0,0,13,74,13254,24,24,4786,0,0,0,0,0,0,13,74,13254
200811,194,17980, ,Columbus  GA-AL ,31,31,4275,0,0,0,1,3,136,1,9,679,19,19,3004,0,0,0,0,0,0,0,0,0
200811,198,18140,C,Columbus  OH ,164,164,31774,1,2,500,0,0,0,5,84,3920,148,148,28471,1,2,500,0,0,0,5,84,3920
200811,204,18580, ,Corpus Christi  TX ,36,36,5162,0,0,0,0,0,0,0,0,0,4,4,1306,0,0,0,0,0,0,0,0,0
200811,206,19100,C,Dallas-Fort Worth-Arlington  TX ,787,787,187726,6,12,1669,0,0,0,13,328,24203,653,653,151879,6,12,1669,0,0,0,10,264,19221
200811,212,19380, ,Dayton  OH ,44,44,10502,0,0,0,0,0,0,0,0,0,41,41,9920,0,0,0,0,0,0,0,0,0
200811,212,44220, ,Springfield  OH ,4,4,610,0,0,0,7,28,1540,0,0,0,4,4,610,0,0,0,7,28,1540,0,0,0
200811,216,14500, ,Boulder  CO ,6,6,3192,0,0,0,0,0,0,1,5,376,1,1,2134,0,0,0,0,0,0,0,0,0
200811,216,19740,C,Denver-Aurora  CO ,185,185,66213,1,2,120,0,0,0,6,234,36313,180,180,64864,1,2,120,0,0,0,6,234,36313
200811,218,19780,C,Des Moines-West Des Moines  IA ,124,124,20994,1,2,180,0,0,0,7,168,15608,121,121,20382,0,0,0,0,0,0,7,168,15608
