Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9402,0040,9999, ,Abilene TX MSA,12,12,1376,0,0,0,0,0,0,0,0,0,12,12,1376,0,0,0,0,0,0,0,0,0
9402,0120,9999, ,Albany GA MSA,24,24,1649,7,14,385,1,3,200,0,0,0,24,24,1649,7,14,385,1,3,200,0,0,0
9402,0160,9999, ,Albany-Schenectady-Troy NY MSA,63,63,7721,2,4,189,2,8,150,1,5,255,54,54,6854,1,2,103,2,8,150,0,0,72
9402,0200,9999, ,Albuquerque NM MSA,380,380,34824,0,0,0,0,0,0,0,0,0,380,380,34824,0,0,0,0,0,0,0,0,0
9402,0220,9999, ,Alexandria LA MSA,20,20,1601,0,0,0,0,0,0,0,0,0,20,20,1601,0,0,0,0,0,0,0,0,0
9402,0240,9999, ,Allentown-Bethlehem-Easton PA MSA,53,53,5872,0,0,0,0,0,0,0,0,0,53,53,5872,0,0,0,0,0,0,0,0,0
9402,0280,9999, ,Altoona PA MSA,3,3,299,0,0,0,0,0,0,0,0,0,3,3,299,0,0,0,0,0,0,0,0,0
9402,0320,9999, ,Amarillo TX MSA,36,36,3742,0,0,0,0,0,0,0,0,0,36,36,3742,0,0,0,0,0,0,0,0,0
9402,0380,9999, ,Anchorage AK MSA,87,87,13961,0,0,0,0,0,0,0,0,0,87,87,13961,0,0,0,0,0,0,0,0,0
9402,0450,9999, ,Anniston AL MSA,11,11,920,0,0,0,0,0,0,0,0,0,11,11,920,0,0,0,0,0,0,0,0,0
9402,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,101,101,11347,5,10,537,2,8,200,1,5,108,69,69,8425,3,6,300,2,8,200,0,0,0
9402,0480,9999, ,Asheville NC MSA,62,62,6704,0,0,0,0,0,0,0,0,0,62,62,6704,0,0,0,0,0,0,0,0,0
9402,0500,9999, ,Athens GA MSA,62,62,7216,0,0,0,1,4,156,0,0,0,53,53,6417,0,0,0,1,4,156,0,0,0
9402,0520,9999, ,Atlanta GA MSA,2666,2666,245957,6,12,577,0,0,0,14,140,6807,2641,2641,244672,6,12,577,0,0,0,14,140,6807
9402,0600,9999, ,Augusta-Aiken GA-SC MSA,208,208,18167,0,0,0,9,36,820,3,15,300,208,208,18167,0,0,0,9,36,820,3,15,300
9402,0640,9999, ,Austin-San Marcos TX MSA,436,436,48769,2,4,190,0,0,0,0,0,0,427,427,48078,2,4,190,0,0,0,0,0,0
9402,0680,9999, ,Bakersfield CA MSA,268,268,26496,9,18,955,3,12,699,0,0,0,268,268,26496,9,18,955,3,12,699,0,0,0
9402,0730,9999, ,Bangor ME MSA,3,3,197,0,0,0,0,0,0,0,0,0,2,2,126,0,0,0,0,0,0,0,0,0
9402,0740,9999, ,Barnstable-Yarmouth MA MSA,75,75,9884,0,0,0,0,0,0,0,0,0,75,75,9884,0,0,0,0,0,0,0,0,0
9402,0760,9999, ,Baton Rouge LA MSA,157,157,12344,0,0,0,0,0,0,0,0,0,150,150,11848,0,0,0,0,0,0,0,0,0
9402,0840,9999, ,Beaumont-Port Arthur TX MSA,32,32,2659,1,2,85,0,0,0,0,0,0,32,32,2659,1,2,85,0,0,0,0,0,0
9402,0860,9999, ,Bellingham WA MSA,67,67,7703,3,6,575,1,4,437,0,0,0,64,64,7449,3,6,575,1,4,437,0,0,0
9402,0870,9999, ,Benton Harbor MI MSA,6,6,667,0,0,0,0,0,0,0,0,0,3,3,353,0,0,0,0,0,0,0,0,0
9402,0880,9999, ,Billings MT MSA,31,31,3111,1,2,140,0,0,0,0,0,0,31,31,3111,1,2,140,0,0,0,0,0,0
9402,0920,9999, ,Biloxi-Gulfport-Pascagoula MS MSA,174,174,11790,0,0,0,0,0,0,3,22,702,164,164,11141,0,0,0,0,0,0,3,22,702
9402,0960,9999, ,Binghamton NY MSA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9402,1000,9999, ,Birmingham AL MSA,343,343,41675,0,0,0,15,59,1370,0,0,0,278,278,35930,0,0,0,15,59,1370,0,0,0
9402,1010,9999, ,Bismarck ND MSA,8,8,873,0,0,0,0,0,0,0,0,0,8,8,873,0,0,0,0,0,0,0,0,0
9402,1020,9999, ,Bloomington IN MSA,38,38,2962,1,2,75,1,4,375,3,20,1125,38,38,2962,1,2,75,1,4,375,3,20,1125
9402,1040,9999, ,Bloomington-Normal IL MSA,58,58,4710,0,0,0,0,0,0,0,0,0,58,58,4710,0,0,0,0,0,0,0,0,0
9402,1080,9999, ,Boise City ID MSA,332,332,29934,7,14,825,3,10,573,0,0,0,332,332,29934,7,14,825,3,10,573,0,0,0
9402,1122,1120, ,Boston MA-NH PMSA,305,305,44269,4,8,655,2,6,534,1,5,163,284,284,42231,3,6,549,2,6,534,0,0,0
