Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9802,0040,9999,,Abilene  TX MSA ,20,20,2331,0,0,0,0,0,0,1,11,286,0,0,0,0,0,0,0,0,0,0,0,0
9802,0120,9999,,Albany  GA MSA ,44,44,6493,0,0,0,0,0,0,0,0,0,44,44,6493,0,0,0,0,0,0,0,0,0
9802,0160,9999,,Albany-Schenectady-Troy  NY MSA ,66,66,8476,0,0,0,2,8,200,1,5,450,50,50,6577,0,0,0,2,8,200,0,0,0
9802,0200,9999,,Albuquerque  NM MSA ,350,350,31823,0,0,0,1,3,146,7,101,4178,23,23,1859,0,0,0,0,0,0,0,0,0
9802,0220,9999,,Alexandria  LA MSA ,25,25,2643,0,0,0,1,4,325,0,0,0,4,4,727,0,0,0,1,4,325,0,0,0
9802,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,93,93,10116,0,0,0,0,0,0,0,0,0,90,90,9824,0,0,0,0,0,0,0,0,0
9802,0280,9999,,Altoona  PA MSA ,3,3,410,0,0,0,0,0,0,0,0,0,2,2,330,0,0,0,0,0,0,0,0,0
9802,0320,9999,,Amarillo  TX MSA ,32,32,4212,0,0,0,0,0,0,0,0,0,32,32,4212,0,0,0,0,0,0,0,0,0
9802,0380,9999,,Anchorage  AK MSA ,76,76,13259,1,2,238,0,0,0,0,0,0,76,76,13259,1,2,238,0,0,0,0,0,0
9802,0450,9999,,Anniston  AL MSA ,9,9,897,0,0,0,0,0,0,1,5,227,2,2,228,0,0,0,0,0,0,0,0,0
9802,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,85,85,11012,4,8,643,0,0,0,1,7,261,71,71,9357,2,4,340,0,0,0,0,0,0
9802,0480,9999,,Asheville  NC MSA ,77,77,7761,3,6,150,0,0,0,0,0,0,77,77,7761,3,6,150,0,0,0,0,0,0
9802,0500,9999,,Athens  GA MSA ,158,158,11545,0,0,0,2,6,570,0,0,0,146,146,10364,0,0,0,2,6,570,0,0,0
9802,0520,9999,,Atlanta  GA MSA ,3544,3544,373743,4,8,336,2,7,229,26,593,27606,3418,3418,362819,4,8,336,2,7,229,25,563,26368
9802,0600,9999,,Augusta-Aiken  GA-SC MSA ,207,207,17688,0,0,0,0,0,0,6,48,576,207,207,17688,0,0,0,0,0,0,6,48,576
9802,0640,9999,,Austin-San Marcos  TX MSA ,604,604,60148,2,4,204,4,16,855,2,119,5412,603,603,60089,2,4,204,4,16,855,2,119,5412
9802,0680,9999,,Bakersfield  CA MSA ,214,214,21699,0,0,0,0,0,0,1,5,276,169,169,16241,0,0,0,0,0,0,0,0,0
9802,0730,9999,,Bangor  ME MSA ,4,4,401,0,0,0,0,0,0,0,0,0,2,2,185,0,0,0,0,0,0,0,0,0
9802,0740,9999,,Barnstable-Yarmouth  MA MSA ,101,101,14160,1,2,308,2,6,849,3,28,1400,101,101,14160,1,2,308,2,6,849,3,28,1400
9802,0760,9999,,Baton Rouge  LA MSA ,103,103,7392,2,4,30,0,0,0,0,0,0,103,103,7392,2,4,30,0,0,0,0,0,0
9802,0840,9999,,Beaumont-Port Arthur  TX MSA ,36,36,3640,0,0,0,0,0,0,0,0,0,36,36,3640,0,0,0,0,0,0,0,0,0
9802,0860,9999,,Bellingham  WA MSA ,71,71,8553,3,6,467,1,3,424,2,17,918,31,31,4074,2,4,363,0,0,0,1,8,400
9802,0870,9999,,Benton Harbor  MI MSA ,3,3,352,0,0,0,0,0,0,0,0,0,1,1,175,0,0,0,0,0,0,0,0,0
9802,0880,9999,,Billings  MT MSA ,20,20,2104,0,0,0,0,0,0,0,0,0,20,20,2104,0,0,0,0,0,0,0,0,0
9802,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,125,125,9148,0,0,0,0,0,0,0,0,0,118,118,8553,0,0,0,0,0,0,0,0,0
9802,0960,9999,,Binghamton  NY MSA ,4,4,835,0,0,0,0,0,0,0,0,0,3,3,758,0,0,0,0,0,0,0,0,0
9802,1000,9999,,Birmingham  AL MSA ,298,298,37836,0,0,0,0,0,0,1,5,113,239,239,32095,0,0,0,0,0,0,0,0,0
9802,1010,9999,,Bismarck  ND MSA ,7,7,727,0,0,0,0,0,0,0,0,0,7,7,727,0,0,0,0,0,0,0,0,0
9802,1020,9999,,Bloomington  IN MSA ,23,23,2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9802,1040,9999,,Bloomington-Normal  IL MSA ,56,56,5023,2,4,246,0,0,0,0,0,0,56,56,5023,2,4,246,0,0,0,0,0,0
9802,1080,9999,,Boise City  ID MSA ,357,357,43542,3,6,434,0,0,0,0,0,0,357,357,43542,3,6,434,0,0,0,0,0,0
