Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9012,0040,9999, ,Abilene TX MSA,3,3,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9012,0120,9999, ,Albany GA MSA,8,8,483,0,0,0,0,0,0,0,0,0,8,8,483,0,0,0,0,0,0,0,0,0
9012,0160,9999, ,Albany-Schenectady-Troy NY MSA,121,121,13432,0,0,0,0,0,0,2,10,156,82,82,9718,0,0,0,0,0,0,0,0,0
9012,0200,9999, ,Albuquerque NM MSA,57,57,5631,0,0,0,0,0,0,0,0,0,57,57,5631,0,0,0,0,0,0,0,0,0
9012,0220,9999, ,Alexandria LA MSA,5,5,511,0,0,0,0,0,0,0,0,0,5,5,511,0,0,0,0,0,0,0,0,0
9012,0240,9999, ,Allentown-Bethlehem-Easton PA-NJ MSA,115,115,10621,0,0,0,1,3,109,0,0,0,102,102,9629,0,0,0,0,0,0,0,0,0
9012,0280,9999, ,Altoona PA MSA,9,9,761,0,0,0,0,0,0,0,0,0,8,8,708,0,0,0,0,0,0,0,0,0
9012,0320,9999, ,Amarillo TX MSA,10,10,1363,0,0,0,0,0,0,0,0,0,10,10,1363,0,0,0,0,0,0,0,0,0
9012,0380,9999, ,Anchorage AK MSA,8,8,1186,0,0,0,0,0,0,0,0,0,8,8,1186,0,0,0,0,0,0,0,0,0
9012,0400,9999, ,Anderson IN MSA,7,7,674,4,8,160,1,4,300,0,0,0,7,7,674,4,8,160,1,4,300,0,0,0
9012,0405,9999, ,Anderson SC MSA,34,34,2536,3,6,144,1,4,90,2,16,250,34,34,2536,3,6,144,1,4,90,2,16,250
9012,0450,9999, ,Anniston AL MSA,4,4,287,0,0,0,0,0,0,1,5,95,0,0,0,0,0,0,0,0,0,1,5,95
9012,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,21,21,1799,2,4,183,0,0,0,1,5,94,8,8,698,1,2,100,0,0,0,0,0,0
9012,0480,9999, ,Asheville NC MSA,25,25,2267,1,2,100,0,0,0,0,0,0,25,25,2267,1,2,100,0,0,0,0,0,0
9012,0500,9999, ,Athens GA MSA,19,19,1123,0,0,0,0,0,0,0,0,0,19,19,1123,0,0,0,0,0,0,0,0,0
9012,0520,9999, ,Atlanta GA MSA,1249,1249,98299,11,22,554,0,0,0,9,270,7070,1244,1244,97998,11,22,554,0,0,0,8,265,6757
9012,0560,9999, ,Atlantic City NJ MSA,51,51,5057,5,10,1115,1,4,212,1,13,1078,46,46,4693,5,10,1115,1,4,212,0,0,0
9012,0600,9999, ,Augusta GA-SC MSA,103,103,7681,1,2,43,0,0,0,0,0,0,103,103,7681,1,2,43,0,0,0,0,0,0
9012,0640,9999, ,Austin TX MSA,99,99,11249,0,0,0,0,0,0,0,0,0,99,99,11249,0,0,0,0,0,0,0,0,0
9012,0680,9999, ,Bakersfield CA MSA,219,219,21582,0,0,0,3,11,480,0,0,0,162,162,16522,0,0,0,2,8,339,0,0,0
9012,0720,9999, ,Baltimore MD MSA,513,513,41242,0,0,0,0,0,0,3,36,1305,507,507,40794,0,0,0,0,0,0,3,36,1305
9012,0730,9999, ,Bangor ME MSA,10,10,761,1,2,68,0,0,0,1,5,187,8,8,615,1,2,68,0,0,0,0,0,0
9012,0760,9999, ,Baton Rouge LA MSA,41,41,3272,0,0,0,0,0,0,0,0,0,8,8,414,0,0,0,0,0,0,0,0,0
9012,0780,9999, ,Battle Creek MI MSA,1,1,65,0,0,0,0,0,0,0,0,0,1,1,65,0,0,0,0,0,0,0,0,0
9012,0840,9999, ,Beaumont-Port Arthur TX MSA,15,15,1510,0,0,0,0,0,0,0,0,0,15,15,1510,0,0,0,0,0,0,0,0,0
9012,0860,9999, ,Bellingham WA MSA,32,32,2660,2,4,230,1,4,163,2,19,681,3,3,330,0,0,0,0,0,0,0,0,0
9012,0870,9999, ,Benton Harbor MI MSA,3,3,116,0,0,0,0,0,0,0,0,0,2,2,73,0,0,0,0,0,0,0,0,0
9012,0880,9999, ,Billings MT MSA,3,3,347,0,0,0,0,0,0,0,0,0,3,3,347,0,0,0,0,0,0,0,0,0
9012,0920,9999, ,Biloxi-Gulfport MS MSA,38,38,1954,0,0,0,0,0,0,0,0,0,38,38,1954,0,0,0,0,0,0,0,0,0
9012,0960,9999, ,Binghamton NY MSA,14,14,1646,0,0,0,0,0,0,0,0,0,12,12,1490,0,0,0,0,0,0,0,0,0
9012,1000,9999, ,Birmingham AL MSA,128,128,11205,0,0,0,0,0,0,3,46,2070,105,105,10381,0,0,0,0,0,0,3,46,2070
9012,1010,9999, ,Bismarck ND MSA,3,3,211,0,0,0,0,0,0,0,0,0,3,3,211,0,0,0,0,0,0,0,0,0
