Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201307,102,18700, ,Corvallis  OR ,5,5,1234,0,0,0,0,0,0,0,0,0,5,5,1234,0,0,0,0,0,0,0,0,0
201307,104,10580, ,Albany-Schenectady-Troy  NY ,81,81,21375,0,0,0,2,8,440,4,32,2348,54,54,15294,0,0,0,2,8,440,1,10,990
201307,104,24020, ,Glens Falls  NY ,21,21,3564,1,2,227,1,3,286,0,0,0,11,11,2778,1,2,227,1,3,286,0,0,0
201307,112,11180, ,Ames  IA ,25,25,5856,0,0,0,0,0,0,0,0,0,25,25,5856,0,0,0,0,0,0,0,0,0
201307,118,11540, ,Appleton  WI ,46,46,10912,0,0,0,2,8,955,1,6,400,46,46,10912,0,0,0,2,8,955,1,6,400
201307,118,36780, ,Oshkosh-Neenah  WI ,31,31,5870,0,0,0,0,0,0,0,0,0,31,31,5870,0,0,0,0,0,0,0,0,0
201307,120,11700, ,Asheville  NC ,116,116,27218,0,0,0,0,0,0,2,48,2227,114,114,26695,0,0,0,0,0,0,2,48,2227
201307,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,1349,1349,273669,4,8,1174,4,15,2078,12,583,44005,1293,1293,261898,4,8,1174,3,12,1973,11,578,43732
201307,122,23580, ,Gainesville  GA ,65,65,11436,0,0,0,0,0,0,0,0,0,65,65,11436,0,0,0,0,0,0,0,0,0
201307,126,12420,C,Austin-Round Rock-San Marcos  TX ,908,908,176200,12,24,2731,2,6,700,28,555,40724,756,756,150866,12,24,2731,2,6,700,13,417,31461
201307,132,12940, ,Baton Rouge  LA ,263,263,50093,1,2,158,0,0,0,1,8,652,159,159,34490,0,0,0,0,0,0,0,0,0
201307,140,13460,C,Bend  OR ,120,120,29905,0,0,0,0,0,0,11,104,10164,118,118,29472,0,0,0,0,0,0,11,104,10164
201307,142,13820,C,Birmingham-Hoover  AL ,180,180,42612,0,0,0,0,0,0,1,18,1006,142,142,34072,0,0,0,0,0,0,0,0,0
201307,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,455,455,120936,12,24,3133,7,24,4312,35,1075,176530,318,318,82911,9,18,2576,6,21,4017,16,844,144856
201307,148,31700, ,Manchester-Nashua  NH ,41,41,8344,0,0,0,0,0,0,3,54,5336,39,39,7867,0,0,0,0,0,0,3,54,5336
201307,148,39300, ,Providence-New Bedford-Fall River  RI-MA ,129,129,23282,3,6,588,0,0,0,1,5,500,85,85,15208,1,2,179,0,0,0,0,0,0
201307,148,49340, ,Worcester  MA ,79,79,15597,1,2,550,1,4,640,3,108,5040,56,56,11028,0,0,0,1,4,640,3,108,5040
201307,154,15180, ,Brownsville-Harlingen  TX ,102,102,10340,6,12,618,1,4,161,0,0,0,100,100,10011,6,12,618,1,4,161,0,0,0
201307,160,15380, ,Buffalo-Niagara Falls  NY ,77,77,19193,0,0,0,0,0,0,10,203,10505,75,75,18946,0,0,0,0,0,0,10,203,10505
201307,164,16020, ,Cape Girardeau-Jackson  MO-IL ,6,6,1855,0,0,0,0,0,0,0,0,0,6,6,1855,0,0,0,0,0,0,0,0,0
201307,172,16740,C,Charlotte-Gastonia-Rock Hill  NC-SC ,781,781,153111,0,0,0,0,0,0,1,24,2723,764,764,147760,0,0,0,0,0,0,1,24,2723
201307,174,16860, ,Chattanooga  TN-GA ,93,93,15500,0,0,0,0,0,0,1,9,837,66,66,11691,0,0,0,0,0,0,0,0,0
201307,174,17420, ,Cleveland  TN ,24,24,3114,0,0,0,1,4,290,0,0,0,24,24,3114,0,0,0,1,4,290,0,0,0
201307,176,16980,C,Chicago-Joliet-Naperville  IL-IN-WI ,730,730,190472,5,10,1510,4,13,2177,16,191,31757,612,612,160885,4,8,1274,4,13,2177,11,162,28411
201307,176,28100, ,Kankakee-Bradley  IL ,5,5,1727,0,0,0,0,0,0,0,0,0,5,5,1727,0,0,0,0,0,0,0,0,0
201307,176,33140, ,Michigan City-La Porte  IN ,3,3,666,0,0,0,4,16,540,0,0,0,3,3,666,0,0,0,4,16,540,0,0,0
201307,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,341,341,74402,0,0,0,4,15,2065,5,173,12728,279,279,62963,0,0,0,2,8,1369,4,168,12303
201307,184,10420, ,Akron  OH ,53,53,12015,0,0,0,0,0,0,0,0,0,53,53,12015,0,0,0,0,0,0,0,0,0
201307,184,17460,C,Cleveland-Elyria-Mentor  OH ,229,229,48376,0,0,0,2,7,641,4,51,6788,153,153,35468,0,0,0,0,0,0,1,34,5262
201307,192,17900,C,Columbia  SC ,284,284,47195,0,0,0,0,0,0,3,47,3376,52,52,10398,0,0,0,0,0,0,0,0,0
201307,194,12220,C,Auburn-Opelika  AL ,60,60,15375,0,0,0,0,0,0,0,0,0,42,42,11535,0,0,0,0,0,0,0,0,0
201307,194,17980, ,Columbus  GA-AL ,65,65,10200,0,0,0,0,0,0,1,15,1138,36,36,7131,0,0,0,0,0,0,0,0,0
201307,198,18140,C,Columbus  OH ,354,354,75233,6,12,1577,7,24,1988,15,219,13173,289,289,61627,6,12,1577,7,24,1988,14,214,12773
201307,204,18580, ,Corpus Christi  TX ,109,109,18748,2,4,149,0,0,0,0,0,0,109,109,18748,2,4,149,0,0,0,0,0,0
201307,206,19100,C,Dallas-Fort Worth-Arlington  TX ,2050,2050,563314,23,46,6132,1,4,357,68,1871,152354,1929,1929,532634,23,46,6132,1,4,357,65,1851,150833
201307,206,43300, ,Sherman-Denison  TX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
