Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200910,102,18700, ,Corvallis  OR ,2,2,674,0,0,0,0,0,0,0,0,0,2,2,674,0,0,0,0,0,0,0,0,0
200910,104,10580, ,Albany-Schenectady-Troy  NY ,51,51,12994,1,2,140,0,0,3,0,0,0,38,38,10104,1,2,140,0,0,3,0,0,0
200910,104,24020, ,Glens Falls  NY ,17,17,2944,1,2,253,0,0,0,0,0,0,7,7,1577,0,0,0,0,0,0,0,0,0
200910,112,11180, ,Ames  IA ,9,9,2181,0,0,0,0,0,0,0,0,0,8,8,1961,0,0,0,0,0,0,0,0,0
200910,118,11540, ,Appleton  WI ,37,37,6743,2,4,454,0,0,0,0,0,0,36,36,6501,2,4,454,0,0,0,0,0,0
200910,118,36780, ,Oshkosh-Neenah  WI ,20,20,3814,1,2,200,0,0,0,3,24,1136,20,20,3814,1,2,200,0,0,0,3,24,1136
200910,120,11700, ,Asheville  NC ,101,101,20138,0,0,0,0,0,0,0,0,0,91,91,18037,0,0,0,0,0,0,0,0,0
200910,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,439,439,75905,0,0,0,1,4,480,4,137,5506,378,378,65619,0,0,0,1,4,480,4,137,5506
200910,122,23580, ,Gainesville  GA ,9,9,1304,0,0,0,0,0,0,0,0,0,9,9,1304,0,0,0,0,0,0,0,0,0
200910,132,12940, ,Baton Rouge  LA ,235,235,36281,0,0,0,0,0,0,0,0,0,235,235,36281,0,0,0,0,0,0,0,0,0
200910,140,13460,C,Bend  OR ,30,30,8085,1,2,350,0,0,0,0,0,0,30,30,8085,1,2,350,0,0,0,0,0,0
200910,142,13820,C,Birmingham-Hoover  AL ,154,154,26845,0,0,0,0,0,0,0,0,0,129,129,22439,0,0,0,0,0,0,0,0,0
200910,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,297,297,74243,4,8,1188,5,16,2102,9,58,5695,205,205,53600,2,4,699,4,13,1797,3,23,2797
200910,148,31700, ,Manchester-Nashua  NH ,36,36,6346,0,0,0,0,0,0,5,25,2765,34,34,5853,0,0,0,0,0,0,5,25,2765
200910,148,49340, ,Worcester  MA ,58,58,11108,0,0,0,0,0,0,0,0,0,48,48,9160,0,0,0,0,0,0,0,0,0
200910,154,15180, ,Brownsville-Harlingen  TX ,64,64,6471,0,0,0,0,0,0,0,0,0,45,45,4453,0,0,0,0,0,0,0,0,0
200910,160,15380, ,Buffalo-Niagara Falls  NY ,41,41,8476,0,0,0,0,0,0,1,5,1667,37,37,7653,0,0,0,0,0,0,0,0,0
200910,172,16740,C,Charlotte-Gastonia-Concord  NC-SC ,380,380,73572,4,8,734,0,0,0,11,200,16294,281,281,48729,4,8,734,0,0,0,11,200,16294
200910,174,16860, ,Chattanooga  TN-GA ,75,75,12990,0,0,0,0,0,0,1,5,468,58,58,10591,0,0,0,0,0,0,0,0,0
200910,174,17420, ,Cleveland  TN ,7,7,786,0,0,0,2,8,340,0,0,0,7,7,786,0,0,0,2,8,340,0,0,0
200910,176,16980,C,Chicago-Naperville-Joliet  IL-IN-WI ,483,483,121730,4,8,855,7,23,7900,10,74,7789,374,374,97981,3,6,563,7,23,7900,5,32,4226
200910,176,28100, ,Kankakee-Bradley  IL ,9,9,2248,0,0,0,0,0,0,0,0,0,9,9,2248,0,0,0,0,0,0,0,0,0
200910,176,33140, ,Michigan City-La Porte  IN ,5,5,1173,0,0,0,0,0,0,0,0,0,5,5,1173,0,0,0,0,0,0,0,0,0
200910,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,277,277,49804,2,4,383,0,0,0,6,49,4703,235,235,39460,1,2,190,0,0,0,3,33,2899
200910,184,10420, ,Akron  OH ,34,34,5516,1,2,119,1,3,69,1,6,212,28,28,4918,1,2,119,0,0,0,0,0,0
200910,184,17460,C,Cleveland-Elyria-Mentor  OH ,166,166,33684,1,2,248,2,8,994,0,0,0,141,141,29814,1,2,248,2,8,994,0,0,0
200910,192,17900,C,Columbia  SC ,202,202,31129,0,0,0,0,0,0,12,313,15468,132,132,22650,0,0,0,0,0,0,11,304,14960
200910,194,12220,C,Auburn-Opelika  AL ,41,41,9062,0,0,0,0,0,0,0,0,0,41,41,9062,0,0,0,0,0,0,0,0,0
200910,194,17980, ,Columbus  GA-AL ,41,41,5996,0,0,0,0,0,0,1,6,456,22,22,3985,0,0,0,0,0,0,0,0,0
200910,198,18140,C,Columbus  OH ,195,195,41467,0,0,0,1,4,200,9,114,4860,173,173,36661,0,0,0,1,4,200,9,114,4860
200910,204,18580, ,Corpus Christi  TX ,70,70,8266,0,0,0,0,0,0,0,0,0,69,69,8127,0,0,0,0,0,0,0,0,0
200910,206,19100,C,Dallas-Fort Worth-Arlington  TX ,1182,1182,265335,11,22,2823,2,8,700,2,12,796,1068,1068,236231,11,22,2823,2,8,700,1,5,461
200910,212,19380, ,Dayton  OH ,84,84,14745,0,0,0,0,0,0,0,0,0,79,79,13668,0,0,0,0,0,0,0,0,0
200910,212,44220, ,Springfield  OH ,5,5,886,0,0,0,0,0,0,0,0,0,5,5,886,0,0,0,0,0,0,0,0,0
200910,216,14500, ,Boulder  CO ,4,4,1864,0,0,0,0,0,0,0,0,0,4,4,1864,0,0,0,0,0,0,0,0,0
200910,216,19740,C,Denver-Aurora-Broomfield  CO ,194,194,50960,1,2,460,0,0,0,1,8,1533,169,169,44813,1,2,460,0,0,0,1,8,1533
