Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200411,102,18700,C,Corvallis  OR ,25,25,5153,0,0,0,0,0,0,1,10,799,25,25,5153,0,0,0,0,0,0,1,10,799
200411,104,10580, ,Albany-Schenectady-Troy  NY ,172,172,35120,1,2,200,0,0,0,6,72,4186,155,155,32983,1,2,200,0,0,0,3,32,2230
200411,104,24020, ,Glens Falls  NY ,37,37,6170,0,0,0,0,0,0,0,0,0,24,24,5354,0,0,0,0,0,0,0,0,0
200411,112,11180, ,Ames  IA ,30,30,5563,1,2,416,0,0,0,1,45,3000,29,29,5344,1,2,416,0,0,0,1,45,3000
200411,118,11540, ,Appleton  WI ,132,132,23801,1,2,145,0,0,0,0,0,0,129,129,23333,1,2,145,0,0,0,0,0,0
200411,118,36780, ,Oshkosh-Neenah  WI ,40,40,6471,1,2,135,0,0,0,1,5,466,40,40,6471,1,2,135,0,0,0,1,5,466
200411,120,11700, ,Asheville  NC ,255,255,48312,4,8,712,0,0,0,1,41,3854,225,225,43372,4,8,712,0,0,0,1,41,3854
200411,122,12060, ,Atlanta-Sandy Springs-Marietta  GA ,3763,3763,534723,6,12,869,6,19,1197,51,3435,294174,3667,3667,522451,6,12,869,5,16,1197,51,3435,294174
200411,122,23580, ,Gainesville  GA ,83,83,13767,0,0,0,0,0,0,0,0,0,76,76,12890,0,0,0,0,0,0,0,0,0
200411,132,12940, ,Baton Rouge  LA ,314,314,31100,0,0,0,1,3,273,3,105,5453,203,203,19638,0,0,0,0,0,0,0,0,0
200411,140,13460, ,Bend  OR ,286,286,61449,4,8,875,1,4,315,0,0,0,286,286,61449,4,8,875,1,4,315,0,0,0
200411,142,13820, ,Birmingham-Hoover  AL ,439,439,71620,0,0,0,0,0,0,1,6,450,297,297,51910,0,0,0,0,0,0,0,0,0
200411,148,14460, ,Boston-Cambridge-Quincy  MA-NH ,630,630,127065,37,74,7216,16,55,5478,39,756,61762,391,391,84988,13,26,2696,5,18,2440,15,339,28630
200411,148,31700, ,Manchester-Nashua  NH ,96,96,19722,1,2,352,2,8,539,1,8,524,71,71,16125,1,2,352,1,4,39,0,0,0
200411,148,49340, ,Worcester  MA ,241,241,44428,1,2,50,7,25,2132,1,6,679,163,163,32753,1,2,50,6,21,1856,1,6,679
200411,154,15180, ,Brownsville-Harlingen  TX ,202,202,15687,3,6,257,2,6,336,1,6,209,116,116,9954,1,2,107,2,6,336,0,0,0
200411,160,15380, ,Buffalo-Niagara Falls  NY ,98,98,19083,1,2,249,0,0,0,3,24,918,93,93,18102,0,0,0,0,0,0,3,24,918
200411,172,16740, ,Charlotte-Gastonia-Concord  NC-SC ,1127,1127,165285,3,6,422,0,0,0,16,463,31362,1127,1127,165285,3,6,422,0,0,0,16,463,31362
200411,174,16860, ,Chattanooga  TN-GA ,183,183,24819,4,8,371,1,4,148,2,15,511,102,102,15003,0,0,0,0,0,0,0,0,0
200411,174,17420, ,Cleveland  TN ,46,46,5745,1,2,150,2,7,240,0,0,0,46,46,5745,1,2,150,2,7,240,0,0,0
200411,176,16980, ,Chicago-Naperville-Joliet  IL-IN-WI ,2778,2778,581310,37,74,7106,51,164,15522,51,830,85763,2453,2453,519144,33,66,6243,45,146,14120,43,753,80574
200411,176,28100,C,Kankakee-Bradley  IL ,35,35,5736,1,2,183,0,0,0,0,0,0,21,21,3931,0,0,0,0,0,0,0,0,0
200411,176,33140, ,Michigan City-La Porte  IN ,26,26,3198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200411,178,17140, ,Cincinnati-Middletown  OH-KY-IN ,798,798,125693,15,30,2136,9,33,2742,37,536,22836,730,730,116590,14,28,1930,8,30,2583,34,516,22010
200411,184,10420,C,Akron  OH ,223,223,37756,4,8,804,3,10,642,1,22,769,144,144,29080,4,8,804,2,7,573,0,0,0
200411,184,17460,C,Cleveland-Elyria-Mentor  OH ,514,514,91599,9,18,2023,5,19,1586,2,10,752,391,391,74489,7,14,1782,3,12,1077,0,0,0
200411,192,17900, ,Columbia  SC ,425,425,48946,3,6,293,1,4,168,4,73,4172,102,102,11983,3,6,293,1,4,168,0,0,0
200411,194,12220,C,Auburn-Opelika  AL ,33,33,5900,0,0,0,0,0,0,1,30,1800,33,33,5900,0,0,0,0,0,0,1,30,1800
200411,194,17980, ,Columbus  GA-AL ,90,90,10941,2,4,150,0,0,0,0,0,0,90,90,10941,2,4,150,0,0,0,0,0,0
200411,198,18140, ,Columbus  OH ,670,670,123991,1,2,120,23,90,6663,15,220,10075,600,600,113468,0,0,0,21,82,6312,13,203,9613
200411,204,18580, ,Corpus Christi  TX ,109,109,13436,0,0,0,0,0,0,1,5,207,101,101,12597,0,0,0,0,0,0,0,0,0
200411,206,19100, ,Dallas-Fort Worth-Arlington  TX ,3262,3262,508358,4,8,575,1,4,800,26,331,22103,3033,3033,471644,3,6,450,1,4,800,25,316,21116
200411,212,19380, ,Dayton  OH ,177,177,32734,1,2,115,1,3,510,0,0,0,155,155,29498,1,2,115,1,3,510,0,0,0
200411,212,44220, ,Springfield  OH ,16,16,2654,0,0,0,0,0,0,0,0,0,16,16,2654,0,0,0,0,0,0,0,0,0
200411,214,19660, ,Deltona-Daytona Beach-Ormond Beach  FL ,338,338,57878,3,6,587,0,0,0,6,61,4440,210,210,37824,3,6,587,0,0,0,2,12,80
200411,216,14500,C,Boulder  CO ,66,66,14449,2,4,580,0,0,0,1,6,465,65,65,14208,2,4,580,0,0,0,1,6,465
