Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200507,102,18700, ,Corvallis  OR ,23,23,5200,1,2,289,0,0,0,2,13,2025,23,23,5200,1,2,289,0,0,0,2,13,2025
200507,104,10580, ,Albany-Schenectady-Troy  NY ,92,92,21197,0,0,0,5,20,1400,10,116,8492,56,56,14720,0,0,0,5,20,1400,8,100,7565
200507,104,24020, ,Glens Falls  NY ,61,61,10051,0,0,0,0,0,0,1,10,231,33,33,5856,0,0,0,0,0,0,0,0,0
200507,112,11180, ,Ames  IA ,22,22,4239,0,0,0,0,0,0,0,0,0,16,16,2795,0,0,0,0,0,0,0,0,0
200507,118,11540, ,Appleton  WI ,55,55,15112,6,12,1234,0,0,0,0,0,0,53,53,14784,6,12,1234,0,0,0,0,0,0
200507,118,36780, ,Oshkosh-Neenah  WI ,44,44,8326,4,8,900,0,0,0,2,18,2410,44,44,8326,4,8,900,0,0,0,2,18,2410
200507,120,11700, ,Asheville  NC ,244,244,44155,2,4,336,0,0,0,2,16,2280,244,244,44155,2,4,336,0,0,0,2,16,2280
200507,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,4856,4856,688024,2,4,314,2,7,437,17,561,38844,4708,4708,672555,2,4,314,2,7,437,15,517,36867
200507,122,23580, ,Gainesville  GA ,154,154,31505,1,2,699,0,0,0,0,0,0,154,154,31505,1,2,699,0,0,0,0,0,0
200507,132,12940, ,Baton Rouge  LA ,393,393,38333,0,0,0,1,4,297,2,16,1267,142,142,15435,0,0,0,0,0,0,0,0,0
200507,140,13460,C,Bend  OR ,316,316,69840,7,14,1723,2,6,505,0,0,0,254,254,61174,7,14,1723,0,0,0,0,0,0
200507,142,13820,C,Birmingham-Hoover  AL ,588,588,91435,0,0,0,0,0,0,2,10,610,318,318,43309,0,0,0,0,0,0,0,0,0
200507,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,765,765,171463,32,64,7034,12,38,4128,30,765,98691,442,442,113569,20,40,4317,7,23,2192,15,576,81301
200507,148,31700, ,Manchester-Nashua  NH ,114,114,24121,0,0,0,0,0,0,1,6,359,70,70,14531,0,0,0,0,0,0,0,0,0
200507,148,49340, ,Worcester  MA ,208,208,28556,1,2,238,1,3,286,1,5,265,109,109,16048,1,2,238,0,0,0,0,0,0
200507,154,15180, ,Brownsville-Harlingen  TX ,227,227,17368,4,8,339,4,14,777,0,0,0,148,148,12823,3,6,281,4,14,777,0,0,0
200507,160,15380, ,Buffalo-Niagara Falls  NY ,126,126,25045,3,6,755,3,12,1200,0,0,0,124,124,24733,3,6,755,3,12,1200,0,0,0
200507,172,16740,C,Charlotte-Gastonia-Concord  NC-SC ,1686,1686,256441,0,0,0,2,6,613,24,223,16174,1539,1539,230129,0,0,0,0,0,0,22,210,14777
200507,174,16860, ,Chattanooga  TN-GA ,169,169,25625,3,6,268,0,0,0,2,14,966,111,111,17574,0,0,0,0,0,0,1,6,615
200507,174,17420, ,Cleveland  TN ,57,57,8850,3,6,330,0,0,0,0,0,0,57,57,8850,3,6,330,0,0,0,0,0,0
200507,176,16980,C,Chicago-Naperville-Joliet  IL-IN-WI ,3637,3637,722618,62,124,15191,92,304,24557,61,855,78852,3230,3230,632546,54,108,13299,87,286,22931,47,717,65300
200507,176,28100, ,Kankakee-Bradley  IL ,27,27,5696,0,0,0,0,0,0,0,0,0,27,27,5696,0,0,0,0,0,0,0,0,0
200507,176,33140, ,Michigan City-La Porte  IN ,24,24,3493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200507,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,907,907,161137,4,8,614,14,52,3424,19,185,8235,780,780,135575,3,6,474,12,46,3173,11,106,4937
200507,184,10420, ,Akron  OH ,140,140,24568,1,2,136,2,8,776,1,16,567,83,83,17182,0,0,0,2,8,776,0,0,0
200507,184,17460,C,Cleveland-Elyria-Mentor  OH ,558,558,114095,7,14,2014,8,25,2919,3,16,874,446,446,97002,6,12,1889,4,12,2105,1,6,140
200507,192,17900,C,Columbia  SC ,468,468,57567,1,2,108,0,0,0,4,67,5514,216,216,28417,0,0,0,0,0,0,0,0,0
200507,194,12220,C,Auburn-Opelika  AL ,78,78,13287,0,0,0,0,0,0,0,0,0,78,78,13287,0,0,0,0,0,0,0,0,0
200507,194,17980, ,Columbus  GA-AL ,122,122,16354,0,0,0,1,3,131,3,30,2831,60,60,9900,0,0,0,0,0,0,0,0,0
200507,198,18140,C,Columbus  OH ,790,790,146200,14,28,2867,59,232,21016,17,158,14273,716,716,134026,13,26,2570,57,226,20806,16,152,14150
200507,204,18580, ,Corpus Christi  TX ,135,135,16073,1,2,148,5,19,718,4,49,1482,20,20,3614,0,0,0,0,0,0,0,0,0
200507,206,19100,C,Dallas-Fort Worth-Arlington  TX ,4104,4104,702240,7,14,1138,9,30,3251,66,992,76446,3845,3845,657724,7,14,1138,9,30,3251,63,943,73471
200507,212,19380, ,Dayton  OH ,315,315,54927,1,2,231,0,0,0,11,198,15467,302,302,52878,1,2,231,0,0,0,11,198,15467
200507,212,44220, ,Springfield  OH ,24,24,3756,0,0,0,0,0,0,0,0,0,24,24,3756,0,0,0,0,0,0,0,0,0
200507,214,19660,C,Deltona-Daytona Beach-Ormond Beach  FL ,558,558,96126,2,4,306,12,48,4800,3,62,6368,541,541,93531,1,2,145,12,48,4800,1,33,3500
200507,216,14500, ,Boulder  CO ,69,69,16034,0,0,0,0,0,0,1,10,733,62,62,14806,0,0,0,0,0,0,0,0,0
