Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200307,0040,9999,,Abilene  TX MSA ,19,19,2924,0,0,0,0,0,0,0,0,0,19,19,2924,0,0,0,0,0,0,0,0,0
200307,0120,9999,,Albany  GA MSA ,53,53,6160,0,0,0,0,0,0,0,0,0,21,21,2503,0,0,0,0,0,0,0,0,0
200307,0160,9999,,Albany-Schenectady-Troy  NY MSA ,205,205,38858,0,0,0,0,0,0,2,37,2352,192,192,36840,0,0,0,0,0,0,1,32,2062
200307,0200,9999,,Albuquerque  NM MSA ,593,593,63489,0,0,0,3,11,549,5,95,3901,15,15,2103,0,0,0,0,0,0,0,0,0
200307,0220,9999,,Alexandria  LA MSA ,34,34,3766,0,0,0,0,0,0,1,8,510,34,34,3766,0,0,0,0,0,0,1,8,510
200307,0240,9999,,Allentown-Bethlehem-Easton  PA MSA ,211,211,28352,0,0,0,1,4,354,3,20,2179,165,165,20971,0,0,0,1,4,354,2,10,962
200307,0280,9999,,Altoona  PA MSA ,5,5,709,0,0,0,0,0,0,1,5,250,5,5,709,0,0,0,0,0,0,1,5,250
200307,0320,9999,,Amarillo  TX MSA ,76,76,11904,0,0,0,0,0,0,0,0,0,76,76,11904,0,0,0,0,0,0,0,0,0
200307,0380,9999,,Anchorage  AK MSA ,62,62,13136,11,22,3448,0,0,0,6,36,5480,62,62,13136,11,22,3448,0,0,0,6,36,5480
200307,0450,9999,,Anniston  AL MSA ,13,13,1433,0,0,0,0,0,0,0,0,0,13,13,1433,0,0,0,0,0,0,0,0,0
200307,0460,9999,,Appleton-Oshkosh-Neenah  WI MSA ,202,202,30582,5,10,921,1,4,171,5,50,1615,151,151,21364,4,8,743,1,4,171,3,30,844
200307,0480,9999,,Asheville  NC MSA ,112,112,21987,1,2,83,2,7,495,0,0,0,112,112,21987,1,2,83,2,7,495,0,0,0
200307,0500,9999,,Athens  GA MSA ,119,119,15165,1,2,114,0,0,0,2,52,2396,30,30,6368,0,0,0,0,0,0,0,0,0
200307,0520,9999,,Atlanta  GA MSA ,4741,4741,549185,9,18,4618,2,7,487,24,1261,76683,4375,4375,506802,8,16,1168,2,7,487,23,1246,76146
200307,0580,9999,,Auburn-Opelika  AL MSA ,36,36,5873,0,0,0,0,0,0,5,56,2408,36,36,5873,0,0,0,0,0,0,5,56,2408
200307,0600,9999,,Augusta-Aiken  GA-SC MSA ,263,263,32629,0,0,0,0,0,0,0,0,0,238,238,29811,0,0,0,0,0,0,0,0,0
200307,0640,9999,,Austin-San Marcos  TX MSA ,784,784,97587,7,14,441,18,54,2892,2,16,266,784,784,97587,7,14,441,18,54,2892,2,16,266
200307,0680,9999,,Bakersfield  CA MSA ,452,452,63410,4,8,703,1,4,200,0,0,0,450,450,63183,4,8,703,1,4,200,0,0,0
200307,0730,9999,,Bangor  ME MSA ,37,37,4822,1,2,185,4,16,993,0,0,0,35,35,4584,1,2,185,4,16,993,0,0,0
200307,0740,9999,,Barnstable-Yarmouth  MA MSA ,45,45,9184,0,0,0,0,0,0,0,0,0,24,24,4337,0,0,0,0,0,0,0,0,0
200307,0760,9999,,Baton Rouge  LA MSA ,141,141,15774,0,0,0,0,0,0,2,316,20000,141,141,15774,0,0,0,0,0,0,2,316,20000
200307,0840,9999,,Beaumont-Port Arthur  TX MSA ,61,61,8349,0,0,0,0,0,0,2,128,7480,61,61,8349,0,0,0,0,0,0,2,128,7480
200307,0860,9999,,Bellingham  WA MSA ,187,187,31864,0,0,0,1,4,540,3,68,3841,174,174,29615,0,0,0,1,4,540,3,68,3841
200307,0870,9999,,Benton Harbor  MI MSA ,8,8,1649,0,0,0,0,0,0,0,0,0,6,6,1092,0,0,0,0,0,0,0,0,0
200307,0880,9999,,Billings  MT MSA ,73,73,10657,0,0,0,1,3,300,0,0,0,73,73,10657,0,0,0,1,3,300,0,0,0
200307,0920,9999,,Biloxi-Gulfport-Pascagoula  MS MSA ,187,187,22075,0,0,0,1,3,181,2,20,2140,173,173,20207,0,0,0,1,3,181,2,20,2140
200307,0960,9999,,Binghamton  NY MSA ,15,15,3477,0,0,0,0,0,0,0,0,0,11,11,2471,0,0,0,0,0,0,0,0,0
200307,1000,9999,,Birmingham  AL MSA ,522,522,80220,0,0,0,0,0,0,4,68,4635,293,293,52410,0,0,0,0,0,0,3,60,4145
200307,1010,9999,,Bismarck  ND MSA ,95,95,15246,0,0,0,0,0,0,7,78,5077,92,92,14863,0,0,0,0,0,0,7,78,5077
200307,1020,9999,,Bloomington  IN MSA ,67,67,9487,9,18,1619,1,3,236,2,16,889,7,7,453,0,0,0,0,0,0,0,0,0
200307,1040,9999,,Bloomington-Normal  IL MSA ,94,94,9272,0,0,0,0,0,0,6,92,3865,87,87,7964,0,0,0,0,0,0,6,92,3865
