Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200612,102,18700, ,Corvallis  OR ,24,24,5162,0,0,0,1,3,279,0,0,0,24,24,5162,0,0,0,1,3,279,0,0,0
200612,104,10580, ,Albany-Schenectady-Troy  NY ,69,69,17812,0,0,0,2,8,400,0,0,0,47,47,13288,0,0,0,2,8,400,0,0,0
200612,104,24020, ,Glens Falls  NY ,26,26,3985,0,0,0,0,0,0,0,0,0,18,18,3056,0,0,0,0,0,0,0,0,0
200612,112,11180, ,Ames  IA ,24,24,4402,0,0,0,0,0,0,1,23,1100,24,24,4402,0,0,0,0,0,0,1,23,1100
200612,118,11540, ,Appleton  WI ,22,22,3597,2,4,379,0,0,0,1,7,291,21,21,3400,2,4,379,0,0,0,0,0,0
200612,118,36780, ,Oshkosh-Neenah  WI ,19,19,3584,2,4,534,0,0,0,0,0,0,19,19,3584,2,4,534,0,0,0,0,0,0
200612,120,11700, ,Asheville  NC ,256,256,49164,0,0,0,6,23,2846,0,0,0,256,256,49164,0,0,0,6,23,2846,0,0,0
200612,122,12060,C,Atlanta-Sandy Springs-Marietta  GA ,3008,3008,453223,3,6,641,8,29,2480,12,565,57751,2856,2856,436378,3,6,641,8,29,2480,10,555,57350
200612,122,23580, ,Gainesville  GA ,90,90,17974,0,0,0,0,0,0,0,0,0,90,90,17974,0,0,0,0,0,0,0,0,0
200612,132,12940, ,Baton Rouge  LA ,630,630,91839,0,0,0,0,0,0,66,1053,109628,629,629,91676,0,0,0,0,0,0,66,1053,109628
200612,140,13460,C,Bend  OR ,140,140,36091,2,4,502,1,3,239,0,0,0,108,108,31324,2,4,502,0,0,0,0,0,0
200612,142,13820,C,Birmingham-Hoover  AL ,370,370,65406,0,0,0,0,0,0,0,0,0,262,262,43792,0,0,0,0,0,0,0,0,0
200612,148,14460,C,Boston-Cambridge-Quincy  MA-NH ,408,408,92666,19,38,4138,7,25,3184,21,890,80174,234,234,56596,13,26,2879,5,19,2134,4,643,58023
200612,148,31700, ,Manchester-Nashua  NH ,64,64,11470,6,12,1212,0,0,0,1,8,722,53,53,9603,5,10,1020,0,0,0,0,0,0
200612,148,49340, ,Worcester  MA ,78,78,12694,0,0,0,1,4,425,0,0,200,40,40,6529,0,0,0,1,4,425,0,0,200
200612,154,15180, ,Brownsville-Harlingen  TX ,132,132,11548,5,10,496,0,0,0,0,0,0,84,84,8706,4,8,438,0,0,0,0,0,0
200612,160,15380, ,Buffalo-Niagara Falls  NY ,56,56,12598,0,0,0,0,0,0,0,0,0,51,51,11833,0,0,0,0,0,0,0,0,0
200612,172,16740,C,Charlotte-Gastonia-Concord  NC-SC ,1612,1612,274374,10,20,1225,6,23,1826,44,815,80682,1515,1515,257646,10,20,1225,5,19,1417,42,805,79607
200612,174,16860, ,Chattanooga  TN-GA ,199,199,23735,2,4,179,1,3,251,1,7,305,137,137,14999,0,0,0,0,0,0,0,0,0
200612,174,17420, ,Cleveland  TN ,42,42,6864,1,2,117,1,3,228,0,0,0,34,34,5606,0,0,0,0,0,0,0,0,0
200612,176,16980,C,Chicago-Naperville-Joliet  IL-IN-WI ,1227,1227,282314,28,56,6571,32,102,9336,41,1043,96685,1037,1037,241554,24,48,5574,30,96,8909,30,885,83876
200612,176,28100, ,Kankakee-Bradley  IL ,10,10,2319,0,0,0,0,0,0,0,0,0,10,10,2319,0,0,0,0,0,0,0,0,0
200612,176,33140, ,Michigan City-La Porte  IN ,10,10,1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200612,178,17140,C,Cincinnati-Middletown  OH-KY-IN ,371,371,72271,3,6,507,4,14,1348,9,89,9862,225,225,45723,2,4,407,2,8,976,2,45,7575
200612,184,10420, ,Akron  OH ,59,59,10355,0,0,0,0,0,0,1,15,530,50,50,9458,0,0,0,0,0,0,0,0,0
200612,184,17460,C,Cleveland-Elyria-Mentor  OH ,241,241,49358,0,0,0,2,8,422,3,15,1129,180,180,37338,0,0,0,1,4,240,0,0,0
200612,192,17900,C,Columbia  SC ,343,343,42246,0,0,0,0,0,0,3,53,2992,104,104,13359,0,0,0,0,0,0,0,0,0
200612,194,12220,C,Auburn-Opelika  AL ,169,169,24380,2,4,330,0,0,0,1,10,1944,169,169,24380,2,4,330,0,0,0,1,10,1944
200612,194,17980, ,Columbus  GA-AL ,91,91,12229,1,2,166,1,4,183,15,229,9542,49,49,7764,0,0,0,0,0,0,12,200,7500
200612,198,18140,C,Columbus  OH ,256,256,55540,3,6,664,11,41,4040,6,53,4178,210,210,47242,2,4,409,10,38,3818,6,53,4178
200612,204,18580, ,Corpus Christi  TX ,88,88,11363,2,4,240,0,0,0,1,25,994,15,15,2283,0,0,0,0,0,0,0,0,0
200612,206,19100,C,Dallas-Fort Worth-Arlington  TX ,2042,2042,399504,13,26,2251,6,23,1558,23,1134,72990,1952,1952,374733,13,26,2251,6,23,1558,20,1080,68881
200612,212,19380, ,Dayton  OH ,92,92,21976,1,2,125,0,0,0,0,0,0,88,88,21445,0,0,0,0,0,0,0,0,0
200612,212,44220, ,Springfield  OH ,4,4,766,0,0,0,0,0,0,0,0,0,4,4,766,0,0,0,0,0,0,0,0,0
200612,214,19660,C,Deltona-Daytona Beach-Ormond Beach  FL ,152,152,31404,4,8,1770,0,0,0,2,26,2542,93,93,21461,4,8,1770,0,0,0,0,0,0
200612,216,14500, ,Boulder  CO ,16,16,7907,0,0,0,0,0,0,2,25,2502,13,13,7361,0,0,0,0,0,0,1,20,2139
