Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9207,0040,9999, ,Abilene TX MSA,18,18,1751,0,0,0,0,0,0,0,0,0,18,18,1751,0,0,0,0,0,0,0,0,0
9207,0120,9999, ,Albany GA MSA,11,11,829,0,0,0,0,0,0,0,0,0,11,11,829,0,0,0,0,0,0,0,0,0
9207,0160,9999, ,Albany-Schenectady-Troy NY MSA,258,258,27850,2,4,250,1,4,152,4,22,643,206,206,22816,2,4,250,1,4,152,2,12,420
9207,0200,9999, ,Albuquerque NM MSA,210,210,20416,0,0,0,0,0,0,0,0,0,210,210,20416,0,0,0,0,0,0,0,0,0
9207,0220,9999, ,Alexandria LA MSA,3,3,194,0,0,0,0,0,0,0,0,0,3,3,194,0,0,0,0,0,0,0,0,0
9207,0240,9999, ,Allentown-Bethlehem-Easton PA-NJ MSA,253,253,25167,0,0,0,0,0,0,4,121,7966,234,234,23679,0,0,0,0,0,0,3,116,7808
9207,0280,9999, ,Altoona PA MSA,11,11,640,1,2,75,0,0,0,0,0,0,10,10,574,1,2,75,0,0,0,0,0,0
9207,0320,9999, ,Amarillo TX MSA,22,22,2878,0,0,0,0,0,0,0,0,0,22,22,2878,0,0,0,0,0,0,0,0,0
9207,0380,9999, ,Anchorage AK MSA,69,69,11187,1,2,174,0,0,0,0,0,0,69,69,11187,1,2,174,0,0,0,0,0,0
9207,0400,9999, ,Anderson IN MSA,18,18,1500,0,0,0,0,0,0,0,0,0,6,6,444,0,0,0,0,0,0,0,0,0
9207,0405,9999, ,Anderson SC MSA,62,62,4757,0,0,0,0,0,0,1,8,190,62,62,4757,0,0,0,0,0,0,1,8,190
9207,0450,9999, ,Anniston AL MSA,15,15,1062,0,0,0,0,0,0,1,8,330,10,10,708,0,0,0,0,0,0,1,8,330
9207,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,104,104,9438,9,18,1077,0,0,0,3,32,580,23,23,2157,5,10,700,0,0,0,0,0,0
9207,0480,9999, ,Asheville NC MSA,80,80,8802,1,2,170,0,0,0,0,0,0,80,80,8802,1,2,170,0,0,0,0,0,0
9207,0500,9999, ,Athens GA MSA,67,67,5546,2,4,169,0,0,0,0,0,0,67,67,5546,2,4,169,0,0,0,0,0,0
9207,0520,9999, ,Atlanta GA MSA,2393,2393,201925,2,4,128,0,0,0,9,235,8687,2372,2372,200998,1,2,86,0,0,0,9,235,8687
9207,0560,9999, ,Atlantic City NJ MSA,49,49,3948,2,4,285,0,0,0,0,0,0,47,47,3772,2,4,285,0,0,0,0,0,0
9207,0600,9999, ,Augusta GA-SC MSA,200,200,20008,0,0,0,0,0,0,1,6,90,199,199,19970,0,0,0,0,0,0,1,6,90
9207,0640,9999, ,Austin TX MSA,416,416,38131,1,2,175,0,0,0,0,0,150,414,414,37990,1,2,175,0,0,0,0,0,150
9207,0680,9999, ,Bakersfield CA MSA,269,269,25569,0,0,0,2,6,210,0,0,0,119,119,12113,0,0,0,0,0,0,0,0,0
9207,0720,9999, ,Baltimore MD MSA,806,806,68996,0,0,0,0,0,0,2,24,851,797,797,68428,0,0,0,0,0,0,2,24,851
9207,0730,9999, ,Bangor ME MSA,17,17,1513,0,0,0,0,0,0,0,0,0,14,14,1300,0,0,0,0,0,0,0,0,0
9207,0760,9999, ,Baton Rouge LA MSA,178,178,13294,0,0,0,0,0,0,0,0,0,174,174,12955,0,0,0,0,0,0,0,0,0
9207,0780,9999, ,Battle Creek MI MSA,7,7,587,0,0,0,0,0,0,0,0,0,6,6,535,0,0,0,0,0,0,0,0,0
9207,0840,9999, ,Beaumont-Port Arthur TX MSA,22,22,1892,0,0,0,0,0,0,0,0,0,22,22,1892,0,0,0,0,0,0,0,0,0
9207,0860,9999, ,Bellingham WA MSA,77,77,7077,3,6,350,1,3,143,3,34,1486,8,8,738,0,0,0,0,0,0,0,0,0
9207,0870,9999, ,Benton Harbor MI MSA,13,13,1370,0,0,0,0,0,0,0,0,0,11,11,1134,0,0,0,0,0,0,0,0,0
9207,0880,9999, ,Billings MT MSA,43,43,4077,0,0,0,0,0,0,0,0,0,43,43,4077,0,0,0,0,0,0,0,0,0
9207,0920,9999, ,Biloxi-Gulfport MS MSA,57,57,4127,0,0,0,0,0,0,0,0,0,51,51,3916,0,0,0,0,0,0,0,0,0
9207,0960,9999, ,Binghamton NY MSA,23,23,2495,0,0,0,0,0,0,0,0,0,22,22,2409,0,0,0,0,0,0,0,0,0
9207,1000,9999, ,Birmingham AL MSA,328,328,32277,0,0,0,1,3,75,2,10,180,233,233,24515,0,0,0,0,0,0,0,0,0
9207,1010,9999, ,Bismarck ND MSA,42,42,4090,0,0,0,0,0,0,1,30,1939,42,42,4090,0,0,0,0,0,0,1,30,1939
