Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9601,0040,9999, ,Abilene TX MSA,18,18,2021,0,0,0,0,0,0,1,12,312,0,0,0,0,0,0,0,0,0,0,0,0
9601,0120,9999, ,Albany GA MSA,183,183,4987,1,2,124,0,0,0,0,0,0,183,183,4987,1,2,124,0,0,0,0,0,0
9601,0160,9999, ,Albany-Schenectady-Troy NY MSA,42,42,5213,3,6,426,0,0,0,3,18,704,35,35,4550,2,4,356,0,0,0,1,8,175
9601,0200,9999, ,Albuquerque NM MSA,326,326,27886,0,0,0,0,0,0,1,5,157,258,258,24030,0,0,0,0,0,0,0,0,0
9601,0220,9999, ,Alexandria LA MSA,17,17,1672,0,0,0,0,0,0,0,0,0,17,17,1672,0,0,0,0,0,0,0,0,0
9601,0240,9999, ,Allentown-Bethlehem-Easton PA MSA,43,43,4757,0,0,0,0,0,0,2,73,9599,34,34,3721,0,0,0,0,0,0,1,68,9400
9601,0280,9999, ,Altoona PA MSA,10,10,546,0,0,0,0,0,0,0,0,0,10,10,546,0,0,0,0,0,0,0,0,0
9601,0320,9999, ,Amarillo TX MSA,24,24,2820,0,0,0,0,0,0,0,0,0,24,24,2820,0,0,0,0,0,0,0,0,0
9601,0380,9999, ,Anchorage AK MSA,34,34,5133,0,0,0,0,0,0,0,0,0,34,34,5133,0,0,0,0,0,0,0,0,0
9601,0450,9999, ,Anniston AL MSA,12,12,919,0,0,0,0,0,0,1,5,185,0,0,0,0,0,0,0,0,0,0,0,0
9601,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,55,55,6356,1,2,105,0,0,0,7,86,2675,33,33,3808,1,2,105,0,0,0,5,74,2368
9601,0480,9999, ,Asheville NC MSA,46,46,5014,1,2,200,2,6,450,0,0,0,46,46,5014,1,2,200,2,6,450,0,0,0
9601,0500,9999, ,Athens GA MSA,53,53,5734,0,0,0,2,6,259,33,452,19892,45,45,4991,0,0,0,2,6,259,33,452,19892
9601,0520,9999, ,Atlanta GA MSA,2883,2883,277660,1,2,85,0,0,0,25,287,11787,2818,2818,271828,1,2,85,0,0,0,25,287,11787
9601,0600,9999, ,Augusta-Aiken GA-SC MSA,162,162,14828,0,0,0,0,0,0,0,0,0,162,162,14828,0,0,0,0,0,0,0,0,0
9601,0640,9999, ,Austin-San Marcos TX MSA,802,802,87870,15,30,1540,1,4,184,26,360,10787,788,788,86552,15,30,1540,1,4,184,26,360,10787
9601,0680,9999, ,Bakersfield CA MSA,112,112,12387,0,0,0,1,3,130,0,0,0,112,112,12387,0,0,0,1,3,130,0,0,0
9601,0730,9999, ,Bangor ME MSA,7,7,708,0,0,0,0,0,0,0,0,0,5,5,549,0,0,0,0,0,0,0,0,0
9601,0740,9999, ,Barnstable-Yarmouth MA MSA,71,71,7809,0,0,0,0,0,0,0,0,0,58,58,6013,0,0,0,0,0,0,0,0,0
9601,0760,9999, ,Baton Rouge LA MSA,104,104,8661,0,0,0,0,0,0,0,0,0,104,104,8661,0,0,0,0,0,0,0,0,0
9601,0840,9999, ,Beaumont-Port Arthur TX MSA,27,27,2556,0,0,0,0,0,0,0,0,0,27,27,2556,0,0,0,0,0,0,0,0,0
9601,0860,9999, ,Bellingham WA MSA,72,72,8139,0,0,0,1,4,224,1,5,309,24,24,2967,0,0,0,1,4,224,0,0,0
9601,0870,9999, ,Benton Harbor MI MSA,3,3,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9601,0880,9999, ,Billings MT MSA,11,11,825,0,0,0,0,0,0,0,0,0,11,11,825,0,0,0,0,0,0,0,0,0
9601,0920,9999, ,Biloxi-Gulfport-Pascagoula MS MSA,138,138,9068,0,0,0,1,4,182,1,40,2204,132,132,8558,0,0,0,1,4,182,1,40,2204
9601,0960,9999, ,Binghamton NY MSA,1,1,88,0,0,0,0,0,0,0,0,0,1,1,88,0,0,0,0,0,0,0,0,0
9601,1000,9999, ,Birmingham AL MSA,316,316,37597,1,2,69,2,6,101,1,5,177,261,261,32302,0,0,0,0,0,0,0,0,0
9601,1010,9999, ,Bismarck ND MSA,7,7,574,0,0,0,0,0,0,0,0,0,7,7,574,0,0,0,0,0,0,0,0,0
9601,1020,9999, ,Bloomington IN MSA,32,32,3300,0,0,0,0,0,0,0,0,0,32,32,3300,0,0,0,0,0,0,0,0,0
9601,1040,9999, ,Bloomington-Normal IL MSA,27,27,2374,0,0,0,0,0,0,0,0,0,27,27,2374,0,0,0,0,0,0,0,0,0
9601,1080,9999, ,Boise City ID MSA,236,236,25339,1,2,97,1,4,206,0,0,0,236,236,25339,1,2,97,1,4,206,0,0,0
9601,1122,1120, ,Boston MA-NH PMSA,273,273,36523,4,8,464,0,0,0,2,15,763,248,248,33602,2,4,207,0,0,0,1,10,600
