Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,Code,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202104,104,10580,C,Albany-Schenectady-Troy  NY ,147,147,40538,6,12,2632,0,0,0,4,40,4960,120,120,33999,5,10,2170,0,0,0,4,40,4960
202104,104,24020, ,Glens Falls  NY ,23,23,6960,0,0,0,0,0,0,0,0,0,13,13,4513,0,0,0,0,0,0,0,0,0
202104,106,10740,C,Albuquerque  NM ,340,340,80709,0,0,0,5,20,2343,5,32,2980,325,325,77012,0,0,0,5,20,2343,3,22,2563
202104,106,42140,C,Santa Fe  NM ,29,29,7878,0,0,0,0,0,0,3,32,4489,0,0,0,0,0,0,0,0,0,0,0,0
202104,107,11020, ,Altoona  PA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,108,11100, ,Amarillo  TX ,42,42,10048,0,0,0,0,0,0,0,0,0,42,42,10048,0,0,0,0,0,0,0,0,0
202104,118,11540, ,Appleton  WI ,60,60,19219,1,2,375,0,0,0,2,44,3932,60,60,19219,1,2,375,0,0,0,2,44,3932
202104,118,36780, ,Oshkosh-Neenah  WI ,33,33,13563,8,16,2475,0,0,0,0,0,0,33,33,13563,8,16,2475,0,0,0,0,0,0
202104,120,11700, ,Asheville  NC ,202,202,72359,0,0,0,0,0,0,5,118,11609,53,53,27538,0,0,0,0,0,0,0,0,0
202104,122,12020, ,Athens-Clarke County  GA ,49,49,15812,0,0,0,0,0,0,0,0,0,49,49,15812,0,0,0,0,0,0,0,0,0
202104,122,12060, ,Atlanta-Sandy Springs-Alpharetta  GA ,3086,3086,723251,3,6,1703,3,11,1639,37,748,109857,2788,2788,648604,3,6,1703,2,8,1392,35,736,107751
202104,122,23580, ,Gainesville  GA ,92,92,20308,0,0,0,0,0,0,1,9,1215,24,24,4037,0,0,0,0,0,0,1,9,1215
202104,122,40660,C,Rome  GA ,33,33,6217,0,0,0,0,0,0,0,0,0,33,33,6217,0,0,0,0,0,0,0,0,0
202104,140,13460,C,Bend  OR ,167,167,48748,6,12,1518,0,0,0,8,212,24180,167,167,48748,6,12,1518,0,0,0,8,212,24180
202104,142,13820,C,Birmingham-Hoover  AL ,330,330,103814,1,2,247,0,0,0,1,11,1109,233,233,80817,0,0,0,0,0,0,0,0,0
202104,144,14020,C,Bloomington  IN ,25,25,7078,0,0,0,3,10,1444,0,0,0,21,21,5984,0,0,0,3,10,1444,0,0,0
202104,145,14010, ,Bloomington  IL ,12,12,2871,1,2,146,0,0,0,4,30,2030,4,4,1090,0,0,0,0,0,0,4,30,2030
202104,146,14100,C,Bloomsburg-Berwick  PA ,8,8,2347,0,0,0,0,0,0,0,0,0,3,3,1022,0,0,0,0,0,0,0,0,0
202104,147,14260,C,Boise City  ID ,742,742,197084,5,10,1657,8,30,3521,15,110,12799,586,586,172961,2,4,834,3,12,1225,13,88,11374
202104,148,12700, ,Barnstable Town  MA ,8,8,4173,0,0,0,0,0,0,0,0,0,5,5,2285,0,0,0,0,0,0,0,0,0
202104,148,14460,C,Boston-Cambridge-Newton  MA-NH ,511,511,163053,17,34,7698,13,43,6141,68,1483,196468,256,256,91798,9,18,4654,12,40,5590,18,1113,152895
202104,148,31700, ,Manchester-Nashua  NH ,36,36,8180,2,4,544,0,0,0,1,16,3000,14,14,4325,1,2,240,0,0,0,1,16,3000
202104,148,39300,C,Providence-Warwick  RI-MA ,198,198,46635,5,10,1131,1,3,390,1,14,345,118,118,29684,3,6,751,0,0,0,1,14,345
202104,148,49340, ,Worcester  MA-CT ,18,18,4947,0,0,0,0,0,0,0,0,0,13,13,3942,0,0,0,0,0,0,0,0,0
202104,150,14540, ,Bowling Green  KY ,93,93,21098,0,0,0,0,0,0,0,0,0,93,93,21098,0,0,0,0,0,0,0,0,0
202104,154,15180, ,Brownsville-Harlingen  TX ,121,121,12474,3,6,401,1,3,412,1,13,1071,0,0,0,0,0,0,0,0,0,0,0,0
202104,160,15380,C,Buffalo-Cheektowaga  NY ,103,103,32432,4,8,1538,2,8,1120,2,19,4261,73,73,24924,4,8,1538,2,8,1120,0,0,0
202104,162,15540, ,Burlington-South Burlington  VT ,24,24,7967,3,6,1535,0,0,0,3,15,1551,3,3,1015,2,4,1120,0,0,0,0,0,0
202104,163,15980,C,Cape Coral-Fort Myers  FL ,888,888,169560,10,20,2914,3,12,2590,10,260,28700,888,888,169560,10,20,2914,3,12,2590,10,260,28700
202104,163,34940, ,Naples-Marco Island  FL ,389,389,126198,1,2,340,0,0,0,6,183,19180,389,389,126198,1,2,340,0,0,0,6,183,19180
202104,164,16020, ,Cape Girardeau  MO-IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202104,168,16300, ,Cedar Rapids  IA ,37,37,6210,1,2,375,0,0,0,0,0,0,37,37,6210,1,2,375,0,0,0,0,0,0
202104,168,26980, ,Iowa City  IA ,39,39,12181,3,6,919,0,0,0,0,0,0,36,36,11768,2,4,618,0,0,0,0,0,0
202104,170,16620, ,Charleston  WV ,21,21,2465,0,0,0,0,0,0,0,0,0,20,20,2356,0,0,0,0,0,0,0,0,0
202104,170,26580, ,Huntington-Ashland  WV-KY-OH ,19,19,3123,0,0,0,0,0,0,1,5,606,1,1,150,0,0,0,0,0,0,0,0,0
202104,172,16740, ,Charlotte-Concord-Gastonia  NC-SC ,1750,1750,457848,4,8,1650,10,39,6322,8,450,42373,1366,1366,331630,3,6,1429,9,36,5798,6,432,40330
