candidate_start,transformation,common_msas,usable_months_after_transformations_and_one_month_lag,pooled_correlation,two_way_demeaned_correlation,within_msa_corr_mean,within_msa_corr_min,within_msa_corr_max,vif,auxiliary_r2,gram_min_eigenvalue,gram_max_eigenvalue,condition_number,fold_condition_min,fold_condition_median,fold_condition_max
2007-01,one_month_growth,165,118,0.9740440309139836,0.10076756272517733,0.997039901890009,0.9673150063404152,0.9997237210679034,19.516678877725084,0.9487617741591615,4.116525296734821,752422.3817608668,182780.94449162728,181335.66729536848,182914.8454931788,184466.28249453593
2007-01,twelve_month_growth,165,107,-0.005968734581285014,0.002177656034625118,-0.011017979383942583,-0.3641367735330637,0.35865900098196013,1.000035627061744,3.562579250182759e-05,0.5676889176690819,3.3395444272772137,5.882701464367684,5.74424641676548,5.876909349875616,6.0901241443072625
2007-01,lagged_levels,165,119,0.9504069859450702,0.07869125213530341,0.9942010378983033,0.9381087426839239,0.9994524318761199,10.338421928484772,0.9032734389331929,0.9862840531515769,38.92416828292896,39.465474635375564,39.1111689740721,39.52310524640301,39.925247905875004
2010-01,one_month_growth,167,82,0.972602678598743,0.10222061329842043,0.9967765985774956,0.9726532053787674,0.9997593282497094,18.503431511755405,0.9459559704174498,4.382753745237935,752747.1464102955,171752.09700709063,169443.91791431495,171694.51717153608,173794.66789532773
2010-01,twelve_month_growth,167,71,-0.01400291232709972,-0.0019181389700523145,-0.03181970600364599,-0.4778930635173772,0.35518553253765744,1.0001961200091565,0.0001960815536404413,0.6340455577659633,3.341629566606173,5.270330381905497,4.979186573760967,5.252549566435605,5.470379120048833
2010-01,lagged_levels,167,83,0.9479313346620635,0.08291663506599037,0.993716058946919,0.948008205055627,0.9995244087862983,9.859386925664987,0.898573815234201,1.041320746172385,39.1207426313443,37.56838877468026,37.27090004525408,37.486561279523734,38.57864482708107
2011-01,one_month_growth,167,70,0.9725537190282442,0.0995713863273297,0.9969331578852653,0.9759534816699066,0.9997683126444294,18.470882930886432,0.9458607363956689,4.376449288754429,752868.4199953217,172027.2235142461,167749.98757854727,171856.88577308579,177364.43456021853
2011-01,twelve_month_growth,167,59,-0.003314354262771148,0.01071379204791191,-0.027654268137575284,-0.5339160264687455,0.42571807845581294,1.0000109850648495,1.098494417914928e-05,0.6308187852884918,3.2250196400118414,5.112434371365377,4.84684730830846,5.158833190301104,5.389205669483917
2011-01,lagged_levels,167,71,0.9479378923150817,0.08310560777026742,0.9940300743049613,0.9541599931511008,0.9995430820178705,9.860595601583329,0.8985862476867595,1.0396058158240535,39.05242891699619,37.564650295882494,36.9129125824534,37.508485716356645,38.23192551230466
