Survey,MSA/,PMSA,,MA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,CMSA,,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9301,0040,9999, ,Abilene TX MSA,14,14,2089,0,0,0,0,0,0,0,0,0,14,14,2089,0,0,0,0,0,0,0,0,0
9301,0120,9999, ,Albany GA MSA,30,30,1286,0,0,0,0,0,0,0,0,0,30,30,1286,0,0,0,0,0,0,0,0,0
9301,0160,9999, ,Albany-Schenectady-Troy NY MSA,98,98,11211,5,10,401,0,0,0,0,0,0,78,78,9605,4,8,326,0,0,0,0,0,0
9301,0200,9999, ,Albuquerque NM MSA,175,175,14646,0,0,0,0,0,0,0,0,0,144,144,13064,0,0,0,0,0,0,0,0,0
9301,0220,9999, ,Alexandria LA MSA,4,4,350,0,0,0,0,0,0,1,60,1696,4,4,350,0,0,0,0,0,0,1,60,1696
9301,0240,9999, ,Allentown-Bethlehem-Easton PA MSA,104,104,12577,0,0,0,0,0,0,1,7,150,91,91,11409,0,0,0,0,0,0,1,7,150
9301,0280,9999, ,Altoona PA MSA,7,7,730,0,0,0,0,0,0,0,0,0,7,7,730,0,0,0,0,0,0,0,0,0
9301,0320,9999, ,Amarillo TX MSA,21,21,2250,0,0,0,0,0,0,0,0,0,21,21,2250,0,0,0,0,0,0,0,0,0
9301,0380,9999, ,Anchorage AK MSA,32,32,4461,0,0,0,0,0,0,0,0,0,32,32,4461,0,0,0,0,0,0,0,0,0
9301,0450,9999, ,Anniston AL MSA,12,12,963,0,0,0,0,0,0,0,0,0,6,6,531,0,0,0,0,0,0,0,0,0
9301,0460,9999, ,Appleton-Oshkosh-Neenah WI MSA,55,55,5211,3,6,333,0,0,0,2,12,220,12,12,1342,1,2,120,0,0,0,0,0,0
9301,0480,9999, ,Asheville NC MSA,52,52,5875,10,20,1273,0,0,0,0,0,0,52,52,5875,10,20,1273,0,0,0,0,0,0
9301,0500,9999, ,Athens GA MSA,41,41,3844,0,0,0,0,0,0,3,96,2815,41,41,3844,0,0,0,0,0,0,3,96,2815
9301,0520,9999, ,Atlanta GA MSA,2158,2158,192418,3,6,177,0,0,0,28,440,20242,2081,2081,186063,2,4,135,0,0,0,28,440,20242
9301,0600,9999, ,Augusta-Aiken GA-SC MSA,178,178,14217,0,0,0,0,0,0,0,0,0,171,171,13451,0,0,0,0,0,0,0,0,0
9301,0640,9999, ,Austin-San Marcos TX MSA,340,340,37358,0,0,0,0,0,0,0,0,0,331,331,36653,0,0,0,0,0,0,0,0,0
9301,0680,9999, ,Bakersfield CA MSA,230,230,21812,2,4,263,2,8,270,0,0,0,128,128,12662,2,4,263,1,4,131,0,0,0
9301,0730,9999, ,Bangor ME MSA,2,2,170,0,0,0,0,0,0,1,22,800,1,1,100,0,0,0,0,0,0,1,22,800
9301,0740,9999, ,Barnstable-Yarmouth MA MSA,58,58,6302,0,0,0,0,0,0,0,0,0,58,58,6302,0,0,0,0,0,0,0,0,0
9301,0760,9999, ,Baton Rouge LA MSA,95,95,7821,0,0,0,0,0,0,0,0,0,94,94,7776,0,0,0,0,0,0,0,0,0
9301,0840,9999, ,Beaumont-Port Arthur TX MSA,14,14,1204,0,0,0,0,0,0,0,0,0,14,14,1204,0,0,0,0,0,0,0,0,0
9301,0860,9999, ,Bellingham WA MSA,54,54,5194,2,4,315,2,8,458,1,8,337,15,15,1773,2,4,315,2,8,458,0,0,0
9301,0870,9999, ,Benton Harbor MI MSA,3,3,421,0,0,0,1,4,150,0,0,0,2,2,255,0,0,0,1,4,150,0,0,0
9301,0880,9999, ,Billings MT MSA,13,13,1350,1,2,147,0,0,0,0,0,0,13,13,1350,1,2,147,0,0,0,0,0,0
9301,0920,9999, ,Biloxi-Gulfport-Pascagoula MS MSA,106,106,6312,1,2,35,1,4,99,0,0,0,98,98,5891,1,2,35,1,4,99,0,0,0
9301,0960,9999, ,Binghamton NY MSA,5,5,600,0,0,0,0,0,0,0,0,0,2,2,180,0,0,0,0,0,0,0,0,0
9301,1000,9999, ,Birmingham AL MSA,259,259,28457,0,0,0,0,0,0,1,6,136,175,175,21448,0,0,0,0,0,0,0,0,0
9301,1010,9999, ,Bismarck ND MSA,7,7,811,0,0,0,0,0,0,0,0,0,7,7,811,0,0,0,0,0,0,0,0,0
9301,1020,9999, ,Bloomington IN MSA,36,36,3073,1,2,80,1,3,90,0,0,0,36,36,3073,1,2,80,1,3,90,0,0,0
9301,1040,9999, ,Bloomington-Normal IL MSA,35,35,2990,1,2,40,0,0,0,0,0,0,35,35,2990,1,2,40,0,0,0,0,0,0
9301,1080,9999, ,Boise City ID MSA,215,215,19063,4,8,424,0,0,0,0,0,0,215,215,19063,4,8,424,0,0,0,0,0,0
9301,1122,1120, ,Boston MA-NH-ME-CT PMSA,694,694,74637,10,20,954,1,3,375,3,15,482,513,513,57553,8,16,765,0,0,0,0,0,0
